Gene = Spata17
index = 1004
Annotated 5SS: [   296  21540  22527  32246  41091  75093  98203 102988 117689 167059]
Annotated 3SS: [ 21449  22444  32194  40986  74968  97995 102838 117552 166975 170587]
SMsplice 5SS: [   296  21540  34527  41091  43622  75093  75880  98203 102988 107905
 117689 138818 151252 167059]
SMsplice 3SS: [ 21449  34180  40986  43288  74968  75785  97995 102838 107771 117552
 138683 151162 166975 170587]
top_k =  1000
Partition function (log Z): -78.3569431580138

Sorted 5' Splice Sites (High to Low Probability):
Position 296: 0.9992878388997154
Position 21540: 0.8552979784671788
Position 22527: 0.4076375565964513
Position 18300: 0.2543444255658204
Position 23395: 0.1645589329400619
Position 14779: 0.07597190819573578
Position 10698: 0.008322390330788555
Position 21579: 0.005465686856228759
Position 2359: 0.005017545444836354
Position 10705: 0.005005039635946799
Position 5927: 0.004332221330728539
Position 3584: 0.003973089313815473
Position 10818: 0.003468490589435283
Position 14869: 0.0032424424016502334
Position 8275: 0.0030132252989018803
Position 2395: 0.002635646839501791
Position 9034: 0.0017810886365368845
Position 7877: 0.0014552817144265805
Position 1634: 0.001257085308800146
Position 11653: 0.0010664841669080693
Position 12657: 0.000945171917372071
Position 2907: 0.000729281433287368
Position 15629: 0.0007191342557498916
Position 573: 0.0005887548520276603
Position 15612: 0.00042425895860503406
Position 4443: 0.000348561451476987
Position 6782: 0.000320895843721332
Position 7396: 0.0003096838064408162
Position 2289: 0.00029842545397378066
Position 274: 0.00025788652966497445
Position 2392: 0.0002574950438936589
Position 10222: 0.00023984837237574094
Position 6997: 0.000222755849478298
Position 6533: 0.00019517834236871138
Position 5049: 0.00018668093773315295
Position 7008: 0.00010645202993764694
Position 2232: 9.659453722556161e-05
Position 1920: 8.44421900101895e-05
Position 3074: 7.396287580684994e-05
Position 2302: 6.590496311357796e-05
Position 6980: 5.251448322265805e-05
Position 6976: 4.6991271277936114e-05
Position 917: 2.717137320512976e-05
Position 6426: 1.2030080150428424e-05
Position 5878: 1.108434307729777e-05
Position 6459: 6.597867140143181e-06
Position 3474: 5.85906391144848e-06
Position 922: 5.0451874887850606e-06
Position 205: 5.023589134451376e-06
Position 155: 4.953647607777375e-06
Position 1097: 4.611500538567841e-06
Position 4040: 2.507808201277261e-06
Position 278: 2.257981629234062e-06
Position 779: 2.147995465468303e-06
Position 737: 2.0314572836100997e-06
Position 83: 1.5208806595415505e-06
Position 102: 1.4100876160984742e-06
Position 3002: 1.2871586910896298e-06
Position 1244: 1.2166014080664772e-06
Position 300: 1.0816252191483164e-06
Position 69: 8.485292449052827e-07
Position 193: 8.395558513190184e-07
Position 883: 6.174921956590934e-07
Position 1741: 4.5866533485152527e-07
Position 1655: 4.245069147226279e-07
Position 2377: 4.0670317579646327e-07
Position 2275: 3.7012954315933524e-07
Position 5835: 2.71795624410338e-07
Position 6548: 2.529098584873578e-07
Position 4550: 2.1907547180889106e-07
Position 164: 1.205990153544977e-07
Position 1103: 9.72063485593301e-08
Position 1049: 9.55395490996605e-08
Position 74: 6.295734769550942e-08
Position 128: 6.204092236240858e-08
Position 107: 5.883841903782033e-08
Position 59: 5.456650320521241e-08
Position 866: 5.2967921681069976e-08
Position 334: 2.9744056955221633e-08
Position 315: 2.864116995879343e-08
Position 1571: 2.5361113020539345e-08
Position 536: 2.0707988953241828e-08
Position 1553: 2.0093191510197446e-08
Position 1589: 1.870597595163337e-08
Position 635: 1.4987327556961405e-08
Position 2399: 1.4542469936775613e-08
Position 81: 4.120942911250454e-09
Position 174: 2.422682157146723e-09
Position 148: 1.7484874069735348e-09
Position 465: 1.3052569552041083e-09
Position 303: 1.3009673185850875e-09
Position 218: 1.1586673747225567e-09
Position 408: 9.004592097152382e-10
Position 442: 8.276140052306883e-10
Position 327: 6.196720255970258e-10
Position 652: 4.2920206605774364e-10
Position 476: 3.9885465494685135e-10
Position 577: 3.0886676159827495e-10
Position 662: 1.8332715129274883e-10
Position 657: 5.527286266496224e-11
Position 716: 5.5177565451413075e-11
Position 760: 3.88456240330816e-11
Position 582: 3.724178023742799e-11
Position 711: 3.218537349344338e-11
Position 888: 2.9999539055986394e-11
Position 741: 2.3264674540167512e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 28513: 0.5804384172543716
Position 21449: 0.4667918444456588
Position 22444: 0.4316843688364175
Position 21467: 0.4312404759396606
Position 18113: 0.25661806997385644
Position 23273: 0.20904463214367985
Position 26242: 0.11443265226063487
Position 14705: 0.09747783806704424
Position 21746: 0.0519834555465915
Position 22645: 0.04537662881823003
Position 16508: 0.035506101500916314
Position 10586: 0.024511723975208576
Position 2188: 0.006932311783402264
Position 5793: 0.0048355584344434085
Position 8091: 0.004518555491528737
Position 3403: 0.00427698832723015
Position 18377: 0.003909547072292004
Position 15549: 0.0032211473251868546
Position 6700: 0.0031662626078387372
Position 9800: 0.002510939516603481
Position 10747: 0.0023461010581909913
Position 8154: 0.0022945362646722253
Position 8876: 0.002134705767276266
Position 15726: 0.0015311210799080102
Position 1490: 0.0010872786252737166
Position 7700: 0.0010263556261044847
Position 17850: 0.0010067766623169355
Position 13002: 0.0009680184514705133
Position 11559: 0.0008592744970462137
Position 8373: 0.0008539474401227883
Position 2839: 0.0007566821293761828
Position 12473: 0.0007169590225669119
Position 13309: 0.0006948330672467548
Position 13047: 0.000651913146977514
Position 17324: 0.0005978867067087155
Position 12361: 0.0005928267215463245
Position 1535: 0.0005786979285406059
Position 10961: 0.0005023732610116372
Position 2144: 0.0004993069149907601
Position 16699: 0.0004967636054701273
Position 11602: 0.0004811332230738617
Position 11576: 0.00048031363203238656
Position 15240: 0.00042801812321832303
Position 3779: 0.00042146348017030886
Position 8924: 0.00039254302066526727
Position 4291: 0.000375960815730077
Position 7564: 0.0003537290724298571
Position 14492: 0.0003147644674101174
Position 11195: 0.00031210201210996757
Position 14065: 0.0003117848326019204
Position 15532: 0.00029150014870643636
Position 1277: 0.00028815425404514245
Position 2122: 0.00028390274261004685
Position 7289: 0.00026739671815196215
Position 4124: 0.0002668311381315897
Position 2125: 0.0002519332970638482
Position 2236: 0.0002517286397391126
Position 13776: 0.00024209334592418895
Position 14088: 0.00024114504430468138
Position 7639: 0.0002382483825608295
Position 8038: 0.0002232597430308748
Position 2793: 0.00021865966869827054
Position 7978: 0.0002138509406798833
Position 2267: 0.0002071854966438827
Position 6350: 0.00020553930309241412
Position 5318: 0.00020532578299681015
Position 9688: 0.00020347051271587177
Position 740: 0.00019292214592936505
Position 4860: 0.00018729516516905373
Position 8751: 0.00017759078719509317
Position 4839: 0.00017440740780670023
Position 3868: 0.00017201714964760735
Position 4932: 0.00016659991997588022
Position 13599: 0.0001630004884318241
Position 5652: 0.0001586639492339723
Position 3612: 0.00015468487701543446
Position 14119: 0.00015069240748504626
Position 4251: 0.0001477257621533258
Position 9033: 0.0001415268590022307
Position 6111: 0.0001291371814873291
Position 13006: 0.00011995364465041609
Position 13377: 0.00011847398807920708
Position 5491: 0.00011753962542833301
Position 6323: 0.00011710892779187667
Position 10109: 0.00011685151585871663
Position 13562: 0.00011246851881434756
Position 12144: 0.0001096341108476103
Position 558: 0.00010535110280492995
Position 7185: 0.00010473317570946547
Position 9074: 0.00010418447593612985
