Gene = Lat
index = 623
Annotated 5SS: [ 387  593  733 1040 1236 1349 1489 1659 4976 5137 5339]
Annotated 3SS: [ 564  697  951 1170 1318 1427 1563 4912 5073 5233 5492]
SMsplice 5SS: [ 387 1040 1236 1489 1659 4976 5137 5339]
SMsplice 3SS: [ 951 1131 1427 1563 4862 5073 5233 5492]
top_k =  1000
Partition function (log Z): 9.800452984189134

Sorted 5' Splice Sites (High to Low Probability):
Position 5137: 0.922502103274478
Position 1489: 0.9155197188946008
Position 5339: 0.8532980906467728
Position 1659: 0.8438423758327847
Position 1236: 0.7906592511602798
Position 4976: 0.7886454590436344
Position 1040: 0.6916384367406951
Position 387: 0.5544508599415664
Position 593: 0.5297733121746305
Position 733: 0.4877362252252212
Position 4789: 0.45902234693590743
Position 1349: 0.31710892573336386
Position 375: 0.15503368326724642
Position 3934: 0.13405624395468113
Position 4980: 0.10969450488453691
Position 776: 0.0871828183440949
Position 26: 0.071596307448059
Position 4517: 0.067125136471254
Position 4085: 0.05539974666129913
Position 1508: 0.03284421213912287
Position 5151: 0.03129204444276688
Position 1497: 0.01707285377238886
Position 5149: 0.01686763952145467
Position 361: 0.01047338834409146
Position 3982: 0.009675831850191045
Position 308: 0.008360236384259818
Position 1493: 0.007931207729349372
Position 1044: 0.006750056360872168
Position 273: 0.006541256418447693
Position 4490: 0.005129963688654098
Position 1903: 0.005125397760709508
Position 3800: 0.0043474778727861894
Position 1353: 0.004142709892468509
Position 1901: 0.0038598347623462217
Position 4949: 0.003167576351665975
Position 420: 0.002987786586594628
Position 780: 0.0029211149819779246
Position 774: 0.0028204108225752533
Position 2251: 0.00201563081864571
Position 5410: 0.0018975015687304605
Position 1094: 0.0018141607548520795
Position 764: 0.0014416035337700092
Position 4613: 0.0011453658362215462
Position 56: 0.0010802228270778234
Position 5141: 0.0010266920136795753
Position 5087: 0.0009583966436755932
Position 4008: 0.0009433518732123777
Position 497: 0.000931166532818212
Position 365: 0.000733623833789878
Position 3000: 0.0006663105821007212
Position 840: 0.0006202299620988108
Position 1360: 0.0005388079744233752
Position 737: 0.0004963421836828436
