Gene = Csn3
index = 301
Annotated 5SS: [ 100 2055 2721 4637]
Annotated 3SS: [1992 2690 4144 6779]
SMsplice 5SS: [ 100 2055]
SMsplice 3SS: [1992 6779]
top_k =  1000
Partition function (log Z): -7.880877347332769

Sorted 5' Splice Sites (High to Low Probability):
Position 100: 0.8890415040334388
Position 4637: 0.5116662752581678
Position 2055: 0.5071356017183039
Position 2083: 0.28265616120942355
Position 161: 0.05363910689408513
Position 2937: 0.047909923767151565
Position 2721: 0.04674752121341655
Position 757: 0.03337173065362289
Position 741: 0.029854037845685483
Position 845: 0.024937752480209675
Position 979: 0.018304197911270373
Position 4152: 0.015828208743545253
Position 4211: 0.01554912767972359
Position 4288: 0.010571836423793012
Position 211: 0.008828124240460885
Position 2386: 0.006921089688043914
Position 1715: 0.006787077975087275
Position 4171: 0.005470073640134242
Position 5981: 0.0052622818884997475
Position 6132: 0.004837642591280877
Position 260: 0.0039219937985940055
Position 6207: 0.0030184559418692893
Position 1200: 0.0029359183599452277
Position 536: 0.0028276289158067768
Position 5495: 0.002461485361315046
Position 5967: 0.0024207718818878526
Position 5835: 0.0015443581839595158
Position 5799: 0.001343038039613638
Position 6177: 0.0013388437725396218
Position 3696: 0.0012448814767781764
Position 2445: 0.0011107789282495866
Position 3951: 0.0010044477011518242
Position 132: 0.0007729543890371936
Position 3229: 0.0007296502835084603
Position 4668: 0.0007008288943819076
Position 3843: 0.0006802812905500847
Position 3261: 0.0006597590871235461
Position 1866: 0.0006548054153969415
Position 137: 0.0006506652054310082
Position 2141: 0.0006159331281647201
Position 3582: 0.0005500603338760115
Position 5989: 0.0005451952660262029
Position 6517: 0.0005150275145815557
Position 6146: 0.00048454378192998315
Position 6199: 0.0004794614774602414
Position 3237: 0.0004388993595648504
Position 1506: 0.00038797269566447274
Position 1082: 0.0003804091404399153
Position 124: 0.00036762996052208674
Position 6710: 0.0003661821171023772
Position 290: 0.0003318343932498271
Position 2929: 0.0003197624984833806
Position 1072: 0.000312157440681711
Position 2491: 0.00030002689986222635
Position 8: 0.00028296259431651174
Position 877: 0.0002572466187430042
Position 205: 0.0002535228621350625
Position 1376: 0.000247844222291055
Position 4514: 0.00023913140447553546
Position 1751: 0.0002242532506691961
Position 4202: 0.0002232158584749689
Position 522: 0.00021329031181797125
Position 581: 0.00020292873521599437
Position 391: 0.00017111637524760913
Position 1292: 0.00016778341135259873
Position 819: 0.00012890662346302638
Position 15: 0.00010857845939782619
Position 4324: 0.00010224267610427653
Position 1745: 9.566916735825846e-05
Position 5179: 9.183599438905439e-05
Position 2077: 8.779633787347927e-05
Position 993: 8.442393695613005e-05
Position 1800: 8.110622397265095e-05
Position 888: 7.987357712775052e-05
Position 2475: 7.692134597221175e-05
Position 2320: 7.66444800992463e-05
Position 6904: 6.875638359347033e-05
Position 1390: 6.660499422781983e-05
Position 632: 6.510201315449805e-05
Position 3159: 6.272585166235893e-05
Position 1051: 6.192233332301592e-05
Position 859: 5.307785539577624e-05
Position 2409: 4.888908024057927e-05
Position 1123: 4.368281614229947e-05
Position 3789: 4.004993784021047e-05
Position 2059: 3.7696386596991e-05
Position 1917: 3.497845641859477e-05
Position 1132: 3.216829066983406e-05
Position 657: 3.196103260865542e-05
Position 2165: 3.19301627734345e-05
Position 2519: 2.4082989334043715e-05
Position 1130: 1.6935510884280294e-05
Position 984: 1.5172656480135011e-05
Position 3162: 1.5143288517782526e-05
Position 2839: 1.4310067040084278e-05
Position 1276: 1.1704872103752805e-05
Position 1543: 9.967877799282671e-06
Position 892: 9.861120993271486e-06
Position 710: 9.516231985559023e-06
Position 2865: 8.822904667999734e-06
Position 1652: 7.3293078560739095e-06
Position 241: 5.995320876259247e-06
Position 2608: 2.6552605423969015e-06
Position 2543: 1.9324344755518286e-06
Position 221: 1.1022940100913772e-06
Position 197: 1.0764393234299304e-06
Position 651: 1.045288932802802e-06
Position 565: 1.0030300849569264e-06
Position 489: 5.463163585391728e-07
Position 615: 5.040189396222981e-07
Position 21: 4.952603164895012e-07
Position 613: 3.0896148116963207e-07
Position 35: 2.8092137731483555e-07
Position 649: 2.69997786981709e-07
Position 476: 2.6397567335070254e-07
Position 596: 2.4446759753858207e-07
Position 330: 1.9307628106880498e-07
Position 605: 8.251462721822767e-08
Position 706: 7.870689464133553e-08
Position 1476: 6.59096288206237e-08
Position 1334: 3.7914301841694454e-08
Position 880: 2.94104290207102e-08
Position 389: 2.35093312954137e-08
Position 2090: 1.564886037051184e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6779: 0.5601332614885809
Position 1992: 0.5418798897239839
Position 4493: 0.2932198572349089
Position 1958: 0.25212456702136776
Position 4144: 0.21950322378235884
Position 5718: 0.12797313816169184
Position 2690: 0.08472197137776825
Position 5009: 0.0543907989147925
Position 4372: 0.0424159728414815
Position 740: 0.041601189437931216
Position 4438: 0.03358002266203233
Position 4547: 0.028561064040543097
Position 2276: 0.02259721348329174
Position 6060: 0.022006407382340953
Position 5731: 0.01805948186364765
Position 4323: 0.01779498201586025
Position 4538: 0.01746352095738497
Position 485: 0.015860467067175716
Position 2618: 0.014933082588837849
Position 6643: 0.013557079875282983
Position 5965: 0.011390763170106724
Position 4308: 0.00994474325873698
Position 5421: 0.008887716851863544
Position 4598: 0.008226912874593715
Position 977: 0.007035762775412311
Position 1573: 0.00677469387737851
Position 3055: 0.0058903614314710934
Position 2810: 0.005080595849120656
Position 2744: 0.004966678834404669
Position 5053: 0.00419296360517657
Position 1610: 0.003991720971777022
Position 4077: 0.0038847948661570957
Position 6814: 0.003779788369591355
Position 5683: 0.0033258994014640692
Position 1886: 0.0030120901336933726
Position 701: 0.0027665776563566297
Position 3815: 0.0024498323094298865
Position 6069: 0.0022425077525082765
Position 3524: 0.0021918639790538133
Position 1823: 0.002118471507985022
Position 3034: 0.001764224662931396
Position 4019: 0.0017032998780844837
Position 4331: 0.001657027883631082
Position 1033: 0.001588452342853675
Position 2865: 0.001587858643730175
Position 3098: 0.0015835462342413513
Position 874: 0.0015575991735583513
Position 6545: 0.0014575430866274404
Position 2140: 0.0013753980800821522
Position 1856: 0.0011941951748735517
Position 1800: 0.0011218086658448924
Position 6417: 0.0010939009269297353
Position 446: 0.0010826755317221606
Position 706: 0.0010250535469236903
Position 649: 0.0009500704160462082
Position 6500: 0.0009249806822656506
Position 3038: 0.0008779123044467078
Position 818: 0.0007423987918631851
Position 5231: 0.0007297957332410106
Position 4884: 0.0006982271835094468
Position 4910: 0.0006880885338359572
Position 4278: 0.0006291121653425108
Position 2019: 0.0006272746969653727
Position 2697: 0.0006022194898203686
Position 2291: 0.0005488752749106266
Position 920: 0.0005392794100794071
Position 6736: 0.0005268307756217717
Position 389: 0.0004975029884883499
Position 6129: 0.000495864250787758
Position 3842: 0.0004894730091857656
Position 205: 0.00047413471656163275
Position 1438: 0.0004459619712522641
Position 3480: 0.00041737195418535067
Position 703: 0.00040267006831426125
Position 1620: 0.0003856441100794468
Position 3117: 0.0003701785536634093
Position 1828: 0.0003615827994342608
Position 3354: 0.0003510107193798529
Position 4254: 0.00033593334666876646
Position 1640: 0.0003351564978054608
Position 3787: 0.00032921471549589293
Position 6857: 0.0003184019531640728
Position 876: 0.00030624295030183335
Position 5240: 0.00027078293454208414
Position 3544: 0.00026525530371823854
Position 4113: 0.00026321771704547264
Position 1254: 0.00024408076526963643
Position 1577: 0.0002179866412549851
Position 6972: 0.00020866306801774998
Position 489: 0.00019467145336224005
Position 210: 0.000191973922722213
Position 6132: 0.0001882995723585615
Position 2247: 0.00018201822953190628
Position 2725: 0.00017830408953750554
Position 2746: 0.00017824251200762475
Position 3315: 0.00017668913674830588
Position 6320: 0.00017557988939584046
Position 2409: 0.00017274785849725563
Position 3236: 0.0001652327905986435
Position 724: 0.0001385313520469011
Position 3397: 0.00013762207452486122
Position 2839: 0.0001349294955049139
Position 2548: 0.00012134626154674651
Position 756: 0.00011901523385216911
Position 6424: 0.00011323577706584212
Position 1486: 0.00010732435659623756
Position 6473: 0.00010482899750523388
Position 1830: 8.532768170495231e-05
Position 2320: 8.486119407898807e-05
Position 1805: 8.353107360827126e-05
Position 4850: 8.308051692545387e-05
Position 2118: 8.21738373644958e-05
Position 5918: 8.172242756990739e-05
Position 1257: 7.845898493216865e-05
Position 4818: 7.533053541817564e-05
Position 495: 7.293211913092867e-05
Position 1927: 7.10208346394791e-05
Position 2110: 6.626096750354567e-05
Position 2794: 6.360329676217543e-05
Position 764: 6.19278241049168e-05
Position 536: 6.030825127090083e-05
Position 1690: 5.794595200923904e-05
Position 2207: 5.556334825524961e-05
Position 5441: 5.496335118692247e-05
Position 3492: 5.286441008728291e-05
Position 2635: 4.590304942242618e-05
Position 5033: 4.383196311805336e-05
Position 1149: 4.095192220699784e-05
Position 562: 4.072151626899656e-05
Position 302: 3.8919107446258255e-05
Position 859: 3.8727693046473424e-05
Position 4939: 3.8061133846279946e-05
Position 1018: 3.559952579693935e-05
Position 1643: 3.5568712843989426e-05
Position 1350: 3.323322851593267e-05
Position 2557: 3.29167247402118e-05
Position 844: 3.239665657484102e-05
Position 892: 3.149892546172715e-05
Position 1513: 3.002419679102887e-05
Position 802: 2.5675375774641452e-05
Position 3879: 2.3951612630273102e-05
Position 784: 2.2339127301801957e-05
Position 3580: 2.1681543341979212e-05
Position 3540: 1.9046165257816363e-05
Position 2936: 1.7198043281431153e-05
Position 3391: 1.6858178405055242e-05
Position 1395: 1.5818411824106114e-05
Position 330: 1.5779944320131625e-05
Position 260: 1.4531832404748308e-05
Position 2913: 1.4184438538819062e-05
Position 1049: 1.4128215155344444e-05
Position 3002: 1.3906080270505556e-05
Position 2304: 1.1055071024704259e-05
Position 1441: 9.151763482615775e-06
Position 547: 8.605977493601495e-06
Position 897: 8.146808685951983e-06
Position 2543: 7.774322719535269e-06
Position 851: 6.290459469192414e-06
Position 1358: 5.014752051149093e-06
Position 4202: 4.008208040399246e-06
Position 565: 3.872742909891506e-06
Position 1765: 1.776763471959835e-06
Position 1375: 1.539872231880669e-06
Position 1120: 1.4122650355799547e-06
Position 922: 1.064995388919124e-06
Position 2845: 6.119470538862313e-07
Position 2712: 5.215709169927291e-07
Position 2506: 3.446792848430391e-07
Position 1652: 2.0400326201420871e-07
Position 1751: 1.7560060209681518e-07
Position 1866: 1.3679527116441143e-07
Position 508: 9.006934610853841e-08
Position 1057: 3.231743426576743e-08
Position 119: 2.8408467618367485e-08
Position 1185: 2.498624708128304e-08
Position 284: 2.008867425204306e-08
Position 306: 1.7069621878363705e-08
Position 982: 1.1725246254486623e-08
Position 1406: 7.848512139339345e-09
Position 1066: 7.519590693427154e-09
Position 264: 7.34234766199151e-09
Position 1082: 7.095306366704179e-09
Position 310: 6.6728577951784144e-09
Position 933: 6.086178906029297e-09
Position 1266: 5.897695036259573e-09
Position 99: 5.575992114114835e-09
Position 235: 5.010269870670607e-09
Position 1191: 4.255642651798868e-09
Position 81: 3.8349869033784216e-09
Position 288: 3.1779667219201573e-09
Position 286: 1.6048194743820157e-09
Position 124: 9.560441140622925e-10
Position 77: 8.414639382308663e-10
