Gene = Tusc2
index = 1153
Annotated 5SS: [ 278 1442]
Annotated 3SS: [1320 1591]
SMsplice 5SS: [ 278 1442]
SMsplice 3SS: [1320 1591]
top_k =  1000
Partition function (log Z): 0.9559971421419724

Sorted 5' Splice Sites (High to Low Probability):
Position 278: 0.967662357069252
Position 1442: 0.8709248603207502
Position 451: 0.33362752823848346
Position 692: 0.306243781355421
Position 1418: 0.11338073875239092
Position 977: 0.10043872755453379
Position 1721: 0.053886802971457926
Position 986: 0.04168087826446083
Position 1079: 0.04018852048119653
Position 1858: 0.03350655760971609
Position 1652: 0.02377931377456785
Position 1219: 0.023096527997064492
Position 845: 0.016295268324705736
Position 1031: 0.014664115178020198
Position 1869: 0.014628879415919255
Position 1946: 0.013051437514344158
Position 1800: 0.010395539852989319
Position 2493: 0.008322398199542601
Position 679: 0.005621808149765384
Position 1662: 0.005534449036073204
Position 2607: 0.0051733416379905715
Position 1133: 0.004386354044767899
Position 1256: 0.004331074165558042
Position 228: 0.0035748080334540803
Position 1478: 0.003397675594993608
Position 1750: 0.0029161687073971784
Position 1448: 0.0024379329245388373
Position 712: 0.002410950826924659
Position 774: 0.002370976323997189
Position 1830: 0.0021271491079421835
Position 870: 0.001849816987747619
Position 1216: 0.0018194352619022676
Position 801: 0.001737170288757235
Position 2660: 0.0014749195217624003
Position 2352: 0.001175505278691558
Position 1723: 0.0010780800695193663
Position 1243: 0.0008376643461571822
Position 944: 0.0005265929979620168
Position 882: 0.00043643876548312674
Position 868: 0.00042590607242260197
Position 290: 0.0003961551501658603
Position 1236: 0.00038181328447415734
Position 428: 0.00035420528042652343
Position 1797: 0.0003177876102206914
Position 106: 0.00029415892722982155
Position 2343: 0.0002867839421948999
Position 455: 0.0002605611054722279
Position 909: 0.0002541151450941112
Position 84: 0.00016796648941675847
Position 1637: 0.0001406031949224474
Position 261: 0.00013935260961338986
Position 685: 0.00012196511137539895
Position 730: 0.00011224432646420503
Position 1740: 0.00010913736390980632
Position 965: 0.0001023675695119076
Position 828: 7.558239388688633e-05
Position 725: 6.407495166748438e-05
Position 1109: 4.695250849736298e-05
Position 967: 4.526497422461588e-05
Position 1223: 4.020476790550452e-05
Position 1095: 3.9493398810900675e-05
Position 613: 3.801429038629032e-05
Position 233: 3.443286348947836e-05
Position 502: 3.3771215974144804e-05
Position 67: 2.663499801785151e-05
Position 404: 2.569745561651115e-05
Position 1129: 2.092827750591301e-05
Position 683: 1.3714041265090379e-05
Position 657: 1.2541326100959391e-05
Position 221: 8.119224970707776e-06
Position 1253: 6.58093252281689e-06
Position 1063: 5.9133676312437405e-06
Position 1076: 5.271959197433882e-06
Position 1457: 5.188381415183122e-06
Position 2254: 4.847492037979464e-06
Position 249: 3.222902719141178e-06
Position 1809: 2.72091157650023e-06
Position 655: 2.4711972345844566e-06
Position 1625: 2.135494590008459e-06
Position 366: 2.1312529520856853e-06
Position 2164: 1.961676787465312e-06
Position 637: 1.957788185019314e-06
Position 632: 1.943868339641776e-06
Position 1664: 1.6514083753408426e-06
Position 607: 1.0055451965654807e-06
Position 1379: 9.174577215744866e-07
Position 1482: 4.6750643756618427e-07
Position 1822: 4.1717389082907315e-07
Position 1779: 3.5085484142902757e-07
Position 372: 3.4393336326670077e-07
Position 2045: 2.286826952052069e-07
Position 1960: 2.1047070903536652e-07
Position 1898: 1.992534312544658e-07
Position 354: 1.9270742075802505e-07
Position 563: 1.6804407252289098e-07
Position 554: 1.5941403910300676e-07
Position 615: 1.5796477460082998e-07
Position 1940: 1.0555929500519167e-07
Position 45: 7.459658940631e-08
Position 1327: 1.0166575138992352e-08
Position 1967: 4.965749083658924e-10
Position 1862: 4.592747426092716e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1320: 0.9967767229053263
Position 1591: 0.5918006261231546
Position 2125: 0.3244430820753227
Position 573: 0.21676421919674282
Position 773: 0.21516438827202564
Position 372: 0.2022399800025695
Position 347: 0.11207560276734592
Position 612: 0.0727930233937667
Position 2557: 0.06836125680852466
Position 1908: 0.0452798780741998
Position 2332: 0.02421719797760174
Position 1141: 0.022313511454621515
Position 2301: 0.015455077191231762
Position 2174: 0.015400673197366039
Position 1995: 0.01426626350491914
Position 1820: 0.009408402440050726
Position 2715: 0.008900593285073645
Position 531: 0.008072184225767248
Position 2129: 0.007534249385802672
Position 2445: 0.007086254564354223
Position 1071: 0.006575279143205727
Position 2762: 0.0065215672299225825
Position 637: 0.005808158908244067
Position 1573: 0.005806925519121643
Position 2574: 0.00437077436098777
Position 1677: 0.0029663019704255222
Position 1340: 0.0025351990418957405
Position 1652: 0.0023107574578583178
Position 2060: 0.002240499887196945
Position 855: 0.0020282599772214896
Position 424: 0.0020151279488589665
Position 579: 0.0018964292073158377
Position 378: 0.001849667657574859
Position 2235: 0.0013233316674831877
Position 1699: 0.0012440403475071048
Position 965: 0.0012171180271639877
Position 2139: 0.0011618694455550116
Position 1855: 0.001119455099113062
Position 2697: 0.0008758406178668858
Position 463: 0.0008666679098025559
Position 1788: 0.0007922053065587738
Position 878: 0.0007786802198125084
Position 928: 0.0006522783358259404
Position 2849: 0.0006034143088597932
Position 1149: 0.0005937791277807447
Position 545: 0.000571342128468323
Position 962: 0.0005019667029932564
Position 882: 0.00044913486523351473
Position 2461: 0.00043062965913604243
Position 1241: 0.00036495352315625015
Position 1950: 0.0003510145088539882
Position 2263: 0.0003234436303070883
Position 1797: 0.0003080321230104068
Position 437: 0.0002930834878203226
Position 2074: 0.0002837453118014057
Position 2717: 0.0002778174484691709
Position 409: 0.0002700952074207558
Position 2004: 0.0002654925995223849
Position 1924: 0.00024563283594695334
Position 1603: 0.0002445086853015088
Position 1737: 0.00019236163411349587
Position 1030: 0.00019123254376067513
Position 2748: 0.00018935687850712467
Position 2343: 0.00018689259553930705
Position 801: 0.00017106843879467006
Position 1880: 0.00017091843743937334
Position 812: 0.0001682829056024699
Position 2373: 0.00013937529142196272
Position 1188: 0.0001378437079900642
Position 2839: 0.00013442977909132114
Position 1497: 0.00012968714761047933
Position 859: 0.00012871411109497565
Position 914: 0.0001274308065218404
Position 1713: 0.00011962549545391648
Position 388: 9.066903360784128e-05
Position 582: 8.908340181925041e-05
Position 1549: 8.606244356714755e-05
Position 1544: 8.552496518302312e-05
Position 2088: 8.110778484745247e-05
Position 2131: 7.984511222302142e-05
Position 1274: 7.418799301788842e-05
Position 868: 7.25113206976996e-05
Position 1517: 6.712352451003195e-05
Position 1720: 6.689502733650334e-05
Position 1519: 6.299943068504818e-05
Position 2802: 6.0596750847139754e-05
Position 670: 5.864777498834161e-05
Position 382: 5.857498665320985e-05
Position 2467: 4.727603378974626e-05
Position 655: 4.667963325486207e-05
Position 738: 4.018760377714531e-05
Position 974: 3.427614052847997e-05
Position 1024: 3.315057523750636e-05
Position 1076: 3.1930165775161e-05
Position 650: 3.0397862816182078e-05
Position 1703: 2.74372452995246e-05
Position 596: 2.4293780342848586e-05
Position 385: 2.3729289713799645e-05
Position 483: 2.3144923677780273e-05
Position 591: 2.301534592947671e-05
Position 977: 1.8714170729549832e-05
Position 1857: 1.2188070438240246e-05
Position 909: 1.2178549247394774e-05
Position 470: 1.200660211101021e-05
Position 995: 1.1618548455331475e-05
Position 306: 1.1440653403084962e-05
Position 2357: 1.1137955151005352e-05
Position 1298: 1.0974639662305144e-05
Position 399: 8.771409174654255e-06
Position 1279: 6.750424211393554e-06
Position 888: 5.562424165744139e-06
Position 1346: 4.040537057619718e-06
Position 201: 3.938659694625277e-06
Position 439: 3.489026976384399e-06
Position 488: 1.020828334491552e-06
Position 467: 9.89352981233934e-07
Position 676: 9.345613474189051e-07
Position 1369: 6.53210513190033e-07
Position 667: 6.301499256175469e-07
Position 210: 5.399495434058245e-07
Position 1441: 4.92324560910542e-07
Position 1286: 4.045584749204947e-07
Position 500: 3.9874224989055783e-07
Position 502: 3.116134910143397e-07
Position 249: 3.103112131224914e-07
Position 1551: 2.720329805373742e-07
Position 672: 2.012596556423951e-07
Position 322: 1.8272040758135903e-07
Position 142: 1.653314850879691e-07
Position 1372: 1.4788689165177945e-07
Position 683: 1.4229130942009372e-07
Position 721: 1.418891751693536e-07
Position 240: 1.3209731899647784e-07
Position 1193: 1.25538935930095e-07
Position 805: 1.1811380124978172e-07
Position 203: 1.1431592579168711e-07
Position 1208: 1.0401151099568519e-07
Position 1557: 7.193326035952417e-08
Position 1049: 6.971298664935612e-08
Position 1894: 5.143769511313019e-08
Position 282: 4.841104833130047e-08
Position 153: 4.664638284862239e-08
Position 221: 4.0775466277860816e-08
Position 246: 3.343901799575561e-08
Position 1532: 2.968724874430925e-08
Position 450: 2.8634207510669116e-08
Position 981: 2.636172415582861e-08
Position 1534: 1.7348671334447968e-08
Position 691: 8.370467267834107e-09
Position 1745: 4.6490107174092295e-09
Position 218: 2.830110303135043e-09
Position 712: 8.145654768285049e-10
Position 1559: 7.610769281982528e-10
Position 725: 5.015829454572967e-10
Position 1536: 1.8857446055799054e-10
Position 1491: 1.728564105561028e-10
Position 1684: 7.034293161343193e-11
Position 1527: 1.218768115213668e-11
Position 1103: 5.641521087415721e-12
Position 1095: 1.8298196186624178e-12
