Gene = Pex2
index = 810
Annotated 5SS: [  113 11018 12531 12986 13482]
Annotated 3SS: [10951 12420 12877 13417 14385]
SMsplice 5SS: [  113 12986]
SMsplice 3SS: [12877 14385]
top_k =  1000
Partition function (log Z): -9.499985093459182

Sorted 5' Splice Sites (High to Low Probability):
Position 12986: 0.9055748664255174
Position 113: 0.6652503104930348
Position 6668: 0.5047792921052213
Position 3579: 0.4808683394326448
Position 7126: 0.45995017713716724
Position 13482: 0.40244063868864394
Position 240: 0.2711792183897914
Position 12531: 0.173665938468153
Position 1578: 0.14208630359389757
Position 8194: 0.1335361583495171
Position 2908: 0.13349970471497283
Position 5664: 0.1263167904507281
Position 3365: 0.09503032235805492
Position 502: 0.09123558540491528
Position 11018: 0.06443499394673234
Position 11045: 0.05334637637556851
Position 1823: 0.04191335445703725
Position 11022: 0.04039382224138468
Position 13278: 0.03155328187210403
Position 3949: 0.015565012227715426
Position 11335: 0.00977574408641474
Position 3108: 0.006185259611852574
Position 5796: 0.005125838671648365
Position 490: 0.004941452265321031
Position 1249: 0.004670712582829464
Position 6682: 0.0034694418500667836
Position 3953: 0.0028813184293367444
Position 366: 0.0022424808907621496
Position 3065: 0.0020909333322852077
Position 1916: 0.001541467245630193
Position 2719: 0.0013007376104592129
Position 1353: 0.0011898080529257624
Position 1338: 0.0011004809692521955
Position 899: 0.001067843567568649
Position 2231: 0.0009289712151452298
Position 978: 0.0007319115111890892
Position 13590: 0.0006592861242213118
Position 226: 0.0006442468911260037
Position 1783: 0.0005798045803022202
Position 2954: 0.000512814908347832
Position 16: 0.0004598053236053251
Position 2699: 0.00039618270038873125
Position 1654: 0.00037338428335816846
Position 533: 0.00035396624227739773
Position 220: 0.00034536208763334464
Position 80: 0.00032418534967315583
Position 1867: 0.0003046932629237307
Position 1665: 0.00029332642239770335
Position 141: 0.00023989971781242594
Position 3302: 0.00019412344570674713
Position 208: 0.000190389832792384
Position 1954: 0.00017578370744592153
Position 119: 0.00016340712936000455
Position 3119: 0.0001555611211788444
Position 849: 0.00015499110943005754
Position 1372: 0.00013071425521547203
Position 8612: 0.00012366569306186944
Position 95: 0.00012047066184818053
Position 1596: 0.00011803831943449674
Position 2923: 0.00010980426111382205
Position 177: 0.0001090946842214531
Position 1377: 0.000105107903779783
Position 1817: 0.00010505227585585858
Position 748: 0.00010478703361962519
Position 216: 0.00010383354500436403
Position 939: 9.389907058366592e-05
Position 1758: 8.742530648034841e-05
Position 3458: 8.621832753975729e-05
Position 810: 7.591138801477797e-05
Position 2977: 7.029783468151335e-05
Position 2944: 6.268302326343241e-05
Position 3006: 5.3439872555657455e-05
Position 2557: 4.970318863062157e-05
Position 2630: 4.661235962356792e-05
Position 378: 4.651165799558915e-05
Position 117: 3.5087088366061814e-05
Position 1097: 3.459521427279367e-05
Position 3584: 2.208077872915319e-05
Position 506: 1.4464798428063965e-05
Position 782: 1.0054139278763407e-05
Position 699: 9.859021737194794e-06
Position 685: 7.094505473061094e-06
Position 444: 6.89567463045787e-06
Position 480: 6.678340407446186e-06
Position 822: 6.194346909343049e-06
Position 549: 3.5744563584010804e-06
Position 929: 3.4785499989191097e-06
Position 594: 2.0569943951416926e-06
Position 883: 1.9873874246927962e-06
Position 746: 1.7281132208678421e-06
Position 603: 1.6082332847922218e-06
Position 1441: 1.4522611278758562e-06
Position 812: 1.3555349269509434e-06
Position 786: 1.3284677405063986e-06
Position 65: 2.9591399139478393e-07
Position 2402: 1.273132030119881e-07
Position 1767: 1.2557273666038826e-07
Position 261: 8.928090727127559e-08
Position 272: 7.960300836539166e-08
Position 407: 2.6390959600992545e-08
Position 465: 2.177684273003169e-08
Position 598: 1.5208204284565928e-08
Position 588: 1.3609768311918754e-08
Position 616: 1.245315016309449e-08
Position 282: 9.245509790857867e-09
Position 578: 5.450443587549499e-09
Position 410: 3.797228171310781e-09
Position 3217: 3.4750890789712502e-09
Position 471: 2.051626197614293e-09
Position 571: 1.4371484896275783e-09
Position 428: 5.40883865355783e-10
Position 418: 5.132277821537123e-10
Position 606: 2.3009587403353728e-10
Position 426: 9.52587065743972e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 12877: 0.6967005128646369
Position 6567: 0.45777478880016303
Position 14385: 0.4507741687223561
Position 6917: 0.4287636622301882
Position 3364: 0.4246369619041748
Position 13417: 0.3438490858113922
Position 12890: 0.24859289458775335
Position 12420: 0.17366593846815293
Position 10951: 0.14273484003483466
Position 1518: 0.1358257393742823
Position 13442: 0.12027329554917225
Position 14882: 0.11256231863161949
Position 5520: 0.10673679635340719
Position 3207: 0.10075505872400195
Position 7977: 0.07763420934010117
Position 2848: 0.0741102087738342
Position 6407: 0.05151066264908642
Position 13668: 0.05098241983806193
Position 8030: 0.04359680229503798
Position 14847: 0.04151320988077413
Position 2797: 0.03925813781502952
Position 14389: 0.037684516427192644
Position 13522: 0.03467354396689288
Position 7009: 0.030908234735385245
Position 454: 0.03018114205783143
Position 3434: 0.02707080938223983
Position 13081: 0.025707633854163137
Position 15569: 0.022729189047222306
Position 14904: 0.021892383052175154
Position 3458: 0.017826212244646245
Position 15519: 0.016142047047896468
Position 10792: 0.015966296615562117
Position 10535: 0.015526379514893489
Position 2825: 0.015240181742488338
Position 15606: 0.01404689375973944
Position 13363: 0.014010881299773695
Position 8085: 0.01383506842373289
Position 11144: 0.012088789289620787
Position 13201: 0.011113265441770609
Position 15397: 0.010858145056162626
Position 1396: 0.00858405107736952
Position 3878: 0.008195040442276468
Position 5470: 0.008112291709657698
Position 1712: 0.007270292250261654
Position 1664: 0.007082560666132429
Position 15248: 0.006781495354809099
Position 3823: 0.006545376684581484
Position 2974: 0.006441120961903353
Position 1338: 0.00588610663110598
Position 5523: 0.005517277379783534
Position 1298: 0.005232014619729634
Position 1436: 0.004700984364478979
Position 13977: 0.004603044248809575
Position 14599: 0.0042462191704858735
Position 3385: 0.004197958973188544
Position 3774: 0.004077333274604484
Position 5751: 0.003635784971624135
Position 5421: 0.003323353016657893
Position 8653: 0.0031827488612879797
Position 1645: 0.0031631360590966334
Position 2474: 0.003102955023674683
Position 15728: 0.0030768925240749743
Position 410: 0.0029987296701368487
Position 272: 0.002904045324327902
Position 2852: 0.002843523456354714
Position 10695: 0.0026575883991541483
Position 1241: 0.002591805730604257
Position 14327: 0.002421989375152249
Position 1778: 0.0023080183288051023
Position 6937: 0.0020957050252592164
Position 13853: 0.0020073203738692927
Position 331: 0.0019327059979350465
Position 5303: 0.0017647026749250936
Position 13955: 0.0017167684977343238
Position 1147: 0.001716510287809762
Position 5567: 0.0016994546353342919
Position 2871: 0.0016572912540587712
Position 3402: 0.0016302800440643305
Position 14294: 0.0015294009860461091
Position 15106: 0.001461451269890084
Position 1136: 0.001429572558824389
Position 8142: 0.001424916300387598
Position 1611: 0.0013376618107132224
Position 738: 0.0011749168351943941
Position 10412: 0.00112422483206659
Position 5594: 0.0011225054201758667
Position 1817: 0.000983539200243315
Position 1674: 0.0008998353114390284
Position 633: 0.0007696420601776427
Position 361: 0.0006617822072233245
Position 13277: 0.0006494443286846193
Position 13555: 0.000645994217686816
Position 290: 0.0006422944585182238
Position 2907: 0.0006143639402594024
Position 2660: 0.0006133400528762754
Position 1730: 0.0006101479695629432
Position 2101: 0.0006045145576440485
Position 426: 0.0005251455718670195
Position 782: 0.0005210410417122115
Position 3006: 0.00045463099806675904
Position 2656: 0.00044870860098561677
Position 1822: 0.00044671565996793515
Position 2708: 0.00043406990412158395
Position 236: 0.00042930320439488347
Position 2880: 0.00041198618163692066
Position 1087: 0.0003999357779629142
Position 3251: 0.0003984207908756037
Position 3503: 0.0003816106101600383
Position 2139: 0.0003632472907559783
Position 398: 0.00035890582134661493
Position 13708: 0.00032933484490054284
