Gene = Eif3b
index = 367
Annotated 5SS: [  499  6127  7229  7513  7818  8240 10856 11001 11690 13807 16993 18080
 19067 20724 21784 22487 22905 23109]
Annotated 3SS: [ 5933  7108  7454  7688  8081 10723 10933 11642 13595 16919 17956 18987
 20584 21657 22408 22795 22991 23545]
SMsplice 5SS: [  499  1388  6017  7229  7566  7818  8240 10856 11001 13807 16993 18080
 19067 20724 21784 22487 22905]
SMsplice 3SS: [ 1288  5933  7108  7454  7688  8081 10723 10933 13595 16919 17956 18987
 20584 21657 22408 22795 22991]
top_k =  1000
Partition function (log Z): 37.04238933197271

Sorted 5' Splice Sites (High to Low Probability):
Position 22905: 0.998932076049428
Position 7229: 0.9968228302867931
Position 499: 0.9769499337550746
Position 7818: 0.9590513439455305
Position 10856: 0.9547086787248298
Position 8240: 0.9462467190966006
Position 22487: 0.932354100616489
Position 19067: 0.9227684642834543
Position 16993: 0.9196012350436517
Position 18080: 0.8405455367572245
Position 1388: 0.8378570837300502
Position 21784: 0.8113086798193648
Position 11001: 0.753040189811827
Position 13807: 0.7030162827234154
Position 20724: 0.6675066729499591
Position 6017: 0.5622411717366049
Position 23109: 0.5587631106806431
Position 3453: 0.4721422521896811
Position 7566: 0.4530115651414884
Position 7513: 0.3257973157860422
Position 6127: 0.3212888997526236
Position 20738: 0.28788696328555197
Position 11690: 0.25492619121720345
Position 7575: 0.20080151439066246
Position 21808: 0.1636652025825662
Position 19488: 0.14526898157864435
Position 2002: 0.13474086993585765
Position 16837: 0.11591485661964583
Position 16508: 0.11081869894561407
Position 21996: 0.0995920392710142
Position 11405: 0.09761621009924505
Position 1875: 0.09736040100296736
Position 13064: 0.08266181089227614
Position 14858: 0.07542419252950334
Position 19554: 0.07302167255840575
Position 16079: 0.07088963190614272
Position 1695: 0.061066694947130545
Position 19422: 0.060226892846870654
Position 13708: 0.05523804589098436
Position 16833: 0.05155100091773143
Position 3301: 0.04719037647362015
Position 11547: 0.04054534774277224
Position 2024: 0.04003151930514656
Position 776: 0.03909886971309367
Position 12800: 0.038814552982006936
Position 3653: 0.03813378868655084
Position 9828: 0.035277291143119414
Position 16965: 0.034181447275589735
Position 20016: 0.030749985553803413
Position 2775: 0.030711038753872336
Position 16269: 0.027315695113274186
Position 19356: 0.02714975126232716
Position 11173: 0.02241685641992075
Position 21887: 0.021663421532475184
Position 19620: 0.021448277490153694
Position 7010: 0.02042415722986254
Position 21952: 0.020207714142900412
Position 2086: 0.02018865074090452
Position 22543: 0.01939864272520552
Position 18687: 0.018626925619258963
Position 19818: 0.01795426685319435
Position 17993: 0.01729391334376353
Position 1452: 0.016814216708421568
Position 6770: 0.016020592198998478
Position 2450: 0.015232197969968645
Position 6382: 0.015205899088890064
Position 780: 0.015085517683220351
Position 2899: 0.013547724330892836
Position 844: 0.012737705031757309
Position 21580: 0.012692220106102029
Position 8096: 0.012566122983859637
Position 15409: 0.012415132811879365
Position 1431: 0.01224527986878688
Position 8492: 0.011995656802473035
Position 16248: 0.011501351729463729
Position 486: 0.011437482696690943
Position 619: 0.01113053373975161
Position 1210: 0.010819306382517452
Position 19686: 0.010667372920001927
Position 19884: 0.00965778472433326
Position 5990: 0.00929753049295322
Position 8693: 0.008845496339244655
Position 14940: 0.008744450316742165
Position 19950: 0.008439974229406368
Position 6861: 0.008073858129618017
Position 7455: 0.007874757470650535
Position 9970: 0.007854455283834511
Position 19752: 0.007772973707085542
Position 9549: 0.007557183386576318
Position 5780: 0.007210140644560477
Position 18014: 0.007193540664618629
Position 2204: 0.007135318415018923
Position 4377: 0.006857745190131874
Position 6886: 0.006405559305460286
Position 4494: 0.0060223555584673115
Position 20280: 0.005937978344989959
Position 19274: 0.005881587710508716
Position 23085: 0.005622948372077473
Position 22262: 0.005584056910451739
Position 12876: 0.00540635960215726
Position 4907: 0.0053820014294039325
Position 722: 0.005302370189784208
Position 2304: 0.005296451207784961
Position 16686: 0.005173579265726493
Position 12807: 0.004957037040235308
Position 20214: 0.004931510509865813
Position 1494: 0.004824186309192668
Position 3281: 0.004754509007553449
Position 2463: 0.004711094631547384
Position 14928: 0.004672689074750158
Position 17593: 0.004448656748456275
Position 20148: 0.004448006211877934
Position 210: 0.003997540936212667
Position 11180: 0.00396528857336804
Position 13: 0.00392149667591308
Position 19244: 0.003634686865746435
Position 2503: 0.00345659533048492
Position 11934: 0.0033122993300650876
Position 21553: 0.0031019573899713705
Position 256: 0.0030430537192979645
Position 16045: 0.002973137892957451
Position 23688: 0.0029700611339821582
Position 10816: 0.0029627628149308275
Position 5105: 0.002936164127956726
Position 1503: 0.0029275295806472494
Position 13834: 0.0027324768705645763
Position 3792: 0.0026662148541342296
Position 3553: 0.002662894836808173
Position 10596: 0.0026397880976768272
Position 2188: 0.002636710114396619
Position 5298: 0.0026155588055855944
Position 18726: 0.0025245102233329196
Position 6609: 0.002426410354836399
Position 19071: 0.002397590225488932
Position 2941: 0.0022544881414458123
Position 18608: 0.002223214313427646
Position 8915: 0.0020802986824566163
Position 23272: 0.002052402330021929
Position 2456: 0.0019778933204900157
Position 19514: 0.0019250506239371146
Position 19112: 0.0019026973755554431
Position 19448: 0.0018245084449555536
Position 20775: 0.0018232649908428743
Position 18668: 0.001807086730296144
Position 20082: 0.0017986248818480052
Position 10487: 0.0017720006713175212
Position 23142: 0.0017649540635705223
Position 7002: 0.0016833272509090792
Position 7822: 0.0016473185640587336
Position 20967: 0.0015739179433073716
Position 8149: 0.0015403407589529114
Position 7925: 0.001469276628805574
Position 7307: 0.0014512589075153918
Position 808: 0.001425637343163514
Position 11775: 0.0013660240864677336
Position 23069: 0.0013402858320577088
Position 140: 0.0013365225884109328
Position 19233: 0.0013089513619674062
Position 22205: 0.0012786741442348374
Position 4366: 0.0012381790640817807
Position 6701: 0.0012209431890238206
Position 20517: 0.0011924011013775648
Position 20020: 0.0011788794551305137
Position 12544: 0.0011620180016519552
Position 13031: 0.0010875361285949585
Position 6661: 0.0010460115566301316
Position 23391: 0.0010268722923259333
Position 23446: 0.0009515597665104437
Position 18653: 0.0009426086762816357
Position 16291: 0.0009410147734326552
Position 6677: 0.0009217000181097706
Position 7557: 0.0009183521426597253
Position 533: 0.0009120523952501129
Position 21802: 0.0008936848183358962
Position 23218: 0.000873394628470867
Position 7368: 0.0008663329873303229
Position 22219: 0.0008359504240743617
Position 23092: 0.0008232178386573287
Position 149: 0.0008121205676303887
Position 11189: 0.0007990431372403764
Position 977: 0.0007989082101032219
Position 293: 0.0007659190502505694
Position 21947: 0.0007650166549328316
Position 10731: 0.0007627322424956589
