Gene = 4930519G04Rik
index = 51
Annotated 5SS: [  195  3709  7322  7981  9886 16602 17147 18889 20685 24355 25935]
Annotated 3SS: [ 3657  7141  7926  9800 16490 17054 18863 20615 24300 25844 29130]
SMsplice 5SS: [  195  3280  4455  6536 11929 16602 17147 18889 20685]
SMsplice 3SS: [ 3128  4342  6434 11827 16490 17054 18863 20615 29130]
top_k =  1000
Partition function (log Z): -6.424877810509287

Sorted 5' Splice Sites (High to Low Probability):
Position 3280: 0.8914349687016836
Position 16602: 0.8829909657591829
Position 17147: 0.7514459821147398
Position 6536: 0.6902787816423497
Position 11929: 0.6518046794696619
Position 18889: 0.6017369126120738
Position 3709: 0.6008198132033443
Position 4455: 0.5890099253614411
Position 9886: 0.5805651431544958
Position 20685: 0.4411870268047625
Position 195: 0.38624998942738326
Position 251: 0.37551087931079363
Position 7981: 0.35674000132766315
Position 20711: 0.3466488742781421
Position 24355: 0.2531810268100366
Position 26746: 0.21715664133426923
Position 25935: 0.19643628289146453
Position 4409: 0.19177065907874302
Position 7322: 0.19148138352981353
Position 7999: 0.18337027589984264
Position 211: 0.16005041561926764
Position 22921: 0.1523332245287964
Position 16355: 0.14237488263474987
Position 9328: 0.11055606789820704
Position 3064: 0.10511573569326424
Position 13545: 0.07213357332859707
Position 12428: 0.06962645870503761
Position 9241: 0.055835738599140046
Position 4680: 0.05346457344151247
Position 4717: 0.05054863040126535
Position 17: 0.04364873641839678
Position 3226: 0.04211014469541956
Position 17313: 0.04203595579880155
Position 8935: 0.040465826624281095
Position 18328: 0.03827659716100741
Position 4862: 0.0350334242806547
Position 8519: 0.03495254979762898
Position 2962: 0.03135932406736278
Position 89: 0.02568511624339515
Position 24823: 0.024805278137978663
Position 25931: 0.0218956997475065
Position 1896: 0.01802035461118965
Position 1876: 0.016370094663390795
Position 22107: 0.01635011559132006
Position 82: 0.015437468075549481
Position 8405: 0.013442202037830961
Position 3255: 0.01308100424178373
Position 12433: 0.012125287560369895
Position 146: 0.011526021564181529
Position 8009: 0.011042788619950061
Position 9408: 0.010696167531674905
Position 19517: 0.009615968615366087
Position 2423: 0.009142290820266909
Position 1442: 0.008985834412784255
Position 4741: 0.008565098259268196
Position 9187: 0.0058937099598051716
Position 2471: 0.005741959715561045
Position 5475: 0.005165639802619722
Position 360: 0.003999537806712402
Position 73: 0.003398666375592056
Position 225: 0.0033132544118877325
Position 3680: 0.0030113021631985714
Position 17437: 0.0029293681654914863
Position 2526: 0.002726072573134969
Position 3664: 0.002232641544825673
Position 29468: 0.0021804695070297346
Position 1194: 0.0015898142173764239
Position 1250: 0.001387175787433753
Position 1163: 0.0012147182856304935
Position 2449: 0.0009411516413546395
Position 2213: 0.0008448879572345069
Position 2460: 0.0008151004686374379
Position 4080: 0.0007654400010069609
Position 3658: 0.000640312016182544
Position 4005: 0.000628868692189776
Position 32: 0.0005941058563758767
Position 213: 0.0005912796764093591
Position 1886: 0.0005499798171534902
Position 3516: 0.0005118263049336489
Position 1244: 0.0004325987635525488
Position 916: 0.00041731770704939934
Position 6780: 0.00041635537797742576
Position 1033: 0.0004032802230271935
Position 2482: 0.0003824387064704997
Position 2537: 0.000381399104053295
Position 231: 0.0003482023736387718
Position 215: 0.0003314669939141199
Position 354: 0.0003218749332744024
Position 20: 0.0002864243490622817
Position 6988: 0.00022909190270044297
Position 1358: 0.0001960913111391429
Position 1222: 0.0001833465341810945
Position 2924: 0.00016753196701249575
Position 2515: 0.0001617819424801263
Position 3618: 0.0001600774871869448
Position 2493: 0.00015808449992661837
Position 3052: 0.0001527520679262036
Position 2559: 0.00012515300368184693
Position 1081: 0.00010745351691728128
Position 2578: 0.00010640454828583494
Position 3011: 0.00010496376741662796
Position 750: 0.00010206221105160943
Position 286: 9.61943364735172e-05
Position 1213: 8.848017268254022e-05
Position 3017: 8.742256087988994e-05
Position 1314: 8.686674232657893e-05
Position 1864: 7.826231615869841e-05
Position 8018: 7.677591454376806e-05
Position 3977: 6.755652695614785e-05
Position 5225: 1.396402113922544e-05
Position 870: 9.340045360094346e-06
Position 2589: 2.880141677491447e-06
Position 68: 1.5942466320154557e-06
Position 703: 1.0317497042399853e-06
Position 742: 1.0271369937791233e-06
Position 1070: 5.952546519150213e-07
Position 999: 5.890053122900391e-07
Position 319: 5.545186407841188e-07
Position 284: 5.074933209077577e-07
Position 962: 4.456912597026203e-07
Position 934: 4.018908645028882e-07
Position 529: 3.926886595324698e-07
Position 123: 3.624948827263336e-07
Position 112: 3.4942288732992103e-07
Position 96: 3.343544782541095e-07
Position 125: 2.6207186576512397e-07
Position 3461: 2.2766300510543457e-07
Position 1074: 2.0558731442918882e-07
Position 722: 1.639459895403304e-07
Position 685: 1.6165441945990603e-07
Position 329: 1.5285392499042352e-07
Position 567: 1.503780817359151e-07
Position 1165: 1.4550297059529314e-07
Position 941: 5.910376354405022e-08
Position 932: 5.34548164281156e-08
Position 641: 5.336187785646234e-08
Position 327: 4.908522323312607e-08
Position 541: 4.668917033838153e-08
Position 814: 4.009183733375388e-08
Position 1320: 3.7951477489877995e-08
Position 850: 3.550626513368102e-08
Position 1050: 3.315037590125152e-08
Position 1036: 2.9926997712156215e-08
Position 1308: 2.3831602020454317e-08
Position 956: 1.7226393874290545e-08
Position 828: 5.735880385800417e-09
Position 562: 1.3873029584873269e-09
Position 593: 1.2281746599415093e-11
Position 812: 3.2998980283787233e-13
Position 901: 3.266823739585409e-13
Position 334: 2.5073354382642465e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 29130: 0.9013706627860238
Position 16490: 0.883704981783459
Position 3128: 0.8767509047128357
Position 20615: 0.7925058507849715
Position 17054: 0.7125180852363319
Position 11827: 0.6491154890752223
Position 4342: 0.6253493598217398
Position 6434: 0.595581869172304
Position 9800: 0.5805792785643991
Position 18863: 0.4498990769923573
Position 7926: 0.4167645208379208
Position 3572: 0.31142698840128996
Position 24300: 0.253916053925512
Position 26670: 0.22915880719030168
Position 25844: 0.22347429655999013
Position 3657: 0.2010165766816227
Position 9108: 0.16518899107322393
Position 16292: 0.1252527792700146
Position 2923: 0.12127690431277846
Position 7253: 0.1209749109836559
Position 22755: 0.09333720380539398
Position 18668: 0.08041398952436968
Position 4562: 0.0721844389359974
Position 13404: 0.07214954352909786
Position 22778: 0.071330574638093
Position 7729: 0.06613507617012425
Position 4360: 0.06143445236685463
Position 6460: 0.05169365761101325
Position 7141: 0.050323925199653625
Position 18691: 0.04873159939162276
Position 3102: 0.04489716704306603
Position 17216: 0.04386142350199891
Position 18149: 0.0385215876713319
Position 24593: 0.03610715057012077
Position 16860: 0.03392578826476057
Position 123: 0.03273971350682859
Position 7803: 0.03270013339876961
Position 26852: 0.0319030637074079
Position 4247: 0.028008400730463956
Position 12103: 0.027657654671494725
Position 12367: 0.025091550602378374
Position 8238: 0.024123719951803374
Position 4679: 0.023574621176514574
Position 8338: 0.023473861063760405
Position 18568: 0.023197433342118195
Position 12223: 0.022972096750877788
Position 8728: 0.022382034625971676
Position 6375: 0.020841620645669648
Position 3537: 0.020250270820227508
Position 3185: 0.019815601179787833
Position 4299: 0.019375681230843645
Position 3604: 0.018939133902857074
Position 1780: 0.018445410873846883
Position 16246: 0.01718935842243051
Position 8837: 0.016790504718307966
Position 4357: 0.016704595029947325
Position 4220: 0.01659657581281233
Position 9009: 0.015996213686558708
Position 21974: 0.01585191425451606
Position 4641: 0.015411666824704
Position 3597: 0.01474588065432487
Position 7765: 0.014712878187356487
Position 7931: 0.013834937663160692
Position 2342: 0.012907744353466994
Position 7159: 0.012897507400117091
Position 26091: 0.01193650706311859
Position 4585: 0.01116880559114683
Position 6272: 0.011079652827828818
Position 3516: 0.010726032558588167
