Gene = Etfdh
index = 389
Annotated 5SS: [  346  5323  6126 10025 10557 12940 13864 15242 16952 19065 23234 23959]
Annotated 3SS: [ 5184  5895  9942 10437 12861 13716 15100 16807 18895 23050 23736 24697]
SMsplice 5SS: [  136  5323 10025 10541 13864 15242 16952 19065 23234]
SMsplice 3SS: [ 5184  9942 10437 13716 15100 16807 18895 23050 24697]
top_k =  1000
Partition function (log Z): -0.39389584498496344

Sorted 5' Splice Sites (High to Low Probability):
Position 16952: 0.9963454375260947
Position 5323: 0.95684263543332
Position 15242: 0.8804108004131388
Position 19065: 0.8646293689722216
Position 13864: 0.8556105343962485
Position 136: 0.5733374079581319
Position 10025: 0.5583492122271484
Position 649: 0.5547372766033405
Position 23234: 0.4789818241865009
Position 19289: 0.358356795636439
Position 10541: 0.34774075453914677
Position 12940: 0.26135965874282807
Position 346: 0.23725725205985715
Position 10557: 0.20370578682660376
Position 20552: 0.16565247497540053
Position 210: 0.16401256973779568
Position 18367: 0.14191633695024353
Position 6126: 0.1308430412208905
Position 21067: 0.11037568009822356
Position 23959: 0.09568218447877948
Position 10532: 0.09096908814728047
Position 17621: 0.089163255878335
Position 10488: 0.07981459233946012
Position 14412: 0.057712202743698655
Position 15213: 0.05161811062379466
Position 7455: 0.05119603629913506
Position 14416: 0.04944140702952704
Position 383: 0.044643646506024495
Position 23681: 0.04224162193982698
Position 17214: 0.03868160205241797
Position 9975: 0.03840927259090071
Position 10749: 0.0374946229550144
Position 10085: 0.03538207928980466
Position 565: 0.03506503567160912
Position 14420: 0.032032389351049254
Position 17766: 0.030356120359861658
Position 15520: 0.027225887514733996
Position 14424: 0.026805102016498446
Position 24858: 0.02607609765331618
Position 15278: 0.024256327277564462
Position 6018: 0.022642660885025083
Position 14428: 0.021799409579547433
Position 17467: 0.0194269093926398
Position 318: 0.01587899340571994
Position 6152: 0.01584767654695116
Position 7177: 0.015804043075373638
Position 3819: 0.015447864016010032
Position 15473: 0.015339392034277703
Position 9135: 0.012022609567815189
Position 11874: 0.011546875825381074
Position 6016: 0.010682852593762142
Position 363: 0.010210597008780154
Position 13872: 0.00990042837815362
Position 13029: 0.009409240760838069
Position 10030: 0.008621500473556613
Position 558: 0.006686773016646062
Position 10133: 0.005830669005862088
Position 23530: 0.005711207627812444
Position 24406: 0.004972129055294354
Position 6227: 0.004609694389164656
Position 425: 0.004281872189353755
Position 1949: 0.004231119591279585
Position 18975: 0.004220162852781379
Position 14448: 0.004098999621972747
Position 14432: 0.0036220725783818676
Position 10643: 0.003583553853878363
Position 22532: 0.0033842537093165255
Position 16524: 0.003261171304449485
Position 5912: 0.0032252488136332966
Position 24367: 0.0029900511227483003
Position 13853: 0.0029884125256190394
Position 14452: 0.0029594767322888467
Position 157: 0.0027380206860013676
Position 21094: 0.0027049009588898843
Position 9379: 0.002662847269324039
Position 14806: 0.002661058199157819
Position 14751: 0.0026396399188443045
Position 7212: 0.0025269589029196836
Position 17268: 0.002522734556873675
Position 12414: 0.002520138312794529
Position 18053: 0.0025136490808923945
Position 5611: 0.0023284536547458438
Position 5659: 0.002272714389064886
Position 20313: 0.0021709310904427814
Position 5822: 0.0020361993522333343
Position 6027: 0.001997578639714587
Position 21395: 0.0019460597731808466
Position 6189: 0.0018766162266265355
Position 5597: 0.0018192418557721156
Position 1471: 0.0017699801727884517
Position 12627: 0.0017560346619020677
Position 15556: 0.001680181356958738
Position 5609: 0.001625615088615867
Position 2304: 0.00158644401423833
Position 14456: 0.0012977033807240832
Position 314: 0.0012452680531421145
Position 14460: 0.0012249796808215404
Position 14742: 0.0011738557811508056
Position 9579: 0.001169126218390066
Position 8999: 0.0010527804233832207
Position 5594: 0.0009400493274633252
Position 14464: 0.0009305783016628094
Position 6465: 0.0008848803098258442
Position 225: 0.0008782879108234819
Position 300: 0.0007782951106643077
Position 66: 0.0005485643152714707
Position 17771: 0.0005430229792535549
Position 292: 0.0005408178660865508
Position 9288: 0.0005037160756571167
Position 16132: 0.0004802611645611612
Position 14626: 0.00044815615955069477
Position 6616: 0.0004291260257238084
Position 9225: 0.00039411377072120753
Position 5796: 0.00039318890121872887
Position 287: 0.0003772617126365871
Position 20192: 0.00035861125218044634
Position 19961: 0.0003545523655047881
Position 280: 0.00034475483147959255
Position 6797: 0.00030362076166440597
Position 17426: 0.00028148926166908733
Position 15224: 0.00027085537592841125
Position 18017: 0.00026755876303714203
Position 5728: 0.00021105054136256833
Position 18034: 0.00015784209563143007
Position 15156: 0.00013771420528115624
Position 17975: 0.00013552294922620012
Position 5810: 0.00010276865195384081
Position 17347: 9.148878961659614e-05
Position 17387: 9.01225868088329e-05
Position 236: 8.051704204674192e-05
Position 17340: 8.033221727036572e-05
Position 14: 7.642505799559913e-05
Position 391: 7.523352474920549e-05
Position 96: 5.066379628582541e-05
Position 335: 5.0000176433490135e-05
Position 2858: 4.6732506923575246e-05
Position 18076: 4.651122472409853e-05
Position 2359: 4.069723816457968e-05
Position 5516: 3.5536482250815134e-05
Position 2478: 3.545209484983492e-05
Position 2397: 3.1553296206224005e-05
Position 479: 3.007988791233413e-05
Position 4744: 2.9651626127534285e-05
Position 602: 2.9124504372756716e-05
Position 1081: 2.7603912504881704e-05
Position 98: 2.5343607024585485e-05
Position 5663: 2.297480415507544e-05
Position 105: 1.8130072673158297e-05
Position 70: 1.1326928260066359e-05
Position 192: 1.0673487862254719e-05
Position 16986: 7.159838330361592e-06
Position 44: 7.090665204768073e-06
Position 1450: 4.1053506837385615e-06
Position 1219: 4.079944678659697e-06
Position 1136: 3.2474472904094776e-06
Position 696: 2.2265760730784292e-06
Position 6723: 2.1840302381117867e-06
Position 3507: 1.150794793329324e-06
Position 3225: 9.190137726693127e-07
Position 3187: 7.989106056995749e-07
Position 3887: 7.553594661484033e-07
Position 19284: 6.622981886485816e-07
Position 1577: 6.498299428309302e-07
Position 2223: 4.884539451243885e-07
Position 1372: 4.579236381191145e-07
Position 1483: 4.421090009771709e-07
Position 607: 3.182016596661838e-07
Position 4546: 2.4100129005248525e-07
Position 1228: 1.7756264361212997e-07
Position 488: 1.3192797981850498e-07
Position 448: 1.0624063342956943e-07
Position 528: 9.994490094799424e-08
Position 537: 4.8070834080057115e-08
Position 455: 3.5424476892085193e-08
Position 499: 1.1824148432052168e-08
Position 584: 3.4390832621466124e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 16807: 0.9657531081817048
Position 15100: 0.9567400303265454
Position 13716: 0.8684993753000209
Position 10437: 0.717942158348531
Position 9942: 0.6415723516691848
Position 5184: 0.6109002282096164
Position 461: 0.5478058774935148
Position 24697: 0.5219323008014279
Position 23050: 0.5005083302894713
Position 19170: 0.3859522832750119
Position 18895: 0.3159994369375593
Position 12861: 0.27076889950366634
Position 18967: 0.2635445770958119
Position 5242: 0.23666339727770902
Position 14272: 0.19516428074200895
Position 5895: 0.17912256878358715
Position 18942: 0.17750302648232086
Position 20393: 0.1319004877720164
Position 20975: 0.12214597159533551
Position 23359: 0.11452555101121285
Position 18822: 0.1077858103257904
Position 18244: 0.10587917999680595
Position 17502: 0.09939878313138842
Position 20460: 0.06822071835341756
Position 5270: 0.0609390587985081
Position 21191: 0.06040090223008053
Position 23888: 0.059975507674391956
Position 23736: 0.05114186169564281
Position 24151: 0.04292260313778868
Position 24747: 0.04284861990995892
Position 209: 0.04241539287536547
Position 228: 0.04090848486456141
Position 24727: 0.03612061912525174
Position 5216: 0.03316585401159969
Position 24949: 0.032844825949691514
Position 17028: 0.029820897249006325
Position 7354: 0.028306734658574986
Position 15443: 0.02747188444230299
Position 18225: 0.023905722572135652
Position 7123: 0.02320193554496267
Position 19809: 0.02270286323471482
Position 10595: 0.017794286012648212
Position 16766: 0.016819193820907328
Position 15389: 0.013479253782246632
Position 16825: 0.013300155149450758
Position 18295: 0.013230871499144833
Position 5502: 0.012206583872280746
Position 17555: 0.012175162504437584
Position 11804: 0.011546875825381074
Position 17168: 0.011177745738106933
Position 7290: 0.01053390776163826
Position 3630: 0.010228130429749623
Position 557: 0.00933109582134119
Position 10674: 0.008504039363320007
Position 23593: 0.00849255953655844
Position 10479: 0.00847878361844794
Position 22064: 0.008195718374151086
Position 22266: 0.008149458162249332
Position 17366: 0.007777272747683565
Position 5014: 0.007706273776657792
Position 20412: 0.007502600527042823
Position 8889: 0.007274590462466439
