Gene = Glce
index = 435
Annotated 5SS: [  126 34182 52596 54226]
Annotated 3SS: [34090 51996 53979 61574]
SMsplice 5SS: [  126  1095 34182 52596 54226]
SMsplice 3SS: [  969 34090 52479 53979 61574]
top_k =  1000
Partition function (log Z): -33.30730156870041

Sorted 5' Splice Sites (High to Low Probability):
Position 126: 0.890918494612677
Position 1095: 0.6160103427962763
Position 3330: 0.19417771631726632
Position 1075: 0.18597857708215923
Position 4463: 0.08582330523245801
Position 1070: 0.039216724021167965
Position 601: 0.035880413197846996
Position 1763: 0.024021718123412153
Position 4991: 0.022088606809577967
Position 5948: 0.021372494432964247
Position 231: 0.020348295449213454
Position 1443: 0.01958021981358093
Position 8874: 0.01711680122149964
Position 216: 0.016380968821122756
Position 6721: 0.014404089834777312
Position 5590: 0.012256679578920392
Position 282: 0.009649477624625959
Position 3889: 0.009055599829193541
Position 498: 0.007808417266258556
Position 1348: 0.007475473780631093
Position 1131: 0.007453068677445549
Position 1231: 0.0073557497501883454
Position 170: 0.007210845998769586
Position 2645: 0.007168987449065424
Position 828: 0.006958871463020955
Position 682: 0.005485772356565094
Position 4479: 0.005346896403277996
Position 5838: 0.005279299185172486
Position 8086: 0.004973458794896591
Position 1050: 0.00487740068267052
Position 534: 0.003649584885895919
Position 4469: 0.003262943909757229
Position 1081: 0.0029200017717553404
Position 11188: 0.0027498159109439614
Position 2662: 0.0026330462010632017
Position 545: 0.002598558271204459
Position 4010: 0.0021460696419897426
Position 1187: 0.0019520800977350353
Position 478: 0.0018772145694374315
Position 605: 0.0017666619699876701
Position 838: 0.0017310975058292234
Position 688: 0.0016999165497939952
Position 2657: 0.0016689820069115623
Position 611: 0.0014858655233869072
Position 556: 0.000833570375729643
Position 1756: 0.0007646538380015298
Position 209: 0.0006761277775451484
Position 1433: 0.0005889849918696269
Position 849: 0.0005737274111652067
Position 607: 0.0005481152213430578
Position 6067: 0.0004940684729000858
Position 1106: 0.0004668476286494452
Position 138: 0.0004029368513407725
Position 251: 0.0003696405264671339
Position 3062: 0.00034670020836351294
Position 729: 0.00033487581925872834
Position 1215: 0.0002857307254081268
Position 356: 0.00024183165815588593
Position 2347: 0.00024118871870235843
Position 411: 0.00023561459428708855
Position 882: 0.00018995428251133655
Position 626: 0.0001874213891487386
Position 1546: 0.0001433990659179597
Position 431: 0.00013156034778685253
Position 4286: 0.00012317672853726146
Position 777: 0.00011700107702509182
Position 107: 0.00011547080693634186
Position 1460: 8.38010674758879e-05
Position 1888: 8.208624998267512e-05
Position 648: 7.12095216014896e-05
Position 301: 6.706660294730268e-05
Position 79: 6.520486012694088e-05
Position 759: 6.421524699826632e-05
Position 1501: 6.403731297247553e-05
Position 573: 6.124417951756337e-05
Position 372: 5.808402923295279e-05
Position 2555: 5.769800958377146e-05
Position 2090: 5.6864706712831806e-05
Position 519: 5.351501698529842e-05
Position 789: 5.237972929977927e-05
Position 60: 5.069912932781291e-05
Position 308: 3.990728769732783e-05
Position 143: 3.690245510985551e-05
Position 286: 3.5400871075454545e-05
Position 656: 3.261745612997965e-05
Position 742: 2.9533950706942482e-05
Position 513: 1.9786121694123542e-05
Position 767: 1.8066512933885693e-05
Position 330: 1.6565965429808256e-05
Position 58: 1.5396891980901023e-05
Position 692: 1.4808169067867754e-05
Position 317: 1.409078857701089e-05
Position 698: 1.3205313995730065e-05
Position 276: 1.2414706658022239e-05
Position 818: 1.179137460108518e-05
Position 335: 1.1429967251326993e-05
Position 575: 1.0722661742465092e-05
Position 1261: 1.061015195570897e-05
Position 1265: 1.0372423281047479e-05
Position 406: 1.0347555181119984e-05
Position 146: 9.743501021592788e-06
Position 441: 9.07676207142205e-06
Position 337: 8.324202127439417e-06
Position 538: 7.10288753705916e-06
Position 1368: 4.859978983315531e-06
Position 1053: 4.2133153237570736e-06
Position 1410: 3.1541189125099464e-06
Position 993: 1.8658245480853552e-06
Position 1588: 1.4687659748764128e-06
Position 141: 1.2272294402263902e-06
Position 892: 1.0767207380731212e-06
Position 163: 1.013342042977538e-06
Position 1154: 9.00459658821795e-07
Position 991: 6.323388692171659e-07
Position 933: 3.5747904003752304e-07
Position 913: 2.7043857844352816e-07
Position 1124: 1.6110228514352286e-07
Position 921: 1.3582347915624847e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 969: 0.9533701637962577
Position 3161: 0.2114926122199654
Position 9749: 0.20526219638444199
Position 4411: 0.07690392139676047
Position 5931: 0.07319893454680881
Position 5712: 0.05874052911827078
Position 4826: 0.05365729901605067
Position 6129: 0.05351011146954416
Position 6641: 0.040918816173974505
Position 3969: 0.03760151481123438
Position 1658: 0.03669532981437164
Position 16306: 0.03458674422979878
Position 7941: 0.030421151722918024
Position 4378: 0.02938396667349955
Position 6620: 0.027057155329621718
Position 8773: 0.02464846758440075
Position 11268: 0.023220218388914908
Position 12906: 0.022652529675500403
Position 10055: 0.02224867647296482
Position 5312: 0.021700599297612273
Position 1954: 0.01737177805100768
Position 2474: 0.01475924147557584
Position 9848: 0.01388183647258563
Position 12562: 0.013583788598258106
Position 5280: 0.013114952720789122
Position 1382: 0.011911543139352356
Position 4117: 0.009512422817054417
Position 2090: 0.009466347302422514
Position 949: 0.008522288386368806
Position 10224: 0.008286090849182193
Position 11073: 0.008100596404355783
Position 1130: 0.007606661173474477
Position 3823: 0.007401210350469088
Position 1276: 0.0064319838196716834
Position 3471: 0.006278680144183991
Position 13066: 0.006046869702894815
Position 10501: 0.005441041953095681
Position 1214: 0.005059891508654786
Position 5114: 0.00496807957043807
Position 10112: 0.004965266403481482
Position 12590: 0.004572385676867651
Position 12226: 0.004252805895749244
Position 3585: 0.004239391383058047
Position 11882: 0.0041527746203947466
Position 3730: 0.004093291786546406
Position 5472: 0.003956122165691027
Position 774: 0.003888735804608829
Position 411: 0.003663021517452482
Position 7847: 0.0035358055113937975
Position 9529: 0.0035105764210898284
Position 544: 0.0034960340144439194
Position 315: 0.0029299814819353865
Position 2400: 0.0027482158815998786
Position 3933: 0.00272823920201156
Position 672: 0.0027206890577535646
Position 3043: 0.0027031674270162013
Position 7220: 0.002678871208722645
Position 6231: 0.0024506156817083865
Position 3275: 0.002355318448974586
Position 3759: 0.0023318006418646554
Position 6551: 0.002324766671475468
Position 2456: 0.0023193244761709605
Position 10832: 0.002214846580951311
Position 1281: 0.0021769940116806155
Position 7562: 0.002082408054158962
Position 4438: 0.001939294554868938
Position 9969: 0.001806017095409361
Position 8737: 0.0018027010980718808
Position 3386: 0.001638409333726716
Position 1525: 0.001568931522428368
Position 3617: 0.0014881513997827345
Position 1620: 0.0013360244576543245
Position 5817: 0.0013116619943029026
Position 3426: 0.0013043149441723508
Position 3124: 0.001296747351142692
Position 4568: 0.0012229585694505409
Position 1186: 0.0011947402478784928
Position 589: 0.0011628941440724684
Position 1294: 0.001157374783193309
Position 5146: 0.0011457250712542156
Position 4536: 0.0010879368100140416
Position 4002: 0.0010324892913232597
Position 1662: 0.0010060586332384693
Position 431: 0.0009720266400137483
Position 1789: 0.000945514023218589
Position 2006: 0.0009219624962228795
Position 1762: 0.0009184473364965004
Position 3591: 0.0009091392587870475
Position 4846: 0.0008936710841149516
Position 5749: 0.0008603362179776908
Position 724: 0.0008532639580755362
Position 8788: 0.0008353581607669751
Position 6173: 0.0008188558399956345
Position 4081: 0.0008098340846524131
Position 7985: 0.0007581670760152326
Position 4676: 0.0007539865489563697
Position 7782: 0.0007225332615203201
Position 1605: 0.0006798451686678723
Position 5790: 0.0006204278682389122
Position 2932: 0.0005865893347217583
Position 8121: 0.0005575468410502996
Position 3214: 0.0005564625814552576
Position 1505: 0.0005484805087193528
Position 4648: 0.0005474632347806324
Position 1338: 0.0005128293992847315
Position 3971: 0.000512435144356683
Position 1632: 0.0005115788384643903
Position 3356: 0.0005037276103460767
Position 4091: 0.0005026330872017678
Position 1432: 0.0004868263117868402
Position 506: 0.00048305293003307067
Position 674: 0.00048093706834255787
Position 4285: 0.0004806639667559063
Position 3130: 0.0004669961310979506
Position 2183: 0.00046474930207152093
Position 3084: 0.0004076029136137785
Position 3312: 0.0003915403765518256
Position 1247: 0.000385724664382083
Position 4253: 0.00037037741845582736
Position 348: 0.0003560234820636036
Position 2149: 0.00034392006229995464
Position 6524: 0.0003415543256400708
Position 6960: 0.00033366972166535213
Position 3671: 0.00032633683326070657
Position 5979: 0.00031204580481475623
Position 5574: 0.0003091113455758403
Position 3737: 0.000300909449960168
Position 6527: 0.000287853726794207
Position 350: 0.0002786308940248198
Position 795: 0.0002595413014954835
Position 6376: 0.0002568267717351603
Position 5656: 0.0002501337648406192
Position 2805: 0.00023362289276643408
Position 2067: 0.00023119866742778755
Position 387: 0.00022774132930353109
Position 2539: 0.00022518599146183877
Position 503: 0.00022176299635051617
Position 2109: 0.00021359267296668983
Position 1329: 0.00019698814158245444
Position 756: 0.00016579096030462035
Position 3502: 0.0001605739243069538
Position 2502: 0.0001593879306153221
Position 5317: 0.00015813155266130858
Position 2494: 0.0001369621248418084
Position 5532: 0.0001346435401365818
Position 1854: 0.00012877936830177765
Position 4912: 0.00012518122283544967
Position 367: 0.0001220925647546747
Position 3938: 0.00011343207167796103
Position 525: 0.0001034914807634252
Position 2027: 8.63024650667549e-05
Position 871: 7.092355631268992e-05
Position 3448: 6.92042934189799e-05
Position 2112: 6.25046664989192e-05
Position 1252: 6.194885494096673e-05
Position 1731: 5.670556430645209e-05
Position 1356: 4.8418530150210925e-05
Position 2555: 4.655678834128305e-05
Position 2045: 4.6057461838784484e-05
Position 436: 3.7989411549417075e-05
Position 3289: 3.7952316529329784e-05
Position 727: 3.499802477601967e-05
Position 509: 3.44619356027765e-05
Position 2564: 2.582179235230978e-05
Position 416: 2.379215238132163e-05
Position 517: 2.1412330182774965e-05
Position 297: 1.6101344627397505e-05
Position 326: 1.5702542561289048e-05
Position 1002: 1.3943743589908635e-05
Position 448: 1.0076361727758408e-05
Position 913: 9.453149679468556e-06
Position 475: 9.198716326414556e-06
Position 1226: 7.595083465001925e-06
Position 783: 7.077554443664104e-06
Position 1340: 5.130918230942533e-06
Position 563: 4.104941404405021e-06
Position 459: 2.1330091765790084e-06
Position 1190: 1.8239168838267998e-06
