Gene = BC107364
index = 165
Annotated 5SS: [  131 10264 11598 17570]
Annotated 3SS: [10138 11443 17475 17863]
SMsplice 5SS: [  120 10264 11598 13586]
SMsplice 3SS: [10138 11443 13483 13699]
top_k =  1000
Partition function (log Z): -4.313729167136602

Sorted 5' Splice Sites (High to Low Probability):
Position 120: 0.9349653253594994
Position 11598: 0.9229604572558756
Position 13586: 0.7726757261403823
Position 15249: 0.5945366131142406
Position 13375: 0.33656184997662236
Position 16851: 0.30949177422169943
Position 12232: 0.29104433165333193
Position 10264: 0.2080481984977812
Position 15823: 0.19284583650208945
Position 3228: 0.1711065887969765
Position 2514: 0.16331684872313657
Position 1853: 0.1501056034927731
Position 4367: 0.1196808582562517
Position 3425: 0.11428420410161651
Position 16835: 0.10868638689130815
Position 2714: 0.08564672553578451
Position 10737: 0.08483748085190741
Position 4692: 0.07723663152115591
Position 11577: 0.07699164456395423
Position 1230: 0.0730542648428437
Position 16014: 0.06090314525879892
Position 13208: 0.05985109140462653
Position 1559: 0.059608842234960574
Position 2594: 0.051441972610061115
Position 2287: 0.04120949415531334
Position 644: 0.03655408317187489
Position 131: 0.03506690389277193
Position 14402: 0.03299348713937287
Position 15987: 0.03055019431160072
Position 6323: 0.029037754271582616
Position 14068: 0.028522312572839485
Position 4081: 0.025331269390434376
Position 4244: 0.025198763927207175
Position 5707: 0.02165648689366002
Position 3248: 0.02148893827054706
Position 16064: 0.01683641758149709
Position 12038: 0.016523569464434354
Position 4239: 0.015404785093116477
Position 16530: 0.014391387397093306
Position 1799: 0.014319297972888972
Position 18416: 0.014125021337732255
Position 16027: 0.013469267588694099
Position 135: 0.012500515827513272
Position 7418: 0.01204268078067812
Position 15632: 0.011763458225424869
Position 15973: 0.010087167419990934
Position 1013: 0.00911177992266031
Position 15283: 0.008698282810831846
Position 3496: 0.00864657209909338
Position 15060: 0.008641340120783006
Position 969: 0.008578290207902104
Position 16120: 0.00850163087491287
Position 4087: 0.008164674363136757
Position 1570: 0.0076709010523729445
Position 1669: 0.006260242144232865
Position 4730: 0.006184422911935748
Position 4772: 0.006090408835786626
Position 886: 0.005849059674128726
Position 13876: 0.005804875216227762
Position 789: 0.005580992106504959
Position 8084: 0.005339313673930436
Position 14084: 0.004317347725539356
Position 2318: 0.004099539786583417
Position 14590: 0.004060649736626867
Position 14471: 0.004056407619195467
Position 2366: 0.003773254593909028
Position 13606: 0.0036528114877241178
Position 125: 0.0035566273468634205
Position 8220: 0.0029245939883588315
Position 13203: 0.002624577599188733
Position 2410: 0.0026160136137255577
Position 1234: 0.0025793101679657685
Position 412: 0.002454769358726981
Position 16480: 0.0023566275938653835
Position 1547: 0.002113524379956429
Position 2443: 0.00201097910828766
Position 16201: 0.0018368332335283307
Position 2256: 0.0013877685311077517
Position 12438: 0.0011387269173769867
Position 3862: 0.0009234970431663262
Position 1774: 0.0008362905583313308
Position 3252: 0.0007503504415210958
Position 17570: 0.0006646104605994462
Position 1837: 0.0005784228424854104
Position 17254: 0.0005651167448431783
Position 1096: 0.0005018055953060866
Position 15338: 0.0004663061393178467
Position 15476: 0.00043237519619704123
Position 139: 0.00042960522972137447
Position 980: 0.0003793361674763931
Position 2185: 0.00030294374159644497
Position 971: 0.00029762639783924077
Position 1392: 0.00028960365194347407
Position 1252: 0.0002886493364559269
Position 3801: 0.0002873336303364534
Position 997: 0.0002705936110927299
Position 2422: 0.00026566901279518424
Position 3443: 0.0002496444342029845
Position 1857: 0.00023440537241283123
Position 1454: 0.00017946648051205284
Position 2332: 0.00017885796213004592
Position 15853: 0.0001686587493803153
Position 13700: 0.000143639910905567
Position 221: 0.00013820281229068597
Position 1080: 0.00013819619674239247
Position 1347: 0.00013773315493070473
Position 101: 0.00012511568777875037
Position 13912: 0.00012260148418197374
Position 13549: 0.00011933226701253432
Position 1302: 0.00010896330670978526
Position 15178: 9.451395149856311e-05
Position 1418: 8.765888773347455e-05
Position 357: 8.588839286971391e-05
Position 314: 7.339269923400779e-05
Position 1638: 6.505391114915507e-05
Position 15456: 5.4500901904864055e-05
Position 281: 4.739760763381465e-05
Position 368: 4.2921222277358884e-05
Position 2030: 3.7024461684919085e-05
Position 3751: 3.2673217605383234e-05
Position 1049: 3.21637816837635e-05
Position 1124: 3.103836104743398e-05
Position 68: 2.4956020666105288e-05
Position 714: 2.3696007656728904e-05
Position 50: 2.2965141494064418e-05
Position 624: 2.161307488606037e-05
Position 579: 2.028044847496217e-05
Position 572: 1.6928523724771217e-05
Position 381: 1.6750214826818895e-05
Position 2094: 1.646171420334219e-05
Position 606: 1.5879420697954207e-05
Position 1512: 1.1391407328538102e-05
Position 1112: 1.1351700657358987e-05
Position 883: 1.1111013092551167e-05
Position 1746: 9.771490305037932e-06
Position 319: 9.30466465234146e-06
Position 1541: 7.763986260078175e-06
Position 671: 7.498977042350803e-06
Position 1598: 7.1619591340601e-06
Position 460: 7.158253217828224e-06
Position 1790: 6.976509059475644e-06
Position 57: 6.099383085643179e-06
Position 737: 4.560668479597496e-06
Position 291: 3.716643420816014e-06
Position 817: 3.696838905872107e-06
Position 682: 3.2218392414934756e-06
Position 691: 3.1300227313600585e-06
Position 426: 2.508371385844173e-06
Position 903: 1.458427952171447e-06
Position 312: 1.4148381625873396e-06
Position 218: 1.407670566069386e-06
Position 429: 1.384737066004776e-06
Position 269: 1.286668488004915e-06
Position 727: 1.285354669577873e-06
Position 1918: 1.205119044435415e-06
Position 1683: 1.0926016817232323e-06
Position 1222: 8.921584043116389e-07
Position 1690: 8.802013670322699e-07
Position 586: 8.799623283887282e-07
Position 776: 7.474283037764689e-07
Position 432: 7.334412235320662e-07
Position 143: 5.868367749181051e-07
Position 146: 5.797335536641227e-07
Position 435: 5.067538310697444e-07
Position 438: 4.872785963473563e-07
Position 441: 3.6351125733778325e-07
Position 842: 2.7537159880244506e-07
Position 664: 2.3054871351550407e-07
Position 680: 2.2601168989403497e-07
Position 537: 2.2263498335155764e-07
Position 39: 1.8580916230908272e-07
Position 529: 1.2784691020942062e-07
Position 705: 1.0105833083596377e-07
Position 391: 1.0058516069759424e-07
Position 389: 5.6668150092583404e-08
Position 703: 1.4119561146590873e-08
Position 444: 1.401615749434276e-08
Position 36: 1.3672681130571643e-08
Position 509: 7.284160253743424e-09
Position 469: 5.713034434438982e-09
