Gene = Gtpbp6
index = 529
Annotated 5SS: [ 342 1138 1328 1545 1932 2999 3308 3688 3930]
Annotated 3SS: [ 999 1256 1413 1860 2839 3098 3538 3776 4028]
SMsplice 5SS: [ 342 1138 1932 2950 3308 3688 3930]
SMsplice 3SS: [ 999 1860 2839 3098 3538 3776 4028]
top_k =  1000
Partition function (log Z): 9.696351275453145

Sorted 5' Splice Sites (High to Low Probability):
Position 1138: 0.9619824818051231
Position 1932: 0.8947225559212009
Position 3930: 0.8906438850745306
Position 3688: 0.791438091305348
Position 342: 0.7538692831491691
Position 2950: 0.6771069224045937
Position 3308: 0.661572259852325
Position 1545: 0.3505721241929983
Position 2999: 0.2994661810405583
Position 1328: 0.20820220013254334
Position 349: 0.16001978211856718
Position 3220: 0.15030078637701305
Position 3129: 0.09029782298429083
Position 3697: 0.05810713679340337
Position 1945: 0.05148657795385701
Position 686: 0.044888397319327755
Position 1553: 0.037713299747753455
Position 3889: 0.02978748825370353
Position 2476: 0.022502272584996146
Position 2069: 0.015815545311316504
Position 152: 0.015324986877717158
Position 3671: 0.014312138931703886
Position 3369: 0.013987515964951739
Position 1145: 0.01157701518424727
Position 2515: 0.010597205487586627
Position 2980: 0.010452458888719743
Position 1915: 0.010355738703064419
Position 3329: 0.009839797194917675
Position 554: 0.008966836233526752
Position 107: 0.008966084657834585
Position 2724: 0.008681320519184473
Position 2204: 0.007166940660218273
Position 3563: 0.006295838799681751
Position 665: 0.006150345807480681
Position 3861: 0.00610804974069353
Position 2195: 0.0058233497348757655
Position 1336: 0.004763392957279367
Position 2973: 0.004663667339498015
Position 1285: 0.003610261645814136
Position 185: 0.0035526444110419745
Position 707: 0.0034020273997012566
Position 853: 0.003248510052342266
Position 454: 0.0028728887854657928
Position 1743: 0.002775985217394189
Position 1436: 0.0026776572048854957
Position 3182: 0.00266461857233753
Position 1373: 0.002620088425435129
Position 3358: 0.0026173152912578944
Position 213: 0.0026125452554387743
Position 125: 0.0025861443302424023
Position 528: 0.0025329580187533
Position 3904: 0.0021903766632862037
Position 1612: 0.0020161226575381767
Position 166: 0.0019864980426498578
Position 1338: 0.001719883111830882
Position 1301: 0.0016326012423147054
Position 3659: 0.0016219591940657703
Position 2274: 0.0015717520609866327
Position 2549: 0.0014378248513504486
Position 1052: 0.001422142352740316
Position 549: 0.0013569011232586765
Position 1616: 0.0013314233465223967
Position 1674: 0.0011954306629362562
Position 1425: 0.0011286629688842635
Position 1442: 0.0009962229279546096
Position 586: 0.0008518232935739631
Position 180: 0.0008066504294793756
Position 2961: 0.0007988496194510412
Position 3680: 0.0007830093861188062
Position 1736: 0.0007478631703867252
Position 2977: 0.0007404009951584917
Position 1032: 0.0007320161391461463
Position 4128: 0.0007049187321988576
Position 120: 0.0006889041547886974
Position 192: 0.0006869557997832795
Position 2673: 0.0006629171224734645
Position 74: 0.000591949642417647
Position 2431: 0.0005318584513434333
Position 953: 0.0005084722436069696
Position 3346: 0.0004990928113440119
Position 2498: 0.0004898315564184566
Position 1927: 0.00043998012033389636
Position 134: 0.0004125768199812336
Position 1569: 0.00041079076665346615
Position 3777: 0.00036880062982536305
Position 2968: 0.0003577269229277626
Position 3554: 0.0003261787801431172
Position 3865: 0.00032064977199395737
Position 1702: 0.0003141493478081062
Position 3902: 0.00031304082443005666
Position 3193: 0.0003040636562146128
Position 659: 0.00030307031311955325
Position 3872: 0.0002889073909973754
Position 3351: 0.0002555243845626775
Position 1608: 0.00023567263336712793
Position 3160: 0.00022511756463513692
Position 1011: 0.00020865819283060128
Position 1199: 0.00019007819427486274
Position 865: 0.00018992549289571542
Position 876: 0.00018764568019547173
Position 3945: 0.00018306287679511959
Position 3646: 0.00017936379094519496
Position 3296: 0.0001739097321480766
Position 2996: 0.00016961971614418343
Position 2748: 0.0001685042514543011
Position 808: 0.0001646152881659328
Position 3934: 0.00015861035655565187
Position 2971: 0.00015674909595583388
Position 1484: 0.00015275902431937193
Position 2519: 0.00013964619105818164
Position 3274: 0.0001364683125739845
Position 1558: 0.000130523579910936
Position 1395: 0.0001294598894156537
Position 290: 0.00012884570163502663
Position 1665: 0.00011715924665914171
Position 83: 0.00011568734822212315
Position 1131: 0.00010928701457414429
Position 2263: 0.00010667009103208463
Position 3548: 0.00010520714868001597
Position 284: 0.00010480299473341511
Position 3939: 0.00010372605266156523
Position 4060: 9.751035123456158e-05
Position 2278: 9.338359259614018e-05
Position 642: 9.20816443529034e-05
Position 189: 8.907473196591988e-05
Position 2027: 8.046279594410205e-05
Position 1949: 8.019991102552262e-05
Position 1628: 7.56320554958808e-05
Position 1446: 7.254077171732728e-05
Position 1190: 6.181619799109301e-05
Position 2662: 6.113284585290143e-05
Position 792: 6.066384473885741e-05
Position 1063: 5.912465930930146e-05
Position 739: 5.742996144663965e-05
Position 698: 5.653355604181952e-05
Position 3640: 5.485267172214929e-05
Position 1444: 4.5283499526260986e-05
Position 1582: 3.8444546814368037e-05
Position 4093: 3.8342818548442115e-05
Position 845: 3.7759994820208886e-05
Position 1861: 3.769372264967032e-05
Position 1481: 3.601651111769962e-05
Position 1056: 3.508250612970619e-05
Position 3692: 3.2780062453340006e-05
Position 72: 3.222773768858136e-05
Position 3599: 3.083763679171692e-05
Position 911: 2.9172402241997314e-05
Position 92: 2.8973546389305537e-05
Position 1465: 2.494319001735488e-05
Position 3032: 2.4298744561413233e-05
Position 579: 2.393292990321213e-05
Position 946: 2.3791115849085228e-05
Position 3711: 2.22582131749691e-05
Position 360: 2.137196421980072e-05
Position 561: 1.960078480739446e-05
Position 1772: 1.678555820851855e-05
Position 1746: 1.626977400781248e-05
Position 631: 1.4216126022622634e-05
Position 4079: 1.3673052634625814e-05
Position 605: 1.227005020586291e-05
Position 58: 1.2144396676058553e-05
Position 563: 1.181061573357616e-05
Position 305: 9.827847158702212e-06
Position 933: 9.801795472834092e-06
Position 3542: 9.795409411352593e-06
Position 2897: 9.644383041265111e-06
Position 3961: 9.62472532544808e-06
Position 3042: 8.762452569132294e-06
Position 3176: 6.5329533969814815e-06
Position 464: 6.233597445742445e-06
Position 3827: 6.110641164418896e-06
Position 1071: 6.017272775859773e-06
Position 1104: 5.915945559109778e-06
Position 2900: 4.872487842795323e-06
Position 848: 4.607755011097782e-06
Position 4102: 4.2120348082618566e-06
Position 417: 3.9313414741404315e-06
Position 1188: 3.911693759972645e-06
Position 1074: 2.4996984281443846e-06
Position 1106: 2.2242653690753377e-06
Position 2902: 8.977546051705375e-07
Position 47: 6.339334940635962e-07
Position 988: 1.7681134502841458e-07
Position 3224: 1.006300711899479e-07
Position 3381: 6.54219597201623e-08
Position 3312: 4.623670067046056e-08
Position 610: 2.1466559371430914e-08
Position 590: 1.6775543382406514e-08
Position 783: 1.4315233521467676e-08
Position 616: 7.986597070475344e-09
Position 1289: 2.7012303700901867e-09
Position 990: 1.9600826247967494e-09
Position 1291: 1.7942754123405499e-09
Position 481: 1.4828055266134897e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2839: 0.9786859389213562
Position 4028: 0.9691819762712315
Position 3776: 0.9435812874489081
Position 1860: 0.8338308791644133
Position 3098: 0.7729789617963879
Position 999: 0.7606268058199488
Position 3538: 0.7483217283295213
Position 1256: 0.2785926558478621
Position 1413: 0.16999957025250834
Position 1454: 0.12819705485373287
Position 1047: 0.08770519011288731
Position 922: 0.0867043895110096
Position 3250: 0.08316903137631818
Position 1723: 0.07037913560612086
Position 3455: 0.05580837881533075
Position 3145: 0.05166304910133252
Position 1804: 0.03994143182421393
Position 3425: 0.025915784684166245
Position 1010: 0.025773062913641294
Position 1416: 0.019916521180316015
Position 3384: 0.019088886547390407
Position 1261: 0.01808214208430022
Position 1758: 0.017118872768101985
Position 3581: 0.01633465391280198
Position 3103: 0.013893424693812275
Position 2317: 0.013695893000176084
Position 2341: 0.010595992472589306
Position 2166: 0.010039720725163055
Position 280: 0.00997438437524068
Position 3823: 0.008488881821133101
Position 2052: 0.007126775602282351
Position 3261: 0.0066887247622311975
Position 1735: 0.006534839124278933
Position 811: 0.0062400268678329375
Position 2876: 0.005929769509618052
Position 610: 0.005808562264818486
Position 2394: 0.005599880491317296
Position 2766: 0.005141059301908185
Position 2055: 0.004515322555132148
Position 1419: 0.0038582875203849202
Position 952: 0.0037910746489472113
Position 2640: 0.0034741472909554923
Position 3412: 0.003391572176472859
Position 2723: 0.003086705792537713
Position 2534: 0.0028750136234950104
Position 3650: 0.0025318963726815727
Position 3589: 0.0020985192347378985
Position 616: 0.0019364522775203402
Position 427: 0.0019128189281977688
Position 1004: 0.0018819789882814195
Position 2844: 0.0017790913829139725
Position 1465: 0.0017296429200417524
Position 557: 0.0017070919682905404
Position 241: 0.0016556102846772575
Position 2842: 0.0015139785640334617
Position 1604: 0.0013203550473593591
Position 3118: 0.0012759268216635915
Position 1742: 0.0012630698823378954
Position 742: 0.0012240280539138552
Position 202: 0.001137780325539875
Position 464: 0.0010915181277460647
Position 224: 0.0010641544750150517
Position 2518: 0.0010516697517713015
Position 3799: 0.001046804193301165
Position 3583: 0.0009217922339276442
Position 3318: 0.0008969338458854029
Position 2348: 0.0008807761152877506
Position 4199: 0.0007790823110455609
Position 1081: 0.0007748538063807253
Position 4041: 0.0007597375769624443
Position 4113: 0.0007191738042347103
Position 3368: 0.0006972798324752202
Position 502: 0.0006653722211054363
Position 2611: 0.0006517278294676305
Position 3070: 0.0006156066232504253
Position 3045: 0.0005971511344712606
Position 2600: 0.0005706509167325265
Position 4059: 0.0005534272144894308
Position 205: 0.0005388845596010342
Position 1276: 0.0005089852745327124
Position 1086: 0.00048768690224951943
Position 863: 0.00048652407908441876
Position 1888: 0.00040201393756462587
Position 226: 0.00038063456240655647
Position 1193: 0.0003805798965491254
Position 3974: 0.00037425634246909096
Position 1267: 0.00035778666489161574
Position 2068: 0.0003574302252746682
Position 2402: 0.0003466830206063734
Position 4065: 0.00033728124562968774
Position 1306: 0.00032916678690232746
Position 1528: 0.00031412933529246064
Position 1327: 0.0003028919831505097
Position 3292: 0.0002988040690356227
Position 2548: 0.00028088917490526116
Position 417: 0.00027528072716158245
Position 1499: 0.0002716848426670365
Position 2058: 0.00023141515609610808
Position 2422: 0.00022329484000204768
Position 4056: 0.00021280988404935727
Position 4044: 0.00020962122893058866
Position 230: 0.00019710786367193117
Position 3646: 0.00019709643444820458
Position 4133: 0.00019577802657939122
Position 526: 0.0001954598817515593
Position 2796: 0.00019201915726643984
Position 3666: 0.0001848094037887971
Position 2411: 0.00017883585204903754
Position 3040: 0.00017391981671482706
Position 473: 0.00016711269478395804
Position 2272: 0.00016449722895772137
Position 2289: 0.00015537467954570164
Position 1515: 0.00015160417716913858
Position 3994: 0.0001459623895417633
Position 1544: 0.0001429501577516963
Position 2744: 0.00013437035114518287
Position 924: 0.00012784138054276907
Position 843: 0.00012594785658926643
Position 3750: 0.0001255963376666295
Position 232: 0.00012542238046078677
Position 4183: 0.0001229770484239981
Position 2569: 0.00011182878543986312
Position 1624: 0.000102734487778552
Position 1099: 0.00010079588093313227
Position 3880: 0.00010038094319390626
Position 1096: 9.983931387621001e-05
Position 2910: 9.764477936733956e-05
Position 2769: 9.699241204423548e-05
Position 1892: 9.02258531713607e-05
Position 3133: 8.767278813476455e-05
Position 2038: 8.681320571610196e-05
Position 1127: 8.517427398154625e-05
Position 1017: 8.004052000552352e-05
Position 2145: 7.29074477669483e-05
Position 431: 7.230820436446108e-05
Position 813: 6.842115158363046e-05
Position 217: 6.773086260854096e-05
Position 499: 6.423186615230732e-05
Position 4196: 5.85237418220803e-05
Position 1503: 5.644592763306277e-05
Position 561: 5.234718244245224e-05
Position 3835: 5.018880202299755e-05
Position 1425: 4.9072222214834526e-05
Position 492: 4.8566210017056225e-05
Position 496: 4.814942557191445e-05
Position 328: 4.166606566010568e-05
Position 235: 4.123446732019333e-05
Position 1931: 4.01414367310942e-05
Position 2378: 3.9860858121412905e-05
Position 1993: 3.965382743012805e-05
Position 481: 3.863087105469449e-05
Position 1203: 3.34185344018598e-05
Position 1019: 2.8816371075628958e-05
Position 570: 2.6519556139276458e-05
Position 2355: 2.3078406803441178e-05
Position 2728: 1.785572117598411e-05
Position 559: 1.7120409652745352e-05
Position 514: 1.5425869078885137e-05
Position 3055: 1.5116807049769738e-05
Position 3670: 1.4798477450781859e-05
Position 783: 1.4776746508019097e-05
Position 3760: 1.4224854770283713e-05
Position 3658: 1.4025194332718424e-05
Position 2363: 1.1053837115081325e-05
Position 1115: 1.099409442815222e-05
Position 3884: 1.0495250581665185e-05
