Gene = Marc1
index = 661
Annotated 5SS: [  352  4183  7270  9296 15766 15964]
Annotated 3SS: [ 4008  7106  9154 15703 15891 23355]
SMsplice 5SS: [  352  4183  7270  9296 15766]
SMsplice 3SS: [ 4008  7106  9154 15703 15891]
top_k =  1000
Partition function (log Z): 0.7517556840230761

Sorted 5' Splice Sites (High to Low Probability):
Position 9296: 0.9915967404698861
Position 15766: 0.9898476114669769
Position 7270: 0.9685759763770838
Position 4183: 0.9405667776077268
Position 15964: 0.5122558118358947
Position 352: 0.5047214664246208
Position 296: 0.45196295801205466
Position 7672: 0.29839093245752385
Position 7486: 0.24967738362772696
Position 3313: 0.22986846592899537
Position 6271: 0.21307473513404296
Position 2665: 0.2112304885687843
Position 21656: 0.19908561275573072
Position 2418: 0.15608014503937265
Position 2604: 0.15042167045094243
Position 14831: 0.12888974622080604
Position 14003: 0.10563324677030804
Position 12222: 0.09328790833135014
Position 11885: 0.08329712338953414
Position 2055: 0.07891471947670706
Position 13820: 0.06667920606642919
Position 16106: 0.06584543898652213
Position 986: 0.05663002190441367
Position 2019: 0.05058228149814754
Position 15449: 0.050302992268437145
Position 7780: 0.049755695099922594
Position 3477: 0.03236437061023177
Position 7742: 0.032155434913269956
Position 1470: 0.029673413511269623
Position 827: 0.029283846374311254
Position 18527: 0.028624546054897018
Position 5286: 0.02518222271184161
Position 6701: 0.02443625969614978
Position 10940: 0.02096365425599646
Position 407: 0.02004267349163777
Position 5267: 0.019816055486613016
Position 15560: 0.018478512352854127
Position 5914: 0.01834098188163512
Position 13875: 0.017145009216537346
Position 3368: 0.015094231039486419
Position 23491: 0.013358198752784305
Position 16032: 0.01313138884723523
Position 13778: 0.011212720481286851
Position 2292: 0.009479849633088826
Position 23830: 0.00866052373525576
Position 10171: 0.008365826351991568
Position 16189: 0.008160025476270089
Position 10068: 0.007930731372135916
Position 3809: 0.0078116773763950735
Position 10091: 0.007405931635985923
Position 13912: 0.007357222836986536
Position 5215: 0.00664430481533208
Position 7858: 0.006404495472743766
Position 3444: 0.006399396795492948
Position 239: 0.006249322476462266
Position 22571: 0.005830412182604952
Position 2660: 0.005653688130583492
Position 17557: 0.0053446207875395505
Position 13203: 0.005104228503514439
Position 10976: 0.00464896570826799
Position 4586: 0.004570310484249946
Position 9901: 0.004502740277967553
Position 16211: 0.00416778802101631
Position 22741: 0.00408463328009137
Position 2801: 0.0038513411495048147
Position 1246: 0.0035809826557359962
Position 1027: 0.003311966928885046
Position 10022: 0.0032152316357662377
Position 6687: 0.003210211741788839
