Gene = Srrm4
index = 1029
Annotated 5SS: [   484 109428 114759 116642 119311 120576 124050 124386 138409 142394
 144564 145328]
Annotated 3SS: [109280 114671 116569 119283 120524 123956 124228 138103 142189 144452
 145192 146942]
SMsplice 5SS: [   484  18603  38868  54868  55109  72445  76393  76550  83593  90961
 103844 109428 114759 116642 119311 124050 124386 138241 142394 144564
 145328]
SMsplice 3SS: [ 18429  38722  54571  54975  72246  76238  76476  83464  90803 103694
 109280 114671 116569 119283 123956 124228 138103 142189 144452 145192
 146942]
top_k =  1000
Partition function (log Z): -70.54485729272751

Sorted 5' Splice Sites (High to Low Probability):
Position 484: 0.9946785243371001
Position 129: 0.4643234186335446
Position 8918: 0.3347781494454742
Position 1991: 0.30553640671275273
Position 649: 0.21119173179662992
Position 768: 0.18703822962654465
Position 613: 0.09645964484089867
Position 1747: 0.07715124795565863
Position 1600: 0.05674322442266468
Position 2590: 0.02945553131400475
Position 7525: 0.02340871821963808
Position 287: 0.021096799896092127
Position 5695: 0.015552488465418174
Position 749: 0.00996000184632166
Position 9640: 0.008566345519749578
Position 5496: 0.007145544819749294
Position 5349: 0.005589910933439563
Position 1757: 0.0026212816352720785
Position 47: 0.0024002441825805108
Position 814: 0.0015429427999418455
Position 1800: 0.0012363943918412355
Position 183: 0.0011408823191593276
Position 3546: 0.00081959420555769
Position 756: 0.0007801994680469702
Position 1080: 0.0005130486064418413
Position 188: 0.00043863606016094746
Position 2407: 0.00043416082636272353
Position 845: 0.00042338044871030025
Position 1650: 0.00037927329027281166
Position 456: 0.00035203021747267184
Position 3191: 0.00021753499611105155
Position 244: 0.00014568807858226663
Position 21: 5.8937940157021314e-05
Position 449: 5.5607207345666696e-05
Position 2307: 3.751840557046029e-05
Position 277: 3.330676851985021e-05
Position 606: 1.898367609383181e-05
Position 291: 1.89388811556983e-05
Position 279: 1.6481108351839782e-05
Position 663: 1.2120262579980902e-05
Position 35: 7.598792356288342e-06
Position 432: 4.05204847010431e-06
Position 520: 1.953552436932889e-06
Position 2074: 1.3312530972153118e-06
Position 300: 1.2573618559179722e-06
Position 503: 1.1566840883521933e-06
Position 647: 9.626294905299908e-07
Position 603: 9.4340595477145e-07
Position 1163: 8.506176598488947e-07
Position 495: 6.456445252914407e-07
Position 1104: 5.837975602024932e-07
Position 394: 4.866119423044169e-07
Position 772: 3.606199147664181e-07
Position 419: 1.8387816754732876e-07
Position 586: 1.8383328888791323e-07
Position 931: 1.6258391709795254e-07
Position 860: 1.6169210411232594e-07
Position 1030: 1.431843584929007e-07
Position 806: 1.4083191253382015e-07
Position 562: 9.064733452939711e-08
Position 889: 6.613047589939895e-08
Position 385: 6.318933835966452e-08
Position 834: 5.5758433231755194e-08
Position 588: 8.656717498693933e-09
Position 831: 6.774153169708014e-09
Position 847: 5.685520463169495e-09
Position 887: 5.1632435892554205e-09
Position 758: 3.5915351329059573e-09
Position 542: 5.792386021776222e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 550: 0.5273796544684068
Position 8711: 0.49900675949552686
Position 351: 0.38900307426458064
Position 18849: 0.26178421379752237
Position 1865: 0.1879712597801455
Position 1867: 0.09533334771897378
Position 306: 0.07542404549107534
Position 9898: 0.06960114947476133
Position 6129: 0.06630012919619617
Position 1551: 0.06299997125547714
Position 7324: 0.05720867412188123
Position 2097: 0.040708151333381064
Position 747: 0.03541882871066015
Position 9464: 0.029700674940742456
Position 8836: 0.025713560070039984
Position 4640: 0.023894789389779902
Position 3783: 0.020526346196636916
Position 2557: 0.02011919857904784
Position 4432: 0.019926049611934633
