Gene = Mphosph10
index = 690
Annotated 5SS: [  163  2822  3403  4820  6590  7967  9378 11339 13531 15101]
Annotated 3SS: [ 2136  3244  4650  6447  7898  9239 11227 13422 14872 15463]
SMsplice 5SS: [  163  3403  4820  9378 11339 13531 15101]
SMsplice 3SS: [ 3293  4650  9239 11227 13422 14872 15463]
top_k =  1000
Partition function (log Z): 10.156988787859502

Sorted 5' Splice Sites (High to Low Probability):
Position 163: 0.9826911615866202
Position 4820: 0.9289449848498715
Position 13531: 0.9017959627182314
Position 9378: 0.8279557388566651
Position 3403: 0.8274043188637811
Position 11339: 0.7446215759403468
Position 15101: 0.7258026346644677
Position 6128: 0.45530448963466236
Position 6590: 0.4551987165348808
Position 2822: 0.4345934670901408
Position 7967: 0.3959955189080632
Position 5015: 0.31615461076543294
Position 13213: 0.18422882135170268
Position 11343: 0.1256250367466477
Position 6165: 0.11182089090423843
Position 9325: 0.10928316226160319
Position 3463: 0.09794383496898212
Position 871: 0.08385171877512763
Position 7810: 0.0581439089154096
Position 13571: 0.05437335449469895
Position 12377: 0.052675862388699674
Position 15086: 0.05100555015746076
Position 1929: 0.04256178831685615
Position 15640: 0.04066437693216696
Position 13002: 0.04035662873681507
Position 7971: 0.03555100244457125
Position 2411: 0.03520046670482691
Position 1857: 0.03325774899022697
Position 14135: 0.032235414783109255
Position 12900: 0.02950560644206007
Position 9383: 0.028843791859783443
Position 12657: 0.026529038946991285
Position 13542: 0.024359193431525445
Position 9475: 0.023723977973473562
Position 14440: 0.022893304830973932
Position 13768: 0.02211701859445006
Position 13242: 0.021260966970223706
Position 3367: 0.018881348866833726
Position 9159: 0.017177388184658852
Position 2478: 0.014129704549048572
Position 14554: 0.013410731254422884
Position 15134: 0.01314688751815192
Position 12616: 0.012679895445929254
Position 13486: 0.010856678337008001
Position 2330: 0.01015007210181154
Position 3458: 0.010071995936113722
Position 12002: 0.009497945744176955
Position 7798: 0.009076310606412495
Position 449: 0.0087317424418474
Position 7068: 0.008170691315833692
Position 6340: 0.007499665471639593
Position 10301: 0.007015124056432345
Position 7773: 0.006989004784469375
Position 4852: 0.006904167833631754
Position 14615: 0.005896186079986001
Position 8093: 0.005357785413258644
Position 1992: 0.004771051767130633
Position 1525: 0.004675716440159808
Position 1828: 0.004671351536416341
Position 5689: 0.004357606874390833
Position 179: 0.004221668753069351
Position 1958: 0.004197836063296144
Position 9031: 0.004177413849980605
Position 13772: 0.003611028776616169
Position 1765: 0.003212955715235926
Position 15610: 0.0028535101404301407
Position 8129: 0.002779236733498102
Position 2342: 0.0026786542975036952
Position 2464: 0.002607993043330053
Position 6371: 0.002366221350539741
Position 2334: 0.002353662357527355
Position 10890: 0.002281355526807574
Position 6770: 0.00227032457142194
Position 1864: 0.002212926141229674
Position 15249: 0.0020747347041502914
Position 3822: 0.0020050089004716672
Position 14223: 0.0018713227439994219
Position 14795: 0.0018108225200761685
Position 6407: 0.0017425382550837662
Position 10249: 0.0017040938329803013
Position 5753: 0.0016842761814742527
Position 264: 0.0016723957705787821
Position 2925: 0.001633286627695682
Position 6211: 0.0015860842739117411
Position 3474: 0.0015501647010966691
Position 15125: 0.0014528591724877007
Position 5612: 0.001403720021059585
Position 14405: 0.0014005756559354943
Position 1514: 0.0013580363269841483
Position 1921: 0.0012887612617922286
Position 10217: 0.0012422175804124786
Position 13752: 0.0011796748945237432
Position 6075: 0.001160148614862313
Position 14114: 0.001129626646926955
Position 10188: 0.0011103339224377666
Position 4113: 0.001068192521224933
Position 5936: 0.0010581971866241607
Position 7982: 0.0010433835324866346
Position 6595: 0.0010236032670083242
Position 6580: 0.0010192058352698882
Position 6777: 0.0010056145370746514
Position 6207: 0.0010016094571729491
Position 6256: 0.0009979095373188697
Position 4766: 0.000982721883572394
Position 4170: 0.0008658461781148416
Position 3726: 0.0008530279076733502
Position 6175: 0.0008356736632627362
Position 5019: 0.0008189197121105112
Position 4564: 0.0007993185458122301
Position 4838: 0.0007559699409823325
Position 12945: 0.0007313257967241115
Position 4467: 0.0007113118269242804
Position 11462: 0.0006885734486443254
Position 11359: 0.0006844300157676642
Position 15031: 0.0006589397977933352
Position 2475: 0.0006428664812803567
Position 1907: 0.000603914228090906
Position 1974: 0.0005614212751814764
Position 4787: 0.0005572451372337956
Position 15067: 0.0005323861843977277
Position 6733: 0.0005003996674332454
Position 552: 0.0004840226697597621
Position 15527: 0.0004772859094444194
Position 7672: 0.0004734610564521488
Position 15025: 0.00047147758553510785
Position 4990: 0.00045477688996461936
Position 10039: 0.0004283848626430441
Position 1953: 0.0003838974708067747
Position 4928: 0.0003383070078610515
Position 6819: 0.00029268265688330676
Position 1505: 0.00028494208933270513
Position 3945: 0.00027287347426638514
Position 9510: 0.00026810266450750717
Position 209: 0.00026020017018864257
Position 6189: 0.0002576680803163544
Position 258: 0.0002362540223576049
Position 15630: 0.0002297602940151064
Position 907: 0.00022955279969817934
Position 1156: 0.0002260490764278065
Position 672: 0.00022554245152902426
Position 1939: 0.00020755599359739227
Position 6344: 0.00020733797527531925
Position 6381: 0.0002040643089193895
Position 1192: 0.00020370252055697098
Position 15593: 0.00019626974964103184
Position 153: 0.00019470490147035282
Position 167: 0.00019242524609407787
Position 2641: 0.0001852382789176519
Position 5128: 0.00016263588875796664
Position 4362: 0.00016102328225111952
Position 7715: 0.00015972431664859182
Position 3811: 0.000159052249616522
Position 2730: 0.00015320124154911271
Position 4574: 0.00014978908914294324
Position 3849: 0.00014233311624831758
Position 3427: 0.00014222780064945985
Position 2389: 0.0001404017593754557
Position 13631: 0.00013280332066389308
Position 3449: 0.00013194537556368831
Position 4755: 0.00012461612301509366
Position 2376: 0.00011963908552620875
Position 2201: 0.00011777912631086575
Position 5029: 0.00011396336026650153
