Gene = Dtl
index = 350
Annotated 5SS: [  196  4966  5878  7050  7254 12434 14120 17484 18761 19104 22557 27249
 29054 34841]
Annotated 3SS: [ 4839  5778  6987  7132 12367 14006 17409 18656 18998 22443 27158 28920
 34007 36202]
SMsplice 5SS: [  196   707  1307  4966  5878  7254 12434 14120 18761 19104 22557 27249
 29054 34841]
SMsplice 3SS: [  539  1196  4839  5778  7132 12367 14006 18656 18998 22443 27158 28920
 34745 36202]
top_k =  1000
Partition function (log Z): 9.44085701060824

Sorted 5' Splice Sites (High to Low Probability):
Position 196: 0.9908750976931071
Position 19104: 0.9832088202963919
Position 29054: 0.9468736125279537
Position 5878: 0.9377451497525048
Position 4966: 0.9376878871012042
Position 14120: 0.9309154815578279
Position 1307: 0.9250037751939094
Position 7254: 0.8952049154747983
Position 18761: 0.8777654867346733
Position 27249: 0.8521560921772354
Position 12434: 0.7840273428981162
Position 22557: 0.7417737436332885
Position 707: 0.44004866084754946
Position 34841: 0.4050784380929302
Position 1930: 0.38338657207640897
Position 15552: 0.30136629453822256
Position 752: 0.2732903129593846
Position 4770: 0.2681982166071274
Position 9792: 0.21731720175619304
Position 18398: 0.2046774700395189
Position 1750: 0.19830170406956274
Position 27379: 0.15837052759858702
Position 18331: 0.14346134829269264
Position 12554: 0.13530674040206514
Position 18740: 0.11374003404442884
Position 20770: 0.10968868828154239
Position 7050: 0.09836988863917681
Position 1725: 0.09596840014458348
Position 28552: 0.09498455448945249
Position 14655: 0.09360229239283394
Position 15416: 0.08761626972068308
Position 17943: 0.07190125431970494
Position 17222: 0.07062615318959384
Position 17484: 0.06962927396156543
Position 697: 0.06300454058204032
Position 23320: 0.05955544238201544
Position 26562: 0.04760393447848791
Position 15608: 0.04039437402204417
Position 406: 0.03896280185013141
Position 34134: 0.037262605175095526
Position 371: 0.03688322870181271
Position 28728: 0.03314529824412461
Position 8701: 0.032960441555542334
Position 17563: 0.031203843548202447
Position 28580: 0.03052878925001875
Position 13596: 0.030190136521800418
Position 29725: 0.028201579088236717
Position 32033: 0.027400506800885467
Position 28509: 0.02480007257252053
Position 36465: 0.024387710228238043
Position 6701: 0.024315792382816722
Position 7530: 0.023536572768561154
Position 24151: 0.020601636256841256
Position 17693: 0.020522520082329406
Position 14905: 0.018332365684444015
Position 3930: 0.017571137643979162
Position 722: 0.017163858754453143
Position 7258: 0.01543803509566139
Position 29901: 0.015289410103275454
Position 12169: 0.014815483990231866
Position 25468: 0.014766935958799268
Position 24750: 0.014542701874493835
Position 1311: 0.014090036499465813
Position 19288: 0.013450900680405442
Position 21360: 0.013334489813274676
Position 4449: 0.013071404427918982
Position 24434: 0.011957610220989477
Position 22967: 0.011816546090474106
Position 7646: 0.01158512215620521
Position 31124: 0.011415028082343247
Position 21532: 0.011288721366373078
Position 23212: 0.011285165678978507
Position 4362: 0.010307227512065902
Position 18223: 0.00939440509663957
Position 17534: 0.009112667590869707
Position 12794: 0.00905748664127589
Position 2599: 0.008641820095636308
Position 35332: 0.008078885880235802
Position 30450: 0.0076789064334746
Position 34584: 0.007396503325302133
Position 17524: 0.0072526652653769775
Position 35397: 0.0071973760159766125
Position 18266: 0.006702294128161373
Position 21922: 0.006534926528206011
Position 3892: 0.006095610798697745
Position 11360: 0.00585106319568041
Position 34346: 0.005802877324606721
Position 14125: 0.005424513657030076
Position 14138: 0.005291861517757617
Position 13300: 0.005214289810130277
Position 17957: 0.005187758650328663
Position 21372: 0.004639948379120094
Position 3013: 0.004634301092783793
Position 21224: 0.0045928660622599074
Position 5050: 0.004592562845683644
Position 4748: 0.0045696728020772175
Position 4390: 0.004564249472814211
Position 560: 0.004380990148192995
Position 14429: 0.004232306398380854
Position 5094: 0.004092189174976462
Position 1826: 0.0040150124431414195
Position 5997: 0.003842457113147566
Position 424: 0.003752885944443949
Position 20506: 0.0030619896831434335
Position 9346: 0.0028393262734178236
Position 482: 0.0028082351640962805
Position 591: 0.0027872214423471063
Position 7694: 0.002555375381006637
Position 7698: 0.0025134069270694023
