Gene = Sap25
index = 942
Annotated 5SS: [ 380  577  798 1002]
Annotated 3SS: [ 472  658  903 1085]
SMsplice 5SS: [ 120  380  577  798 1002]
SMsplice 3SS: [ 284  472  658  903 1085]
top_k =  1000
Partition function (log Z): 5.975394281889704

Sorted 5' Splice Sites (High to Low Probability):
Position 120: 0.9891288436998644
Position 380: 0.9392074638237895
Position 1002: 0.8656242890922788
Position 577: 0.8341322563020332
Position 798: 0.8313554181109973
Position 609: 0.07494466282988041
Position 779: 0.06493545460607822
Position 391: 0.04571110107642645
Position 589: 0.027765222830213262
Position 912: 0.011030769146421052
Position 402: 0.0035622498840957085
Position 1008: 0.003143353405236317
Position 1309: 0.002299115631800907
Position 203: 0.002224054651083063
Position 724: 0.002026119745137
Position 232: 0.0019872701156673123
Position 251: 0.001924763629776387
Position 574: 0.0017794224293318016
Position 472: 0.0017788305363633892
Position 1207: 0.001451369604365793
Position 131: 0.0013444950331999487
Position 823: 0.0005129540005161797
Position 1318: 0.0004598404304021337
Position 680: 0.0003937415219290283
Position 502: 0.00028307139283485956
Position 630: 0.0002402184351903147
Position 593: 0.00022487293746988518
Position 601: 0.00022339042685603163
Position 210: 0.0002220529565405869
Position 831: 0.00016106878905814277
Position 1127: 0.0001276873494170556
Position 618: 0.00011889586114756902
Position 490: 0.00011310342666912418
Position 782: 0.00010628754166117902
Position 1145: 7.957543751905e-05
Position 214: 7.63996971250242e-05
Position 958: 5.828716868697274e-05
Position 519: 5.377758029747422e-05
Position 150: 5.235909186366958e-05
Position 1358: 3.886868623043473e-05
Position 784: 3.8788554463070884e-05
Position 1137: 3.435378459490547e-05
Position 599: 2.346679785772772e-05
Position 435: 1.842651170396641e-05
Position 826: 1.5094913057001972e-05
Position 405: 1.3821846056343071e-05
Position 53: 1.3151703231295571e-05
Position 1293: 1.2844739785694037e-05
Position 1315: 8.549066051438454e-06
Position 109: 8.134857717993691e-06
Position 906: 7.2433029065168755e-06
Position 1287: 6.752668178714499e-06
Position 1330: 6.516121168704991e-06
Position 153: 6.2277690691865855e-06
Position 1248: 3.0616795725743585e-06
Position 445: 2.428565497496292e-06
Position 669: 1.89043634912868e-06
Position 969: 1.7995443726687798e-06
Position 410: 1.4308294130569484e-06
Position 967: 1.350590995510055e-06
Position 703: 8.367591343277331e-07
Position 456: 7.285308145878573e-07
Position 688: 5.99980914681088e-07
Position 1384: 4.959499365955224e-07
Position 930: 2.7830724692910803e-07
Position 465: 1.7508489519246597e-07
Position 476: 1.0650834511677192e-07
Position 255: 2.395058823231628e-08
Position 648: 7.91737610498392e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 284: 0.9670765951811071
Position 1085: 0.954603291011722
Position 472: 0.8122876078203072
Position 903: 0.7834248451386248
Position 658: 0.6539751177778463
Position 696: 0.3050775480555515
Position 501: 0.1261441067270555
Position 818: 0.022335703716037932
Position 1157: 0.013035384929419632
Position 1217: 0.012365503240032799
Position 291: 0.008699294615714927
Position 1049: 0.006267771486033951
Position 344: 0.005640621433912069
Position 1429: 0.005521668099081635
Position 867: 0.0036179321787979794
Position 661: 0.003522473770767433
Position 873: 0.002723516276060747
Position 297: 0.0027110607763663128
Position 1273: 0.002681331429433439
Position 927: 0.0026603383443391496
Position 231: 0.0021312197432431677
Position 1302: 0.0020120446542405087
Position 319: 0.001677575367409125
Position 305: 0.0012572864055143147
Position 1180: 0.0012382480257444402
Position 515: 0.0011467986399562214
Position 889: 0.0009998718004152875
Position 1099: 0.0007763844688941385
Position 965: 0.0007187557812947245
Position 608: 0.0006915649041135272
Position 989: 0.0005712808008503335
Position 741: 0.0004250912425568346
Position 886: 0.0003787319132277791
Position 758: 0.0002968405808428259
Position 916: 0.00029279818987409196
Position 677: 0.00026951663113128317
Position 1452: 0.0002503844511878799
Position 666: 0.00023100937299531032
Position 545: 0.00016122779127354992
Position 998: 0.0001576554439740297
Position 863: 0.00010395683496368862
Position 1001: 0.00010027270686101337
Position 882: 8.517241098646713e-05
Position 1308: 8.078660128339254e-05
Position 767: 7.379470546731001e-05
Position 424: 6.346320729136507e-05
Position 1375: 5.7762385081164506e-05
Position 823: 5.742374735238072e-05
Position 1056: 4.845312680068462e-05
Position 242: 4.076557321182377e-05
Position 744: 3.076753952080292e-05
Position 797: 2.372328208365828e-05
Position 323: 2.284857005942168e-05
Position 838: 2.193097662868454e-05
Position 1255: 1.960139942646718e-05
Position 236: 1.6000037514633482e-05
Position 843: 1.58147424066424e-05
Position 1103: 1.5600109134402453e-05
Position 1062: 1.4246452093102768e-05
Position 330: 1.4060819666956673e-05
Position 1184: 1.3544792031006126e-05
Position 370: 1.2529069007139998e-05
Position 778: 1.198852125856262e-05
Position 1222: 9.230903252477843e-06
Position 612: 8.750617793645554e-06
Position 1190: 8.653074439432879e-06
Position 1358: 8.273137874104601e-06
Position 327: 8.139659963159772e-06
Position 552: 8.038178737984028e-06
Position 379: 7.546461659637406e-06
Position 1281: 6.993439619062066e-06
Position 773: 6.661955892987719e-06
Position 315: 6.57459325143837e-06
Position 1382: 5.942280622620193e-06
Position 184: 5.752262169197205e-06
Position 1226: 5.621416334199233e-06
Position 255: 4.959007877827899e-06
Position 1188: 4.364656433804067e-06
Position 775: 3.874341945232354e-06
Position 431: 2.917126250850215e-06
Position 790: 2.6614551775947414e-06
Position 562: 2.165815942726036e-06
Position 250: 1.943816943929404e-06
Position 769: 1.8223266858356887e-06
Position 360: 1.3491919536020025e-06
Position 1454: 1.3279121610116384e-06
Position 1235: 1.3018996774308615e-06
Position 263: 1.2868664211002184e-06
Position 853: 1.213253693209034e-06
Position 373: 1.1572931917265994e-06
Position 615: 9.407785393528427e-07
Position 401: 4.362970655493705e-07
Position 1315: 2.8792840720875106e-07
Position 246: 1.9535132630563268e-07
Position 1325: 1.87645753935408e-07
Position 390: 1.2788186893325042e-07
Position 383: 8.525185106481424e-08
Position 581: 8.136377373711065e-08
Position 144: 5.532302419967205e-08
Position 119: 5.40664106058207e-08
Position 435: 4.6598542389181085e-08
Position 629: 2.128770800980458e-08
Position 433: 8.776418227393889e-09
Position 441: 8.027643608288857e-09
Position 147: 6.6707858491146e-10
Position 831: 1.1768101759355801e-10
Position 625: 3.463501411980819e-11
Position 124: 1.5978986807061698e-11
