Gene = Ndufa3
index = 735
Annotated 5SS: [  35  319 2135]
Annotated 3SS: [ 243 2056 2627]
SMsplice 5SS: [ 127  319 2135]
SMsplice 3SS: [ 243 2056 2627]
top_k =  1000
Partition function (log Z): -2.409100011200252

Sorted 5' Splice Sites (High to Low Probability):
Position 2135: 0.9746925981303827
Position 319: 0.8792774617475154
Position 127: 0.4799675856068211
Position 35: 0.3234641200951815
Position 768: 0.19681159632252362
Position 967: 0.16918418098880494
Position 45: 0.07605716886861459
Position 1391: 0.04061598335640314
Position 599: 0.02588485720864314
Position 1905: 0.020413148078118958
Position 633: 0.010783561376752224
Position 67: 0.005362090054992752
Position 458: 0.005107349187050317
Position 1342: 0.004975264297198062
Position 178: 0.004498316032769043
Position 165: 0.0028273679677489234
Position 959: 0.002313197226350655
Position 1360: 0.0013246189445398446
Position 2091: 0.0011655996050959352
Position 1003: 0.0011238051225980808
Position 39: 0.0011198189181242898
Position 1490: 0.0008990148679019419
Position 134: 0.0008293106366108871
Position 1395: 0.0007050372551647069
Position 103: 0.0006880436457949682
Position 854: 0.0005671563025510857
Position 1632: 0.0005618360371470758
Position 83: 0.0005005004577122176
Position 387: 0.00045137591873728466
Position 346: 0.0004042897171048795
Position 1954: 0.0003882556141504289
Position 2176: 0.00036430240212240276
Position 820: 0.00026023021222203445
Position 198: 0.0002464241429335966
Position 285: 0.00024341076160384743
Position 558: 0.00023728371694307796
Position 772: 0.0002312689789135552
Position 430: 0.00021826615857419306
Position 1364: 0.0002044909574443682
Position 1560: 0.00017912676006817647
Position 662: 0.0001672822314140368
Position 220: 0.0001663898312634938
Position 365: 0.00013784037113438304
Position 1919: 0.00012784457678835357
Position 95: 0.00011865391378308277
Position 156: 0.0001080366188509669
Position 677: 7.675217528096937e-05
Position 484: 7.467066083262228e-05
Position 323: 7.45828948893094e-05
Position 2399: 7.405708899217004e-05
Position 2716: 7.053210202114047e-05
Position 673: 6.837660675886944e-05
Position 606: 6.603984199834063e-05
Position 801: 5.1834076125285734e-05
Position 706: 4.7532331358167404e-05
Position 291: 4.5547904881526605e-05
Position 1910: 4.268182258483565e-05
Position 109: 3.548125326095506e-05
Position 70: 3.4104001482725805e-05
Position 1083: 3.22807308413115e-05
