Gene = Nup54
index = 774
Annotated 5SS: [  216  4181  4419  7120  9597 10946 12243 12738 15703 17439 17767]
Annotated 3SS: [ 4096  4265  6892  9408 10748 12187 12643 15594 17318 17655 18880]
SMsplice 5SS: [  216  4181  4419  9597 10946 12738 15703 17439 17767]
SMsplice 3SS: [ 4096  4265  9408 10748 12643 15594 17318 17655 19325]
top_k =  1000
Partition function (log Z): 5.238064968907391

Sorted 5' Splice Sites (High to Low Probability):
Position 4181: 0.9965395902916846
Position 17767: 0.9771476354223742
Position 216: 0.910610205127217
Position 12738: 0.8541693386847239
Position 17439: 0.8233488584609784
Position 9597: 0.8087189946765331
Position 4419: 0.7633728910095706
Position 10946: 0.6209565264662221
Position 7120: 0.4703664662872974
Position 19143: 0.4603888253492012
Position 15703: 0.3912124099301735
Position 6796: 0.3069604345264526
Position 1858: 0.2702500825994138
Position 713: 0.2619420150321013
Position 15743: 0.1992171364852533
Position 12243: 0.19562034640447865
Position 15820: 0.19111287182026493
Position 1292: 0.15329688560710425
Position 13640: 0.15287817887109217
Position 18461: 0.13784360013893837
Position 998: 0.1301406965338489
Position 12377: 0.1251787978941079
Position 10821: 0.11549077408752353
Position 708: 0.11287156374842237
Position 10471: 0.09145197630612728
Position 5758: 0.09097719015464563
Position 13920: 0.08520168156096543
Position 13569: 0.08044770614351981
Position 3190: 0.07553326852740212
Position 4964: 0.07301614099050835
Position 16385: 0.07225819733831039
Position 10873: 0.05688957484185572
Position 10081: 0.053871692926696045
Position 6771: 0.05303181531175529
Position 872: 0.05208149543280702
Position 8030: 0.04594340643452572
Position 2213: 0.04530243079121469
Position 10001: 0.04485404451975782
Position 567: 0.04013678027411985
Position 6044: 0.03942782345902606
Position 13611: 0.03881523573186738
Position 17482: 0.03601239683511152
Position 15729: 0.03574624219497996
Position 19137: 0.035357459877380544
Position 19403: 0.03077306373481346
Position 10678: 0.029805077412678647
Position 10976: 0.02962690192768855
Position 7488: 0.029331389258099402
Position 5941: 0.02843850489946818
Position 15982: 0.026016432987853277
Position 10327: 0.02228113534622051
Position 14483: 0.01867950475225731
Position 977: 0.018103866528230164
Position 5838: 0.01682355407902738
Position 12184: 0.016601966845706636
Position 3295: 0.016439570002999372
Position 11243: 0.014885691732222161
Position 11321: 0.01425407899546895
Position 11047: 0.013461294909282438
Position 7547: 0.011664958410593857
Position 9095: 0.01110198642174049
Position 50: 0.010704087369358645
Position 11998: 0.01025720754758288
Position 3285: 0.0097892638092956
Position 2812: 0.00896089072865328
Position 3273: 0.008462667018005444
Position 9559: 0.008214034448813199
Position 18094: 0.007304774690884847
Position 17479: 0.0070247360212324465
Position 3495: 0.006457552377770365
Position 288: 0.006364725641512363
Position 8738: 0.006144917388438876
Position 10437: 0.005432659937402206
Position 13019: 0.004048663134760081
Position 16914: 0.0036558276343013644
Position 12808: 0.003218510731109729
Position 5553: 0.003199530358916
Position 2806: 0.003147641248761621
Position 1026: 0.003024726469150981
Position 1015: 0.0027871142277662315
Position 2287: 0.0027336245068488663
Position 4624: 0.002504328875538017
Position 5846: 0.0024757316018486847
Position 12845: 0.0022995696031411464
Position 4610: 0.0021784356806634035
Position 15861: 0.002164183307717994
Position 9856: 0.002056278568580615
Position 12696: 0.0020467081937498577
Position 3714: 0.001974693650642732
Position 10210: 0.0019412193001068626
Position 7336: 0.0018653900414899278
Position 5491: 0.0018275763602618638
Position 3211: 0.0013579959788156545
Position 3153: 0.0012720583360664997
Position 4944: 0.001121335399042449
Position 11131: 0.0010597381664571109
Position 9601: 0.000987166306232592
Position 6364: 0.0009728386718114586
Position 5558: 0.0009713306098540652
Position 18156: 0.0008360521147128224
Position 19450: 0.0007697633803545751
Position 5548: 0.0007104856715777926
Position 4511: 0.0006392073219729118
Position 18756: 0.0006065955927811874
Position 19467: 0.0005979474909850496
Position 4188: 0.0005382427330385337
Position 5147: 0.0005282098016394139
Position 4644: 0.0005174058432641603
Position 11001: 0.0005169641993673348
Position 2406: 0.0004489911711243272
Position 10249: 0.0003688970448927166
Position 557: 0.0003247196989452026
Position 5563: 0.00028852157675403415
Position 9514: 0.00028666598758631624
Position 9864: 0.0002799042081568303
Position 1586: 0.0002491759986408982
Position 4681: 0.00019774336649282885
Position 18455: 0.00017624843457456475
Position 4856: 0.0001658337226420468
Position 4871: 0.00015370249112985418
Position 103: 0.00015066674362030502
Position 702: 0.00014790563017861438
Position 539: 0.00014036050325292814
Position 4988: 0.00011383288787256656
Position 748: 0.00011097872229832316
Position 4839: 0.00011059319493447968
Position 4423: 0.00011000640701723838
Position 381: 7.954858850973108e-05
Position 301: 6.830589689329897e-05
Position 4869: 6.822588408911704e-05
Position 4997: 5.952139991772154e-05
Position 4097: 5.4269087272846425e-05
Position 1019: 5.419512130376195e-05
Position 1440: 5.399436507564859e-05
Position 6303: 4.805056056490457e-05
Position 133: 4.623852852682075e-05
Position 5641: 4.295397080205376e-05
Position 220: 4.1652994450002455e-05
Position 18287: 3.461488159494303e-05
Position 4457: 3.0603782796851216e-05
