Gene = Rpl4
index = 924
Annotated 5SS: [  59 1621 1926 2348 2842 3696 4103 4430 4643]
Annotated 3SS: [1448 1818 2208 2716 3565 3945 4345 4521 4847]
SMsplice 5SS: [  59 1621 1926 2842 3460 3696 4103 4430 4643]
SMsplice 3SS: [1448 1818 2716 3324 3565 3945 4345 4521 4847]
top_k =  1000
Partition function (log Z): 14.351366194040702

Sorted 5' Splice Sites (High to Low Probability):
Position 2842: 0.979168043558804
Position 4643: 0.9724931860867179
Position 1621: 0.9722662836478283
Position 4430: 0.9674653774397781
Position 59: 0.8858855330991746
Position 1926: 0.8783991031364443
Position 4103: 0.7932544366737876
Position 3696: 0.7830689671859762
Position 2348: 0.47023346772373065
Position 3460: 0.3600025689786623
Position 3421: 0.2090563906382381
Position 886: 0.07485065915194629
Position 2335: 0.05245700844556179
Position 3666: 0.045921229731007485
Position 3822: 0.040711011098070814
Position 2106: 0.03545089895351396
Position 3200: 0.03301839137533519
Position 2148: 0.031006084674794755
Position 2123: 0.02838605594722452
Position 248: 0.0237330380784802
Position 1912: 0.022964452079319096
Position 4950: 0.020829387726009663
Position 255: 0.020467492481046224
Position 1885: 0.019792989613045597
Position 4450: 0.016316970536573144
Position 4770: 0.012704554238924286
Position 4093: 0.012405692141478457
Position 22: 0.011466133218656471
Position 2596: 0.00951296053975267
Position 2102: 0.00914751388729666
Position 2608: 0.008885581205113081
Position 3871: 0.007197687540887035
Position 4058: 0.006442887032291955
Position 3431: 0.0063363355431537115
Position 1605: 0.005811417064624012
Position 1888: 0.00501170800672622
Position 540: 0.004788720552400829
Position 3344: 0.004396352781074289
Position 4647: 0.004240274984655115
Position 5007: 0.0037729305584590245
Position 892: 0.0033609958646125303
Position 2522: 0.0032483705197854716
Position 2151: 0.0031889037271017797
Position 231: 0.003021326877042386
Position 69: 0.0025396047214963887
Position 3963: 0.002185142349314255
Position 125: 0.002132033901858382
Position 2269: 0.0021240192750362143
Position 3826: 0.0015620737055956446
Position 3361: 0.0014537852909223962
Position 2393: 0.0014381920630112347
Position 402: 0.001432420010936211
Position 2114: 0.001424422774690575
Position 882: 0.001414555522742834
Position 628: 0.0013897704583905935
Position 1227: 0.0012208640269875679
Position 3475: 0.001128007343036072
Position 1939: 0.0011079203577369508
Position 407: 0.0010822024788560126
Position 3223: 0.001020643154272593
Position 4971: 0.0010062031393267266
Position 2340: 0.000959956429444963
Position 2638: 0.0009249084521279127
Position 767: 0.000876793275393544
Position 4435: 0.0008681983359805631
Position 992: 0.0008437248803175009
Position 1247: 0.0008395586988944404
Position 3434: 0.0008351618309107682
Position 2300: 0.0007761670294383943
Position 2159: 0.0007357106200096149
Position 3997: 0.0007333367861306153
Position 578: 0.0007262580064432526
Position 735: 0.0007261267853783085
Position 416: 0.0007150001335633672
Position 94: 0.0006849589844764699
Position 698: 0.000542021311127198
Position 3264: 0.0005273031345137687
Position 1609: 0.0005153752413827767
Position 3710: 0.0005105857001995887
Position 2914: 0.0005076334282051585
Position 1695: 0.0005000894132653848
Position 1360: 0.00047777268756485705
Position 4911: 0.00047334320282377696
Position 718: 0.00045057800722221104
Position 3946: 0.0004479185340343308
Position 924: 0.00042935292021781854
Position 1846: 0.00042085430194141975
Position 3774: 0.0003980829104015234
Position 2060: 0.0003939638074333753
Position 4242: 0.0003762508533154064
Position 575: 0.00036388472590765547
Position 3011: 0.00034677600496479293
Position 3453: 0.000346079017869233
Position 4046: 0.0002596225089549788
Position 643: 0.0002448167724913838
Position 1878: 0.0002189318018205378
Position 1112: 0.00020295842195058446
Position 4141: 0.000198649426276049
Position 687: 0.00019622757659992987
Position 1205: 0.0001862424999021334
Position 4107: 0.00018326588650200272
Position 519: 0.00017790273670443183
Position 3455: 0.0001725951282048419
Position 196: 0.0001669762635164031
Position 1674: 0.00013615304195061626
Position 5102: 0.0001111748771211715
Position 959: 9.77216914042944e-05
Position 2092: 9.750048697457499e-05
Position 3242: 9.63951414718642e-05
