Gene = Eln
index = 371
Annotated 5SS: [  167  7814 10160 11021 14791 16259 17679 18053 18196 18934 20856 21555
 22405 24860 25289 25707 28191 28335 29303 30332 30896 31640 32077 33329
 34774 34918 36262 37217 39352 39503 39814 40758 40959 41583 42036 42794]
Annotated 3SS: [ 7750 10123 10987 14760 16222 17576 17890 18132 18885 20783 21524 22332
 24817 25243 25658 28100 28274 29155 30277 30805 31591 31974 33268 34632
 34857 36102 37177 39249 39439 39672 40718 40907 41537 42005 42742 43498]
SMsplice 5SS: [  167  7814 11021 14791 16259 17679 22405 24860 25707 28191 28335 29303
 30332 30896 31640 32077 33329 34774 34918 36262 37217 39352 39503 39814
 40758 40959]
SMsplice 3SS: [ 7750 10987 14760 16222 17576 22332 24817 25658 28100 28274 29155 30277
 30805 31591 31974 33129 34632 34857 36102 37177 39249 39439 39672 40718
 40907 43498]
top_k =  1000
Partition function (log Z): 53.70329028895733

Sorted 5' Splice Sites (High to Low Probability):
Position 32077: 0.993479528783959
Position 30332: 0.9901245097280571
Position 28335: 0.9884567967206429
Position 7814: 0.9846182118509591
Position 36262: 0.9815137833597867
Position 34918: 0.9775245114089521
Position 22405: 0.9701148976196313
Position 28191: 0.9643806032342036
Position 39352: 0.9554558534899474
Position 34774: 0.9530192560808919
Position 39503: 0.9439205525175819
Position 167: 0.9330453985586641
Position 30896: 0.9302110143147319
Position 31640: 0.9282250041621929
Position 17679: 0.9111384767853716
Position 39814: 0.9070541704243211
Position 37217: 0.8986216868701659
Position 33329: 0.8004288971021941
Position 11021: 0.782926503417453
Position 24860: 0.7691320700087122
Position 29303: 0.7343382590226141
Position 25707: 0.7022924616043339
Position 40758: 0.6446121357761442
Position 14791: 0.6397194638597898
Position 7071: 0.6052430581768508
Position 40959: 0.6045605369835338
Position 5115: 0.5896689689155479
Position 18053: 0.5882793304733709
Position 16259: 0.5865319564618211
Position 18934: 0.515639094576076
Position 25289: 0.4871011625977196
Position 42036: 0.4718071732529633
Position 2271: 0.411924230472455
Position 4756: 0.3653401100519531
Position 20856: 0.3456252795645264
Position 21555: 0.33362386255157755
Position 3138: 0.2833213260799232
Position 18224: 0.2573076164463413
Position 32642: 0.2570841564528057
Position 18196: 0.24442143217286794
Position 15012: 0.23854891978260026
Position 828: 0.12832893862036152
Position 26568: 0.12621446401432918
Position 42794: 0.1221652130194489
Position 30567: 0.12098366310635812
Position 17426: 0.09611326029546716
Position 18231: 0.09211374091531711
Position 33997: 0.08974134977107476
Position 21656: 0.08958450928259182
Position 11558: 0.08819725820983038
Position 29575: 0.08534163771268792
Position 2333: 0.08098323595052731
Position 31845: 0.07469049794589003
Position 43093: 0.07392852060474317
Position 2989: 0.07052362663476928
Position 40250: 0.060492827852531135
Position 25757: 0.06042810352405341
Position 19218: 0.05031657162047313
Position 25800: 0.0491837012795498
Position 43604: 0.04521445973461869
Position 11129: 0.04512178763690912
Position 36925: 0.04467646881703592
Position 39841: 0.04187385875056421
Position 29075: 0.03841174896457784
Position 41583: 0.03698780663037216
Position 1226: 0.035194487122468227
Position 43578: 0.03375677874661308
Position 32636: 0.03172275209760408
Position 41809: 0.030877022661467
Position 2490: 0.029445134082767506
Position 2519: 0.028712631256010555
Position 21059: 0.02680517255212656
Position 41043: 0.026719953157161275
Position 33535: 0.02547040842442058
Position 20989: 0.0253412089698317
Position 43003: 0.02521958008280993
Position 25742: 0.02480720195639042
Position 18242: 0.024291677946050423
Position 42605: 0.02188146947676752
Position 33839: 0.021691217408421126
Position 11639: 0.02114884981360076
Position 41038: 0.01990425719361431
Position 39340: 0.019898459136024962
Position 38204: 0.019453090865806648
Position 33192: 0.019419644228986475
Position 734: 0.019073660437890685
Position 40908: 0.017972950701680954
Position 40835: 0.017719919863832832
Position 40953: 0.017367972365691143
Position 18218: 0.01712831540771147
Position 29556: 0.016723339324275978
Position 17044: 0.01634058431121198
Position 13269: 0.016110377855369767
Position 801: 0.015768198670841876
Position 39876: 0.01568109068851923
Position 22610: 0.015333580979092178
Position 38513: 0.014736389737823475
Position 16289: 0.013774717951763788
Position 17978: 0.013143397235577082
Position 25702: 0.012666359512759141
Position 12268: 0.01259887554101384
Position 18662: 0.011297053738454
Position 42487: 0.011224846816169773
Position 26536: 0.010986788364681241
Position 25214: 0.010882508478357198
Position 27918: 0.010354247420245268
Position 34744: 0.01033067035776258
Position 13229: 0.010320398941701689
Position 19376: 0.010231719209503555
Position 28611: 0.00995950073183893
Position 246: 0.00944781665103758
Position 31856: 0.008749899286538099
Position 17951: 0.00823210319888925
Position 38116: 0.008060291251295846
Position 30910: 0.007953062116121918
Position 40100: 0.007849344563913525
Position 38580: 0.007648672342473902
Position 3657: 0.007630317461069269
Position 29702: 0.0071524943359697795
Position 10244: 0.007130527183447979
Position 26507: 0.006834860878056164
Position 38125: 0.00668431821197235
Position 11041: 0.006364318924505791
Position 33333: 0.006363251480585239
Position 28585: 0.006284766662687757
Position 35207: 0.005839922567472282
Position 13165: 0.005734997100967873
Position 16241: 0.005709438153658952
Position 2023: 0.0056019923209140845
Position 27131: 0.004987451664415057
Position 29204: 0.004887081021545987
Position 16390: 0.004882279570740992
Position 33984: 0.0048545169266510264
Position 30841: 0.004551826548803782
Position 10160: 0.0041744035964747786
Position 2421: 0.0040821175670531845
Position 25157: 0.003912694542072362
Position 7042: 0.0038367160172257378
Position 29885: 0.003796260990972464
Position 38641: 0.003667115536178311
Position 18017: 0.0036484238701250424
Position 36995: 0.0036475734295181813
Position 30116: 0.003639069527313301
Position 33275: 0.0036008785436261186
Position 23409: 0.0035960954888540142
Position 700: 0.003384023644195073
Position 24082: 0.0033422215900354366
Position 28330: 0.0033401652824439913
Position 26558: 0.003311008134791739
Position 32038: 0.003266695520177849
Position 11542: 0.0032188377564754058
Position 30664: 0.0032011479192115633
Position 35221: 0.0031697540435345305
Position 27123: 0.0030147106447017654
Position 29545: 0.00295712612358352
Position 29255: 0.0028414945142066672
Position 27141: 0.002808256047930179
Position 27388: 0.0028035270386920857
Position 26770: 0.0027791413315683376
Position 35193: 0.0027377556050467503
Position 11713: 0.0026268603966624867
