Gene = Zw10
index = 1209
Annotated 5SS: [  175  2165  5059  5333  5602  6733  8589 11230 13230 14200 16041 17760
 18537 19424 22042]
Annotated 3SS: [ 2029  4956  5254  5441  6579  8396 11065 13046 13960 15968 17589 18405
 19291 21838 22585]
SMsplice 5SS: [  175  2165  5379  6733 11230 13230 14370 16041 18537 19424]
SMsplice 3SS: [ 2029  5254  6579 11065 13046 14237 15968 18405 19291 22585]
top_k =  1000
Partition function (log Z): 19.54481231372035

Sorted 5' Splice Sites (High to Low Probability):
Position 19424: 0.9987476571468743
Position 18537: 0.9854658437670081
Position 175: 0.9751086496604812
Position 2165: 0.9527921856138627
Position 6733: 0.920684460413295
Position 16041: 0.9012727828405712
Position 5379: 0.7252624746730436
Position 13230: 0.6671051893177979
Position 11230: 0.6288431155347153
Position 22042: 0.484253912861756
Position 8589: 0.44336671151890455
Position 14370: 0.43001071400922236
Position 5059: 0.404273516966114
Position 14200: 0.3665098780990966
Position 5602: 0.3368388647117485
Position 3443: 0.29597892367680523
Position 17760: 0.26561116647680033
Position 5333: 0.2508382525153464
Position 20114: 0.23756243478515038
Position 3598: 0.22985294168236062
Position 4771: 0.15766901948390444
Position 18321: 0.1540694914355459
Position 12868: 0.14342791343366226
Position 9161: 0.1333430825668527
Position 3243: 0.13001425008322048
Position 8003: 0.12173584685148386
Position 5095: 0.12145519809429517
Position 923: 0.09128877197629477
Position 3456: 0.07648143686530114
Position 22520: 0.05520630312277256
Position 1934: 0.053680834703038055
Position 5618: 0.05265718675743818
Position 11132: 0.04601839322300381
Position 5092: 0.04246286619811824
Position 2188: 0.03847108093141738
Position 9124: 0.03541318180140789
Position 22046: 0.03350026542417215
Position 21245: 0.030308419886814347
Position 8978: 0.02917752294131516
Position 9714: 0.0290784192718771
Position 18739: 0.02770866236628122
Position 18710: 0.02721949687286507
Position 12884: 0.026621339533549157
Position 11284: 0.02413535234020332
Position 21241: 0.022401556551511687
Position 14187: 0.021661281612855385
Position 19960: 0.01867840422713243
Position 14036: 0.01806576828664626
Position 20315: 0.016976598173395818
Position 22904: 0.01679943332669926
Position 7019: 0.016628971267229776
Position 15816: 0.016460818232040278
Position 2310: 0.013704377153671617
Position 14143: 0.01302563950915367
Position 4597: 0.012063731570530083
Position 216: 0.011937236215482908
Position 4692: 0.011578202111239368
Position 20056: 0.010162681421716986
Position 19812: 0.01009059317468299
Position 3988: 0.010053403582955773
Position 22331: 0.009913388796462386
Position 20202: 0.009618394770792661
Position 5923: 0.009551582967831384
Position 3992: 0.009508177030832662
Position 22799: 0.009300509727641054
Position 2574: 0.009249610274675548
Position 18528: 0.009241586073551687
Position 409: 0.008549903364593062
Position 7776: 0.008299408370759443
Position 11410: 0.007987801228851298
Position 960: 0.007624176495373115
Position 17805: 0.007404676208141442
Position 22345: 0.0069799879580265504
Position 2064: 0.006977410421206052
Position 21740: 0.006786476159139102
Position 14926: 0.006740252274746827
Position 55: 0.006214803267874489
Position 12667: 0.0061260415652872
Position 15600: 0.00610704318850754
Position 6136: 0.006098462026589404
Position 16777: 0.0057036727016408235
Position 15809: 0.005696989891373785
Position 19863: 0.005102811189686087
Position 16089: 0.0048006350528731565
Position 14027: 0.004663622800329899
Position 4207: 0.00454312940393756
Position 8879: 0.004333363075648405
Position 734: 0.004208926548678345
Position 8042: 0.0039315680021379034
Position 10366: 0.0038971569602419317
Position 19176: 0.0038631869673223245
Position 21959: 0.0038231948067036716
Position 22940: 0.0038132947534445802
Position 6348: 0.003617158252696508
Position 10345: 0.0035304612506619824
Position 1930: 0.0034282908106439817
Position 1689: 0.003226616175983868
Position 3640: 0.0031248874437737645
Position 1711: 0.0030487004046127046
Position 17829: 0.0030222489412110496
Position 2452: 0.002852381712373142
Position 13176: 0.002753439716292865
Position 12150: 0.0027370054938586287
Position 4151: 0.0027012463531612425
Position 3286: 0.0026877224555262665
Position 4542: 0.002349561653106427
Position 21509: 0.0022471205817180292
Position 2284: 0.002182029036224168
Position 2315: 0.002014473248019597
Position 5585: 0.0019754068757761884
Position 1754: 0.001962594203521314
Position 6323: 0.0018741202105395723
Position 12410: 0.0018566544097515288
Position 7531: 0.0017531133034570682
Position 7282: 0.0016848831951477054
Position 20475: 0.0014757645292585908
Position 614: 0.0012927402924088284
Position 5941: 0.0012856486115783961
Position 13282: 0.0012705964699717973
Position 22535: 0.001195486878356457
Position 21471: 0.0011556174643699549
Position 2709: 0.0010560616173082762
Position 1165: 0.001008765409170848
Position 364: 0.0009822872384123516
Position 980: 0.0009555679310700568
Position 2111: 0.0009397272180143184
Position 1492: 0.0009164062669183228
Position 908: 0.0009093799915097943
Position 18561: 0.0008750402611427865
Position 495: 0.0008680815459633141
Position 5680: 0.0008669348779172695
Position 1867: 0.0008470074052684543
Position 3531: 0.0008387915307544596
Position 17738: 0.000829285197070771
Position 2758: 0.0007819914894596337
Position 160: 0.0007630419471746773
Position 22280: 0.0007579393451770065
Position 2765: 0.0007348247780846414
Position 8007: 0.0007188297868597707
Position 21434: 0.0007132510632615245
Position 1488: 0.0006969223102157799
Position 5577: 0.0006889289977741356
Position 681: 0.0006876000097406075
Position 5175: 0.00066698104258317
Position 13292: 0.0006662655319887268
Position 7675: 0.0006396246217298407
Position 1780: 0.0006344811639331547
Position 17417: 0.0006322438246127315
Position 21900: 0.0006044260801903849
Position 7077: 0.0005946531126116795
Position 7364: 0.0005908260757413255
Position 3066: 0.0005760398270550294
Position 7631: 0.0005521953443893337
Position 1947: 0.000536136870059827
Position 4485: 0.0005339399703123512
Position 8567: 0.0005202073452910445
Position 1670: 0.0004979737850580101
Position 21316: 0.0004979096538094765
Position 306: 0.000480103701474395
Position 20412: 0.0004691972707422866
Position 21461: 0.0004591280847607553
Position 22858: 0.00044248765707119317
Position 283: 0.00039132481921383736
Position 1534: 0.00038911546951728534
Position 2181: 0.0003887340969467713
Position 4174: 0.00038755214782600425
Position 18714: 0.0003653593469124048
Position 2517: 0.0003624887421123544
Position 16403: 0.0003463936021187473
Position 19950: 0.00033462978030657497
Position 20209: 0.0003006966341224489
Position 1018: 0.0002996620419395312
Position 5086: 0.0002871269141856633
Position 20537: 0.0002799652766778365
Position 21513: 0.0002769968638861945
Position 4012: 0.00027028225851659084
Position 5927: 0.0002573112560435237
Position 3602: 0.00023654362230824476
Position 3786: 0.0002308552950076649
Position 5959: 0.00022320542997752123
Position 3984: 0.0002185734706397652
Position 1841: 0.00021221353862180828
Position 3822: 0.00020237893944946448
Position 429: 0.00019738548001868586
Position 1734: 0.00019730416360377265
Position 8475: 0.00018832651758137189
Position 2640: 0.00018501140417585344
Position 3070: 0.00018100615653472084
Position 13451: 0.00017769007191103465
Position 16568: 0.00017608751198548548
Position 1003: 0.0001740735166016757
Position 17059: 0.00016900286034664188
Position 1832: 0.0001680706779403837
Position 13094: 0.00016794117208147904
Position 1746: 0.000156143622416204
Position 18816: 0.00015511372154940285
Position 19884: 0.0001507525644189941
Position 966: 0.00013996995058273532
Position 3847: 0.00013969078675714385
Position 336: 0.00013701221024144353
Position 2294: 0.00012634979594722305
Position 2724: 0.00012181964413897474
Position 1349: 0.00011649778572323367
Position 6737: 0.00011594423275857203
Position 20999: 0.00011466328593697909
Position 1510: 0.00011139658476502143
Position 18625: 0.00010969224653153361
Position 1836: 0.00010007044275487886
Position 1427: 9.499520803191339e-05
Position 3240: 9.188276907569373e-05
Position 51: 8.509098548553092e-05
Position 8052: 8.460993099914669e-05
Position 1950: 8.077563533431188e-05
Position 3087: 7.34900830353724e-05
Position 1307: 6.7759580823389e-05
Position 19980: 6.523785447672223e-05
Position 22754: 6.299969117219315e-05
Position 3124: 6.259639357005786e-05
Position 19183: 5.4034133550764094e-05
Position 512: 4.44900278007311e-05
Position 1295: 4.2816216892116305e-05
Position 18630: 4.047189421275221e-05
Position 1517: 4.032848150222322e-05
Position 19711: 3.625842763485248e-05
Position 5283: 3.424927926993597e-05
Position 19876: 3.3633729771152485e-05
Position 19453: 3.1948296764282575e-05
Position 565: 3.1078032369918476e-05
