Gene = Mtfmt
index = 721
Annotated 5SS: [  226  1416  3871  4667  5907  8189 11521 12997]
Annotated 3SS: [ 1205  3747  4563  5830  8096 11441 12913 16222]
SMsplice 5SS: [  226  3871  4667  5907  8189 11521 12997]
SMsplice 3SS: [ 3747  4563  5830  8096 11441 12913 16222]
top_k =  1000
Partition function (log Z): 11.600593628197721

Sorted 5' Splice Sites (High to Low Probability):
Position 12997: 0.9927649919711017
Position 11521: 0.9838351384861985
Position 226: 0.9634087947199043
Position 8189: 0.9508395893305502
Position 5907: 0.8388081731402782
Position 4667: 0.734276401784815
Position 3871: 0.7316266887713748
Position 1416: 0.43272552210755966
Position 6018: 0.26911936230262706
Position 14642: 0.2034418347725372
Position 4882: 0.2001444191955497
Position 424: 0.16926316516830456
Position 1360: 0.16499661164168444
Position 5505: 0.12631210730977244
Position 1826: 0.11757220860024431
Position 13181: 0.11480518485085267
Position 6887: 0.09414019896371527
Position 6370: 0.07419723005830374
Position 3985: 0.07229139282520895
Position 1388: 0.06840299109543946
Position 13515: 0.06382469174655711
Position 4901: 0.06288865363080219
Position 11347: 0.06229406993343429
Position 12138: 0.060513805219326866
Position 14775: 0.05715571396528161
Position 13745: 0.054490219572785784
Position 4754: 0.047898514231916746
Position 13899: 0.04777774528840877
Position 12539: 0.046191495117757414
Position 2671: 0.04541698033898648
Position 826: 0.0404249768860716
Position 9108: 0.03984899758892242
Position 14617: 0.036007034803709974
Position 6908: 0.03512484251705455
Position 452: 0.03370779832952037
Position 3842: 0.03252336142573584
Position 15992: 0.032413240941158376
Position 2599: 0.03109252357942172
Position 2695: 0.027905223816757602
Position 3535: 0.022950086656955745
Position 29: 0.020596186136051787
Position 12472: 0.01875731764462279
Position 14119: 0.017794327350871136
Position 378: 0.016898139050311765
Position 5563: 0.016779640229796413
Position 889: 0.016725221568008472
Position 1647: 0.016658769624186744
Position 9401: 0.015124026621201032
Position 1317: 0.014066353531653359
Position 6014: 0.013737562704977481
Position 5943: 0.013250152129403604
Position 15441: 0.012802346413863254
Position 5627: 0.01211818327585101
Position 7015: 0.011677099239272418
Position 15181: 0.011232621988518647
Position 10992: 0.011107231126356414
Position 3002: 0.010992640102791669
Position 6181: 0.010732552588119879
Position 7698: 0.010615743053180693
Position 4681: 0.009775854103935258
Position 2277: 0.009582652016199162
Position 4684: 0.009350539667968024
Position 13254: 0.008142895049397397
Position 6989: 0.007483351922859072
Position 8238: 0.007434144509754463
Position 4916: 0.007013514492953448
Position 11008: 0.006860678826875159
Position 12467: 0.006760441091876608
Position 15868: 0.0065358567328585955
Position 57: 0.006494805090438751
Position 866: 0.006357652666447835
Position 6932: 0.006136466811641017
Position 1315: 0.0057920435320080515
Position 4872: 0.005656151022356334
Position 12992: 0.005606587517942603
Position 6961: 0.005594944234400408
Position 797: 0.005567531131922838
Position 3069: 0.00546606052729158
Position 4923: 0.00535238296358888
Position 14447: 0.005299173951103114
Position 10925: 0.004694340610075277
Position 3815: 0.004256274711517465
Position 16243: 0.004105972801238371
Position 164: 0.0038228423914917617
Position 5421: 0.0036877396191509256
Position 12269: 0.003650174919006028
Position 6307: 0.0035531529300013224
Position 8156: 0.003258523840030526
Position 4760: 0.0031147101386704737
Position 10378: 0.002857816526598656
Position 4674: 0.0028518310769394014
Position 1333: 0.0028498230087324024
Position 5509: 0.002635352984643361
Position 9: 0.0025428212277460783
Position 399: 0.0021997998840088176
Position 482: 0.0021550938635536148
Position 8587: 0.0021263041766573757
Position 5621: 0.002031146707124779
Position 4797: 0.0020008612843041345
Position 14165: 0.0019243814850009255
Position 4687: 0.00181798539816997
Position 12311: 0.0017606038941472481
Position 3518: 0.0016411735885690753
Position 9011: 0.0013603487788418798
Position 10428: 0.0013181654463491315
Position 13313: 0.0012907123110227465
Position 4656: 0.0012755169010978788
Position 8370: 0.0012622719130555037
Position 14433: 0.0011976984081137868
Position 14300: 0.0011842001704098464
Position 7126: 0.001034423458995702
Position 140: 0.0010271973523690607
Position 5156: 0.0010068904482580785
Position 4131: 0.0010045792728881743
Position 10034: 0.001003544801988482
Position 5538: 0.000989187121882208
Position 1354: 0.0009600653277157727
Position 109: 0.0008845887651422675
Position 773: 0.0008087557163260396
Position 12262: 0.0007940934804209859
Position 6856: 0.0007926580594510546
Position 14304: 0.0007723692002849054
Position 13719: 0.0007686740698780841
Position 132: 0.0007676468063025581
Position 13920: 0.0007175569745553859
Position 5152: 0.0007073852293461091
Position 7086: 0.0006662368808573651
Position 5600: 0.0006566867883681327
Position 4139: 0.0006391457173338823
Position 473: 0.0006115180309578484
Position 3630: 0.0005873860348802727
Position 10944: 0.0005687799872008156
Position 4803: 0.0005493011637975495
Position 5033: 0.0005254488449065056
Position 13764: 0.00051532790823847
Position 3896: 0.0005115129683362974
Position 13729: 0.0005065015503806073
Position 13656: 0.0005009180246414574
Position 10581: 0.00047300006514185237
Position 3933: 0.0004315666586720133
Position 8420: 0.000429598788949852
Position 469: 0.0004136003901458128
Position 279: 0.00039155920476069634
Position 46: 0.0003898139555597004
Position 3894: 0.0003813764829917353
Position 11803: 0.0003574442100780744
Position 441: 0.0003376626265277567
Position 11546: 0.000335494705248264
Position 6303: 0.00031502573676799815
Position 12347: 0.0002717605868290282
Position 532: 0.00024894523855337186
Position 3885: 0.00023331380562246568
Position 9266: 0.00022572152287146093
Position 467: 0.00021600940117774337
Position 10923: 0.0002087438776767025
Position 12407: 0.00020110418342764272
Position 5186: 0.0001949641717732192
Position 5131: 0.0001802061827815775
Position 679: 0.000179512880062632
Position 12286: 0.00017183159653785368
Position 16390: 0.00016944619813299345
Position 408: 0.0001423202478009089
Position 1243: 0.00014204581835725722
Position 456: 0.00013682683037954658
Position 411: 0.00013335758321217868
Position 11499: 0.00012108535396874145
Position 4678: 0.00011886487364497001
Position 13236: 0.00011485431585818583
Position 12985: 0.00011139503058799664
Position 12127: 0.00010766247228925745
Position 61: 9.581004983805547e-05
Position 2607: 9.370932910450854e-05
Position 3784: 9.273592714166505e-05
Position 777: 9.215349769069764e-05
Position 4137: 8.944960473246029e-05
Position 3692: 8.393186186546442e-05
Position 970: 8.184692335816893e-05
Position 5937: 7.817123297364467e-05
Position 13484: 7.579991202558668e-05
Position 508: 7.330354873138844e-05
Position 12091: 7.18638463246773e-05
Position 6133: 7.055945955573919e-05
Position 1323: 6.071514816198816e-05
Position 12510: 5.921098495298837e-05
Position 13128: 5.539261773002999e-05
Position 3190: 5.0440716716534786e-05
Position 257: 4.9173669835304165e-05
Position 13913: 4.9056644591434224e-05
Position 239: 4.841386668005776e-05
Position 1282: 4.6431739097268274e-05
Position 13334: 4.072933512665589e-05
Position 668: 3.593732401639091e-05
Position 11796: 3.300234732235431e-05
Position 1363: 3.294349977551723e-05
Position 779: 2.354631604653746e-05
Position 686: 2.3365799083730497e-05
Position 13348: 2.038581872451293e-05
Position 541: 2.038486047471392e-05
Position 781: 1.92967114452176e-05
Position 6058: 1.5920127251196386e-05
Position 803: 1.1170862041821389e-05
Position 914: 1.0382237894250899e-05
Position 853: 9.885721952826317e-06
Position 506: 9.423502295553359e-06
Position 302: 9.379508204355885e-06
Position 1302: 8.281280424832512e-06
Position 830: 7.493673359495034e-06
Position 880: 5.674838178396162e-06
Position 8105: 3.0482248864443647e-06
Position 14086: 2.967480544037332e-06
Position 8131: 2.960501795704397e-06
Position 13787: 2.923644960813582e-06
Position 14615: 1.93789447460585e-06
Position 12948: 1.567579720864828e-06
Position 13024: 1.3278099767306163e-06
Position 13018: 1.2784485562616915e-06
Position 169: 1.0059194134027392e-06
Position 13001: 9.38215964674463e-07
Position 1740: 7.33914748169917e-07
Position 93: 5.360733727041866e-07
Position 87: 1.5323212387944088e-07
Position 807: 1.4572521136114964e-07
Position 605: 1.2003898677644054e-07
Position 12114: 6.743173131710883e-08
Position 297: 5.058081804035264e-08
Position 13225: 4.7314625201710395e-08
Position 323: 7.27002187258888e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 12913: 0.9966113184514067
Position 5830: 0.9857378366438051
Position 11441: 0.9682344839134732
Position 4563: 0.8208806862736917
Position 3747: 0.7793293366614414
Position 8096: 0.7333791792893127
Position 16222: 0.68345570022276
Position 1205: 0.4709129799682061
Position 14544: 0.4336419299435436
Position 8032: 0.20288591582947085
Position 1273: 0.18974925443714127
Position 335: 0.12064264998852856
Position 6007: 0.1152921073940628
Position 4745: 0.10691846545426259
Position 13070: 0.09195625110585574
Position 6755: 0.08973933278164671
Position 13796: 0.08888417844434589
Position 13553: 0.08140428413269608
Position 315: 0.08123101189788037
Position 5294: 0.07490550572121532
Position 5448: 0.07232031587366913
Position 1721: 0.07114150626766656
Position 4757: 0.07063260571553402
Position 13420: 0.05895032499656746
Position 5988: 0.04844765748994182
Position 15892: 0.0451444594091349
Position 3771: 0.04025667404633172
Position 6277: 0.03539685512076948
Position 2566: 0.03495865830930525
Position 12422: 0.03490268440670061
Position 15088: 0.03453154223923247
Position 9037: 0.0334228078172857
Position 12048: 0.033405925872279356
Position 4780: 0.03184365248549171
Position 2521: 0.03172198023052663
Position 11274: 0.029043157088269333
Position 12202: 0.028311238823211904
Position 1646: 0.027418358778813174
Position 3464: 0.02682437453111627
Position 1542: 0.02457815984765138
Position 6720: 0.022505301758729154
Position 13898: 0.022224827762821156
Position 10791: 0.02165743826132573
Position 6829: 0.02113576850169399
Position 6212: 0.020551834395820343
Position 2475: 0.019771624886001805
Position 7980: 0.018584184220300743
Position 693: 0.018557330734382513
Position 1207: 0.018145064706098106
Position 626: 0.017989228134953433
Position 4574: 0.017115235162826422
Position 13127: 0.016980410232853196
Position 11312: 0.016567759561991403
Position 2860: 0.016450348960625426
Position 11309: 0.016291660401832553
Position 12079: 0.015687243293118245
Position 590: 0.015483539222546161
Position 2537: 0.015203239255076646
Position 13075: 0.015120851440133467
Position 6874: 0.014345078327098654
Position 4817: 0.01398864166424488
Position 16470: 0.01352695497105903
Position 14229: 0.012995906363564349
Position 3979: 0.012466014632868614
Position 15313: 0.011540652260309049
Position 6167: 0.011419352603832523
Position 15737: 0.011285022522312217
Position 659: 0.0110979589399041
Position 98: 0.010925908694910634
Position 7590: 0.010615743053180686
Position 11256: 0.009660629191126329
Position 4615: 0.009433123106425271
Position 4836: 0.009306326963356102
Position 9265: 0.008997351690327046
Position 121: 0.008747216472248666
Position 1546: 0.008109693842085682
