Gene = Trip4
index = 1142
Annotated 5SS: [  238 10300 11980 23749 27786 29602 33846 35578 42205 44473 50431 51353
 55851 57310 69742]
Annotated 3SS: [10147 11745 23428 27615 29467 33632 35498 42074 44256 50303 51164 55725
 57217 69638 75227]
SMsplice 5SS: [  238  6859 11980 23573 27786 29602 35578 42205 42790 44473 45788 46118
 50431 51353 54677 55851 57310]
SMsplice 3SS: [ 6628 11745 23502 27615 29467 35498 42074 42677 44256 45673 45966 50303
 51164 54597 55758 57217 75227]
top_k =  1000
Partition function (log Z): 2.10645280062705

Sorted 5' Splice Sites (High to Low Probability):
Position 23573: 0.9999999999999999
Position 27786: 0.9999999999999999
Position 29602: 0.9874678311170288
Position 35578: 0.9832859927485915
Position 51353: 0.9702129464022865
Position 57310: 0.963133640041611
Position 238: 0.9627839770696909
Position 45788: 0.8837030664876454
Position 54677: 0.7897156098067538
Position 6859: 0.7849681158252108
Position 50431: 0.7843806751990329
Position 44473: 0.7764115482229765
Position 55851: 0.7686913196650306
Position 42790: 0.7461985073146906
Position 46118: 0.7423757390095903
Position 11980: 0.7059614614762232
Position 9679: 0.5608240805165481
Position 42205: 0.5063557811304088
Position 1107: 0.4724489518083161
Position 42210: 0.4260396152994228
Position 36169: 0.4140843009816784
Position 57561: 0.41407486757777306
Position 65502: 0.30895901919623014
Position 2219: 0.2772511777731657
Position 63717: 0.26831554488625525
Position 43699: 0.2608638030349183
Position 16051: 0.20545321232230812
Position 30881: 0.1838690785176819
Position 50398: 0.18196498012820667
Position 32933: 0.16856061330725117
Position 43719: 0.16654369784458042
Position 4889: 0.13338681182594017
Position 56600: 0.07325896249250187
Position 708: 0.07046473820556035
Position 42215: 0.0651542229750901
Position 64608: 0.06122187692581827
Position 7187: 0.05427069029332506
Position 36184: 0.04808470812680381
Position 55580: 0.047787250418204696
Position 47517: 0.044178162745458695
Position 29927: 0.04376392367363218
Position 45796: 0.04127991073053723
Position 6558: 0.03802254728120204
Position 53355: 0.03557545261945608
Position 33783: 0.035411944154542456
Position 6440: 0.03182272987588557
Position 6081: 0.03160027131498211
Position 35979: 0.031041253840848566
Position 45000: 0.02720073056329923
Position 57826: 0.026897647323282724
Position 67207: 0.026029738687876874
Position 9552: 0.02492396166280921
Position 56960: 0.024686790716773557
Position 54142: 0.024506207189941606
Position 234: 0.02438145562856666
Position 9932: 0.022665140929332035
Position 58156: 0.02180668760644087
Position 9593: 0.01986812163681617
Position 9946: 0.01916033908159672
Position 33846: 0.019061812083055525
Position 10582: 0.01739170945279983
Position 33802: 0.017326793714213938
Position 51677: 0.013913616462805256
Position 30346: 0.013424935046189206
Position 52860: 0.012304290261876983
Position 43732: 0.01197998883411039
Position 943: 0.011975576834925571
Position 36105: 0.011066065959875313
Position 1184: 0.009514375521137498
Position 46087: 0.00925557525856857
Position 35835: 0.009254344353436092
Position 10179: 0.007841286299463117
Position 49979: 0.0077488143397409165
Position 33293: 0.007274839356567603
Position 50157: 0.00708766669706243
Position 44106: 0.00666767590887374
Position 6125: 0.00585862400291838
Position 44491: 0.005396490919921741
Position 1004: 0.00523518614366054
Position 7027: 0.005212806216738585
Position 50038: 0.004982409451291815
Position 57387: 0.004474211401112154
Position 51299: 0.004301126888372299
Position 9511: 0.0039060388064779752
Position 422: 0.003590617690523484
Position 46192: 0.0033112921070645976
Position 1896: 0.0031247451257925742
Position 2415: 0.0030783762043488515
Position 54526: 0.003057121873002409
Position 1948: 0.0030361227445487617
Position 5289: 0.002648917331561072
Position 44405: 0.0024707767253190228
Position 45793: 0.002354721298463404
Position 7191: 0.0022571787922186642
Position 4257: 0.002224655044078745
Position 7324: 0.0022202387636394414
Position 7201: 0.0022044604655876866
Position 45752: 0.0021989257271697637
Position 43168: 0.0020163385574688475
Position 6888: 0.0020162215976076265
Position 52414: 0.0019791878491007046
Position 44844: 0.0019142691388194493
Position 43995: 0.0019028317745549202
Position 7239: 0.001891937922001718
Position 53510: 0.00185554804607229
Position 51436: 0.0016117445609230643
Position 44784: 0.0015480242888104615
Position 7315: 0.001539129019114192
Position 48948: 0.0014814460986063566
Position 56841: 0.001480124540884063
Position 10304: 0.0014773255651411804
Position 9997: 0.0011817958824542872
Position 47477: 0.0010588723983856888
Position 50435: 0.0010368518997307347
Position 50754: 0.0009863419275168747
Position 52873: 0.0009610483221761173
Position 53332: 0.0009452511718767395
Position 486: 0.0009189716153346303
Position 4664: 0.0008765445553974921
Position 48561: 0.0008741428899005843
Position 57392: 0.0008452973793738696
Position 52817: 0.0007845660037141602
Position 52748: 0.0007817309236199455
Position 46555: 0.0007378037984277558
Position 51517: 0.0007367755876675284
Position 44810: 0.0007234933358812307
Position 53357: 0.0007034955093119544
Position 50617: 0.0006686983882604663
Position 6160: 0.0005401329751864621
