Gene = Utf1
index = 1173
Annotated 5SS: [641]
Annotated 3SS: [737]
SMsplice 5SS: [641 819]
SMsplice 3SS: [737 982]
top_k =  1000
Partition function (log Z): -3.9731112703810028

Sorted 5' Splice Sites (High to Low Probability):
Position 641: 0.9715477092898408
Position 819: 0.8003443095341443
Position 40: 0.06644142226010769
Position 1139: 0.06056423198491123
Position 175: 0.02635160177758946
Position 1110: 0.011457428245493404
Position 156: 0.0031581969120262517
Position 983: 0.00263680451139516
Position 811: 0.0011188630333912532
Position 631: 0.000937223551992201
Position 1127: 0.0009352821040225322
Position 105: 0.0005985489309624207
Position 403: 0.0005696721977468619
Position 1144: 0.0005587034839417584
Position 655: 0.0005141715321589502
Position 609: 0.0004139190552810175
Position 241: 0.0003918431644533222
Position 275: 0.0003559316392067734
Position 547: 0.0003391509825281645
Position 324: 0.00030195715743442254
Position 480: 0.00028909349404283093
Position 243: 0.00026123211536899785
Position 926: 0.0002490404740495169
Position 378: 0.00022654712707984902
Position 1094: 0.00020455010627756654
Position 126: 0.00020358950073480025
Position 5: 0.0002003009690949349
Position 395: 0.0001288836061934822
Position 668: 0.00012079549955536348
Position 169: 0.00010022941053922904
Position 376: 9.317689353559959e-05
Position 183: 9.007642448565086e-05
Position 795: 6.994752431540014e-05
Position 966: 5.346008885458712e-05
Position 712: 4.146283892187434e-05
Position 95: 3.380846551203429e-05
Position 441: 3.33630780058076e-05
Position 1075: 2.0753217080218062e-05
Position 1158: 1.9425444547025687e-05
Position 423: 1.4502943008045106e-05
Position 7: 1.0009381905254354e-05
Position 597: 8.29814014571762e-06
Position 431: 8.037854677274652e-06
Position 9: 7.522954499894579e-06
Position 575: 7.310703190351857e-06
Position 1215: 6.523591233934264e-06
Position 58: 5.5778751606050866e-06
Position 1049: 4.612447578945397e-06
Position 674: 2.5926688174496593e-06
Position 1208: 1.1516435588018255e-06
Position 994: 7.096567763919924e-07
Position 1009: 1.6389004382671055e-07
Position 725: 3.527980896769355e-10
Position 997: 7.27602943299627e-11
Position 734: 3.4956605713698075e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 737: 0.9744049234817754
Position 982: 0.6849726358058029
Position 1049: 0.06570994036101538
Position 1287: 0.05624907866982255
Position 1018: 0.03798188737568597
Position 1228: 0.022830958970513474
Position 501: 0.02204502427336505
Position 582: 0.012720702424380078
Position 739: 0.010582707436318057
Position 961: 0.009914666009199791
Position 261: 0.009177538115506758
Position 133: 0.008297550843356222
Position 1072: 0.0053797860369166365
Position 423: 0.004666041835972071
Position 471: 0.004086177595733774
Position 350: 0.003676649629376013
Position 399: 0.0034330693396913267
Position 994: 0.0031245527342084124
Position 1215: 0.002538583818738717
Position 441: 0.002167463168963387
Position 613: 0.0013939274270690209
Position 1305: 0.0008360301118805029
Position 315: 0.0007741760337851557
Position 789: 0.0006832367031058175
Position 1090: 0.0005782755499183403
Position 234: 0.0005738375032960381
Position 745: 0.0005629783583534042
Position 1203: 0.0004296759454321482
Position 354: 0.00035960845729303995
Position 1241: 0.0003015792032745545
Position 477: 0.00023349208870113595
Position 450: 0.00021054317477362124
Position 137: 0.00020640416319566047
Position 104: 0.00014493254893247783
Position 403: 0.00013628120112727267
Position 818: 0.00010951185625667294
Position 545: 9.773157821516182e-05
Position 1158: 9.637531609323496e-05
Position 837: 5.7367984206865476e-05
Position 877: 5.315388295303611e-05
Position 931: 5.203540970475077e-05
Position 811: 3.711878215626331e-05
Position 285: 3.2850999274795254e-05
Position 1163: 3.0851393619604596e-05
Position 855: 1.7385296205266004e-05
Position 150: 1.6191407009470707e-05
Position 795: 1.6038804696251197e-05
Position 463: 1.5259016055778205e-05
Position 283: 1.1750607560937516e-05
Position 275: 7.778315303523981e-06
Position 943: 5.355940818888994e-06
Position 1109: 3.0950490850659285e-06
Position 1099: 3.023796573027799e-06
Position 82: 2.8066401885512288e-06
Position 291: 1.352771712549141e-06
Position 694: 8.367987180244449e-07
Position 636: 5.419197871583175e-07
Position 1171: 1.7483098786988846e-07
Position 686: 1.4527186533172284e-07
Position 701: 3.533999992506954e-08
Position 640: 2.860320293680293e-08
Position 666: 7.794594919008193e-09
