Gene = Il31
index = 574
Annotated 5SS: [ 68 400]
Annotated 3SS: [ 247 1358]
SMsplice 5SS: [ 68 400]
SMsplice 3SS: [ 247 1358]
top_k =  1000
Partition function (log Z): -4.925882414678006

Sorted 5' Splice Sites (High to Low Probability):
Position 400: 0.9288170240276401
Position 68: 0.8957385478791784
Position 157: 0.0882029406794777
Position 909: 0.03676615822052925
Position 1251: 0.030913665719492302
Position 1145: 0.00726418079526672
Position 560: 0.006490687105358183
Position 1512: 0.005435898630995546
Position 1497: 0.005113223257375911
Position 1141: 0.004207774842422729
Position 124: 0.003777256641856775
Position 1229: 0.0034363075180786923
Position 1481: 0.0025726187808784245
Position 375: 0.0017011128835497061
Position 160: 0.0016991783434118243
Position 1449: 0.0016545030818376737
Position 639: 0.0014617630994606696
Position 1203: 0.001154180175022982
Position 806: 0.0010027974044636407
Position 404: 0.000950599962407683
Position 320: 0.000895049808415345
Position 180: 0.0007912498958918042
Position 1479: 0.000632632826338817
Position 808: 0.000577178515311898
Position 1473: 0.0005416156843974425
Position 1107: 0.0003216313155898999
Position 1057: 0.00024751489998881725
Position 1607: 0.00022756073094521884
Position 228: 0.00022627964092568714
Position 982: 0.00019706616106059412
Position 535: 0.00019653578695161166
Position 177: 0.00017714510171241648
Position 1620: 0.00013464035967391183
Position 541: 0.0001304054475025054
Position 1600: 0.00011771113212585098
Position 932: 0.00010772073722127839
Position 1540: 8.586951278405361e-05
Position 789: 6.180847745312734e-05
Position 1777: 6.13988081991035e-05
Position 930: 6.056997093791876e-05
Position 268: 4.2344025666615067e-05
Position 548: 2.956765959418157e-05
Position 46: 2.7777575733767425e-05
Position 1772: 2.7687353352532395e-05
Position 1207: 2.1752856250139854e-05
Position 832: 1.9408311467625994e-05
Position 595: 1.8828757651349452e-05
Position 281: 1.881431570086013e-05
Position 1683: 1.7871578161056254e-05
Position 1605: 1.7312027461853212e-05
Position 771: 1.724152903893377e-05
Position 1235: 1.538818459378221e-05
Position 1232: 1.4963608736320437e-05
Position 1411: 1.2562824017488256e-05
Position 826: 1.183409777278786e-05
Position 855: 1.1287476966817408e-05
Position 972: 8.357923520749234e-06
Position 1611: 8.31276160663404e-06
Position 1154: 5.390512316553558e-06
Position 1700: 3.6913029631138213e-06
Position 682: 2.3688509826242495e-07
Position 312: 1.3040532900515426e-07
Position 851: 1.0858683292610467e-07
Position 1192: 9.110049542582495e-08
Position 1304: 6.391579963020851e-08
Position 445: 4.850857856737462e-08
Position 1294: 4.356070196274195e-08
Position 418: 3.393205147242433e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 247: 0.8522857347538614
Position 1358: 0.7448652695820531
Position 286: 0.10720225417801305
Position 1035: 0.06882419925440811
Position 1843: 0.06055860562921989
Position 1417: 0.03467590400890101
Position 1389: 0.018813534719767232
Position 844: 0.017634088629929767
Position 1162: 0.015294788335279034
Position 635: 0.013676977309480977
Position 682: 0.010022950301279164
Position 1403: 0.009372357826466738
Position 308: 0.007519737670830375
Position 464: 0.007073424731835819
Position 490: 0.006853066181940917
Position 962: 0.005917011013295333
Position 712: 0.005484116635231146
Position 1056: 0.00407959228424676
Position 723: 0.0035429579497006963
Position 1628: 0.0033455841748993268
Position 1458: 0.002935774683758892
Position 1650: 0.002810263959444737
Position 556: 0.0027058608889864257
Position 469: 0.002684870247041098
Position 896: 0.0023645231236081817
Position 618: 0.0023472527570464114
Position 868: 0.002312845838697504
Position 1360: 0.0022434619638432604
Position 220: 0.002140872843497697
Position 1631: 0.0021003212702030713
Position 1195: 0.0017565203438123565
Position 1605: 0.0012112847771353224
Position 1367: 0.0010120225405051745
Position 744: 0.0006587365829247236
Position 258: 0.0006455211634331339
Position 756: 0.0005651671028278507
Position 795: 0.0004791061961172691
