Gene = Rfxap
index = 900
Annotated 5SS: [ 477 2316]
Annotated 3SS: [2207 3099]
SMsplice 5SS: [ 477 2316]
SMsplice 3SS: [2207 3099]
top_k =  1000
Partition function (log Z): -7.0025305592384335

Sorted 5' Splice Sites (High to Low Probability):
Position 477: 0.9235081287809858
Position 2316: 0.8340003752994597
Position 1924: 0.10514320054483033
Position 1775: 0.07257728431949881
Position 305: 0.0558077798011027
Position 2677: 0.02266908671221673
Position 2725: 0.014669095609121566
Position 1289: 0.013889671525202549
Position 66: 0.006186292779887187
Position 1437: 0.005333211780629072
Position 78: 0.0038741756510653614
Position 2995: 0.003800192021517437
Position 2922: 0.003646711083246005
Position 1542: 0.0033348282359137262
Position 336: 0.003162220460742676
Position 1259: 0.00286737820517695
Position 595: 0.0027364870493005186
Position 136: 0.0026321406882298345
Position 72: 0.0019232106645995363
Position 1218: 0.0018193600110485843
Position 223: 0.0014653326833426223
Position 687: 0.001287093584743091
Position 1383: 0.001080734665738382
Position 443: 0.00101585340536915
Position 862: 0.0009559653085318168
Position 398: 0.000890416419519053
Position 532: 0.0008850474433750662
Position 955: 0.0008241824395254924
Position 667: 0.0007266618563456773
Position 2536: 0.0007206306937289113
Position 2015: 0.0007042800581132709
Position 2553: 0.0006383455730177743
Position 2900: 0.0006207014010253566
Position 854: 0.0005511995608620146
Position 2852: 0.00046591255700994606
Position 2260: 0.0004288097253233588
Position 2181: 0.00039070162643022944
Position 1252: 0.0003435848411427585
Position 1233: 0.0003411002863188384
Position 1628: 0.00032860670985378795
Position 678: 0.00031823715253602425
Position 1870: 0.00022318727536645803
Position 2548: 0.00019540797830454505
Position 748: 0.00018269752108952453
Position 950: 0.0001689318983714976
Position 265: 0.00015881133054027809
Position 2295: 0.0001404840175255747
Position 850: 0.00013995983174327795
Position 1263: 0.00011520461817937805
Position 1552: 0.00011230487222114838
Position 386: 0.00011094857185358729
Position 2320: 0.00010574578198573616
Position 3023: 0.00010183166921706606
Position 1163: 8.804824975272906e-05
Position 2345: 8.277179742537527e-05
Position 1760: 7.926580798733354e-05
Position 2477: 7.65561291466165e-05
Position 2057: 6.754342414200974e-05
Position 795: 6.610492744780358e-05
Position 465: 5.473039710439944e-05
Position 2138: 5.336354297096132e-05
Position 517: 5.200136047599739e-05
Position 884: 5.079142985555702e-05
Position 971: 4.851580404895415e-05
Position 1009: 4.827117097229979e-05
Position 1729: 4.718665689115292e-05
Position 2297: 3.282154797880785e-05
Position 2326: 2.5821449988502717e-05
Position 3021: 1.8092789099649598e-05
Position 2334: 1.3475972327409106e-05
Position 2592: 1.1604312279033611e-05
Position 1050: 1.9183107434572708e-06
Position 362: 1.7895179831017868e-06
Position 1786: 1.4108644027445e-06
Position 615: 1.365788041403522e-06
Position 46: 1.13287036541534e-06
Position 1387: 6.468577030121049e-07
Position 1074: 4.322367843843897e-07
Position 819: 4.2264881396884203e-07
Position 1043: 3.935139566895749e-07
Position 671: 3.436831980986642e-07
Position 2163: 3.149921384567765e-07
Position 1110: 2.489300263624844e-07
Position 15: 1.875569357800249e-07
Position 781: 1.6921385714123844e-07
Position 751: 1.4455056623341877e-07
Position 1275: 9.498284693565244e-08
Position 545: 3.805215596312338e-08
Position 631: 2.4271723203477343e-08
Position 629: 7.935115413288997e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2207: 0.7159572711331769
Position 3099: 0.42833055028635064
Position 2386: 0.272600311760962
Position 2768: 0.12399547875921843
Position 2077: 0.09387167106271138
Position 2243: 0.05704206252551748
Position 2369: 0.03724990626853383
Position 1662: 0.03502999783735135
Position 1627: 0.027175992935030344
Position 2454: 0.026417118792067647
Position 1836: 0.02631186451342649
Position 1839: 0.026029562507496273
Position 1907: 0.025130758726349928
Position 1774: 0.023359445040705935
Position 1169: 0.018685306967896477
Position 2794: 0.013188117594171947
Position 2811: 0.01039926030410953
Position 2951: 0.008649019494220573
Position 3138: 0.008503501530099341
Position 709: 0.007327149675939873
Position 1459: 0.006755687634525313
Position 1736: 0.00645037932369087
Position 574: 0.006100110069518165
Position 2613: 0.0058141682280020675
Position 1188: 0.005305067135192858
Position 2528: 0.005303056412515137
Position 1952: 0.005302788833640067
Position 1689: 0.005048507663834494
Position 1640: 0.0038170113059613343
Position 2969: 0.0035274371950482896
Position 2097: 0.003499489605213594
Position 2250: 0.003057648513975023
Position 2212: 0.002864668116684853
Position 1340: 0.0026014339963201043
Position 2848: 0.002534046344727032
Position 1436: 0.0024111558186617294
Position 2089: 0.002328476877598149
Position 1703: 0.002290429817443078
Position 2657: 0.0018541666834896173
Position 3141: 0.0016249547985014898
Position 1797: 0.0015372583960459269
Position 2510: 0.0015256840165854657
Position 1676: 0.0014197262826674342
Position 1800: 0.0013974141126522292
Position 1859: 0.0013666898416672098
Position 2748: 0.001305512544902605
Position 2893: 0.0012513548225082534
Position 1412: 0.0012145826486791844
Position 3113: 0.001169463842399629
Position 983: 0.001158410604167334
Position 2740: 0.0011284229223920692
Position 954: 0.0010987412155209122
Position 3050: 0.0010756918419016909
Position 371: 0.0009684224572246098
Position 1613: 0.0008808266438714553
Position 2582: 0.0008574825162662137
Position 383: 0.0008020266846893027
Position 2245: 0.0007477492552875288
Position 913: 0.000739105249227952
Position 331: 0.00069462423061991
Position 2122: 0.0006640464737828599
Position 1843: 0.0006297832060159589
Position 1716: 0.0005642701432837773
Position 1353: 0.0005563253600459113
Position 392: 0.0005404663040175732
Position 615: 0.0005362597612711021
Position 2626: 0.0005191077260438972
Position 2340: 0.0004916091839311896
Position 1268: 0.00043897156237881384
Position 2472: 0.0004139429150615792
Position 164: 0.0003642366687215826
Position 2979: 0.00033108236470311294
Position 2057: 0.0003156309191675945
Position 398: 0.0002943347235664819
Position 861: 0.00029399013898747707
Position 3162: 0.0002938685262796678
Position 3110: 0.0002598901767816333
Position 3150: 0.000258838102035267
Position 1371: 0.00025312163795058264
Position 1923: 0.0002514720180849944
Position 1120: 0.00025031611216041463
Position 1053: 0.00024083738823411346
Position 795: 0.00024066090943170696
Position 884: 0.00022161634621200787
Position 2115: 0.00021057834534771532
Position 1071: 0.0001981258054181676
Position 3147: 0.00019617019526991549
Position 555: 0.00019597399726092909
Position 1287: 0.00018347041193310322
Position 3144: 0.00016678228639010957
Position 283: 0.0001666349284848064
Position 2590: 0.00015554649352809535
Position 761: 0.00015298458106581872
Position 368: 0.00015076366376422622
Position 1916: 0.00014983609458112603
Position 454: 0.00014875522057429855
Position 2289: 0.00014669378884455794
Position 1786: 0.00014071995169919813
Position 2729: 0.00013681560069232152
Position 1803: 0.00013588263037384718
Position 2900: 0.00012471653307034265
Position 335: 0.00011964384022951454
Position 543: 0.00011748552856025304
Position 2118: 0.00011128518576024315
Position 1552: 0.00011102260199649497
Position 2460: 0.00010595498499077332
Position 1086: 0.00010495754224361673
Position 150: 0.00010279959414289511
Position 1421: 0.00010186803536288988
Position 248: 0.00010000885195944327
Position 1110: 9.76360364250617e-05
Position 2044: 9.475003186138625e-05
Position 347: 8.869626836220123e-05
Position 1530: 8.820080258481765e-05
Position 2826: 8.755246711470409e-05
Position 140: 7.597327745807029e-05
Position 847: 7.540962067662389e-05
Position 3196: 7.346599163959348e-05
Position 1074: 7.312030420184883e-05
Position 1587: 7.120276894488746e-05
Position 3129: 6.984270840546204e-05
Position 2558: 6.810708066882338e-05
Position 2984: 6.52296523688046e-05
Position 276: 6.469690285035012e-05
