Gene = Mad1l1
index = 656
Annotated 5SS: [    46   6563  10958  13962  17980  18638  21119  21338  25766  60055
 127639 177633 188784 204316 216038 232923 255739]
Annotated 3SS: [  6399  10816  13781  17854  18555  20987  21222  25703  59967 127493
 177491 188726 204226 215946 232714 255547 312277]
SMsplice 5SS: [    46   6563  10958  13962  17980  18638  21119  21338  25766  30236
  31857  60055  69599 127639 139368 141849 142164 159008 168556 170589
 177633 180188 188784 204316 209634 211921 216038 226075 226274 232923
 233368 240644 243804 250856 255739 284202 298667 305013 308799 310158]
SMsplice 3SS: [  6399  10748  13781  17854  18555  20987  21222  25661  30126  31632
  59967  69521 127493 139277 141754 141984 158890 168475 170500 177491
 180072 188726 204226 209513 211780 215946 225990 226177 232714 233279
 240511 243684 250767 255547 284092 298613 304921 308673 310067 312277]
top_k =  1000
Partition function (log Z): -103.3369457867751

Sorted 5' Splice Sites (High to Low Probability):
Position 6563: 0.9987404654245209
Position 21119: 0.9879832197428758
Position 17980: 0.983126582550571
Position 13962: 0.9776666592001235
Position 21338: 0.9112498943855759
Position 18638: 0.8934915995986515
Position 46: 0.8552507904118954
Position 10958: 0.834654047448849
Position 31857: 0.7325321181300185
Position 30236: 0.6952677773251892
Position 25766: 0.6714415873604064
Position 13581: 0.45243675904539293
Position 14985: 0.43502528070469676
Position 18806: 0.4090704547290161
Position 8063: 0.3235296672479391
Position 414: 0.3096457775102162
Position 4418: 0.3094570088166678
Position 15561: 0.26909062361680297
Position 25770: 0.2581090853880985
Position 1569: 0.25255207275010705
Position 15499: 0.24109458924579608
Position 2881: 0.21883019507049423
Position 2869: 0.1907797543290379
Position 2112: 0.17802471798426597
Position 29797: 0.12491072661335925
Position 11764: 0.11882766259344514
Position 24520: 0.11415211248340915
Position 3698: 0.11001218171510128
Position 7383: 0.1021337715477968
Position 12635: 0.09496654097225517
Position 15032: 0.09139610220449441
Position 9235: 0.09138804294468802
Position 34945: 0.09101389120839079
Position 11768: 0.09030813776604815
Position 21349: 0.08872644260777304
Position 15177: 0.07511638234995281
Position 25192: 0.06685211513899648
Position 2997: 0.06379389373009083
Position 987: 0.05142867609672928
Position 26163: 0.04748410766987492
Position 15147: 0.04653732787449315
Position 1307: 0.044319506771720064
Position 8260: 0.041682975057010276
Position 1210: 0.0407720034567466
Position 31414: 0.03635499597073952
Position 13524: 0.03625272099522182
Position 31769: 0.03453871220966566
Position 13676: 0.033155969338589955
Position 3565: 0.03184891929439378
Position 14630: 0.028924611690252032
Position 3067: 0.025469704095365957
Position 2217: 0.023971085045197512
Position 18444: 0.02282868906058948
Position 8316: 0.021757580827174133
Position 29739: 0.019176717848598257
Position 30571: 0.01870508309440695
Position 17479: 0.01759446508318821
Position 14005: 0.016295236165007856
Position 23885: 0.016042130630369394
Position 16777: 0.015953531795790045
Position 16831: 0.015494257501281295
Position 32295: 0.014805307818275744
Position 30260: 0.013815311538170326
Position 1718: 0.013290232914519497
Position 16791: 0.012688658246275459
Position 4031: 0.012326171437736413
Position 15326: 0.012035356700785425
Position 21079: 0.011661441537410725
Position 6079: 0.010279455349903243
Position 2860: 0.01003439560174115
Position 29579: 0.009783410377242903
Position 35790: 0.00972208144333311
Position 105: 0.009609942981244865
Position 7052: 0.009473796582308142
Position 12131: 0.00936886785202046
Position 31370: 0.009107116116817287
Position 22941: 0.008929487884655017
Position 13202: 0.008814527897175049
Position 19783: 0.008385382911980563
Position 3979: 0.008330251740320193
Position 15198: 0.008169059422231605
Position 15895: 0.008020629680551311
Position 3364: 0.007752937796900464
Position 4316: 0.007476586060812836
Position 2130: 0.007226280872818749
Position 7984: 0.007192731830594973
Position 17915: 0.006365368237025377
Position 164: 0.0063181332673012255
Position 1091: 0.005341253745748153
Position 12348: 0.005336644067123307
Position 31038: 0.005294447694676089
Position 2464: 0.005109377821502733
Position 31755: 0.004931493166742105
Position 2525: 0.004802598391228189
Position 16684: 0.004309813889166422
Position 26030: 0.004189635702283359
Position 15273: 0.003945782800197845
Position 30410: 0.0037447868726995215
Position 14788: 0.003513680154397428
Position 160: 0.003255977402144159
Position 8679: 0.0030974319294941707
Position 5922: 0.0030473294282494317
Position 10130: 0.002784233628186276
Position 15204: 0.0027581037992846992
Position 363: 0.0027477595486633645
Position 5416: 0.00274501513989561
Position 16258: 0.002654241150901738
Position 14957: 0.0026305472261549047
Position 17528: 0.002474547258542637
Position 19056: 0.002375943841419553
Position 17472: 0.002340925492495296
Position 1079: 0.0022153147340676946
Position 12440: 0.0022014821453325674
Position 6979: 0.002082688323468416
Position 4487: 0.002031988780178724
Position 15064: 0.002014555682360907
Position 12252: 0.0018928137649142271
Position 18684: 0.001871405800254863
Position 16789: 0.0018347503033656135
Position 13911: 0.001752586521135217
Position 31719: 0.0015232464024128901
Position 15189: 0.0014672422314691144
Position 11466: 0.0014643168940611088
Position 5388: 0.0014637594635921174
Position 4428: 0.0014306657269506679
Position 5485: 0.001389563490107726
Position 17535: 0.0013832627324681325
Position 13529: 0.0013769400534735742
Position 18248: 0.001342682539592158
Position 14769: 0.0013239338541111497
Position 13357: 0.0013188150246995329
Position 11077: 0.0013043413255530434
Position 14753: 0.0011595608832647428
Position 13135: 0.0011552403893215855
Position 14515: 0.001149082828273961
Position 387: 0.0011448286747517847
Position 2222: 0.001139544167052542
Position 11274: 0.0011179429158506078
Position 766: 0.0010829307399099482
Position 29871: 0.0010419873334163343
Position 18478: 0.0010061705921841206
Position 14659: 0.0009309969380201757
Position 28572: 0.0009166132526650271
Position 19884: 0.000904638641191686
Position 640: 0.0008646101429976777
Position 14634: 0.0008641543028538579
Position 14682: 0.0008551248759657592
Position 20357: 0.0008160222166059814
Position 351: 0.0008004519680537066
Position 12579: 0.000799523357400627
Position 18054: 0.0007133806675513945
Position 12706: 0.0007110755163133426
Position 12388: 0.000675782356184961
Position 20381: 0.0006673104706954315
Position 25879: 0.0006645830333914485
Position 19074: 0.0006385060482372198
Position 18818: 0.0005920081541134849
Position 19822: 0.0005349958791452512
Position 355: 0.0005076137849725755
Position 169: 0.0004848366786885219
Position 1993: 0.0004537231263876765
Position 18074: 0.00043543752923510024
Position 1200: 0.0003822078678903421
Position 192: 0.0003666023639161475
Position 12791: 0.0003518526417443321
Position 1820: 0.0003442243917196754
Position 18462: 0.00034416432616427397
Position 23636: 0.0003434154951609101
Position 228: 0.00032420250251544185
Position 15171: 0.000314610200344377
Position 17921: 0.0003000199468007079
Position 18659: 0.0002714643785030376
Position 1585: 0.0002030167565320039
Position 22264: 0.0001955757411178504
Position 7973: 0.0001887516027380491
Position 7056: 0.00018392480741171946
Position 7009: 0.00017609373455290727
Position 21154: 0.00016376517784704738
Position 20680: 0.00015973027000768425
Position 18826: 0.00014967582704441529
Position 241: 0.0001410553675398674
Position 6544: 0.0001406456324763415
Position 444: 0.00013201334031520375
Position 19946: 0.00012952165308154943
Position 18952: 0.0001255747952887521
Position 324: 0.0001246683980715706
Position 345: 0.00011676552557977951
Position 21150: 0.00011531436918803912
Position 18056: 0.00010624841932692994
Position 17995: 0.00010409012153308904
Position 201: 9.75036502404882e-05
Position 19934: 8.779681926146e-05
Position 22188: 7.093786170593335e-05
Position 58: 6.785364745590088e-05
Position 263: 5.9847728902337005e-05
Position 6550: 5.971584626482013e-05
Position 20268: 4.9086019215421176e-05
Position 450: 4.8054773495662104e-05
Position 6509: 4.750384969317781e-05
Position 452: 4.4638647508506985e-05
Position 30868: 3.9538498817468837e-05
Position 448: 3.9027292969760835e-05
Position 18007: 3.1388820283264414e-05
Position 18810: 2.7745999144154276e-05
Position 14280: 2.409639136309364e-05
Position 454: 2.226362413765134e-05
Position 950: 2.19782923052651e-05
Position 21760: 2.167349884248696e-05
Position 21837: 2.0858138622557964e-05
Position 456: 1.971677033109606e-05
Position 1818: 1.9471281178488056e-05
Position 446: 1.6911090446056048e-05
Position 13837: 1.622204854957981e-05
Position 8380: 1.5459876362240408e-05
Position 21683: 1.4868587717033274e-05
Position 129: 1.3477963171818276e-05
Position 23632: 1.3469505491287828e-05
Position 1301: 1.1981923896972117e-05
Position 1280: 1.1352392884950604e-05
Position 21914: 1.084202057471016e-05
Position 21033: 9.82992673266408e-06
Position 21606: 9.620464638928572e-06
Position 26915: 8.672371466050634e-06
Position 21452: 7.845950306618103e-06
Position 15722: 6.948833318062553e-06
Position 1057: 6.354434737974579e-06
Position 458: 5.679384878301281e-06
Position 367: 4.123000310739884e-06
Position 22084: 4.090409218269394e-06
Position 432: 3.707857187334583e-06
Position 314: 3.639721425960698e-06
Position 838: 3.615104494772273e-06
Position 243: 3.4600754991930594e-06
Position 943: 2.8297604174577674e-06
Position 21047: 2.762103273965571e-06
