Gene = Lipt2
index = 639
Annotated 5SS: [471]
Annotated 3SS: [896]
SMsplice 5SS: [471]
SMsplice 3SS: [896]
top_k =  1000
Partition function (log Z): -7.342475907850151

Sorted 5' Splice Sites (High to Low Probability):
Position 471: 0.6815789628975422
Position 242: 0.3672203417816237
Position 138: 0.06908962649475707
Position 1052: 0.016201434752693773
Position 964: 0.013837996680293969
Position 1017: 0.012762850517536449
Position 992: 0.010538900911146815
Position 1099: 0.0028030085386107394
Position 770: 0.00272242132922396
Position 149: 0.002273474460383729
Position 619: 0.0013792648277796235
Position 605: 0.0013358775213141568
Position 44: 0.0011798548473763788
Position 1093: 0.001106806556755333
Position 121: 0.0009913906871743816
Position 308: 0.0005695604824059013
Position 1942: 0.00048200541361711677
Position 787: 0.0004392204366937455
Position 945: 0.0003744726463203731
Position 382: 0.0003166149814873835
Position 977: 0.00029573645134209445
Position 170: 0.0002627014992699637
Position 39: 0.0002602641970160787
Position 727: 0.000210886418613243
Position 367: 0.00016267650983829078
Position 1004: 0.00015589277045139821
Position 1160: 0.00015086457146503177
Position 1399: 0.00014192663038214629
Position 20: 0.00014138073235540983
Position 1043: 0.00013830578741910661
Position 140: 0.00012652853398560778
Position 1735: 0.00012598277530878754
Position 800: 0.0001082571551043963
Position 600: 9.359750389727108e-05
Position 374: 8.812804945622581e-05
Position 922: 7.344336552333834e-05
Position 592: 6.376535913323716e-05
Position 1192: 5.506794451151346e-05
Position 292: 3.7746898713277945e-05
Position 192: 3.0163529102311307e-05
Position 984: 2.8935287089916025e-05
Position 1311: 2.1812022310891935e-05
Position 7: 2.1787616079377533e-05
Position 1907: 1.9189261623262956e-05
Position 350: 1.6566166860441524e-05
Position 776: 1.3242994397574845e-05
Position 67: 1.2600306048238826e-05
Position 774: 1.1723407507548996e-05
Position 725: 9.39742204779966e-06
Position 629: 9.384752210092405e-06
Position 1419: 5.149911084094269e-06
Position 1601: 4.851038053044543e-06
Position 692: 4.396886609982224e-06
Position 899: 3.366169264800733e-06
Position 29: 7.857976758269847e-07
Position 17: 6.184974443442803e-07
Position 437: 1.011478459724954e-07
Position 1037: 3.0648137857608926e-08
Position 1182: 2.1186148139647837e-08
Position 1070: 1.8606937176579177e-08
Position 1255: 1.6005594100841086e-08
Position 690: 1.4942194126452733e-08
Position 860: 6.770228850378508e-09
Position 1245: 1.3947858518622272e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 896: 0.9743717183524336
Position 329: 0.11798722363035512
Position 1512: 0.029745081667888754
Position 1331: 0.017954931903408678
Position 1290: 0.008911100787005065
Position 403: 0.008468135179657225
Position 1227: 0.0036329328507502144
Position 2026: 0.003265131937373511
Position 1081: 0.0032129452282502937
Position 1462: 0.0026866224014322005
Position 824: 0.0022164975494532485
Position 364: 0.0017005797133775662
Position 649: 0.0015569580315261536
Position 899: 0.0015015587867017353
Position 1811: 0.0013714498960987224
Position 1262: 0.0012439301706468188
Position 1941: 0.001007280079995594
Position 241: 0.00086027184810091
Position 1116: 0.0007420741971130636
Position 292: 0.0006449634536785673
Position 1554: 0.0005605980459567048
Position 1697: 0.0004864542971804729
Position 714: 0.0004335792716657144
Position 757: 0.0003849419079146894
Position 1794: 0.00038316816762233146
Position 1052: 0.00034863983265493007
Position 736: 0.00031262827852707945
Position 2061: 0.00027486697689652794
Position 1171: 0.00025469374166394115
Position 1199: 0.00022972951884739207
Position 618: 0.00021513299437120906
Position 1580: 0.00020314639060499575
Position 1848: 0.00019102685086774387
Position 1601: 0.00018817954415828054
Position 1705: 0.00018114102870582532
Position 1364: 0.00014504333284213764
Position 208: 0.0001448527435251191
Position 764: 0.00012464441659360725
Position 1084: 0.00011747448430617415
Position 605: 0.00011746945418918891
Position 830: 0.00011222326073461967
Position 1496: 9.664911441008042e-05
Position 1499: 9.203192072345551e-05
Position 211: 9.129723112581203e-05
Position 1844: 9.12917902196005e-05
Position 1757: 8.464314418540611e-05
Position 1989: 7.373342254789662e-05
Position 1548: 7.235149960007046e-05
Position 578: 5.9256397181757633e-05
Position 1417: 5.507519048615348e-05
Position 1669: 5.4453500102944464e-05
Position 1827: 5.431014116399327e-05
Position 1093: 4.720817869309492e-05
Position 2074: 4.668731142193611e-05
Position 1471: 4.323018580756766e-05
Position 1122: 4.0627548149680705e-05
Position 161: 3.5199446258532887e-05
Position 457: 3.454131012589911e-05
Position 1959: 3.39567688866585e-05
Position 1111: 3.1811246153500893e-05
Position 134: 3.1376734292313076e-05
Position 583: 3.087481658002731e-05
Position 1021: 2.757237091857488e-05
Position 1824: 2.5733411709143424e-05
Position 787: 2.5419549575947374e-05
Position 1245: 2.537665287499336e-05
Position 1946: 2.45901399653322e-05
Position 807: 2.2812085716313934e-05
Position 1606: 2.2373638612486193e-05
Position 794: 2.1485163482815852e-05
Position 1032: 2.1466459302891382e-05
Position 1894: 1.9332891627881544e-05
Position 645: 1.7887628568650847e-05
Position 855: 1.646945706889271e-05
Position 1926: 1.4855308725319222e-05
Position 1375: 1.4590563149018946e-05
Position 600: 1.4071123537950804e-05
Position 852: 1.3901537250628357e-05
Position 557: 1.1760055274102614e-05
Position 875: 1.007707674674836e-05
Position 719: 9.620050550000525e-06
Position 970: 9.612513754540595e-06
Position 97: 5.767517413611704e-06
Position 157: 5.479827795338678e-06
Position 2046: 5.390657068002807e-06
Position 225: 4.905612919052439e-06
Position 770: 4.384260824297031e-06
Position 912: 3.937346542807466e-06
Position 1483: 3.784620589414228e-06
Position 1358: 3.6649554079368678e-06
Position 73: 3.504452655336806e-06
Position 451: 3.1173194858788797e-06
Position 1017: 3.103604742120789e-06
Position 590: 2.02745185973834e-06
Position 510: 1.0800485645103026e-06
Position 475: 1.4226433988783312e-07
Position 1640: 1.3889732010902193e-07
Position 1583: 1.1526785939654094e-07
Position 592: 9.121866435680206e-08
Position 76: 6.335055119310708e-08
Position 101: 3.3125556604893636e-08
Position 501: 2.4610937180892857e-08
Position 860: 1.9642994596155725e-08
Position 832: 6.446980232170678e-09
Position 842: 2.1925872484114783e-09
Position 774: 1.0673124307008257e-10
Position 1004: 9.275927593807159e-11
Position 526: 1.1051807904377732e-11
