Gene = Commd4
index = 285
Annotated 5SS: [  60 1265 1557 1816 2160 2430 2920]
Annotated 3SS: [1192 1490 1775 2039 2348 2742 3050]
SMsplice 5SS: [  60 2160 2430 2920]
SMsplice 3SS: [2039 2266 2742 3050]
top_k =  1000
Partition function (log Z): -6.637222506565317

Sorted 5' Splice Sites (High to Low Probability):
Position 60: 0.911748232704799
Position 2430: 0.8042403626584539
Position 2160: 0.5991462695644684
Position 2920: 0.5406152049205173
Position 1816: 0.19227999634292808
Position 944: 0.10077890898795736
Position 2857: 0.09143923703445121
Position 505: 0.04099400553194178
Position 967: 0.03799042480987143
Position 1448: 0.028590779265693318
Position 1557: 0.02707952954127508
Position 2130: 0.024201548127847358
Position 542: 0.02292358973001587
Position 586: 0.018874578565254492
Position 1453: 0.015774245702316357
Position 89: 0.015096115731194418
Position 2925: 0.014232366594386498
Position 2194: 0.011903206854679407
Position 1582: 0.00903425123438562
Position 331: 0.004290044161914476
Position 579: 0.004152212150145027
Position 3112: 0.0038582225819043334
Position 2940: 0.003271380154409289
Position 1061: 0.0029140413015828277
Position 2907: 0.00286547170846433
Position 2823: 0.0028517620738073243
Position 195: 0.0019388863716510152
Position 2841: 0.0018165713621731356
Position 1117: 0.0016795533831232001
Position 1853: 0.0015018314996461213
Position 225: 0.0012893340114273823
Position 1289: 0.001286272121175715
Position 107: 0.000925839326765903
Position 1524: 0.0007528324627500886
Position 1457: 0.0006168738971851031
Position 2772: 0.000611055752548809
Position 1441: 0.0005357455037325421
Position 482: 0.0003730708310471978
Position 112: 0.00024026185372708484
Position 509: 0.00022458495733848914
Position 1066: 0.00022345754438612655
Position 2418: 0.00022313908397905447
Position 3189: 0.00020009029274311552
Position 712: 0.00018601341438889178
Position 1008: 0.00018148051623176185
Position 1992: 0.00018080975535451812
Position 1195: 0.00011729592372884814
Position 171: 0.00011249306650673754
Position 205: 0.00010373862881388933
Position 84: 9.536425389267505e-05
Position 1270: 9.446772691648092e-05
Position 1357: 8.619356920393464e-05
Position 302: 5.114468501562208e-05
Position 2434: 4.9227681692050364e-05
Position 2582: 4.8004292807472404e-05
Position 1365: 4.0437642433104374e-05
Position 1265: 3.1414323260609674e-05
Position 2900: 3.0422538757656026e-05
Position 2874: 3.0052732967923365e-05
Position 1278: 2.9551850775608287e-05
Position 1050: 2.856294083477728e-05
Position 1543: 2.815606096508577e-05
Position 956: 2.6643167278834135e-05
Position 743: 2.5127112088904685e-05
Position 297: 1.8246906300451486e-05
Position 3136: 1.474788186734136e-05
Position 1403: 1.4368057758059171e-05
Position 1044: 1.3525145473081135e-05
Position 1232: 1.3049404140138269e-05
Position 1408: 1.285740466778623e-05
Position 278: 9.543496276737717e-06
Position 3: 9.443761967096248e-06
Position 988: 9.150559799836518e-06
Position 383: 8.75585559407823e-06
Position 553: 8.339179202254858e-06
Position 177: 8.187344469747692e-06
Position 804: 8.114719401704241e-06
Position 426: 5.93576452551114e-06
Position 859: 5.59785627117608e-06
Position 115: 4.722870272381515e-06
Position 696: 4.698013574045159e-06
Position 684: 1.954441477035752e-06
Position 856: 1.7752228616034604e-06
Position 1083: 1.606229290259473e-06
Position 431: 9.960626862104231e-07
Position 17: 4.871173861899816e-07
Position 370: 1.1787140755694472e-07
Position 367: 9.462202090296565e-08
Position 433: 7.70384057647153e-08
Position 843: 4.667708092888052e-08
Position 2028: 2.077866509927784e-08
Position 424: 1.7770868335004028e-09
Position 656: 1.1833414816143693e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3050: 0.8821519039286387
Position 2039: 0.5157583641973346
Position 2742: 0.47320962118286636
Position 2348: 0.23394161330271768
Position 2266: 0.23318038068577074
Position 2319: 0.17961209290525168
Position 2316: 0.16094980403516645
