Gene = March4
index = 663
Annotated 5SS: [ 2306 84489 89775]
Annotated 3SS: [ 84332  89581 107920]
SMsplice 5SS: [   276   4531  11748  22014  54713  58209  65115  65309  68154  73967
  84489  89775  95343 107550]
SMsplice 3SS: [  4422  11650  21885  54623  58091  64991  65209  68017  73859  84332
  89581  95243 107345 107920]
top_k =  1000
Partition function (log Z): -52.30458311284658

Sorted 5' Splice Sites (High to Low Probability):
Position 11748: 0.9047168016580198
Position 4531: 0.7935102240713716
Position 2306: 0.6305797109631822
Position 276: 0.5208420398004897
Position 3156: 0.48214142765051626
Position 180: 0.39939946123881237
Position 10700: 0.31918204279099055
Position 7003: 0.23809546606455848
Position 2893: 0.22553592593300587
Position 5492: 0.2075715654294135
Position 9064: 0.13924262104210178
Position 13176: 0.12325073793201258
Position 6666: 0.10970690108608247
Position 4495: 0.08342570055093848
Position 2530: 0.06573455522787962
Position 3182: 0.04948511494416551
Position 21590: 0.04709208838852496
Position 165: 0.04350188703237495
Position 6686: 0.0408730245354872
Position 4976: 0.026308445287574075
Position 3344: 0.026024908403703306
Position 2081: 0.018275440754592684
Position 3191: 0.009220045400591351
Position 479: 0.009154652892942105
Position 3996: 0.00905569752197663
Position 3129: 0.008750627815297599
Position 2050: 0.008662221193937426
Position 4790: 0.008078798507911539
Position 3965: 0.006247520470420652
Position 3618: 0.005480606673779047
Position 1175: 0.004552548618245152
Position 387: 0.004302173827248841
Position 243: 0.0040847075076117815
Position 2004: 0.0035564151738610252
Position 1546: 0.003465453883265131
Position 11129: 0.0025751529217623533
Position 2259: 0.0024262568139980676
Position 1940: 0.002134373146441217
Position 4535: 0.0020117078998980065
Position 1846: 0.001847542850617291
Position 3614: 0.0017315013579580743
Position 1643: 0.0017147022151191324
Position 4099: 0.001568081903649825
Position 2487: 0.0015265390610046169
Position 2847: 0.0015114716057562998
Position 857: 0.0014221761118624891
Position 5070: 0.0014074318217710082
Position 2040: 0.0014019768141411413
Position 9811: 0.0013871414789176303
Position 3173: 0.0012361005876799737
Position 2208: 0.0012359367697299803
Position 2336: 0.0010003728433996203
Position 4882: 0.000930901918741259
Position 80: 0.0008452468206197208
Position 2343: 0.0007916566923234827
Position 2469: 0.0007287323984301621
Position 45: 0.0006669110775252456
Position 4989: 0.0004376143933739211
Position 3421: 0.0004181174142994845
Position 55: 0.00040335855364231546
Position 3223: 0.00038070330207635783
Position 111: 0.0002886547710342291
Position 4118: 0.0002414964370516786
Position 3461: 0.0002290964679581695
Position 4105: 0.0002247216180445104
Position 3550: 0.00017190092373048916
Position 3884: 0.0001626831290614024
Position 3119: 0.00014443828718698468
Position 1163: 0.00010001621880674459
Position 378: 9.454314411579355e-05
Position 5: 8.656715038387704e-05
Position 1809: 8.462035398346796e-05
Position 1002: 8.115959477694897e-05
Position 2887: 6.75167930942142e-05
Position 85: 5.399877433558441e-05
Position 835: 5.397144668710374e-05
Position 660: 1.31315825461344e-06
Position 237: 1.024185494446337e-06
Position 539: 8.996094926927053e-07
Position 625: 8.731759703174945e-07
Position 299: 5.811630632463027e-07
Position 2903: 1.8840754758609502e-07
Position 89: 1.6452269469387152e-07
Position 450: 1.0766821355169208e-07
Position 454: 3.1862275781174464e-08
Position 1035: 6.057526749784307e-09
Position 457: 5.730460021095862e-09
Position 1065: 3.9301026326765805e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 11650: 0.8873289635892754
Position 4422: 0.8862442126612121
Position 23778: 0.48605683033117686
Position 3044: 0.41295050729498906
Position 10599: 0.31544426504905027
Position 2187: 0.22661221974409854
Position 2184: 0.21327364890878447
Position 5363: 0.2090522763077636
Position 2767: 0.17453821807536413
Position 24698: 0.15254805191239007
Position 6540: 0.15086484562592126
Position 3010: 0.14051314217289043
Position 8973: 0.13923599012561327
Position 6901: 0.11369825975621867
Position 13101: 0.10937765463930775
Position 6859: 0.08813539055682441
Position 2293: 0.0843678601567507
Position 11308: 0.06821642590807564
Position 21475: 0.06185743485608101
Position 2212: 0.04364310484628321
Position 12887: 0.03630586916559541
Position 17837: 0.03529507533034462
Position 6756: 0.03521757380299016
Position 2452: 0.0322771362312154
Position 2729: 0.02918237674804292
Position 2386: 0.028891460092052734
Position 17492: 0.028826213768912125
Position 20164: 0.025237715310520943
Position 14430: 0.01878346160029435
Position 4829: 0.01721030370614157
Position 15288: 0.016670086936991967
Position 1967: 0.013156221821974446
Position 14904: 0.012483582479507158
Position 16132: 0.012244363855369004
Position 2162: 0.011960147845020598
Position 2817: 0.01156759483344971
Position 4728: 0.011511039889855808
Position 1871: 0.011319409027111971
Position 1894: 0.010852109189872778
Position 1939: 0.01075429018427255
Position 3831: 0.010647438423620514
Position 2156: 0.010546359728979484
Position 12102: 0.010038267503310326
Position 3279: 0.009004186277498166
Position 14380: 0.008531119198328321
Position 13484: 0.008528788435737036
Position 12054: 0.007115602992313455
Position 10639: 0.007083072564691643
Position 2710: 0.006764187218648687
Position 3249: 0.00642142694971895
Position 5679: 0.005973466065817825
Position 17203: 0.0059176434053801845
Position 4782: 0.005580189425740856
Position 15691: 0.005536863895751205
Position 12192: 0.004925271701748336
Position 1996: 0.004707017810451145
Position 1879: 0.004406036550104073
Position 2215: 0.004333773525804456
Position 1851: 0.004316667716410752
Position 3912: 0.0041460748266707245
Position 16769: 0.003803656465085263
Position 11825: 0.003617109140435634
Position 10957: 0.0035888802830317686
Position 1953: 0.0035089373035531004
Position 3181: 0.0033593707113925963
Position 2247: 0.003315527655450577
Position 13260: 0.00299203789716704
Position 9614: 0.0029650155703706566
Position 3968: 0.0029625659141846064
Position 12551: 0.002895335907539937
Position 3523: 0.002853042402809501
Position 15329: 0.00275753762991302
Position 4875: 0.002741256303385304
Position 7758: 0.0024631862245530814
Position 13369: 0.002241362455138574
Position 5604: 0.0022103805479442747
Position 9453: 0.002183580795787406
Position 3012: 0.001987077804464071
Position 6985: 0.0019295579341195423
Position 14178: 0.001887068152316399
Position 2698: 0.001775029912691979
Position 3054: 0.0017619589371224687
Position 14126: 0.0017115225466474552
Position 9692: 0.0015943147122970901
Position 1752: 0.001536042360374407
Position 11923: 0.001496553588256744
Position 2408: 0.0014061552096431287
Position 1491: 0.0013805989403790034
Position 1068: 0.0013604056471386793
Position 10808: 0.001343006588383861
Position 1708: 0.0013287216858104021
Position 3096: 0.001326018939890486
Position 2663: 0.0012948250795704632
Position 7200: 0.0012914247455148937
Position 2244: 0.001106983843848674
Position 6100: 0.0010389978494955091
Position 3251: 0.0009940536940049223
Position 1494: 0.0009903202729064627
Position 15326: 0.0009824179453428521
Position 3405: 0.0009315239469790945
Position 916: 0.0009065763326562817
Position 2530: 0.0008989217350351353
Position 12474: 0.0008863445982428089
Position 10895: 0.0008544685807946074
Position 12399: 0.0007964163869199458
Position 13173: 0.0007843818399105182
Position 3440: 0.0007824476178778614
Position 4640: 0.0007658600205250746
Position 3283: 0.0007645422973822947
Position 12655: 0.0007341351562932786
Position 12356: 0.0006632465758816487
Position 4377: 0.0006436837396946018
Position 2687: 0.0006420024032250873
Position 2566: 0.0006183051118596718
Position 7823: 0.0006179799974846026
Position 8254: 0.0005931729544191026
Position 5905: 0.0005907985806530359
Position 4675: 0.0005668189564344364
Position 11839: 0.0005306043744079774
Position 1442: 0.0004951801420667125
Position 966: 0.00047558139783086356
Position 5814: 0.0004434688797143444
Position 2836: 0.0004187350434278325
Position 4933: 0.00041758451198933524
Position 3437: 0.0004171061829681382
Position 6629: 0.0004042977014007662
Position 9500: 0.00033185580853398785
Position 1906: 0.00032952581609339685
Position 2078: 0.00031139620668274354
Position 1462: 0.0003054643664840878
Position 5865: 0.00030202452442655765
Position 3264: 0.00028285359784032175
Position 3520: 0.0002755153881996764
Position 3230: 0.0002620891279699351
Position 1773: 0.0002614462600625266
Position 137: 0.00024916563764839354
Position 3582: 0.0002487632375709381
Position 8575: 0.0002292598591161453
Position 4921: 0.0002192311125127572
Position 5477: 0.00019687297425489533
Position 7071: 0.0001951682648134051
Position 4985: 0.00018303200176878867
Position 5572: 0.00018082470861301278
Position 3587: 0.00016262860867781548
Position 6129: 0.00015713889199562577
Position 5786: 0.00014841249224015071
Position 760: 0.00014799073819621498
Position 7855: 0.00014072873888496912
Position 468: 0.000134693629248881
Position 2499: 0.00013189666043201336
Position 2457: 0.0001279926611042425
Position 7491: 0.00012040472141260772
Position 1084: 0.00011919474796062769
Position 8193: 8.787927722263497e-05
Position 6399: 7.89851036167064e-05
Position 3202: 7.099597752277724e-05
Position 2574: 5.881862088114932e-05
Position 2648: 5.657938427170143e-05
Position 2454: 5.504928021605276e-05
Position 4317: 5.30284019771602e-05
Position 1154: 5.204253046165035e-05
Position 7051: 5.1194071399350236e-05
Position 890: 4.826747994713819e-05
Position 5428: 4.812707546245857e-05
Position 1386: 4.690602741062259e-05
Position 2415: 4.661830241991874e-05
Position 2300: 4.66063663491516e-05
Position 643: 4.446399986520228e-05
Position 2361: 4.069917839464108e-05
Position 2874: 3.678136475566435e-05
Position 2624: 3.672681680969883e-05
Position 1373: 3.584395480128207e-05
Position 5711: 3.2486738201803125e-05
Position 1600: 3.205160165362869e-05
Position 1759: 3.082933774328714e-05
Position 2057: 2.2759480387436516e-05
Position 2534: 2.1536500424074048e-05
Position 2774: 1.9644763189063426e-05
Position 1603: 1.961952667833082e-05
Position 646: 1.9428843468240315e-05
Position 1317: 1.837551484777054e-05
Position 343: 1.665525789458861e-05
Position 1664: 1.4426398775960716e-05
Position 2432: 1.3944886788188883e-05
Position 387: 8.017090903117107e-06
Position 1727: 7.745602253416879e-06
Position 8721: 6.630916488495054e-06
Position 492: 6.041819151096806e-06
Position 1626: 5.55950088929166e-06
Position 516: 4.744329651775336e-06
Position 510: 4.402246552592576e-06
Position 1201: 4.236901492131119e-06
Position 1130: 3.3660909686126578e-06
Position 1331: 2.9459460565246524e-06
Position 780: 2.80934954301852e-06
Position 2636: 2.3745773350279302e-06
Position 1096: 2.220347349801035e-06
Position 565: 1.9980347905716053e-06
Position 665: 1.5368685425771696e-06
Position 3119: 1.448163599064392e-06
Position 2468: 1.0373111439982392e-06
Position 2423: 1.012897290216197e-06
Position 3016: 9.105367123269037e-07
Position 3058: 8.625014624554495e-07
Position 2973: 5.524291725116431e-07
Position 346: 5.077632533166848e-07
Position 368: 2.6206792909186244e-07
Position 685: 2.5581526490517736e-07
Position 3070: 2.211989899336545e-07
Position 3199: 2.1869543930751914e-07
Position 1270: 4.379295888812058e-08
Position 1007: 2.94744561683295e-08
Position 1677: 2.5756775943393465e-08
Position 822: 1.8511272405876907e-08
Position 1375: 1.4733922565965276e-08
Position 3261: 9.998630793147947e-09
Position 649: 9.149258113276915e-09
Position 514: 5.237856267259967e-09
Position 738: 5.2207779113722565e-09
Position 1391: 4.645691570531674e-09
Position 306: 2.94927971431812e-09
Position 316: 2.5942633099681512e-09
Position 294: 2.4871873371378663e-09
Position 671: 2.11464618729651e-09
Position 610: 1.8948063545497685e-09
