Gene = Ndufc1
index = 739
Annotated 5SS: [ 125  844 1653]
Annotated 3SS: [ 739 1575 3368]
SMsplice 5SS: [ 125  844 1653]
SMsplice 3SS: [ 739 1575 3368]
top_k =  1000
Partition function (log Z): -3.266370128736542

Sorted 5' Splice Sites (High to Low Probability):
Position 125: 0.9634026233244253
Position 844: 0.8661149498067606
Position 1653: 0.824975216215723
Position 2401: 0.2606149189949394
Position 3216: 0.034169768787910365
Position 3530: 0.026250326897402077
Position 2134: 0.023457758313203785
Position 1177: 0.02239811538385149
Position 66: 0.018766214185575197
Position 2438: 0.017560352383124575
Position 810: 0.015927801875611342
Position 3453: 0.012735344058745667
Position 2442: 0.009053034798468364
Position 499: 0.008539142657878855
Position 3475: 0.00615026005566328
Position 848: 0.005236864357441808
Position 279: 0.005205978495089687
Position 2098: 0.0046650755742357435
Position 258: 0.004648365162569222
Position 795: 0.004218046736403596
Position 210: 0.004018858355077289
Position 826: 0.0038134611693196397
Position 814: 0.0029298078439781872
Position 70: 0.0026278566222725994
Position 853: 0.0024805589547224963
Position 2048: 0.0022163757340755664
Position 834: 0.0022043583154113793
Position 3070: 0.002118885142441264
Position 880: 0.001879499282061034
Position 447: 0.0017738055971610205
Position 476: 0.0016962286847406944
Position 478: 0.0015859867983749776
Position 1060: 0.0015841357520865805
Position 3425: 0.0015484196783158593
Position 864: 0.001535178545468342
Position 907: 0.0013146507134347608
Position 2458: 0.0007839650885065858
Position 1657: 0.0007662228238702822
Position 233: 0.0006824094378698444
Position 466: 0.000669814602824793
Position 2000: 0.0006456256221865555
Position 3480: 0.0006171315713831648
Position 1183: 0.0006108410400915737
Position 2492: 0.0005734558200698264
Position 601: 0.0005628647394381296
Position 1217: 0.000486886344418187
Position 2225: 0.00046220685253146876
Position 2564: 0.00038628420697059136
Position 911: 0.0003653871391857924
Position 1991: 0.0003490989875471019
Position 216: 0.0003476826052370015
Position 607: 0.000284859932446448
Position 3943: 0.0002528636710129657
Position 945: 0.00022825535349293207
Position 3465: 0.00021008826536556298
Position 2869: 0.00019263609976266437
Position 513: 0.00018964512865163565
Position 931: 0.00018693776235109165
Position 84: 0.00017843314853051932
Position 2238: 0.00017607646001366133
Position 775: 0.00016960190545170617
Position 985: 0.00016459250082481098
Position 1140: 0.00016326201228498876
Position 2681: 0.00015639071956243466
Position 3061: 0.00015280883704263843
Position 327: 0.0001502407706401911
Position 1807: 0.00013886067843282487
Position 1695: 0.00012810798226538963
Position 904: 0.00012436522835261013
Position 129: 0.0001153823904923198
Position 3218: 0.00011060605418075796
Position 2873: 9.253640155702931e-05
Position 2300: 8.762005550108167e-05
Position 3457: 8.620166240014434e-05
Position 1094: 7.107939102732081e-05
Position 1289: 6.673672764858229e-05
Position 1662: 5.738889000281731e-05
Position 2198: 5.071515920047157e-05
Position 73: 4.964881304518973e-05
Position 1114: 4.526250461271072e-05
Position 1203: 4.192255911355269e-05
Position 2067: 3.765732490190171e-05
Position 802: 3.564892558360051e-05
Position 2289: 3.1797678922499865e-05
Position 571: 3.0905168598350094e-05
Position 352: 3.066447388080446e-05
Position 1778: 3.0344871116627623e-05
Position 2294: 3.0302198539368965e-05
Position 2263: 2.4662332942204092e-05
Position 131: 2.184031489469368e-05
Position 763: 2.124547350829822e-05
Position 1703: 2.11073334382853e-05
Position 2252: 1.978002601652311e-05
Position 1005: 1.8754790614485396e-05
Position 2539: 1.6471589598245828e-05
Position 1381: 1.451188852126225e-05
Position 2446: 1.4305621748939064e-05
Position 2315: 1.3801535295020628e-05
Position 1717: 1.3207677898460135e-05
Position 1118: 1.305539656539686e-05
Position 750: 1.1133580065277875e-05
Position 4: 1.043491315154256e-05
Position 756: 6.867537888060247e-06
Position 1187: 4.772073733758401e-06
Position 335: 4.7660559654272e-06
Position 1100: 4.76053756251202e-06
Position 1129: 4.031017226010244e-06
Position 2184: 3.566838045784438e-06
Position 1699: 5.001899619925452e-07
Position 574: 1.98749061384425e-07
Position 680: 5.1276084974497287e-08
Position 1687: 4.8311038296479704e-08
Position 686: 8.01711837067042e-09
Position 1608: 4.731761184063261e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3368: 0.9622746323952243
Position 739: 0.9114755602529064
Position 1575: 0.6058508372981901
Position 1532: 0.13391596122353114
Position 2156: 0.1324133414067622
Position 2377: 0.10388399264233532
Position 1465: 0.08072887412298241
