Gene = Arl6ip4
index = 135
Annotated 5SS: [ 513 1095 1290 1801]
Annotated 3SS: [ 815 1171 1730 1885]
SMsplice 5SS: [ 426 1095 1290 1801]
SMsplice 3SS: [ 909 1171 1730 1885]
top_k =  1000
Partition function (log Z): -5.3564769219213275

Sorted 5' Splice Sites (High to Low Probability):
Position 1095: 0.9416935434270088
Position 1290: 0.5843837333907234
Position 426: 0.5119337781398648
Position 1801: 0.5004854911305938
Position 513: 0.20088584341083923
Position 146: 0.19378213621185003
Position 183: 0.13386619869753444
Position 1261: 0.07928600106060922
Position 1295: 0.07366243186388434
Position 1848: 0.07343826527415778
Position 1016: 0.030176576738183775
Position 1655: 0.02763268796474178
Position 141: 0.021338623101657503
Position 412: 0.020550513780925473
Position 1960: 0.018844524100069482
Position 250: 0.011632183739086404
Position 1364: 0.009991530498502732
Position 327: 0.00936786442983055
Position 614: 0.008112107155873226
Position 91: 0.007815212550219126
Position 631: 0.0073696594706349535
Position 728: 0.006833475602995126
Position 1578: 0.005879517556731013
Position 402: 0.004940145257723568
Position 604: 0.004885962731498828
Position 391: 0.004474612943984945
Position 1808: 0.004319437013930839
Position 1329: 0.0031520274863274167
Position 982: 0.002685085508005516
Position 72: 0.002494001130085286
Position 995: 0.0013259080746528295
Position 1196: 0.0012426930358159375
Position 120: 0.0011178937262422944
Position 619: 0.0010401513796851488
Position 387: 0.001038297194195945
Position 356: 0.0010334740119378786
Position 1768: 0.0009615460005290078
Position 396: 0.0009571903321130746
Position 671: 0.0009204802819669088
Position 435: 0.0008750488021898418
Position 551: 0.0008451099058823102
Position 459: 0.0007664993411414517
Position 301: 0.0006262434744900674
Position 1356: 0.0005004067785220257
Position 681: 0.00047825128251550606
Position 1659: 0.0004667266466443811
Position 1010: 0.0004654163458175132
Position 46: 0.00039294345352069965
Position 255: 0.000380852365653615
Position 40: 0.0003194053587189962
Position 506: 0.0003031979599066973
Position 1805: 0.00027197564423869086
Position 5: 0.00024836098597242343
Position 173: 0.00024148339673660415
Position 1753: 0.0002247944917805502
Position 544: 0.0002088103067996817
Position 1264: 0.0002033027641438675
Position 704: 0.00015667982650100396
Position 606: 0.00013586531006617606
Position 763: 0.00013280785319943645
Position 1249: 0.00011960252411336878
Position 266: 0.00011341606608275576
Position 29: 0.00010171172277796948
Position 381: 0.00010147271902019232
Position 1394: 8.911541499400986e-05
Position 1057: 8.214208999344697e-05
Position 1838: 5.555891788430356e-05
Position 624: 5.034860792556556e-05
Position 1292: 5.031758931642054e-05
Position 1420: 4.658810075349705e-05
Position 546: 4.264576577824762e-05
Position 399: 3.888002621755278e-05
Position 737: 3.215434066928778e-05
Position 1509: 3.1691412078279945e-05
Position 633: 2.1994816758279773e-05
Position 1495: 2.053717378597151e-05
Position 1464: 1.725480144888008e-05
Position 678: 1.4681054369408366e-05
Position 1522: 1.3062348220168218e-05
Position 1396: 1.0207277415111732e-05
Position 662: 9.316285366366703e-06
Position 1129: 6.468402461852962e-06
Position 909: 1.4909428195324671e-06
Position 1118: 1.2541170691946915e-06
Position 1822: 2.862775948438872e-07
Position 1374: 2.572019359145173e-08
Position 1230: 2.4200284961401635e-08
Position 895: 5.167976842784508e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1171: 0.7059510199385689
Position 1730: 0.6782885366396314
Position 909: 0.6546248882411525
Position 1885: 0.5505859503057323
Position 876: 0.2787066324649934
Position 334: 0.14769064215544264
Position 1575: 0.13397290233616005
Position 1180: 0.129377301515394
Position 2039: 0.047950990282791664
Position 2017: 0.03728714601116434
Position 220: 0.0232051860949572
Position 885: 0.020006836576839642
Position 815: 0.015977542225391782
Position 1708: 0.015034256256237685
Position 1203: 0.014885760712212696
Position 1918: 0.012806478010101428
Position 1527: 0.006053444468909509
Position 1889: 0.004954320026662903
Position 2022: 0.004741368560889273
Position 284: 0.004321283118798087
Position 1959: 0.0035353020016052035
Position 1988: 0.002635809019542802
Position 1455: 0.002361540019053756
Position 1996: 0.002195858286271424
Position 1188: 0.0020192724388171995
Position 1464: 0.001895262758359031
Position 1191: 0.0017868190493614364
Position 1224: 0.0016631566307110791
Position 1431: 0.0016603762142739576
Position 1622: 0.0015388849648603994
Position 1394: 0.0013900010726171264
Position 1618: 0.0010854146827708267
Position 1950: 0.0008131016576370558
Position 1740: 0.000702537431479669
Position 370: 0.0006497354923977326
Position 922: 0.0005956858617157974
Position 243: 0.0005872321628747659
Position 307: 0.0005731759412832945
Position 1339: 0.0005677123909937516
Position 1686: 0.0005645078231187082
Position 2066: 0.0005569475203853507
Position 1260: 0.0005535105433391967
Position 1943: 0.0005403903386745741
Position 1227: 0.0005385601482030387
