Gene = Msantd4
index = 718
Annotated 5SS: [  62 7581]
Annotated 3SS: [6974 8176]
SMsplice 5SS: [  62 5197]
SMsplice 3SS: [5104 6974]
top_k =  1000
Partition function (log Z): -5.9951615449669315

Sorted 5' Splice Sites (High to Low Probability):
Position 5197: 0.8537164898395347
Position 62: 0.8052828182571033
Position 7581: 0.39387737286038355
Position 3225: 0.30918410036743915
Position 3220: 0.2553071335352348
Position 156: 0.16582512534028274
Position 6495: 0.13030503302430943
Position 1086: 0.12414336525566534
Position 1416: 0.12112553105681224
Position 903: 0.10926632434260902
Position 1280: 0.10667154306440137
Position 278: 0.0820309198779181
Position 6294: 0.07320801312690899
Position 7323: 0.04016983970010052
Position 7048: 0.03573231265304509
Position 263: 0.026071044313403086
Position 9665: 0.023318342918120672
Position 6867: 0.019500018748242157
Position 130: 0.011902372267188087
Position 3929: 0.011444718210875091
Position 1292: 0.008883251729105266
Position 1727: 0.008462498889363951
Position 2243: 0.007083305240561223
Position 1805: 0.006681557470973354
Position 1489: 0.005856438490939437
Position 5186: 0.0052915416933987675
Position 9857: 0.005034869020854313
Position 3870: 0.0044374294435640445
Position 6361: 0.004247389559317748
Position 10211: 0.004224513295056886
Position 3413: 0.003309342481082556
Position 6481: 0.0025479049950899242
Position 7522: 0.0025383535629338962
Position 466: 0.0024704896575774497
Position 2149: 0.002370313557410948
Position 6834: 0.002310780991430205
Position 5134: 0.0022005835875851427
Position 895: 0.0019726960041513125
Position 2443: 0.001880471877974236
Position 9904: 0.001649610495171404
Position 45: 0.0015602126765653923
Position 5992: 0.0015115153931326976
Position 6316: 0.0014739591628196399
Position 4988: 0.001408701449202869
Position 438: 0.0013556032911409732
Position 8519: 0.0013486170040247075
Position 3483: 0.001330557028122515
Position 7000: 0.0009007166279260209
Position 2499: 0.000850759631943564
Position 8705: 0.0004915828769864177
Position 6455: 0.00038507496489548134
Position 559: 0.00028694063029998507
Position 513: 0.00027115692455631285
Position 1035: 0.00024531387674631475
Position 938: 0.00021181476421599713
Position 1001: 0.00018901240358343621
Position 5107: 0.00017384620312978596
Position 5201: 0.0001597581246958962
Position 485: 0.00015086265682394284
Position 884: 0.00010988922203142226
Position 205: 8.54338370152788e-05
Position 1076: 8.011750034613573e-05
Position 5172: 6.145256126476967e-05
Position 1061: 5.008595154612982e-05
Position 8396: 3.8446894359444696e-05
Position 6299: 3.714017217396943e-05
Position 580: 3.3180820677074134e-05
Position 430: 3.2962657801612314e-05
Position 5827: 3.273063287355937e-05
Position 1198: 2.9194260886380792e-05
Position 5876: 2.8261027845605924e-05
Position 907: 2.5360693343443593e-05
Position 1141: 2.298991967435645e-05
Position 471: 2.0580814251741657e-05
Position 323: 1.9287397972299802e-05
Position 968: 1.8773284454872673e-05
Position 976: 1.6756538804405752e-05
Position 1009: 1.2947368386092786e-05
Position 147: 1.2213183666770177e-05
Position 1071: 9.680801975104724e-06
Position 898: 6.990105928471149e-06
Position 134: 5.881415612891524e-06
Position 55: 5.849695336261715e-06
Position 570: 3.077432746490546e-06
Position 536: 2.889687144721822e-06
Position 1032: 2.3839405997537405e-06
Position 399: 2.3513048546987046e-06
Position 68: 2.3131631505791097e-06
Position 210: 1.9667603386769126e-06
Position 66: 1.8268029559180408e-06
