Gene = Arpc3
index = 141
Annotated 5SS: [  120  5039  9846 11550 12373 13301]
Annotated 3SS: [ 4938  9768 11480 12245 13205 13990]
SMsplice 5SS: [  120  4845  5039  9846 11550 12373 13301]
SMsplice 3SS: [ 4751  4938  9768 11480 12245 13205 13732]
top_k =  1000
Partition function (log Z): 5.404210331900066

Sorted 5' Splice Sites (High to Low Probability):
Position 120: 0.9999259945001023
Position 12373: 0.989207693701228
Position 9846: 0.9872079475045514
Position 5039: 0.930628017632363
Position 13301: 0.6618080218536619
Position 11550: 0.6369382631928105
Position 4845: 0.5934075865342316
Position 7631: 0.27439860942148875
Position 9683: 0.19978938631699023
Position 8365: 0.17819735079148843
Position 2841: 0.14708577960806793
Position 9022: 0.08456189055440422
Position 13827: 0.07900491020014844
Position 8418: 0.06465592584047537
Position 8585: 0.06198269136797561
Position 8311: 0.05966272687855619
Position 11298: 0.04199285256016525
Position 13551: 0.040345508989226814
Position 13004: 0.03936235068225089
Position 2239: 0.03516015860879945
Position 11675: 0.029187636476690513
Position 2875: 0.0271438637216864
Position 5203: 0.02601826895520444
Position 6472: 0.024139411070232777
Position 11407: 0.023838535123331187
Position 897: 0.02383690232635389
Position 9667: 0.01988999011453645
Position 731: 0.018213465699107853
Position 7476: 0.017938268698971922
Position 7636: 0.01654763688528961
Position 10944: 0.013351071261113116
Position 12919: 0.012713208465549885
Position 1006: 0.012561502788757742
Position 11438: 0.012421657591157877
Position 10751: 0.012412546026899406
Position 11821: 0.011034849584386386
Position 10708: 0.010935005448674592
Position 3280: 0.010888051215460477
Position 11619: 0.01032906452509451
Position 10782: 0.010158197401873384
Position 10881: 0.009655180116657051
Position 8832: 0.009607170779475009
Position 8470: 0.009198188822911391
Position 3309: 0.00866798157079485
Position 11452: 0.008650496975199925
Position 13268: 0.008178214926728293
Position 11008: 0.00792363929717144
Position 11253: 0.007729968363481199
Position 3530: 0.006837161988160992
Position 10106: 0.006436079551185342
Position 13429: 0.006061231265948012
Position 2235: 0.006052998890073041
Position 8591: 0.005983847253653758
Position 10135: 0.005981649779645158
Position 738: 0.005660622652242966
Position 7561: 0.005609516646152414
Position 13876: 0.005416282141685708
Position 9924: 0.005372047673643385
Position 1999: 0.0052067399020654746
Position 579: 0.005077904932401951
Position 569: 0.004980428875536509
Position 8886: 0.004754090864417649
Position 7515: 0.004699304192971036
Position 12674: 0.004614062074560774
Position 11087: 0.0044508186084241345
Position 4009: 0.004264612678743633
Position 13147: 0.004116166271283165
Position 3269: 0.003959985575573414
Position 9368: 0.003610347137444054
Position 4722: 0.0034142077136383457
Position 13835: 0.003358689951877733
Position 10978: 0.0033487751938685913
Position 8897: 0.003293360314032384
Position 2909: 0.003251313264255413
Position 501: 0.0029964989536015625
Position 8648: 0.002962719863529678
Position 14190: 0.0029565448146258943
Position 12391: 0.0029553852270858285
Position 993: 0.0029068228336311466
Position 6936: 0.002789967372356081
Position 3573: 0.0026448156712142673
Position 7480: 0.002553879849445096
Position 2942: 0.002172525234183619
Position 10213: 0.0021241485316446955
Position 12907: 0.0020551077074725363
Position 13785: 0.0020292891711037532
Position 8244: 0.0019699756416112113
Position 11705: 0.001891807602070682
Position 11956: 0.001805361546192231
Position 9056: 0.001619941407954423
Position 13592: 0.0015545225100489241
Position 5246: 0.0015395545646918645
Position 7054: 0.0015095770665973552
Position 1929: 0.0015029366840455588
Position 10317: 0.0014821425400496637
Position 2809: 0.0013811915927134755
Position 361: 0.0013530410179197403
Position 13617: 0.0013400484528658877
Position 2179: 0.0013388728895822328
Position 555: 0.0012866174562708294
Position 1855: 0.0012617706458079188
Position 2641: 0.0011283541328338626
Position 2975: 0.0010707190102064198
Position 7594: 0.0010569157011673734
Position 11664: 0.0009884674716569718
Position 14129: 0.0009645977565643118
Position 4875: 0.0009618286478372304
Position 3593: 0.0008956658859515017
Position 12164: 0.0008756690733620863
Position 11751: 0.0008723439340400762
Position 4982: 0.0008665505161126107
Position 11411: 0.0008549214705671055
Position 2845: 0.0008463310883203629
Position 11839: 0.0007843897465715545
Position 11796: 0.0006976395017165436
Position 4513: 0.0006933005670794728
Position 2052: 0.0006604834811236254
Position 5220: 0.0006243693834995526
Position 631: 0.0006095019729963219
Position 10915: 0.0005886387953854775
Position 13864: 0.0005477796337836204
