Gene = Lekr1
index = 630
Annotated 5SS: [    44   2911  17839  59163  60989  73600 106799 115181 117758 136138
 149809 153826]
Annotated 3SS: [  2821  17623  59042  60812  73413 106716 115102 117553 136043 149643
 153525 164486]
SMsplice 5SS: [   223   2911  17839  23439  30897  39615  51800  59163  98274 102990
 106799 115181 117758 134819 136138 139572 144260 149809 153826 160170]
SMsplice 3SS: [  2821  17623  23254  30829  39513  51568  59042  98171 102827 106716
 115102 117553 134681 136043 139453 144178 149643 153696 160063 164486]
top_k =  1000
Partition function (log Z): -78.49345004041349

Sorted 5' Splice Sites (High to Low Probability):
Position 2911: 0.7440959396285133
Position 4230: 0.5995037637282528
Position 223: 0.47337828928748704
Position 6339: 0.42810663292391676
Position 3346: 0.275741333754361
Position 165: 0.21889699234834656
Position 7253: 0.16685322868804753
Position 7298: 0.12115807616866607
Position 44: 0.09723962996006777
Position 5690: 0.08326239077759387
Position 7093: 0.08275698550769936
Position 2050: 0.07392178207491971
Position 17839: 0.060086204286453164
Position 274: 0.058573256662999625
Position 2068: 0.05796742608628469
Position 295: 0.054305840018306704
Position 3492: 0.053263339989309336
Position 8339: 0.04153774047342281
Position 353: 0.040749912985508764
Position 2036: 0.03456904595302305
Position 436: 0.01558841478022385
Position 3508: 0.012408623714479605
Position 1807: 0.011108883076831565
Position 550: 0.010941960406440245
Position 5595: 0.010276083338980314
Position 1962: 0.007914850923886127
Position 215: 0.007772360668783488
Position 2611: 0.007047765343608839
Position 6088: 0.006262966883285906
Position 7311: 0.004826046640325395
Position 82: 0.0048081572091570254
Position 464: 0.004717994258298539
Position 2847: 0.004176645270327302
Position 2957: 0.003247681228173688
Position 490: 0.003203888888871728
Position 2211: 0.0031472607111029728
Position 1137: 0.003103213263495454
Position 142: 0.0030647190691989352
Position 1949: 0.0029285860045841165
Position 351: 0.0019689472222710748
Position 6914: 0.0018199910875706586
Position 328: 0.0014934112341786455
Position 2139: 0.0014168618405650637
Position 342: 0.0013420660565362686
Position 5349: 0.0012071670289180811
Position 415: 0.0006529224800264613
Position 2735: 0.0006392086749906471
Position 227: 0.0006017502084348348
Position 2644: 0.0005989341462963882
Position 2934: 0.0005903730924945513
Position 97: 0.0005491424762696384
Position 1823: 0.0004527606178541932
Position 1008: 0.00043686153925540924
Position 472: 0.0004316626057381497
Position 3025: 0.00034982288299472726
Position 450: 0.00032509473795214015
Position 647: 0.00031921487200367853
Position 2243: 0.00031662692459927515
Position 237: 0.00029348097037720577
Position 2376: 0.0002789408500250322
Position 2184: 0.0001517154298583001
Position 6626: 8.92639602635737e-05
Position 930: 8.152742048029528e-05
Position 533: 6.828466090511586e-05
Position 744: 6.365353477995756e-05
Position 941: 4.460109950104854e-05
Position 777: 4.155798987925775e-05
Position 5284: 3.371854951068945e-05
Position 1329: 2.3106270968840063e-05
Position 962: 2.141943709839059e-05
Position 1075: 2.0608761911479027e-05
Position 969: 1.659225569750418e-05
Position 210: 1.62305473355459e-05
Position 1390: 1.5226640048198545e-05
Position 622: 1.513347319538126e-05
Position 1317: 1.3598968535969566e-05
Position 3209: 1.3085012836599387e-05
Position 1422: 1.2357269149529917e-05
Position 32: 1.1454993997953545e-05
Position 1027: 1.0041464423800198e-05
Position 1400: 9.383626285270302e-06
