Gene = Armc5
index = 137
Annotated 5SS: [1233 2633 3513 5320 6116]
Annotated 3SS: [2524 2725 4822 5982 6667]
SMsplice 5SS: [ 215 2633 3513 6116]
SMsplice 3SS: [2524 3395 5982 6667]
top_k =  1000
Partition function (log Z): 4.068063395529428

Sorted 5' Splice Sites (High to Low Probability):
Position 3513: 0.9981118402109745
Position 215: 0.977401251407015
Position 6116: 0.9205744231305705
Position 2633: 0.8881467970310937
Position 1233: 0.36458628317320924
Position 852: 0.34250254695461857
Position 2068: 0.32893251875324836
Position 5320: 0.29900761760637845
Position 4417: 0.2820361393317522
Position 3128: 0.24747626133751807
Position 1559: 0.21061491305757032
Position 2917: 0.18787952859718302
Position 3082: 0.05100488055413192
Position 4920: 0.04996252732738655
Position 3107: 0.042866651535574486
Position 5125: 0.0346221635541947
Position 4819: 0.03315869652531107
Position 4916: 0.028228190525671406
Position 5565: 0.02780230798935068
Position 4583: 0.02722417721035039
Position 2857: 0.024404972700115178
Position 2981: 0.019660288702590376
Position 2098: 0.017936768589120602
Position 2921: 0.017852976170819573
Position 4064: 0.017798237724791777
Position 3721: 0.01721850471723332
Position 152: 0.016963752888114077
Position 6804: 0.015896238257821178
Position 3035: 0.013959300583366124
Position 3756: 0.013276484102938925
Position 1354: 0.012253173068235559
Position 728: 0.01044654868846187
Position 5082: 0.009212045165829423
Position 3739: 0.008712423870727648
Position 3155: 0.0077491311594958265
Position 6146: 0.006792298157057877
Position 3287: 0.006677279915300132
Position 4547: 0.006398829883329905
Position 2278: 0.004107995787937728
Position 613: 0.003785047491462296
Position 2791: 0.003443282505067839
Position 1202: 0.0028329972032703167
Position 1418: 0.0027543982132407566
Position 5558: 0.0023882421042343296
Position 169: 0.0023589013649711233
Position 3753: 0.00234913548497083
Position 1488: 0.0023184995919730525
Position 1785: 0.0022019582173561495
Position 1551: 0.002091312313162495
Position 4086: 0.001916046858028593
Position 3118: 0.001772418111506128
Position 5244: 0.0016714347289679336
Position 712: 0.0015469751443789358
Position 1764: 0.0014758484296951246
Position 4949: 0.0014142584647849823
Position 5158: 0.0013441774836721295
Position 3269: 0.0011273098531056633
Position 2960: 0.0010866139142816425
Position 2948: 0.0010547023248683716
Position 3741: 0.0008944952821208598
Position 3325: 0.0008430194049446029
Position 1822: 0.0008135513055212011
Position 2403: 0.0006799132781515866
Position 808: 0.0006780736798984731
Position 2975: 0.0006714565081207434
Position 3248: 0.0006402231586705072
Position 4077: 0.0005763486071232721
Position 2087: 0.0005529874393767419
Position 5179: 0.0005398983246531414
Position 1451: 0.0005081571412700532
Position 2418: 0.0004388811843647621
Position 377: 0.0004028732323513021
Position 3066: 0.00036293133281548783
Position 3774: 0.00036203051289353006
Position 1263: 0.00029228684375755514
Position 1176: 0.00028015599346886536
Position 3251: 0.0002637414589007606
Position 4823: 0.00021373506557990752
Position 4310: 0.00020797138036108095
Position 2398: 0.00020617525571267254
Position 3542: 0.00020478685789953495
Position 3732: 0.00020374648481610427
Position 1472: 0.00020349629918715948
Position 391: 0.00019284801683155996
Position 1895: 0.00018609942098821725
Position 621: 0.00017403411662700219
Position 7063: 0.0001703121941042023
Position 219: 0.00016534977159699706
Position 3815: 0.00013836160629577353
Position 1705: 0.00013328387386254075
Position 1709: 0.0001326301391246462
Position 2831: 0.00013228758113815003
Position 6033: 0.00012478217314371373
Position 1857: 0.00012093935801030515
Position 1654: 0.00010083102310897843
Position 2576: 9.660800983960212e-05
Position 404: 8.705484370168784e-05
Position 2795: 6.70104390809417e-05
Position 2775: 6.244302857585292e-05
Position 6130: 5.975246473833107e-05
Position 37: 5.8874178414511205e-05
Position 1051: 5.571057903066484e-05
Position 1276: 5.0412326067419516e-05
Position 1189: 4.363990339610227e-05
Position 196: 4.167611028365163e-05
Position 1571: 3.928379203193699e-05
Position 1237: 3.3482060526925996e-05
Position 2649: 3.327301014905865e-05
Position 2643: 2.6732711894232448e-05
Position 1021: 2.3668241879283527e-05
Position 4068: 2.2651987887218156e-05
Position 2128: 1.8267289046183408e-05
Position 1055: 1.577104637639187e-05
Position 3853: 1.4930757728920937e-05
Position 1802: 1.293772392583839e-05
Position 300: 1.1937621202146574e-05
Position 1537: 1.1841750357991632e-05
Position 489: 1.0885743836508736e-05
Position 607: 1.0774522464951911e-05
Position 82: 1.053622284958638e-05
Position 1099: 1.0166109651095321e-05
Position 354: 9.193675782627694e-06
Position 1679: 9.155808037458704e-06
Position 1060: 8.447402400321488e-06
Position 1539: 7.312598414846579e-06
Position 399: 5.438978999159321e-06
Position 3517: 4.829178023157209e-06
Position 594: 4.6691905931602885e-06
Position 362: 4.374317167593358e-06
Position 6081: 3.444898955383592e-06
Position 1068: 3.2274257535874978e-06
Position 118: 3.1515550502479585e-06
Position 56: 3.098111201596955e-06
Position 4226: 2.6536234427781277e-06
Position 1117: 2.4478332708512053e-06
Position 465: 2.3153928786544737e-06
Position 445: 2.085793007811964e-06
Position 3822: 1.9626284076099864e-06
Position 2448: 1.6670183263496415e-06
Position 2096: 1.344961445637635e-06
Position 2105: 1.3211744240207427e-06
Position 2137: 1.312082109987491e-06
Position 296: 1.2319980970387179e-06
Position 3522: 1.0337784103392704e-06
Position 304: 8.343721657379462e-07
Position 254: 7.095723697293978e-07
Position 6790: 4.741268584893488e-07
Position 287: 3.357559576837675e-07
Position 100: 2.9641462393171055e-07
Position 342: 2.4535266562928644e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3395: 0.9645259180372127
Position 5982: 0.877658111396774
Position 2725: 0.5919690364188538
Position 6667: 0.5522230884534794
Position 2524: 0.46690804741490166
Position 2477: 0.36116393330205776
Position 1983: 0.3373984570353052
Position 573: 0.23214058147120983
Position 1064: 0.20582990774761364
Position 4262: 0.2043877397655642
Position 1353: 0.1725557721427714
Position 4822: 0.1450508905421331
Position 5124: 0.13483758113765784
Position 1031: 0.1004169856102638
Position 712: 0.09664173652696174
Position 6774: 0.08354926125873156
Position 5057: 0.0792270116876212
Position 5902: 0.05695148466833229
Position 2538: 0.05059862482805672
Position 5223: 0.04905203628006503
Position 3611: 0.045637497994867
Position 4244: 0.04121977537449791
