Gene = Lrrc51
index = 647
Annotated 5SS: [  105 13232 18307 20434]
Annotated 3SS: [13093 18100 20284 20655]
SMsplice 5SS: [  119 12365 13232 18307 20434]
SMsplice 3SS: [12301 13093 18100 20284 20703]
top_k =  1000
Partition function (log Z): -8.696151151829369

Sorted 5' Splice Sites (High to Low Probability):
Position 13232: 0.9494617609165007
Position 119: 0.805451361213291
Position 18307: 0.7103494117658726
Position 20434: 0.6700490444360276
Position 12365: 0.5868925027490279
Position 6617: 0.4285309136906696
Position 14650: 0.3002919939333224
Position 16710: 0.1903245580218461
Position 11771: 0.1525195185499941
Position 105: 0.13129943869604374
Position 11130: 0.12534479025464906
Position 15508: 0.07866964265530288
Position 4356: 0.07042614611644724
Position 18226: 0.03891287613604906
Position 18139: 0.034290672203909016
Position 2391: 0.027554497211084827
Position 20354: 0.02576279081384366
Position 356: 0.02313209240261976
Position 2638: 0.022098002357736197
Position 5272: 0.020890193334947234
Position 45: 0.0175272445694192
Position 17914: 0.017338596982848797
Position 81: 0.015854866088240636
Position 2764: 0.014545625976801818
Position 17546: 0.01438182699570235
Position 17961: 0.013273003582227733
Position 15066: 0.013154645613269324
Position 530: 0.01268013318735074
Position 2705: 0.012168863204101482
Position 5445: 0.01209755785225106
Position 6806: 0.012068387017565059
Position 15662: 0.012019196718848728
Position 1337: 0.011349064873666534
Position 4367: 0.010049796559122876
Position 1059: 0.009608553352624291
Position 13267: 0.00750779809465393
Position 8107: 0.007010906019785904
Position 17055: 0.005676499561078479
Position 11800: 0.0050592331304750195
Position 4030: 0.003560021397383188
Position 8208: 0.0027709988182896945
Position 9598: 0.0026228735328769075
Position 19348: 0.0023937371169063127
Position 8090: 0.002312873739078399
Position 2961: 0.002281390421952512
Position 1358: 0.0019672165774585674
Position 11737: 0.0016404992768020586
Position 1076: 0.001199266157247772
Position 2418: 0.0010735193477085078
Position 4281: 0.0009446551711703959
Position 915: 0.0008470208361762863
Position 2571: 0.0008351711482570552
Position 1653: 0.000825679531034841
Position 819: 0.0006916087145595063
Position 4467: 0.0006458054942178396
Position 2414: 0.0006382244795008179
Position 14951: 0.0004554544733701648
Position 13835: 0.0003772496070576278
Position 13768: 0.00027804963396217355
Position 4026: 6.946471303279905e-05
Position 3935: 6.672296935671446e-05
Position 15510: 6.588673727338796e-05
Position 3969: 5.7621746704902266e-05
Position 148: 5.491784355293351e-05
Position 316: 3.644614104423043e-05
Position 429: 3.518618729811433e-05
Position 1390: 2.7750408053195244e-05
Position 1491: 1.881533173804729e-05
Position 254: 1.7435315588190104e-05
Position 84: 1.5867114768725972e-05
Position 2548: 1.563629841137528e-05
Position 69: 1.309752709367576e-05
Position 362: 1.2079763331590881e-05
Position 2540: 1.0324490106730344e-05
Position 557: 8.49370901641844e-06
Position 1345: 8.270364094655372e-06
Position 2421: 6.429374393826126e-06
Position 48: 6.0818828458052154e-06
Position 2325: 5.370665510399907e-06
Position 2500: 5.05307465556026e-06
Position 955: 4.021529941277317e-06
