Gene = Prpf31
index = 859
Annotated 5SS: [  72  758  921 2767 3417 4246 4878 6374 6767 8774 8946 9720 9903]
Annotated 3SS: [  572   859  2682  3318  4138  4707  6215  6676  8645  8872  9590  9803
 10811]
SMsplice 5SS: [   72   499   758   921  2767  3417  4246  4878  6374  6767  8774  8946
  9720  9903 10909]
SMsplice 3SS: [  402   572   859  2682  3318  4138  4707  6215  6676  8645  8872  9571
  9803 10811 11964]
top_k =  1000
Partition function (log Z): 25.71885078385692

Sorted 5' Splice Sites (High to Low Probability):
Position 8774: 0.9980786260335257
Position 6767: 0.9888492591084121
Position 758: 0.9767587559600979
Position 72: 0.9586785290726844
Position 9720: 0.939618939506949
Position 9903: 0.8415298059365245
Position 3417: 0.8337008129056627
Position 2767: 0.8257973734921723
Position 8946: 0.7940204387039056
Position 921: 0.7584742164073288
Position 6374: 0.7431080750300961
Position 499: 0.6628563889874177
Position 4878: 0.5712209011542879
Position 4246: 0.4737479393776363
Position 4262: 0.4533887779960815
Position 10909: 0.3488894582890597
Position 10955: 0.3365491485300048
Position 9288: 0.16126107095066552
Position 3736: 0.1606313470151704
Position 9335: 0.15802033155678694
Position 9995: 0.11879542029941753
Position 6560: 0.09644680414446054
Position 4798: 0.08680818158531053
Position 1138: 0.0861438505477711
Position 9678: 0.03793728908336076
Position 2798: 0.03451174164743614
Position 3028: 0.03194824890323286
Position 10902: 0.027566777335981858
Position 6588: 0.025375155668251125
Position 10228: 0.024411802577546736
Position 1963: 0.024339235195950316
Position 282: 0.023819091163548564
Position 8963: 0.021047468483346262
Position 7276: 0.02065061015858116
Position 5331: 0.019144722423667836
Position 2537: 0.01758645646994175
Position 5944: 0.017196126663271222
Position 2362: 0.015094835339396553
Position 4217: 0.015015128342704399
Position 9439: 0.014265507698834737
Position 4883: 0.014184324234366913
Position 11153: 0.011524343870735712
Position 203: 0.01051800790924252
Position 3514: 0.010228635792594693
Position 1205: 0.010123572968744271
Position 8551: 0.00946772285406366
Position 2066: 0.008863907501993996
Position 763: 0.008740145719838844
Position 1182: 0.007291693637370164
Position 9523: 0.0071519462008617345
Position 11621: 0.006904115107264112
Position 4214: 0.006866016907461724
Position 1978: 0.00683380833620503
Position 9208: 0.006540729148773276
Position 4557: 0.006355769951724262
Position 6333: 0.006305980111757253
Position 4920: 0.0059663990275242145
Position 4250: 0.0052777544443340495
Position 7312: 0.005128560204952456
Position 3879: 0.005018239327497494
Position 3769: 0.004659591713143849
Position 7164: 0.004642451423249687
Position 683: 0.004473050952950223
Position 12036: 0.004458067030630802
Position 3249: 0.004359025792234837
Position 8156: 0.003960431476431638
