Gene = Ercc1
index = 384
Annotated 5SS: [  419   940  3839  5487  6015  7928  9648 10395 10584]
Annotated 3SS: [  827  3622  5382  5914  7850  9547 10322 10514 11640]
SMsplice 5SS: [  189   940  3839  5487  6015  7928 10469]
SMsplice 3SS: [  827  3622  5382  5914  7850 10322 11640]
top_k =  1000
Partition function (log Z): 11.67750586239379

Sorted 5' Splice Sites (High to Low Probability):
Position 3839: 0.9899789424170363
Position 6015: 0.9653850449360879
Position 7928: 0.9410829889415142
Position 5487: 0.8870686523253686
Position 940: 0.8549847091332636
Position 9648: 0.46412481733953714
Position 10469: 0.4217726034163035
Position 10584: 0.4178715640972448
Position 326: 0.4075835180769311
Position 189: 0.3795698227447955
Position 571: 0.3461022692488711
Position 419: 0.18646324784556215
Position 632: 0.17732069566805247
Position 10395: 0.17058903446313964
Position 5763: 0.16820258153026346
Position 3352: 0.16472192967937097
Position 4669: 0.162308066905454
Position 8246: 0.07879000113386428
Position 925: 0.0469825138685076
Position 5846: 0.04260773152642965
Position 4633: 0.028049798697477576
Position 10201: 0.027677722159751655
Position 4470: 0.02586577920631946
Position 8095: 0.019728954596404467
Position 4272: 0.017659779825483755
Position 5432: 0.016692675749646068
Position 5841: 0.013859150172605398
Position 7360: 0.012895594847872472
Position 996: 0.01277518696516062
Position 5796: 0.01204501209178315
Position 10402: 0.007887027929751633
Position 11221: 0.007841988916094809
Position 8721: 0.007544404157549372
Position 4150: 0.00693383375563046
Position 3824: 0.006742458435740783
Position 3181: 0.0058635911193279594
Position 2134: 0.005642185166276377
Position 4215: 0.00545996618160734
Position 1731: 0.004988460081372544
Position 3703: 0.004188981145050817
Position 3476: 0.0038409624201853807
Position 6305: 0.0036162210126569135
Position 5437: 0.0035216670742582246
Position 5112: 0.0031893407641217786
Position 2254: 0.0031854668359442857
Position 11101: 0.003185196862853146
Position 994: 0.0031824447325763568
Position 698: 0.003099324577307231
Position 10790: 0.0029574384421533454
Position 4976: 0.0029363435696089096
Position 10024: 0.0028682863059985102
Position 3694: 0.0028544584788556893
Position 4524: 0.0025825772804969156
Position 4089: 0.0024075939431569726
Position 7991: 0.00225114809593172
Position 4293: 0.0022280160137435764
Position 6184: 0.002139429167865838
Position 5649: 0.001877068688845049
Position 2195: 0.0017896934636357506
Position 7280: 0.0017122537334223454
Position 8536: 0.0015863608873440517
Position 11322: 0.001556200882075705
Position 10620: 0.0015516180098358186
Position 5307: 0.001460625585748437
Position 8378: 0.0013595171415406123
Position 6089: 0.0013281887825897078
Position 1065: 0.0013222572983794334
Position 5606: 0.0012826000486353517
Position 6373: 0.0010860662393014488
Position 897: 0.001071923088125811
Position 6006: 0.0009855064084252976
Position 4265: 0.000978286527303384
Position 2361: 0.0009405168345594724
Position 2354: 0.0008623366270933283
Position 4285: 0.0007731909744842045
Position 8919: 0.000736409236613389
Position 9566: 0.0007327819391272706
Position 4333: 0.0006965932056152927
Position 4155: 0.0006671296343558304
Position 9673: 0.0006396180282846886
Position 3058: 0.000626971218037059
Position 11478: 0.0005761294984434128
Position 3402: 0.0005743576722969414
Position 4675: 0.0005493317206661583
Position 622: 0.000507060433557022
Position 11492: 0.00048588698397773544
Position 8482: 0.0004511020509014869
Position 8328: 0.0004229126422419488
Position 4785: 0.0004180072919077649
Position 6154: 0.00041146823734270453
Position 2295: 0.0003884684636377777
Position 8015: 0.0003737529246251134
Position 474: 0.00036930502658311755
Position 10972: 0.0003626494740314873
Position 388: 0.0003516393034258162
Position 2620: 0.00034264893751259195
Position 4442: 0.00033844515792742823
Position 1921: 0.00033840942752634377
Position 5585: 0.00033111919408717
Position 6425: 0.0003199802269038102
Position 180: 0.0003074436617307152
Position 330: 0.00030277641123425936
Position 10831: 0.00026574137557353923
Position 4958: 0.00025847077048004084
Position 5029: 0.00025797507606099444
Position 8735: 0.0002573734596251551
Position 10848: 0.00025627704786641137
Position 668: 0.0002545297892267728
Position 6000: 0.00023334125154629668
Position 3382: 0.00022870776547729129
Position 2367: 0.00022751778337106785
Position 1053: 0.00019535118769893413
Position 6012: 0.00019476223685333552
Position 7651: 0.0001814240517027277
Position 9702: 0.00015801858034931218
Position 3144: 0.00015000502114470235
Position 11143: 0.00014366380095337696
Position 10923: 0.00013796698611125266
Position 10876: 0.0001345473839418139
Position 3680: 0.0001333076590123456
Position 573: 0.00012827167394546682
Position 1972: 0.0001254328975079177
Position 1714: 0.000124584977416338
Position 1585: 0.00012454526932519582
Position 5500: 0.00011043513266979238
Position 361: 0.00010698845182826161
Position 2856: 0.00010437868342662514
Position 6058: 0.00010344081754237085
Position 11347: 0.00010267759272725852
Position 2232: 0.00010041079506769505
Position 6220: 9.866229119976803e-05
Position 231: 9.810789911283548e-05
Position 7255: 9.659322289036926e-05
Position 860: 8.723090429015697e-05
Position 1304: 8.492998101266737e-05
Position 932: 7.731633993903564e-05
Position 5991: 7.699407756653706e-05
Position 8740: 7.496780458579427e-05
Position 1000: 7.288107297983699e-05
Position 8281: 7.265302441585948e-05
Position 6478: 6.95155114236057e-05
Position 1793: 6.234622148559559e-05
Position 7006: 6.038826815862631e-05
Position 6063: 5.843828809717907e-05
Position 752: 5.329744915907027e-05
Position 174: 4.9143925950725925e-05
Position 2017: 4.767968807607488e-05
Position 1564: 4.7161591424364e-05
Position 11237: 4.588185327389498e-05
Position 1569: 4.281245777422847e-05
Position 366: 3.544082630069154e-05
Position 1061: 3.5283060905997945e-05
Position 4269: 3.501986801385992e-05
Position 375: 3.27833593529999e-05
Position 970: 3.0016206371277182e-05
Position 341: 2.9357200459190517e-05
Position 5989: 2.70044600662288e-05
Position 6399: 2.4589174373991027e-05
Position 7914: 2.4174768056048086e-05
Position 2025: 2.2728051407466927e-05
Position 7985: 2.1672435367591064e-05
Position 7089: 2.085693961528944e-05
Position 7036: 1.980608908967333e-05
Position 7085: 1.813579628978606e-05
Position 468: 1.5639932523954723e-05
Position 7143: 1.5068116728019644e-05
Position 265: 1.3533188750337922e-05
Position 614: 1.2341935252474889e-05
Position 4787: 9.118503940640765e-06
Position 7889: 7.941049998828078e-06
Position 353: 7.812960060394681e-06
Position 766: 7.658470147769405e-06
Position 611: 6.313578894043497e-06
Position 43: 5.607478025729844e-06
Position 7997: 5.115398960343009e-06
Position 423: 4.81643182264048e-06
Position 130: 4.495500869919702e-06
Position 609: 4.300973215343685e-06
Position 742: 4.097889913898446e-06
Position 702: 3.8358038663981834e-06
Position 4112: 3.6296342441690526e-06
Position 344: 2.7460641938701047e-06
Position 59: 2.5188486217420974e-06
Position 65: 2.4544795030204553e-06
Position 364: 2.41491831811115e-06
Position 385: 2.380247653198811e-06
Position 653: 2.342321193417477e-06
Position 3808: 1.009864391332034e-06
Position 2596: 9.162727212685623e-07
Position 3743: 9.023226823493928e-07
Position 2456: 8.389860467485151e-07
Position 2705: 4.955651738564572e-07
Position 432: 4.566149238650063e-07
Position 4351: 3.344824436169818e-07
Position 1776: 2.658526463743169e-07
Position 2566: 2.5630909882792024e-07
Position 4193: 2.119402746525408e-07
Position 1860: 2.0202714011087626e-07
Position 3881: 1.8738429912241472e-07
Position 4020: 1.6555715612896917e-07
Position 4712: 1.426215731174722e-07
Position 4191: 1.308184819783859e-07
Position 4689: 1.2910846253134356e-07
Position 4027: 3.736281396946997e-08
Position 2434: 5.338508281860627e-09
Position 5556: 4.9145214779177305e-09
Position 1767: 2.9856539300827076e-09
Position 4575: 1.3749574720850041e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3622: 0.9918386298720957
Position 5914: 0.9271891574277734
Position 827: 0.884734843510356
Position 5382: 0.8672074104218696
Position 7850: 0.856661622771384
Position 10322: 0.8186652114807951
Position 11640: 0.5306208552995125
Position 401: 0.4355210730625289
Position 9547: 0.4230759780956906
Position 10875: 0.20559630909094936
Position 3273: 0.1431331851882317
Position 11378: 0.1152184204069951
Position 4591: 0.0966951661507437
Position 10459: 0.09460895922815074
Position 8157: 0.08765916844654935
Position 7820: 0.0802253113342362
Position 5569: 0.07438778593507277
Position 4543: 0.05822026476542796
Position 5486: 0.05105352618916773
Position 10514: 0.04770353099877041
Position 4088: 0.042935495267998364
Position 5940: 0.035294834413486256
Position 505: 0.03230944251370554
Position 10502: 0.030994623192448497
Position 11260: 0.030417309485804737
Position 9552: 0.027574874176855828
Position 5733: 0.02383419107798863
Position 834: 0.022301256771972214
Position 5669: 0.021285622204121966
Position 5334: 0.021054984982538875
Position 5550: 0.02050085278426654
Position 11298: 0.019609103026783613
Position 10468: 0.01826998695781868
Position 7775: 0.017795610949289335
Position 294: 0.015214634866719541
Position 4523: 0.014658160580103927
Position 5750: 0.014019762461359966
Position 5403: 0.013163208601944084
Position 10815: 0.011927729339342247
Position 10140: 0.011926834332128572
Position 4396: 0.011545842967861016
Position 11648: 0.01143671122199439
Position 4349: 0.010897547731596511
Position 9932: 0.009483097009313959
Position 432: 0.008949983862477239
Position 5676: 0.008540185993527986
Position 8617: 0.008269440256914787
Position 10180: 0.007929714426410594
Position 774: 0.007921369315822964
Position 7854: 0.007869820099521172
Position 2768: 0.007777011123623419
Position 9412: 0.007568102878629039
Position 10277: 0.007233334714453474
Position 10688: 0.006217478456448122
Position 3181: 0.0059944078690043895
Position 10543: 0.005982077981031714
