Gene = Ctr9
index = 305
Annotated 5SS: [  231  1362  4980  5515  6427  9584 11712 13973 14312 14556 14792 15069
 16515 17489 17653 17961 20430 20705 21555 22130 22646 23509 24528 24976]
Annotated 3SS: [ 1262  4739  5396  6336  9434 11603 13864 14074 14465 14662 14884 16425
 17302 17564 17811 20312 20558 21482 21993 22498 23350 24430 24862 26407]
SMsplice 5SS: [  231  1362  1669  4980  6427 11712 13973 14312 14556 14792 15069 16515
 17489 17653 17961 20705 21269 21555 22130 22646 23509 24976]
SMsplice 3SS: [ 1262  1541  4739  6336 11603 13864 14074 14465 14662 14884 16425 17302
 17564 17811 20558 21166 21482 21993 22498 23350 24862 26407]
top_k =  1000
Partition function (log Z): 33.41942184966779

Sorted 5' Splice Sites (High to Low Probability):
Position 22646: 0.9895934329143409
Position 14556: 0.9833544661716643
Position 11712: 0.9812024233872538
Position 22130: 0.9643578668545648
Position 1362: 0.9625862296211491
Position 13973: 0.9572255292612778
Position 14792: 0.9547452654460373
Position 17653: 0.9511030775128992
Position 6427: 0.9275523290665747
Position 21555: 0.9077345577944779
Position 23509: 0.8730015883594602
Position 24976: 0.8694170647055528
Position 20705: 0.8505919530176912
Position 17961: 0.8329551347155184
Position 16515: 0.8217197197066849
Position 15069: 0.7626566299600906
Position 14312: 0.7335717228738347
Position 17489: 0.6898055361600997
Position 21269: 0.6218861158644053
Position 4980: 0.6168349476483065
Position 231: 0.5750071665075591
Position 9584: 0.43535026236114077
Position 24528: 0.40477090598872506
Position 20430: 0.33652510222323456
Position 1669: 0.276517705134974
Position 23952: 0.2626548342096716
Position 1600: 0.2602213108967545
Position 5515: 0.25893199428603486
Position 1651: 0.23369194485723196
Position 2716: 0.1387465212800413
Position 102: 0.1271193489214387
Position 3167: 0.11531554785365304
Position 18597: 0.10064762113997193
Position 157: 0.09378089568493782
Position 25743: 0.09319765867842612
Position 1157: 0.08066349018043334
Position 107: 0.0778600108243168
Position 7640: 0.07425534962148124
Position 13521: 0.07323381062588268
Position 22902: 0.06938316219761538
Position 15277: 0.06469315342576165
Position 19794: 0.06233404428871833
Position 18270: 0.05768865642577652
Position 15325: 0.057077217625672194
Position 10565: 0.0532218299913549
Position 11998: 0.05299472624597213
Position 12982: 0.05215635405063686
Position 21313: 0.05097373197028933
Position 116: 0.05040580048530395
Position 14181: 0.05006857497842465
Position 8029: 0.049962245357930375
Position 1627: 0.04875303338719964
Position 9785: 0.04637351122267678
Position 8361: 0.04292598140900436
Position 445: 0.040291240875646554
Position 2820: 0.039878312936551676
Position 21576: 0.03568635249011088
Position 23478: 0.03508657387873055
Position 456: 0.03467385701135648
Position 23079: 0.03182632401456118
Position 25172: 0.03137981142524618
Position 5357: 0.029081975127680154
Position 17633: 0.0284551426719415
Position 6182: 0.028394456481121936
Position 1001: 0.02675189380414731
Position 1845: 0.026586444001823497
Position 3401: 0.02443560615252917
Position 25007: 0.023291677410062623
Position 15980: 0.023226249438340615
Position 14330: 0.022185348579868987
Position 1595: 0.02164629007519777
Position 694: 0.021637133159802903
Position 18275: 0.01821966644534168
Position 19528: 0.01772862104291057
Position 17367: 0.016147230453460896
