Gene = Trmt13
index = 1143
Annotated 5SS: [  829 19949 22124 22395 24358 24854 25097 26116 28833 29392 32094]
Annotated 3SS: [18993 22076 22327 24294 24783 24989 25947 28759 29316 31663 32976]
SMsplice 5SS: [  557 11267 25097 32094]
SMsplice 3SS: [11131 24989 31862 32976]
top_k =  1000
Partition function (log Z): -14.72027536649958

Sorted 5' Splice Sites (High to Low Probability):
Position 11267: 0.990344185707486
Position 557: 0.9345874790970468
Position 12886: 0.5051840104610958
Position 4335: 0.4624858910778124
Position 829: 0.46048881893271315
Position 21961: 0.3858317095009048
Position 13715: 0.32087470446059607
Position 8379: 0.2990624591926725
Position 22395: 0.25650343902821593
Position 19265: 0.2517836657538355
Position 127: 0.15730577908361257
Position 7218: 0.1415995040201351
Position 13235: 0.09776880876842675
Position 834: 0.08507153057514194
Position 22169: 0.07111129961424438
Position 210: 0.0640085004704238
Position 4714: 0.06256939272747078
Position 12417: 0.05026503549322666
Position 12188: 0.042586104915949934
Position 3061: 0.041540021509564845
Position 48: 0.0340846459695692
Position 2976: 0.032092052031951694
Position 43: 0.03147067869895393
Position 844: 0.030404994500080464
Position 2554: 0.02853895784575518
Position 13657: 0.02577817696323088
Position 229: 0.025299482644497412
Position 10920: 0.023096852069104216
Position 154: 0.02080764534443036
Position 270: 0.020664423808566944
Position 19949: 0.020464178769921303
Position 4406: 0.013392570035809655
Position 3018: 0.013121769685260484
Position 3705: 0.008389382249669074
Position 16812: 0.006749680963682994
Position 17214: 0.006666553195280628
Position 9797: 0.00642495128501978
Position 15722: 0.005581220132035889
Position 11223: 0.005562228432585
Position 535: 0.0018783061170184446
Position 17672: 0.0016261670714357624
Position 166: 0.001601393365493247
Position 2313: 0.0013277944246689486
Position 3934: 0.0010870433515697707
Position 12395: 0.00102240171421782
Position 367: 0.0008884673686354058
Position 3897: 0.0007292400766021132
Position 151: 0.0006798831838154078
Position 3024: 0.0006577597288054585
Position 101: 0.0005351265978178206
Position 2488: 0.00046862380195810825
Position 302: 0.00044649412517759374
Position 11245: 0.0003323819383929676
Position 12391: 0.0002874907128446308
Position 865: 0.0002850411654219835
Position 143: 0.00025214837271416704
Position 2693: 0.00023238485521585837
Position 108: 0.00021990614242281436
Position 1196: 0.0002164829542721184
Position 4095: 0.00020693366582708126
Position 3755: 0.00020199620843850045
Position 12106: 0.00019645804367279088
Position 73: 0.00018614689523270341
Position 105: 0.00018213007985137095
Position 381: 0.00018131209324876742
Position 55: 0.00016930460917076242
Position 4571: 0.00016858374934612875
Position 3733: 0.00016415796812831965
Position 2770: 0.0001606430379555988
Position 2070: 0.0001603955069406675
Position 530: 0.00014752808791838938
Position 99: 0.00013432119852904245
Position 11595: 0.00011943807660762831
Position 87: 0.00010673350699642296
Position 11409: 7.69336372276239e-05
Position 439: 7.308670273891579e-05
Position 695: 6.748397280900154e-05
Position 600: 6.478648179628436e-05
Position 11868: 5.59811119977262e-05
Position 306: 4.686967706749569e-05
Position 6163: 4.5006993546587026e-05
Position 20: 3.661579918035295e-05
Position 11375: 3.387812487289604e-05
Position 607: 2.7347313648313635e-05
Position 18: 2.525975259504138e-05
Position 317: 1.333599942607266e-05
Position 1653: 1.2869093894007685e-05
Position 11824: 1.0418694278254827e-05
Position 618: 1.0387954573265436e-05
Position 355: 8.339547257831512e-06
Position 393: 8.219431655508448e-06
Position 169: 7.320281621220912e-06
Position 333: 7.189930126683447e-06
Position 3388: 5.087852487725887e-06
Position 3331: 3.343103254935667e-06
Position 720: 2.798497598201786e-06
Position 398: 1.3923962442904109e-06
Position 3210: 6.300645302092711e-07
Position 3083: 6.222140640438001e-07
Position 680: 1.0053183967577097e-07
Position 976: 3.0851252981462215e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11131: 0.9967629023661077
Position 18993: 0.5176575310177983
Position 21835: 0.5023337691476136
Position 690: 0.47321077137689976
Position 4226: 0.410090525148555
Position 367: 0.33103066653457947
Position 22327: 0.29354330223258673
Position 13515: 0.24093922439363685
Position 12751: 0.20084910641801043
Position 8267: 0.18354172338585467
Position 7148: 0.14065988131269017
Position 22076: 0.13021315861412147
Position 13593: 0.1102376872014178
Position 26345: 0.10516688711549411
Position 28759: 0.10035151302445208
Position 8222: 0.09017724451928712
Position 12814: 0.07990274812959539
Position 12802: 0.07839091630671305
Position 13070: 0.0743958898350214
Position 22702: 0.0723243298889329
Position 11966: 0.06224824796472022
Position 20021: 0.04575112128367335
Position 24294: 0.04323790109750833
Position 4605: 0.041134951152365935
Position 12518: 0.0409196503365806
Position 2961: 0.03687824840558573
Position 4210: 0.03647569390726955
Position 12632: 0.0330413219489152
Position 636: 0.03166941050224357
Position 12187: 0.03052959171541774
Position 8012: 0.02539234073016986
Position 2426: 0.025094041222027852
Position 19779: 0.02347677246607291
Position 20535: 0.02329411802555453
Position 10780: 0.023096852069104227
Position 2792: 0.021432946936258964
Position 12629: 0.02127403483389288
Position 12824: 0.02124848129661392
Position 19019: 0.020355059861558753
Position 17123: 0.019202482590420403
Position 12604: 0.017655489315080448
Position 4627: 0.01694273359083777
Position 4184: 0.016194444074738197
Position 695: 0.013408835069984247
Position 12835: 0.012011187155728801
Position 3608: 0.01009452495049927
Position 23054: 0.009706644684850767
Position 2916: 0.009124894471485807
Position 13041: 0.009034009606151005
Position 13022: 0.008967067135020879
Position 4194: 0.007899427431871274
Position 3003: 0.00787338025872967
Position 16692: 0.007745773925907783
Position 12264: 0.0077450252725061374
Position 12285: 0.007563477920393576
Position 13791: 0.007428592048901734
Position 15629: 0.007237774265581813
Position 12490: 0.007212295241061679
Position 794: 0.006973332194196799
Position 2619: 0.005629803571706787
Position 9329: 0.0052128883639049805
Position 11981: 0.004793414851092786
Position 13027: 0.00456288728012381
Position 12555: 0.004495782032522845
Position 13118: 0.003984704552013263
Position 4290: 0.003825643478885729
Position 14115: 0.0035990738687482807
Position 12015: 0.0035293040219415055
Position 328: 0.003468914059165326
Position 12282: 0.003398750035471797
Position 13225: 0.003228958016592092
Position 11774: 0.0032143648670070646
Position 12241: 0.002805432110735491
Position 13559: 0.0026640610801023207
Position 4660: 0.0026166850879955662
Position 16469: 0.0023783413113893145
Position 2799: 0.0023056712600628988
Position 14517: 0.0020799915789805543
Position 17652: 0.001959111455501344
Position 18895: 0.0019124099660589328
Position 9777: 0.0017463002190597392
Position 2473: 0.0016222728462676975
Position 692: 0.0014087715311997535
Position 15160: 0.0013898866667747941
Position 2353: 0.0013648627452785985
Position 17151: 0.0012677636598815518
Position 11355: 0.0012381750332624891
Position 714: 0.0012369058044278982
Position 2194: 0.0012224758485095673
Position 384: 0.0012084624376930925
Position 2839: 0.0011374076035563527
Position 2751: 0.0010784579757833871
Position 4642: 0.0009896770262055334
Position 7212: 0.000977520956038415
Position 712: 0.0009486096208417029
Position 2408: 0.0009208184171784715
Position 4558: 0.0008851631129666456
Position 603: 0.0008684758429518262
Position 708: 0.0008542773214020378
Position 434: 0.0008196898336843032
Position 717: 0.0007104887386721408
Position 797: 0.0006848841261092216
Position 13714: 0.0006785840703398772
Position 2856: 0.0006775896134927677
Position 4257: 0.0006693119308574429
Position 4118: 0.000635311893207824
Position 19031: 0.0006262221214381291
Position 2859: 0.0006106834274795953
Position 3851: 0.0005849364309933583
Position 811: 0.0005799782718084171
Position 4013: 0.0005751951187012028
Position 503: 0.0005514826820416104
Position 11428: 0.0005207198375965171
Position 2831: 0.0004888209306022528
Position 472: 0.00044967006937009246
Position 14647: 0.0004228189884543446
Position 705: 0.0003481820879423998
Position 371: 0.00025347893479397797
Position 11917: 0.00023976307883636112
Position 475: 0.0002316781120393036
Position 390: 0.00022044875894975597
Position 1112: 0.0002191712998703031
Position 12034: 0.00017593702360173903
Position 182: 0.00017154686527594504
Position 462: 0.00016093024737660788
Position 15846: 0.00015687859121370454
Position 11537: 0.00015296829087187803
Position 2972: 0.00015258088719280634
