Gene = Cln6
index = 269
Annotated 5SS: [  170  5900  7268  8370  8856 10447]
Annotated 3SS: [ 5784  7168  8180  8799 10323 11831]
SMsplice 5SS: [  170  5900  7268  8856 10447]
SMsplice 3SS: [ 5784  7168  8799 10323 11831]
top_k =  1000
Partition function (log Z): 1.2838122990487788

Sorted 5' Splice Sites (High to Low Probability):
Position 170: 0.9887953324047497
Position 5900: 0.9804132015661573
Position 10447: 0.9129003769748217
Position 7268: 0.7979189791126158
Position 8856: 0.721134157018402
Position 8370: 0.47852282797834594
Position 1807: 0.3514901010939394
Position 11145: 0.12413056121048359
Position 2850: 0.11491267517398758
Position 4348: 0.0723877996620608
Position 1160: 0.058127406703910624
Position 10701: 0.054624295726615556
Position 8969: 0.05427843114627284
Position 7511: 0.051940741969261864
Position 9440: 0.04863125628824797
Position 4470: 0.048050861407456215
Position 8003: 0.04763021618380416
Position 2844: 0.0450335476815117
Position 2254: 0.04423240597929191
Position 8937: 0.037260441602520476
Position 11720: 0.035793768882063835
Position 3336: 0.03261250184174147
Position 11991: 0.029732685611538797
Position 642: 0.028379252582837463
Position 5685: 0.02577160544037849
Position 6108: 0.024511561826001827
Position 6648: 0.019196242617492018
Position 8720: 0.018887878566653863
Position 2833: 0.01802962061532825
Position 2309: 0.01547354964076887
Position 8695: 0.015005961548199059
Position 10860: 0.014116710787741639
Position 1116: 0.013997845963284494
Position 12099: 0.012625007916575967
Position 8989: 0.012268905785499742
Position 9883: 0.011140412709126624
Position 917: 0.009820095349386831
Position 10324: 0.00912547380682791
Position 7147: 0.008969965985185261
Position 3523: 0.007905698742032735
Position 11955: 0.007892998440534725
Position 12430: 0.007649101953583103
Position 9720: 0.007074733656411668
Position 2079: 0.006920950511887957
Position 12085: 0.006478181322465207
Position 11273: 0.006064991754091657
Position 1196: 0.005824498038798185
Position 5076: 0.0057957801848741814
Position 3174: 0.005751203626096322
Position 10829: 0.0056367340133978575
Position 1288: 0.005611475934877131
Position 9356: 0.005299662554855095
Position 155: 0.004839173769303337
Position 4644: 0.004800003136191091
Position 9010: 0.004496418568200056
Position 4949: 0.004388433705160484
Position 2351: 0.004304520478240888
Position 9251: 0.004183739092596862
Position 12160: 0.0040993509941517434
Position 9660: 0.004005707425797988
Position 10434: 0.003881741825925317
Position 6523: 0.0037720946316440462
Position 2163: 0.0037236086694484396
Position 11983: 0.0030930026508775945
Position 12033: 0.0027282885133016813
Position 4843: 0.002670922140539618
Position 8306: 0.002488842133601436
Position 8302: 0.002397111674739201
Position 4419: 0.002046785585737405
Position 3217: 0.0018069443417454809
Position 8268: 0.0016251491515388698
Position 9382: 0.001616403653366757
Position 9773: 0.0016094815822368473
Position 11247: 0.0015024025475343366
Position 8321: 0.0014417588285267145
Position 9464: 0.0014304006824672746
Position 2025: 0.001422764024668055
Position 2002: 0.0014112705149798685
Position 11200: 0.0013396333364388638
Position 2130: 0.001284127996140789
Position 2134: 0.0010907390387976477
Position 8881: 0.0010305707706444367
Position 2440: 0.000990925988329553
Position 5288: 0.000988340427146804
Position 7371: 0.0009405243824599008
Position 6598: 0.0007893026680039234
Position 5337: 0.0007555299859143398
