Gene = Pcf11
index = 798
Annotated 5SS: [  506  4195  5968  6473  8976  9935 10137 12627 16785 20479 21009 21993
 23007 23505 23945]
Annotated 3SS: [ 4068  5778  6277  7857  9753 10045 11067 16684 20358 20902 21808 22850
 23411 23908 25156]
SMsplice 5SS: [  125  4195  5968  6473  8976  9935 10137 11242 12627 16785 20479 21009
 21993 23007 23505]
SMsplice 3SS: [ 4068  5778  6277  8774  9753 10045 11067 12517 16684 20358 20902 21808
 22850 23411 23908]
top_k =  1000
Partition function (log Z): 9.357265736898654

Sorted 5' Splice Sites (High to Low Probability):
Position 23505: 0.9935199420886254
Position 21009: 0.9599415213181335
Position 16785: 0.9482313559457896
Position 21993: 0.9309721966469476
Position 6473: 0.9093009440562646
Position 5968: 0.8773520166346924
Position 4195: 0.8582557047655688
Position 12627: 0.857671120136996
Position 23007: 0.830560275026183
Position 10137: 0.8182979842130609
Position 8976: 0.696507548279029
Position 9935: 0.6853991658416316
Position 125: 0.6557361561329696
Position 20479: 0.5753740470740898
Position 11242: 0.5598700365455143
Position 23945: 0.3579710639258496
Position 17955: 0.2917108317931202
Position 506: 0.2548535896364422
Position 11407: 0.23713997287132493
Position 8147: 0.2267558296843196
Position 867: 0.20616514553062373
Position 23775: 0.13149771450793535
Position 7969: 0.11275685485309846
Position 21482: 0.08498737717530812
Position 10154: 0.06562219339259112
Position 8000: 0.06305928190493769
Position 8891: 0.048605462573297085
Position 3064: 0.04429470505736056
Position 2068: 0.043068178542651395
Position 10185: 0.04302218365039533
Position 10530: 0.04260141927837822
Position 8204: 0.03570404496267579
Position 3706: 0.035454177512633384
Position 11419: 0.0348670799751781
Position 958: 0.03388829817768388
Position 152: 0.031153013563262534
Position 12665: 0.030269131984755945
Position 2071: 0.021014074768889585
Position 8684: 0.018125601590725016
Position 6709: 0.017453985763793346
Position 2078: 0.017043811955650287
Position 1171: 0.016012454831320588
Position 23018: 0.014813972502578016
Position 6199: 0.014058674686802095
Position 8870: 0.01384238806534408
Position 11701: 0.013725250842724461
Position 17025: 0.013348714512535808
Position 187: 0.013214762827423438
Position 23164: 0.013118517601085435
Position 5996: 0.013066454427164692
Position 21013: 0.012521888347393297
Position 11645: 0.012284585693191328
Position 21064: 0.011191823943006378
Position 2801: 0.010357184627679162
Position 21691: 0.010182342093499136
Position 7547: 0.010091928573234252
Position 13113: 0.010021419369881374
Position 14238: 0.009644497049388554
Position 2422: 0.009342760911547525
Position 3972: 0.009185164324338618
Position 24831: 0.008792921393004834
Position 20543: 0.008180906957247928
Position 21977: 0.007958671292355125
Position 3054: 0.007011834108418089
Position 8195: 0.006685266160585425
Position 7673: 0.006574258208664368
Position 23996: 0.006422774443009678
Position 23189: 0.006033492186139755
Position 8996: 0.005082771120001996
Position 138: 0.004739360340500255
Position 21973: 0.004676227167353522
Position 9716: 0.004065019678466466
Position 19467: 0.004048582763777182
Position 574: 0.003967798601784191
Position 23965: 0.003912582450767908
Position 2529: 0.003907662406362464
Position 19163: 0.0038528082552265765
Position 3622: 0.0038185446389701334
Position 929: 0.0037908507243537217
Position 5920: 0.003770851622011226
Position 2744: 0.0035375594659229404
Position 17060: 0.003531258525600956
Position 25069: 0.00352218071645087
Position 19931: 0.0034171965068513477
Position 23147: 0.003257092780224717
Position 8482: 0.0031363719705129324
Position 8894: 0.0030767895202711355
Position 19850: 0.0030013521066437512
Position 22237: 0.002975006904967438
Position 10265: 0.002756658629002628
Position 7746: 0.0026015941733989727
Position 2091: 0.002440127877718883
Position 6682: 0.0023846248539978947
Position 9201: 0.0023278230510469775
Position 1440: 0.0022800723591424035
Position 3561: 0.0022778330634346134
Position 10126: 0.00227402971831707
Position 6086: 0.0022589482552024774
Position 9765: 0.00223140835837127
Position 22721: 0.0021937057346522936
Position 21699: 0.002142562911347207
Position 1956: 0.002125711116016803
Position 5475: 0.0020817061953005266
Position 21192: 0.002077614050780844
Position 21040: 0.0020488843578845123
Position 810: 0.0019903095249119485
Position 21948: 0.001967584133213755
Position 5941: 0.0019319215870838337
Position 2058: 0.0018404517929395583
Position 833: 0.0017299972829236798
Position 23001: 0.001605365793523087
Position 476: 0.0015546485486636911
Position 316: 0.0014158021972284648
Position 21260: 0.0014151804534817405
Position 10380: 0.0013590133146393435
Position 663: 0.0013574607830061265
Position 21997: 0.0012535452484827036
Position 198: 0.0012389680744329611
Position 21018: 0.0012335136868040833
Position 23960: 0.001206774903123446
Position 2114: 0.0011331163025809785
Position 8607: 0.0011246646817135574
Position 8110: 0.001117177670691021
Position 21074: 0.001105770782707336
Position 1111: 0.0010976691187012228
Position 4181: 0.00108763650727615
Position 1253: 0.0010710364659493226
Position 22385: 0.0010709324496739436
Position 22929: 0.0010474486151381848
Position 3033: 0.0009621959064664305
Position 20483: 0.0009267972900586908
