Gene = Ccz1
index = 232
Annotated 5SS: [  155  1860  2051  3402  3823  5651 10811 13477 16310 16691 21628 22345
 23382 24216]
Annotated 3SS: [ 1761  1956  3323  3774  5566 10634 13394 16247 16578 21593 22226 23222
 24087 26603]
SMsplice 5SS: [  155  1860  2051  3402  3823  5651 10811 13477 16691 21628 23382 24216]
SMsplice 3SS: [ 1761  1956  3323  3774  5566 10634 13394 16578 21498 23222 24087 26603]
top_k =  1000
Partition function (log Z): 14.180070971596466

Sorted 5' Splice Sites (High to Low Probability):
Position 16691: 0.9501386666568046
Position 5651: 0.9347789139022283
Position 155: 0.9099462650817995
Position 1860: 0.9084500722890047
Position 23382: 0.9044299049570846
Position 3823: 0.894395862120206
Position 21628: 0.8850153559310875
Position 24216: 0.8569360831666875
Position 3402: 0.8180861528748398
Position 10811: 0.7990274725070226
Position 2051: 0.768664859114814
Position 20314: 0.5805173006517722
Position 13477: 0.5654243710582921
Position 22475: 0.5425214829663585
Position 22125: 0.3478548414273716
Position 16996: 0.3438771197578205
Position 16310: 0.3053919881380024
Position 22311: 0.2810332499247552
Position 13522: 0.25700429733028973
Position 2233: 0.19331025551214362
Position 10262: 0.17649268878898586
Position 21089: 0.1551413825889809
Position 20082: 0.12932282523756686
Position 10245: 0.1261312683987467
Position 24169: 0.12325382618811742
Position 22345: 0.10951783236497929
Position 5074: 0.08525611802788138
Position 21820: 0.0738508422373553
Position 5224: 0.07331459120551904
Position 14463: 0.06926556149265523
Position 16083: 0.06540373123762122
Position 22400: 0.05892130476739256
Position 22292: 0.05281670783523325
Position 3745: 0.05202780930291406
Position 11943: 0.05060764812064261
Position 345: 0.04708244593601419
Position 13281: 0.04362919643629355
Position 1090: 0.03935158806371941
Position 24373: 0.03907613469458776
Position 23846: 0.03759879099718307
Position 22391: 0.036758346144695336
Position 24992: 0.03593162039774594
Position 15967: 0.03545153420668058
Position 232: 0.03388428392065806
Position 22121: 0.02970037125557479
Position 23446: 0.029594734644035486
Position 14644: 0.02811609049306568
Position 972: 0.025648227832839838
Position 4492: 0.022259923634368052
Position 4792: 0.022138869326860697
Position 21706: 0.020578541871715355
Position 14653: 0.019718006562362993
Position 989: 0.016225928029758432
Position 13024: 0.01548627788991902
Position 5500: 0.01436974950467031
Position 5515: 0.014043090716662059
Position 13061: 0.014012838345850933
Position 16990: 0.013363117438965661
Position 20446: 0.012740364996168168
Position 24209: 0.012661130378780883
Position 9173: 0.012619595018881768
Position 4616: 0.012210907710685113
Position 276: 0.011582090691287284
Position 21870: 0.011489908227999054
Position 2079: 0.011464782318983227
Position 20889: 0.011391854829197105
Position 2045: 0.011314049616656748
Position 3407: 0.01093439161792431
Position 14325: 0.010359460293169502
Position 16037: 0.009631345460466944
Position 5025: 0.008822513238635829
Position 10880: 0.007626381563364464
Position 21578: 0.007501820854528734
Position 331: 0.0073909831721744555
Position 24422: 0.0070511311322912435
Position 25665: 0.006849925072117252
Position 9404: 0.006671619037360711
Position 7365: 0.00621045093713321
Position 2066: 0.0057102334137946
Position 23011: 0.005704820815522878
Position 21824: 0.0055086631907266485
Position 20891: 0.005441117215488262
Position 24517: 0.005283517090783655
Position 16660: 0.0051701695938374224
Position 6477: 0.0050998293309813675
Position 13028: 0.004744969470264928
Position 10850: 0.00469453278232554
Position 24950: 0.004604348581601202
Position 21632: 0.004495706627529694
Position 3372: 0.00435751156547826
Position 20926: 0.004225897268851059
Position 26210: 0.0040702201858984636
Position 1017: 0.003912757565850925
Position 22640: 0.003718889896413844
Position 17440: 0.0033573079548096987
Position 629: 0.003135144518488528
Position 23098: 0.003128610276514886
Position 23963: 0.0030290113700322716
Position 3398: 0.002984700589905991
Position 17006: 0.0028027448474742265
Position 24972: 0.002429961368501426
Position 6525: 0.002402224538554546
Position 3041: 0.0022845831939831917
Position 24452: 0.002173925851753497
Position 3355: 0.0021524649742552305
Position 22659: 0.001991106390608661
Position 2636: 0.0019667860937673874
Position 3509: 0.0019393918557627364
Position 4028: 0.0019087761912465603
Position 1648: 0.0018012799038367316
Position 663: 0.0016570060360754748
Position 25312: 0.0015968891140942726
Position 22688: 0.0015134116142476726
Position 1064: 0.0014814290817418325
Position 4276: 0.0013738536859835297
Position 1312: 0.0012633650298436113
Position 3412: 0.0012025827009485325
Position 3474: 0.0011732928063816418
Position 225: 0.0011602927907033512
Position 2194: 0.0011596386465255865
Position 10258: 0.001143512168224436
Position 3888: 0.0011190011787869793
Position 25325: 0.001099371074862663
Position 4648: 0.0010925949818067773
Position 25021: 0.001065419373209441
Position 2957: 0.0010533463169281254
Position 410: 0.0010389573344068727
Position 5251: 0.0009089919024412212
Position 24448: 0.0009037510952130492
Position 4264: 0.0008412151836261158
Position 10289: 0.000804387217628628
Position 2298: 0.0008020992344387577
Position 23223: 0.0007700700294484212
Position 5409: 0.0007499340530659791
Position 2971: 0.0006943503601390257
Position 4151: 0.0006543574447799449
Position 24173: 0.0006163679269466476
Position 2072: 0.0005901948524669459
Position 26039: 0.0005676070164316119
Position 3380: 0.000555843583713416
Position 3629: 0.0005097940659749358
Position 20991: 0.0005079163382938487
Position 23312: 0.000500525248532083
Position 2632: 0.0004299039335502986
Position 1113: 0.00036017016490897286
Position 3677: 0.00034834021137747503
Position 66: 0.000340427512881047
Position 1846: 0.0003213121182812817
Position 2145: 0.0003208103611457716
Position 23649: 0.000320557542888986
Position 702: 0.00030837502381220985
Position 22644: 0.0003039386947832002
Position 14547: 0.00030298248664102704
Position 814: 0.0003007322871586901
Position 25025: 0.0002730301902576098
Position 985: 0.0002531159359302041
Position 23369: 0.0002388933453116023
Position 3424: 0.00022888649247780369
Position 13568: 0.00021687743219289343
Position 1381: 0.0002036358924168558
Position 3144: 0.00017282120616176925
Position 3694: 0.00015392957659556957
Position 24719: 0.000147727866095183
Position 1047: 0.00014376424040376024
Position 2267: 0.0001342735016417787
Position 12207: 0.00013025680835365662
Position 22349: 0.00012440096705292595
Position 24584: 0.0001230733977475587
