Gene = 3110009E18Rik
index = 43
Annotated 5SS: [   23 29553 39462 44978 50288]
Annotated 3SS: [29407 39410 44939 50205 66845]
SMsplice 5SS: [   23 19875 29553 39462]
SMsplice 3SS: [19776 29407 39410 66845]
top_k =  1000
Partition function (log Z): -37.917521865431915

Sorted 5' Splice Sites (High to Low Probability):
Position 23: 0.4678109156623675
Position 5198: 0.23237723198088114
Position 1252: 0.21050750696121356
Position 2206: 0.20204536853415228
Position 2498: 0.18397035103131584
Position 4615: 0.12350566414493935
Position 751: 0.07407069371590785
Position 1241: 0.07003535883654104
Position 616: 0.06973059588658732
Position 2540: 0.06724906055551584
Position 1797: 0.048763233974360345
Position 2472: 0.03900558105574642
Position 4587: 0.03758622033033645
Position 6223: 0.027152590688581967
Position 4073: 0.02396465892818206
Position 2733: 0.023376418124267676
Position 3349: 0.020149883458919014
Position 162: 0.020047160557188443
Position 864: 0.019047708317536164
Position 1964: 0.019033478748487813
Position 779: 0.019015703977701855
Position 8526: 0.017721982269994278
Position 1460: 0.01603638479169768
Position 228: 0.015833056966431027
Position 477: 0.015361010263435894
Position 1265: 0.015067191659711406
Position 1813: 0.014076009931217553
Position 4859: 0.013299864646998734
Position 294: 0.013034552790847719
Position 2136: 0.008672126996800544
Position 4607: 0.007205087181971746
Position 136: 0.0045928650787807656
Position 1997: 0.0044216670899396805
Position 1858: 0.004118255050677985
Position 326: 0.0031782229088266663
Position 2008: 0.0025928695108581165
Position 645: 0.0024568185032477954
Position 4500: 0.002355670081205735
Position 1277: 0.0018153266049162778
Position 309: 0.0017323335143486938
Position 2576: 0.0014765750583383527
Position 223: 0.001313548266274294
Position 2012: 0.0013112099182846408
Position 4640: 0.0012572017802480484
Position 390: 0.0009540212461379869
Position 4958: 0.0007482011290031267
Position 499: 0.0006771561023429549
Position 386: 0.0006188765369384039
Position 85: 0.0005780803688658716
Position 1349: 0.00032186243680484735
Position 494: 0.0002841814948880918
Position 620: 0.00027256850446386526
Position 1473: 0.0002421641507299261
Position 1494: 0.00022079347669716633
Position 1065: 0.00022073428995577835
Position 211: 0.00021046385034284034
Position 449: 0.0002053011597081195
Position 627: 0.0001933500243879497
Position 6217: 0.00016354411926410408
Position 32: 9.200527567450213e-05
Position 608: 8.57116679957625e-05
Position 126: 8.2814813729731e-05
Position 2019: 8.259206429019164e-05
Position 761: 7.78332513517308e-05
Position 1217: 7.77765253754546e-05
Position 4974: 7.677158413763254e-05
Position 12: 7.436078975714954e-05
Position 2031: 6.086435809985037e-05
Position 530: 5.888535075591725e-05
Position 1407: 5.5166218242663206e-05
Position 1744: 4.760643021426325e-05
Position 721: 3.9508950907025845e-05
Position 794: 3.699901966918165e-05
Position 1805: 3.380051340056228e-05
Position 1125: 3.0626377845227736e-05
Position 55: 3.243307955417584e-06
Position 425: 2.3437366195344266e-06
Position 94: 1.9645295302774255e-06
Position 518: 8.306976859047555e-07
Position 37: 7.418215875653523e-07
Position 416: 1.1093475274271117e-07
Position 409: 7.995021123875084e-08
Position 414: 3.996489791743711e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5137: 0.3775249474023075
Position 19776: 0.2658999337578646
Position 2094: 0.23010182506234908
Position 4449: 0.21439952590876252
Position 2364: 0.20347694666826732
Position 11203: 0.18426843429835515
Position 8414: 0.11848168331342804
Position 1688: 0.05636055171079482
Position 3209: 0.03921797449842916
Position 6148: 0.03576140289257417
Position 2534: 0.03294639335727725
Position 2295: 0.031345214209899615
Position 2444: 0.030568446838588465
Position 4800: 0.03022724858143236
Position 3942: 0.030119662495223642
Position 9380: 0.029399956597377753
Position 6746: 0.029370005818947026
Position 2317: 0.02577483382466234
Position 6216: 0.023342736319418207
Position 5896: 0.012497928149050768
Position 1923: 0.011619829627408932
Position 1592: 0.01120973614033463
Position 4707: 0.008750891702280371
Position 7317: 0.008216527349726178
Position 5274: 0.008185812127468396
Position 4640: 0.007927851422267455
Position 4309: 0.007135383204538158
Position 555: 0.006885479241507916
Position 2067: 0.006419505153183632
Position 1162: 0.006286878132204374
Position 993: 0.005907329238673232
Position 1184: 0.005081949971843661
Position 2583: 0.005080797328261156
Position 974: 0.004036960319608803
Position 6564: 0.0038510285527499164
Position 1925: 0.00371243088524552
Position 5553: 0.0036081531735442695
Position 2539: 0.0033882989736441376
Position 978: 0.002979313178427805
Position 5851: 0.0029133478811494773
Position 425: 0.0028605370248493485
Position 1363: 0.002785279185835735
Position 1191: 0.0026747599934786375
Position 1346: 0.0024331637506172545
Position 4470: 0.002343580224064337
Position 1298: 0.0023391815896230163
Position 1389: 0.0022576605587345984
Position 7681: 0.001999899714159197
Position 606: 0.0016379181142780505
Position 1015: 0.0014739740933805109
Position 2679: 0.001461583952090275
Position 1830: 0.0014445572196095523
Position 2440: 0.0014188938232460493
Position 1052: 0.0013670614321311158
Position 1658: 0.0013639206807530952
Position 9558: 0.001338344127590611
Position 1857: 0.001281671727314772
Position 1702: 0.0011009152327582112
Position 2645: 0.0010621243250731013
Position 409: 0.0010339082907363205
Position 1124: 0.0009264576070675866
Position 1787: 0.0009227704458002802
