Gene = Defb41
index = 330
Annotated 5SS: [55]
Annotated 3SS: [4413]
SMsplice 5SS: [227]
SMsplice 3SS: [4413]
top_k =  1000
Partition function (log Z): -8.491664247344273

Sorted 5' Splice Sites (High to Low Probability):
Position 227: 0.5655049221305682
Position 55: 0.41797018384064694
Position 2537: 0.155093824103591
Position 2630: 0.08154250272760533
Position 2531: 0.0589569746206194
Position 2555: 0.04907154098676934
Position 592: 0.03428906653241918
Position 1595: 0.020830410991286033
Position 1807: 0.017766886259605017
Position 410: 0.01534162440367525
Position 3604: 0.0063285746886391275
Position 249: 0.005563249226184971
Position 1208: 0.005506490033760402
Position 2216: 0.004374677474254498
Position 414: 0.00352907666974831
Position 2621: 0.0032090607250948415
Position 1870: 0.0029126088002798837
Position 804: 0.002632593582706574
Position 3816: 0.0023782216476922182
Position 3700: 0.0020843056834782946
Position 4280: 0.002055748191758991
Position 2418: 0.0014511557514612981
Position 2604: 0.0014346183380922408
Position 2546: 0.0012949692073873425
Position 2567: 0.0006414746699699218
Position 353: 0.0005788007989463696
Position 815: 0.0005357496413026977
Position 3149: 0.0005009242303745475
Position 472: 0.00047198331341981737
Position 828: 0.00039233298168874864
Position 2803: 0.0003594972775062365
Position 2875: 0.00034318093616718387
Position 1324: 0.00034130376082794177
Position 2740: 0.00032601920987714294
Position 3545: 0.00024618950604008013
Position 2116: 0.0002123505961880121
Position 2503: 0.0001899810263281279
Position 634: 0.00016172713826699637
Position 4167: 0.0001541649856725121
Position 88: 0.00014111139788138024
Position 324: 0.00013236519124041536
Position 2924: 0.00012300749149911507
Position 2090: 9.424578976644502e-05
Position 2912: 7.256365599409921e-05
Position 5: 7.2502149591563e-05
Position 1034: 7.123715549004385e-05
Position 2932: 6.801058046781445e-05
Position 731: 6.769152143189831e-05
Position 841: 5.8292754531587476e-05
Position 3794: 5.4522937743696656e-05
Position 839: 4.8103744493892835e-05
Position 79: 4.5692037434046994e-05
Position 1815: 3.538358949076594e-05
Position 1040: 2.569754678979085e-05
Position 982: 2.5366773812944627e-05
Position 761: 2.5263773674447626e-05
Position 2157: 2.275325432636912e-05
Position 208: 2.098488974217929e-05
Position 2331: 2.0329904162378192e-05
Position 2350: 1.4541865194839722e-05
Position 1895: 1.375787497452927e-05
Position 972: 1.3637918375453244e-05
Position 596: 1.3597529515979536e-05
Position 111: 9.062072572163926e-06
Position 72: 1.116992503144092e-06
Position 1431: 7.970248916095538e-07
Position 397: 7.699797751394707e-07
Position 117: 7.615938144168629e-07
Position 265: 6.036340165864603e-07
Position 357: 4.817458388168112e-07
Position 2679: 3.750855500158949e-07
Position 337: 2.6890461247659133e-07
Position 514: 1.511517582295854e-07
Position 121: 1.4347262721597405e-07
Position 506: 1.4015638789748578e-07
