Gene = Spn
index = 1015
Annotated 5SS: [77]
Annotated 3SS: [455]
SMsplice 5SS: [77]
SMsplice 3SS: [874]
top_k =  1000
Partition function (log Z): -7.661065208020323

Sorted 5' Splice Sites (High to Low Probability):
Position 77: 0.7481733314013022
Position 1021: 0.6010198695868783
Position 1685: 0.15501895001714702
Position 40: 0.13500309599934987
Position 100: 0.044960051552041774
Position 85: 0.0432006668881068
Position 1453: 0.031096927995017457
Position 2984: 0.026677460424057334
Position 3172: 0.025408414321103356
Position 2368: 0.02185706799673092
Position 1209: 0.020596577266122313
Position 171: 0.01476314769541364
Position 2944: 0.013116257860410865
Position 163: 0.010909239545382634
Position 1082: 0.010404221384719891
Position 2713: 0.009222689963651757
Position 602: 0.005122958668878143
Position 2789: 0.004949013865408792
Position 2610: 0.0027296330668418224
Position 535: 0.0026214306514217287
Position 3398: 0.0025055121088558546
Position 3599: 0.001636103604887127
Position 258: 0.0016278964206891452
Position 3326: 0.0014029920891240467
Position 645: 0.0013376121270915072
Position 3702: 0.0012239691523637025
Position 2605: 0.0009406676930498676
Position 3776: 0.0009085451280742693
Position 3698: 0.00037546117176500045
Position 456: 0.00029340348872452534
Position 4004: 0.0002792937130612593
Position 108: 0.00020905690674434045
Position 3603: 0.00017527985118952986
Position 634: 0.00014295831508184088
Position 3607: 0.00013528491201259845
Position 805: 0.0001196575368068137
Position 640: 0.000116301243329214
Position 1243: 7.338276243042418e-05
Position 384: 7.15558824308855e-05
Position 135: 7.042160292291783e-05
Position 1229: 4.814712618267678e-05
Position 437: 4.793447271175384e-05
Position 2230: 4.643840268327721e-05
Position 411: 4.166978479203715e-05
Position 2942: 4.089933602258297e-05
Position 2948: 3.766521880427929e-05
Position 758: 3.294256689608805e-05
Position 778: 3.0919468444824035e-05
Position 1396: 2.3210072299231458e-05
Position 1366: 1.9609880295560907e-05
Position 847: 1.7829091305937425e-05
Position 703: 1.6232850845830972e-05
Position 1156: 1.548418317975155e-05
Position 264: 1.2335193634749048e-05
Position 288: 1.1862811418636452e-05
Position 1009: 1.0486943185027605e-05
Position 529: 1.0254696553402697e-05
Position 973: 1.0156917150703473e-05
Position 956: 9.681283180186964e-06
Position 2567: 9.261386557114307e-06
Position 1040: 8.963199708944008e-06
Position 1065: 8.186823965314943e-06
Position 2481: 6.790897385220231e-06
Position 347: 6.034293705302974e-06
Position 57: 5.613287037006123e-06
Position 2362: 5.185040406966278e-06
Position 1037: 3.705112235154479e-06
Position 735: 3.5699614385469607e-06
Position 854: 3.377177133321195e-06
Position 3278: 3.207661381335158e-06
Position 551: 2.9838819482371867e-06
Position 304: 2.539997422876863e-06
Position 655: 2.51029884783903e-06
Position 10: 2.4502869451330405e-06
Position 429: 1.8943789882465612e-06
Position 237: 1.5272782629054948e-06
Position 280: 1.5019483093671172e-06
Position 291: 1.4064160781342463e-06
Position 179: 1.3696312190567352e-06
Position 397: 1.0083877151164306e-06
Position 2162: 8.316271628314176e-07
Position 998: 8.159523783941711e-07
Position 2236: 7.744388447072035e-07
Position 144: 6.538273116015165e-07
Position 1048: 6.530374389208221e-07
Position 910: 3.063188372705421e-07
Position 478: 1.9322234944205128e-07
Position 883: 1.9031275011594283e-07
Position 1236: 2.99158861519428e-08
Position 1182: 1.8805188792697798e-08
Position 372: 1.1640705968182753e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 874: 0.7159317839734708
Position 3488: 0.11528093037233944
Position 3247: 0.11212111797022475
Position 2836: 0.09915552410419577
Position 1111: 0.07162395263727933
Position 3135: 0.05906268268009281
Position 2655: 0.057833191490627926
Position 4118: 0.05667127218479278
Position 2518: 0.051803788400328704
Position 1308: 0.04510370347316163
Position 1508: 0.04406312993971382
Position 2711: 0.042266846523903966
Position 1601: 0.03735483674829202
Position 2127: 0.03654182636192784
Position 2687: 0.028125465503742286
Position 801: 0.024071836798977776
Position 1575: 0.023319336547310856
Position 3308: 0.020949407786361403
Position 1505: 0.018324369676568256
Position 949: 0.01554667280643549
Position 1827: 0.015076821171044301
Position 1587: 0.013942768640769928
Position 455: 0.013850421967258128
Position 2062: 0.013813127258533366
Position 1156: 0.013544699763611045
Position 2841: 0.012718099588869554
Position 1956: 0.011375348398834976
Position 1708: 0.010902508375607764
Position 1057: 0.009204636752372673
Position 3543: 0.008776004203342064
Position 2273: 0.008556415959370319
Position 2415: 0.008087308522361392
Position 3929: 0.0076779047483087415
Position 3317: 0.0068049776248162675
Position 1534: 0.00638312551520028
Position 1605: 0.005788008262006089
Position 2856: 0.004249211443740827
Position 889: 0.004156599886818501
Position 489: 0.00358864511459114
Position 2493: 0.003506661178282437
Position 2015: 0.0029047379759292464
Position 835: 0.002745057401296991
Position 3063: 0.002731115284351693
Position 4078: 0.0025967974537268036
Position 916: 0.0025398902966075445
Position 901: 0.0024316101198940047
Position 534: 0.0024173810968244197
Position 3948: 0.002243206527515392
Position 1208: 0.0022056065446110335
Position 1645: 0.0021552825179947583
Position 3562: 0.0020539967008724224
Position 2012: 0.0020471635537172633
Position 3655: 0.0020212646124366574
Position 1343: 0.0020024864527652766
Position 595: 0.0019570647966315417
Position 3041: 0.0018847184880026676
Position 2202: 0.0018322813435374431
Position 304: 0.001817134721800923
Position 1166: 0.0018090446723550131
Position 2392: 0.001653682614902103
Position 1310: 0.0016012804283898805
Position 1118: 0.0015638710216386333
Position 1585: 0.0015472543997027822
Position 1684: 0.0015435873896638115
Position 3755: 0.0015421680788759607
Position 2233: 0.001515938253196528
Position 1581: 0.0014641045561794804
Position 1163: 0.0013932564388144859
Position 2535: 0.0013931861096257634
Position 1465: 0.001378262580461695
Position 1432: 0.0013627501270423107
Position 3492: 0.0011498272012490363
Position 1192: 0.0010964720164191879
Position 850: 0.0010240067719254578
Position 747: 0.0010103802427387822
Position 2276: 0.0009540249291228054
Position 764: 0.0009458303788176671
Position 2339: 0.0009388354591184897
Position 3082: 0.0008481494470660855
Position 1612: 0.0008435036086126227
Position 1426: 0.0008335042165359976
Position 2433: 0.0007750162105383936
Position 1925: 0.0007511003212329007
Position 161: 0.0006654123733083281
Position 1651: 0.0006349019705685938
Position 2805: 0.0005840903018741594
Position 805: 0.0005695135872279874
Position 1136: 0.0004966036221310145
Position 2520: 0.0004325021328926029
Position 1390: 0.0004270343079030034
Position 3461: 0.0004189693318145416
Position 3151: 0.000373251318212914
Position 2297: 0.0003694209317165779
Position 1452: 0.00036099276967041895
Position 1351: 0.00035820507091468683
Position 1348: 0.00034957137913962217
Position 144: 0.000346157354283337
Position 1021: 0.0003406832959005366
Position 3379: 0.0003368941560348728
Position 1904: 0.00032301595285244957
Position 3736: 0.000311080005263663
Position 1524: 0.0002942177673457467
Position 1540: 0.0002920283228005877
Position 3882: 0.0002719424515138006
Position 2027: 0.0002588409168944981
Position 1973: 0.0002518414024642379
Position 983: 0.0002516617330959258
Position 1408: 0.0002372449182583879
Position 2239: 0.00023623264080093473
Position 3896: 0.00021783182798247496
Position 1727: 0.00020454576083810705
Position 1317: 0.00018767876462585638
Position 2440: 0.00018474198079698566
Position 1468: 0.00016254929849945552
Position 2983: 0.00015638503977213517
Position 2498: 0.00014839081009868877
Position 928: 0.00014524840030020897
Position 956: 0.00014419374221175552
Position 2293: 0.00011486822363015031
Position 649: 0.00011075311735088024
Position 1515: 0.00010186055926467346
Position 1479: 9.413012282495017e-05
Position 1481: 8.134119191419479e-05
Position 812: 7.707928143431682e-05
Position 690: 6.079134281797246e-05
Position 854: 5.289230082930353e-05
Position 655: 5.222942516595619e-05
Position 1410: 4.539872758478797e-05
Position 2307: 2.6265447782306714e-05
Position 1678: 2.3382443799520693e-05
Position 786: 2.3300388919054104e-05
Position 1443: 1.640636793831719e-05
Position 359: 1.4710222834201994e-05
Position 153: 1.2604288263859607e-05
Position 379: 1.2259507846864473e-05
Position 2324: 9.999560890124655e-06
Position 558: 9.539765505248516e-06
Position 2129: 9.407552784039688e-06
Position 816: 8.87665724935181e-06
Position 372: 8.7961844003431e-06
Position 770: 7.937554229238235e-06
Position 703: 7.828463232537002e-06
Position 2872: 7.3877667381044765e-06
Position 211: 4.9402244569352145e-06
Position 1082: 4.3485529394512354e-06
Position 823: 3.973897261170481e-06
Position 411: 3.1146183617311718e-06
Position 998: 3.0493402411610175e-06
Position 677: 2.8634022231089243e-06
Position 547: 2.8046217695546023e-06
Position 121: 2.78993318161745e-06
Position 2088: 2.709190606391858e-06
Position 130: 2.5661567103371322e-06
Position 1461: 2.401002766420706e-06
Position 243: 2.3499419989397426e-06
Position 1086: 1.974795420866584e-06
Position 175: 1.7226747368737455e-06
Position 184: 1.4351590153238869e-06
Position 216: 1.3758342492789187e-06
Position 551: 1.3387583223092185e-06
Position 237: 8.241410752532398e-07
Position 314: 7.484242624158793e-07
Position 310: 6.707074278306542e-07
Position 384: 6.599456694196463e-07
Position 618: 6.356463381798205e-07
Position 613: 5.514789011201882e-07
