Gene = 4933407L21Rik
index = 67
Annotated 5SS: [ 610 2054]
Annotated 3SS: [1987 2801]
SMsplice 5SS: [ 283 2054]
SMsplice 3SS: [1987 2801]
top_k =  1000
Partition function (log Z): -8.738827486028143

Sorted 5' Splice Sites (High to Low Probability):
Position 283: 0.656428939675363
Position 2054: 0.44011309294367307
Position 1159: 0.34621665939380397
Position 610: 0.29918191281883594
Position 2231: 0.167743282970331
Position 1463: 0.14071207425757798
Position 245: 0.09092867601701932
Position 97: 0.04885766751677651
Position 1346: 0.032337131707889946
Position 1178: 0.017995637329066307
Position 531: 0.0167375630588072
Position 987: 0.013687173007457056
Position 1305: 0.010476916532981276
Position 1475: 0.007682070403352879
Position 1498: 0.0065865861631806775
Position 751: 0.006586086147691465
Position 1879: 0.005175166841657361
Position 1130: 0.004984985072345337
Position 2377: 0.004021471958897703
Position 1154: 0.003330268052641891
Position 805: 0.002749060058024578
Position 3102: 0.002581108235591071
Position 2953: 0.002560587180831724
Position 614: 0.002549495465995489
Position 329: 0.002267337132822462
Position 758: 0.001992451682656176
Position 193: 0.0019250314815805563
Position 1362: 0.0018228191372158735
Position 1278: 0.0016609809577292042
Position 1638: 0.0016236971802204112
Position 1708: 0.0015564415294366436
Position 592: 0.0010065060699584604
Position 1917: 0.0008060178809829481
Position 307: 0.0006337755009427608
Position 2691: 0.0005202679697224452
Position 899: 0.0004676482717356928
Position 1016: 0.00038809615729557147
Position 1624: 0.00024362766207926772
Position 29: 0.00021854438430255182
Position 103: 0.0001493003989405079
Position 951: 0.00014499248593229604
Position 410: 0.00013800880393390356
Position 943: 7.472768676585953e-05
Position 400: 7.158714685673037e-05
Position 963: 4.7404791613277786e-05
Position 151: 4.262349938754159e-05
Position 293: 3.646988291794921e-05
Position 274: 3.593773978220545e-05
Position 92: 3.097676727516418e-05
Position 27: 2.726415941106088e-05
Position 451: 2.6211782939800984e-05
Position 125: 2.3047950127387586e-05
Position 405: 2.2080565223640524e-05
Position 123: 2.165052339491397e-05
Position 234: 2.0428737709572023e-05
Position 1185: 1.8496609341919977e-05
Position 453: 1.797411342189185e-05
Position 90: 1.4793394953540657e-05
Position 1175: 1.4558744627504097e-05
Position 1182: 1.2420331217663092e-05
Position 423: 1.1407873522139985e-05
Position 166: 1.0140495502194796e-05
Position 918: 7.459653050258891e-06
Position 968: 6.797075768861023e-06
Position 973: 4.416767765131419e-06
Position 335: 2.8240048233475645e-06
Position 2138: 2.1265893732922094e-06
Position 253: 8.899512470016378e-07
Position 594: 4.7185769018249847e-07
Position 464: 2.424341554501408e-07
Position 394: 1.4821719029392103e-07
Position 342: 8.45063878042363e-08
Position 360: 1.5273274887667366e-08
Position 688: 2.3608656605120086e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1987: 0.6462997769215828
Position 2801: 0.4279665500408096
Position 1072: 0.30084022212838335
Position 1345: 0.16111229354655965
Position 400: 0.08445313932022326
Position 1034: 0.05969688236760008
Position 2169: 0.05257230320466347
Position 1983: 0.048223558083961775
Position 674: 0.040856817614600825
Position 1956: 0.04034364228794025
Position 2403: 0.039717941157764496
Position 2037: 0.03539737335498619
Position 423: 0.03237425669409551
Position 1527: 0.027216754192811766
Position 2751: 0.022653533670835294
Position 1281: 0.021503801451576918
Position 369: 0.019517405125998744
Position 956: 0.0161598340574748
Position 3172: 0.015829385975548012
Position 3027: 0.0156318213043155
Position 1588: 0.014742764085947954
Position 1769: 0.014513119045691506
Position 1911: 0.014264710141789216
Position 2556: 0.012827754862264581
Position 1359: 0.012242879925937063
Position 2480: 0.011970389321118229
Position 2840: 0.011013449678278964
Position 372: 0.01013032760722118
Position 2866: 0.00974069800673961
Position 2672: 0.009481801716374005
Position 1216: 0.008656688603391586
Position 1199: 0.00850125619660916
Position 2014: 0.006987163157041985
Position 802: 0.006889751058954266
Position 2216: 0.006493599458957309
Position 1222: 0.006318046244786353
Position 2349: 0.006273942710543042
Position 3099: 0.006002668295013363
Position 3193: 0.005629449442814398
Position 2600: 0.005332515023540626
Position 2315: 0.004898509324709355
Position 1248: 0.0037419887595979756
Position 2844: 0.00367631924742142
Position 2376: 0.0029397212882881487
Position 2880: 0.0026742225750877495
Position 1808: 0.002396825353991189
Position 2230: 0.0020640182835280586
Position 2138: 0.0019491276012371839
Position 3055: 0.0019271047484131477
Position 1417: 0.0019264131925711785
Position 1446: 0.0016257072031816535
Position 451: 0.0015157319873601452
Position 2512: 0.001389782094228436
Position 750: 0.001333751020954255
Position 856: 0.0012442738332104865
Position 3247: 0.0011245429298591635
Position 176: 0.0010016242355217124
Position 1290: 0.0009289844692439356
Position 1004: 0.0008499480072541004
Position 805: 0.0007489341861212438
Position 379: 0.0007348935981497883
Position 980: 0.0006495032936076752
Position 1113: 0.0006380050812651864
Position 2174: 0.0006214414530687414
Position 1894: 0.0005877729209636294
Position 491: 0.0005661697763034934
Position 507: 0.00047309913868923506
Position 2890: 0.0003953578005298498
Position 676: 0.0003728558308811138
Position 1235: 0.0003715445629358233
Position 2621: 0.00035924196569167837
Position 2754: 0.0003374656229712425
Position 1547: 0.0003096721142427579
Position 531: 0.0002972194134276849
Position 3147: 0.00027379503902180127
Position 2300: 0.00026501796808113683
Position 541: 0.00026444165288521553
Position 600: 0.00025678223591969485
Position 217: 0.0002507499374121068
Position 1052: 0.0002470146279505507
Position 2419: 0.0002463075920257462
Position 3253: 0.0002460748233486798
Position 2561: 0.00023291896548272457
Position 1009: 0.0002247623805967086
Position 428: 0.00021031623231943913
Position 160: 0.0002040932268562129
Position 496: 0.00018091078027123486
Position 1420: 0.000172152805185048
Position 1622: 0.00016216963159760984
Position 1148: 0.00015177915011394612
Position 1531: 0.0001433515870576668
Position 1117: 0.00013108378954332695
Position 1086: 0.00012698721253376837
Position 845: 0.00012578310829774642
Position 707: 0.00010604815525423343
Position 703: 0.00010404820543904723
Position 1166: 9.600436963006752e-05
Position 756: 8.349718818263117e-05
Position 1047: 7.714420117338622e-05
Position 560: 6.597897536281689e-05
Position 777: 6.020922391135695e-05
Position 1995: 5.4371745437593446e-05
Position 1857: 5.36904352726155e-05
Position 608: 5.224021569435396e-05
Position 328: 4.9648051985410744e-05
Position 872: 4.6666085864409926e-05
Position 135: 3.9216865025961416e-05
Position 514: 3.867774479958557e-05
Position 573: 3.580158989882903e-05
Position 1774: 3.151277562861553e-05
Position 1805: 2.708242200229651e-05
Position 862: 1.9837553551537476e-05
Position 877: 1.8621752441369845e-05
Position 519: 1.538631779081924e-05
Position 250: 1.4743923739829395e-05
Position 535: 1.2852904350599118e-05
Position 342: 1.2011370980025202e-05
Position 887: 9.85610532024294e-06
Position 589: 9.747627519280142e-06
Position 879: 7.1432718334138405e-06
Position 829: 7.001591645345031e-06
Position 911: 6.2218354554500835e-06
Position 713: 6.135774859050049e-06
Position 279: 5.527135077496808e-06
Position 335: 5.297179571500234e-06
Position 591: 4.997013256081841e-06
Position 932: 4.549081200454592e-06
Position 705: 4.542709996485631e-06
Position 567: 4.143810971789427e-06
Position 577: 4.1123364804047214e-06
Position 571: 3.7418299269446313e-06
Position 549: 3.4544856118768486e-06
Position 544: 3.4216799866550722e-06
Position 716: 3.1962246143112517e-06
Position 918: 2.4821562969620266e-06
Position 1124: 2.2799561260261967e-06
Position 1771: 2.0811491373346184e-06
Position 1043: 1.970337455750571e-06
Position 864: 1.522805739242371e-06
Position 738: 1.422246426829892e-06
Position 1129: 1.337447313466668e-06
Position 586: 1.2528407343897513e-06
Position 1315: 1.1226369743590328e-06
Position 834: 9.587845610733e-07
Position 316: 7.049778756784214e-07
Position 143: 4.1774991739159917e-07
Position 110: 6.625944862552773e-08
Position 622: 4.767883869290007e-08
Position 1238: 4.583372900770656e-08
Position 139: 3.6503633087494407e-08
Position 934: 3.521587856180796e-08
Position 137: 3.247657787400535e-08
Position 569: 2.7322873898460892e-08
Position 306: 2.667942044205685e-08
Position 146: 1.2196270594751732e-08
Position 260: 1.1831241056508249e-08
Position 639: 7.418994077358756e-09
Position 282: 6.901653944104656e-09
Position 263: 4.5320842812749115e-09
Position 286: 4.341660674645123e-09
Position 227: 1.7535631423438388e-09
Position 293: 8.167550021684336e-10
Position 299: 8.02336251541723e-10
Position 632: 3.4004322892021643e-10
Position 90: 8.403152742231179e-11
Position 101: 5.2796523354288633e-11
Position 297: 2.7124826342445435e-12
Position 627: 1.0132508450897822e-12
Position 644: 9.873786002798213e-13
