Gene = Sept14
index = 967
Annotated 5SS: [  215  3594  4307  9571 10771 12496 15593 17720 18974 22598]
Annotated 3SS: [ 3522  4237  9452 10574 12308 15436 17622 18804 22464 24842]
SMsplice 5SS: [  215  3594  9571 10771 15593 18974]
SMsplice 3SS: [ 3522  9452 10663 15436 18913 24842]
top_k =  1000
Partition function (log Z): -1.2630601536905273

Sorted 5' Splice Sites (High to Low Probability):
Position 15593: 0.9998798807178597
Position 3594: 0.8698338604988638
Position 10771: 0.811809815489858
Position 215: 0.8002051671572615
Position 18974: 0.7526070947988786
Position 9571: 0.6420666486292751
Position 19767: 0.5618069208378349
Position 17720: 0.21591056581154702
Position 24253: 0.18645334340180827
Position 19451: 0.1641548185635893
Position 19468: 0.14657625887134076
Position 12496: 0.14440574416970434
Position 4307: 0.13752666097921604
Position 10741: 0.12417961663714887
Position 3997: 0.12009543781385609
Position 277: 0.10206175252719714
Position 5683: 0.08750447747829557
Position 13631: 0.07195588556645086
Position 626: 0.06799654064961792
Position 9292: 0.06638488498160548
Position 4390: 0.06558571255041053
Position 4508: 0.049832509382799414
Position 24241: 0.04866074742418249
Position 3308: 0.046471517048778596
Position 4448: 0.04503612528590249
Position 19369: 0.040123495728472076
Position 2917: 0.03885031832940134
Position 1425: 0.03756914858222825
Position 12526: 0.03559039815943533
Position 2302: 0.03479603342486098
Position 22040: 0.031843525083797584
Position 22750: 0.03085941392224663
Position 4355: 0.029975934566069156
Position 10366: 0.02941454893598714
Position 22602: 0.02749472446539415
Position 3189: 0.02704635779392747
Position 11437: 0.02394939264115395
Position 2695: 0.02114214657735728
Position 4461: 0.020985034718838235
Position 10664: 0.017960454407354012
Position 4323: 0.016087006801173115
Position 2803: 0.015896190921475442
Position 24662: 0.015494909378688462
Position 181: 0.014160651214362116
Position 11209: 0.013611063571594233
Position 12500: 0.013007126056616452
Position 1011: 0.012549869964592716
Position 19419: 0.012044341278656953
Position 12849: 0.011806040539141156
Position 1106: 0.010968707877992203
Position 12255: 0.010958414864891058
Position 11470: 0.00964479729148155
Position 10676: 0.009613830280341438
Position 1203: 0.00910467334462791
Position 366: 0.008895795706881602
Position 2099: 0.008798298061184684
Position 78: 0.008503735117180125
Position 18543: 0.008080244502976968
Position 1311: 0.007888998597322453
Position 3195: 0.007795023633342841
Position 10746: 0.007040531433164286
Position 11240: 0.006785378814102518
Position 11003: 0.006651497663969807
Position 3688: 0.006484362671181714
Position 5110: 0.0052796136716923335
Position 16595: 0.005104337640694822
Position 5106: 0.005084239440993125
Position 4312: 0.005027307632953148
Position 219: 0.004825607428279459
Position 5747: 0.004010636875559711
Position 13640: 0.003504515638779776
Position 2328: 0.003395261621826444
Position 4276: 0.0033289696917363225
Position 948: 0.0031401882212441583
Position 1906: 0.0027472242275732293
Position 24981: 0.0017093209008876289
Position 23115: 0.0015401154750848594
Position 1877: 0.0015273577521365104
Position 1969: 0.001508567508466273
Position 20228: 0.0012703599023675951
Position 19105: 0.001256078486716988
Position 19365: 0.001030371744358934
Position 12415: 0.0010213114039782987
Position 17400: 0.0008886497749152663
Position 3993: 0.0008615866794045293
Position 18969: 0.0007333250617514132
Position 3654: 0.0007190609452490382
Position 19350: 0.0006615491593288819
