Gene = Hddc3
index = 536
Annotated 5SS: [178]
Annotated 3SS: [6341]
SMsplice 5SS: [178]
SMsplice 3SS: [1131]
top_k =  1000
Partition function (log Z): -8.074545540812323

Sorted 5' Splice Sites (High to Low Probability):
Position 178: 0.8993153541451504
Position 2151: 0.25079123606488607
Position 1512: 0.08197465594724325
Position 241: 0.07713209127072254
Position 4473: 0.0667343767317238
Position 496: 0.061251049908516764
Position 2234: 0.04473873938333665
Position 3582: 0.041756912082784634
Position 2461: 0.02464641305980178
Position 1543: 0.016966548022973617
Position 1919: 0.014630294801162447
Position 2311: 0.011778767730741622
Position 33: 0.011397421651857444
Position 1847: 0.010909189087146656
Position 1916: 0.010446016142226316
Position 2746: 0.010301839000144829
Position 788: 0.010079842517710233
Position 3621: 0.008478143917250226
Position 81: 0.007971434449188944
Position 1227: 0.005991526448812146
Position 1722: 0.0048586729049619505
Position 888: 0.004176332627981173
Position 2039: 0.0031253210291466087
Position 4203: 0.0026025633731273615
Position 6130: 0.0022842480799452982
Position 4419: 0.0020899342098652644
Position 3301: 0.001959157059652819
Position 1257: 0.0019186903886264624
Position 120: 0.0017870603163911342
Position 6342: 0.001711803364399758
Position 1873: 0.0013837376138772543
Position 1484: 0.0010224929923683625
Position 988: 0.0009508957521145591
Position 1248: 0.0008123570842650956
Position 1476: 0.0007965202980299565
Position 12: 0.0005032811555493665
Position 433: 0.00045672148528769945
Position 4626: 0.0004318199893080854
Position 1048: 0.0004293814702019174
Position 1169: 0.00036026078781763046
Position 411: 0.0003550870892391064
Position 1648: 0.0003071814207169014
Position 1863: 0.00020961488164001992
Position 1495: 0.0002054257260507722
Position 1670: 0.00019543763351348355
Position 1011: 0.0001818235508749327
Position 1903: 0.00016557717066309366
Position 1894: 9.972880228527502e-05
Position 245: 9.970194617766271e-05
Position 1037: 8.626676477706937e-05
Position 2750: 8.342753788867681e-05
Position 452: 3.683838407469057e-05
Position 272: 1.6861313845194096e-05
Position 1086: 1.3387243295433636e-05
Position 1603: 8.401212248250281e-06
Position 1346: 6.131132469418406e-06
Position 924: 3.9774507226905625e-06
Position 1264: 3.733031099623579e-06
Position 1237: 3.543907614989104e-06
Position 1221: 2.9290946390718006e-06
Position 1069: 2.7135538653301192e-06
Position 874: 2.5335906766157055e-06
Position 877: 2.138748008078204e-06
Position 428: 2.124772173124966e-06
Position 366: 2.111636644542314e-06
Position 848: 2.0642856087195966e-06
Position 468: 1.9828265338097464e-06
Position 1689: 1.0745252961733738e-06
Position 426: 9.355874377232292e-07
Position 551: 1.8970824081556447e-07
Position 24: 1.2839914882739967e-07
Position 721: 6.174092822024928e-08
Position 264: 5.2989397838167e-08
Position 812: 4.82039094278463e-08
Position 735: 4.764150998182655e-08
Position 293: 4.4195150811477424e-08
Position 742: 4.020983976491171e-08
Position 277: 3.3451355855395025e-08
Position 1886: 1.2224154009643044e-08
Position 287: 1.1631112533626336e-08
Position 328: 9.571858572325266e-09
Position 826: 8.54443284692441e-09
Position 290: 3.052802042483641e-09
Position 316: 1.8379278109497029e-09
Position 322: 1.748932589448106e-09
Position 649: 8.22508275292254e-10
Position 620: 7.77012276392963e-10
Position 638: 5.977161642440187e-10
Position 667: 1.3658617379095636e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2023: 0.2613286858432447
Position 4557: 0.11581845517128313
Position 4351: 0.11333970287147971
Position 3393: 0.09408882575472173
Position 1397: 0.07703629765876376
Position 1420: 0.058780162092258996
Position 1131: 0.05741407621113198
Position 6446: 0.05520638748698936
Position 1721: 0.05230486272420614
Position 1868: 0.0472849951871195
Position 6341: 0.04509729510891098
Position 6244: 0.0446556085802412
Position 4938: 0.041144102106416586
Position 322: 0.03566797965648451
Position 326: 0.03208347170328658
Position 6212: 0.030166002677022942
Position 4986: 0.02660019284163058
Position 3745: 0.02641441878671226
Position 2150: 0.026097697715847235
Position 6513: 0.025472189112955075
Position 4258: 0.025227700099122077
Position 2354: 0.023294196975180165
Position 3557: 0.02266972694008777
Position 1274: 0.021465905919800358
Position 2121: 0.02122259492623473
Position 3278: 0.017260402881543634
Position 6479: 0.013769521781235066
Position 3873: 0.013212515449456745
Position 2749: 0.012899833329792948
Position 681: 0.011766549434583587
Position 5350: 0.01161448425563219
Position 4139: 0.011396253189542389
Position 3028: 0.0111994298232646
Position 5293: 0.010872790645466531
Position 1441: 0.01032966347267236
Position 6014: 0.009897867717509362
Position 2618: 0.00915535054557037
Position 1380: 0.00904490227399213
Position 4440: 0.008750513619305707
Position 834: 0.00863384933099347
Position 2254: 0.008441670254580362
Position 4737: 0.0072471690475987855
Position 3424: 0.006815115715850339
Position 6498: 0.0067687084979487395
Position 396: 0.006459338193324233
Position 4665: 0.0057645275866462795
Position 988: 0.005718923498991702
Position 5883: 0.005573173736189642
Position 2067: 0.004705056999170106
Position 2597: 0.00435737987113455
Position 2460: 0.004234153855465768
Position 1794: 0.003833087718307754
Position 4332: 0.0035900203468937106
Position 6369: 0.0033010907446240165
Position 1559: 0.0028127987836066883
Position 5858: 0.0027102748482381563
Position 2402: 0.0026639630373308824
Position 5426: 0.002625433395359216
Position 924: 0.0024967648339884714
Position 362: 0.002491566608579403
Position 5461: 0.002485237461180775
Position 667: 0.0024315552702145605
Position 2829: 0.0023443370961799587
Position 423: 0.0023214042006407974
Position 2288: 0.0020215962285398633
Position 2356: 0.002003524859606678
Position 3462: 0.0018796809520901729
Position 4716: 0.00183364922921943
Position 780: 0.0017207093617279835
Position 3142: 0.0016680554302619457
Position 3213: 0.0016077594968866094
Position 2075: 0.0015393745980613917
Position 3779: 0.0014440532328058153
Position 4472: 0.0014407714189977382
Position 6708: 0.001434001547296779
Position 1563: 0.0014329145336566338
Position 5829: 0.0013507598205224492
Position 5019: 0.0013337960259609352
Position 3686: 0.0011741306890884627
Position 6218: 0.0010785578916385939
Position 6247: 0.0010421749084262278
Position 620: 0.0010158768258795177
Position 5791: 0.0010082168678544803
Position 5402: 0.0009232553093370762
Position 1633: 0.0008957177660332139
Position 638: 0.0008214460582881989
Position 3919: 0.0008186907699065365
Position 6747: 0.0008154837394829366
Position 3805: 0.0008112989047374273
Position 4023: 0.0007903345095377857
Position 399: 0.0007518364954547779
Position 4288: 0.0007275029659048313
Position 4395: 0.0006089427636400506
Position 4944: 0.0006083402728270657
Position 2214: 0.0005786132332598879
Position 2034: 0.0005735195455281444
Position 5057: 0.000543590575636715
Position 1251: 0.0005366318588257089
Position 2916: 0.0005345555854198396
Position 1846: 0.000530733885686461
Position 1037: 0.0005162578068830088
Position 1328: 0.0005100895931048722
