Gene = Uri1
index = 1169
Annotated 5SS: [  433 22856 36673 37932 49937 50163 52222 54312 56150 57077]
Annotated 3SS: [22820 36593 37795 49844 50104 52052 53962 56009 56832 57844]
SMsplice 5SS: [  433  1294 22856 36673 37932 52222 54241 55923 56150 57077]
SMsplice 3SS: [ 1200 22820 36593 37795 52052 54172 55796 56009 56832 57938]
top_k =  1000
Partition function (log Z): -32.90854391191049

Sorted 5' Splice Sites (High to Low Probability):
Position 1294: 0.7605814286269819
Position 433: 0.7421303920678439
Position 4873: 0.3710189094149714
Position 4868: 0.1622453305999528
Position 117: 0.1531712641343966
Position 186: 0.08267295675127076
Position 8191: 0.07427190713261848
Position 8041: 0.035667531853037136
Position 1289: 0.026750115232996256
Position 2447: 0.020577963492262125
Position 1306: 0.01490775188355723
Position 2157: 0.014721908083547211
Position 12733: 0.013991012791116898
Position 403: 0.007548914861353725
Position 4059: 0.00690804474400214
Position 594: 0.0065610598502679135
Position 4171: 0.006458868704827786
Position 4175: 0.006419022283181328
Position 144: 0.005412823954164349
Position 2183: 0.005172659311650762
Position 127: 0.004849732627370564
Position 2910: 0.002772271590067749
Position 8045: 0.0026987203080350492
Position 2187: 0.0024771630053686666
Position 2407: 0.002476529909407913
Position 1678: 0.002442946465853988
Position 3374: 0.002347956211403769
Position 2734: 0.0015638400489231597
Position 5156: 0.0007814862049119353
Position 5615: 0.0007470875288812111
Position 4896: 0.0007140656199735025
Position 6073: 0.0006534973350810368
Position 616: 0.0006369173348541444
Position 4676: 0.0006101794404172347
Position 612: 0.0005522119972227927
Position 2400: 0.0005259244831077073
Position 4401: 0.0005178501914848945
Position 973: 0.0004935658676125362
Position 265: 0.00047381002087439864
Position 333: 0.00044274201148901534
Position 5303: 0.0004073660421532214
Position 2576: 0.0004045103242165434
Position 653: 0.000401238748440626
Position 73: 0.000380640599409915
Position 690: 0.00024992347555443555
Position 845: 0.0002374248452995472
Position 602: 0.00019213383188460784
Position 832: 0.0001532402435465674
Position 476: 0.00012128477344658003
Position 761: 0.00011500599028668069
Position 978: 0.00010653749114625698
Position 43: 9.610499210353451e-05
Position 828: 9.195497292087407e-05
Position 71: 8.31692434121764e-05
Position 450: 6.360205352940787e-05
Position 213: 5.326794144117349e-05
Position 218: 3.68078246538287e-05
Position 981: 3.1860106524332036e-05
Position 125: 2.952585583850319e-05
Position 522: 2.9294488147211215e-05
Position 790: 2.827399411885267e-05
Position 938: 2.761064776462697e-05
Position 18: 2.5677908119657067e-05
Position 589: 2.4783980952145844e-05
Position 59: 2.2141822599993317e-05
Position 787: 1.838851872852665e-05
Position 777: 1.7807624336218505e-05
Position 1315: 1.6118099840508254e-05
Position 281: 1.2068955615387081e-05
Position 1420: 1.1596268264940591e-05
Position 292: 1.1142158219273326e-05
Position 1003: 9.838038717359928e-06
Position 716: 8.74004546311329e-06
Position 1275: 8.192429671862243e-06
Position 934: 6.978336129231718e-06
Position 605: 6.233044674093306e-06
Position 1197: 5.774913939396183e-06
Position 1645: 5.735764908996973e-06
Position 1368: 5.634092184386279e-06
Position 2133: 5.4322826098396235e-06
Position 737: 5.337459860321669e-06
Position 739: 4.7935659807715276e-06
Position 955: 4.313766728210406e-06
Position 1280: 2.4880841620435573e-06
Position 924: 9.087410237889685e-07
Position 2451: 8.967654388953858e-07
Position 1411: 7.090047530033426e-07
Position 1424: 6.155715054667944e-07
Position 1754: 5.846690879166812e-07
Position 1772: 5.637489450485689e-07
Position 1209: 3.226290383884235e-07
Position 1224: 2.271553945356814e-07
Position 2390: 2.1632704239129205e-07
Position 1268: 1.2334668950594663e-07
Position 3349: 3.134455526320246e-08
Position 3401: 2.979145339856448e-08
Position 1865: 1.6992793325260866e-08
Position 1652: 1.314457578369644e-08
Position 1634: 7.78144212079841e-09
Position 1977: 6.809310660208346e-09
Position 1599: 5.55446181257074e-09
Position 1732: 5.520981346287113e-09
Position 1201: 5.353024232172793e-09
Position 1844: 5.233289749402889e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1200: 0.8050527249321603
Position 4791: 0.4489676043773008
Position 8260: 0.2658527879059099
Position 22820: 0.2228824062501451
Position 13190: 0.10055627752141322
Position 7892: 0.07932040368415845
Position 12632: 0.07224661081905136
Position 10329: 0.05063149342317352
Position 8096: 0.04718426277631738
Position 4847: 0.03349777000474048
Position 2051: 0.027176663862895703
Position 2239: 0.0232993846277755
Position 4733: 0.01836547386183041
Position 3944: 0.01779071330221833
Position 6454: 0.015783806627431955
Position 18423: 0.014498959904043854
Position 16279: 0.014414596945287872
Position 12239: 0.014389741870641865
Position 4696: 0.014297930731846096
Position 10367: 0.014003353420160139
Position 3589: 0.013369771503518792
Position 11123: 0.013217680000926739
Position 16011: 0.011769905575777811
Position 286: 0.010019807403795789
Position 5085: 0.009912925294779006
Position 4600: 0.009850822881467748
Position 4515: 0.009842117368598073
Position 5986: 0.008720121054981777
Position 8022: 0.008630266718162844
Position 8357: 0.007427122524547149
Position 9121: 0.006339466544680584
Position 5097: 0.005760183437095919
Position 6836: 0.00543588715308135
Position 9646: 0.005282808071484344
Position 10707: 0.005155323731846727
Position 9296: 0.0050804675246080505
Position 4675: 0.004211318118488103
Position 8256: 0.003586435020218216
Position 8790: 0.0034332693383468467
Position 2104: 0.003424231460754935
Position 10820: 0.003404249015768329
Position 2248: 0.00339528117707354
Position 7382: 0.003171357265256865
Position 7437: 0.003094637618967309
Position 5256: 0.0030174758528272658
Position 4652: 0.0028961947496575686
Position 12435: 0.0028288588777751816
Position 2566: 0.0026603129675732097
Position 8044: 0.002496733488487805
Position 5323: 0.0024786572327438515
Position 6476: 0.0023063630650309746
Position 4737: 0.0022661547058278053
Position 6136: 0.002262092739773893
Position 4086: 0.0022246993371257753
Position 4661: 0.0019906751381943985
Position 4054: 0.0019872837500027477
Position 7895: 0.001954244368379462
Position 2733: 0.0018929461216593483
Position 11861: 0.001859174886733878
Position 5028: 0.001735472939356131
Position 8656: 0.0016171571572339257
Position 6670: 0.0015574866808163034
Position 1528: 0.001523431302611042
Position 9533: 0.0014352471857383337
Position 5203: 0.0014327681621314231
Position 2783: 0.0013028949471354937
Position 2242: 0.001288434058459367
Position 5259: 0.0012774305909246575
Position 5008: 0.0012496243022274123
Position 3053: 0.001242758764120934
Position 1133: 0.001173523883619729
Position 10980: 0.0011350897647229912
Position 3633: 0.0011275048554016537
Position 2268: 0.0011267782474390997
Position 8635: 0.0010950685861817586
Position 367: 0.0010894862958807875
Position 7111: 0.0010791657574047244
Position 2524: 0.0010364694724589155
Position 306: 0.0009778410248082
Position 8942: 0.0009745654906162411
Position 2495: 0.0009214897050095229
Position 2136: 0.0009208505607001817
Position 7159: 0.0008982246822639476
Position 1617: 0.0008886071674571021
Position 1209: 0.000840994936324731
Position 5425: 0.00082717570013834
Position 8275: 0.0007632158149297277
Position 8552: 0.0007534088645760204
Position 3098: 0.0007200751208145206
Position 8190: 0.0006988457249317725
Position 1557: 0.0006887248047071541
Position 9990: 0.0006861154925857059
Position 4313: 0.0006851850387054907
Position 1074: 0.0006813246744733766
Position 3855: 0.0006715324776572718
Position 1962: 0.0006356913398890844
Position 4701: 0.0006170481112513417
Position 9348: 0.0006021809733089934
Position 3253: 0.0005904573829632126
Position 6927: 0.0005875978486575374
Position 7593: 0.0005229601787861488
Position 3891: 0.000489403818959075
Position 3143: 0.00045086220043206884
Position 6371: 0.0004395080984373453
Position 6162: 0.00040008237866698374
Position 4895: 0.00037246567527266205
Position 1147: 0.00036473152961781534
Position 6879: 0.00035381333610053805
Position 5059: 0.00033978191946120107
Position 2625: 0.0003107502053369561
Position 7505: 0.0002909816513805831
Position 3261: 0.0002678015270200434
Position 7583: 0.0002624140540890135
Position 2969: 0.00025383259093390473
Position 4596: 0.0002486750708092721
Position 3585: 0.0002156497263415905
Position 5182: 0.00020097963928377324
Position 5369: 0.00018805725607425045
Position 2260: 0.000171310403725994
Position 2799: 0.00017113870292382135
Position 3604: 0.00015025907804316863
Position 6098: 0.00014230987050938793
Position 3059: 0.00013978166597288704
Position 357: 0.000138666608764112
Position 5839: 0.00013686828436531833
Position 1246: 0.00012716007605026713
Position 1797: 0.0001136854594548796
Position 2580: 0.00010644430786981832
Position 1152: 0.00010541274978685375
Position 3674: 0.00010485769567896076
Position 4206: 0.0001025091729786598
Position 1561: 9.440239017388644e-05
Position 4480: 9.264320692639174e-05
Position 3374: 8.899446406400354e-05
Position 1869: 8.805722866073585e-05
Position 351: 8.161385304214063e-05
Position 345: 8.03019314303257e-05
Position 6692: 7.690609181399387e-05
Position 513: 7.172724541745577e-05
Position 640: 7.020146456578955e-05
Position 400: 6.978794985008541e-05
Position 6233: 6.535835227471826e-05
Position 2817: 6.036248559977225e-05
Position 3079: 5.401179948518321e-05
Position 1021: 5.242946461904844e-05
Position 2422: 5.116905831651718e-05
Position 1287: 5.087648139398206e-05
Position 5065: 4.7816550256019546e-05
Position 1076: 4.573494549850096e-05
Position 1533: 4.315850411960809e-05
Position 5273: 4.077321109018651e-05
Position 1406: 3.320269641671666e-05
Position 4300: 3.2647954419445746e-05
Position 1634: 3.2589652277798935e-05
Position 2977: 3.200890429774038e-05
Position 3149: 2.8558067492698486e-05
Position 3638: 2.7847606119149137e-05
Position 1840: 2.768731310721427e-05
Position 2943: 2.608519386505584e-05
Position 2749: 2.4383056627977223e-05
Position 810: 2.166037963076057e-05
Position 1420: 1.99141161352927e-05
