Gene = Khdc4
index = 605
Annotated 5SS: [   85   764  3501  3901  7326  7782 10974 13107 14206 14712 23139 24140
 25050]
Annotated 3SS: [  540  3371  3820  7272  7617 10761 13045 14147 14457 22976 24026 24957
 25826]
SMsplice 5SS: [   85   764  3501  3960 10974 13107 14258 14712 23139 24140 25050]
SMsplice 3SS: [  540  3371  3820 10761 13045 14147 14457 23042 24026 24957 25826]
top_k =  1000
Partition function (log Z): 9.9207970696674

Sorted 5' Splice Sites (High to Low Probability):
Position 14712: 0.9996213349484657
Position 764: 0.9790365749759505
Position 3501: 0.9742698615288492
Position 24140: 0.9355960851498306
Position 25050: 0.8962296240816527
Position 10974: 0.8505534530344554
Position 85: 0.7784569410493035
Position 3960: 0.7527365796327359
Position 23139: 0.6457678660073968
Position 14258: 0.6406892688665358
Position 13107: 0.5890516199663068
Position 2226: 0.21375587939742272
Position 12972: 0.21210048292834538
Position 3291: 0.2051479808676774
Position 7782: 0.204541539625661
Position 24344: 0.20007586845602365
Position 7326: 0.18780987598259472
Position 383: 0.16461192216895876
Position 2666: 0.14401303702836124
Position 25920: 0.13283208506558916
Position 3668: 0.130296307936544
Position 14206: 0.12473912254017928
Position 25969: 0.11466482766986824
Position 22908: 0.10738458612487017
Position 3901: 0.10003327938900487
Position 13139: 0.09871279871029637
Position 3905: 0.09501483012221834
Position 2939: 0.09259193935967573
Position 14340: 0.06134592749409505
Position 11502: 0.052654790985945873
Position 9093: 0.05219661306291342
Position 26906: 0.05023307799946733
Position 25098: 0.04972819485784224
Position 260: 0.045174521491944425
Position 11466: 0.042463951180430795
Position 3983: 0.03832628957259856
Position 2782: 0.035020783139887796
Position 25537: 0.030074762905478423
Position 26800: 0.027957379198578176
Position 18378: 0.023864052909255164
Position 606: 0.021674564404130115
Position 25935: 0.01955853499111256
Position 866: 0.018441848098867276
Position 361: 0.01541261091567864
Position 3683: 0.014629160202485805
Position 1432: 0.011447487017949346
Position 14273: 0.010943682861978587
Position 25309: 0.010799745247807808
Position 21785: 0.010539269260826295
Position 4341: 0.010537449949223995
Position 7696: 0.010246368108158824
Position 4259: 0.010064387679636563
Position 3701: 0.009913700043919832
Position 1471: 0.00723397935623362
Position 3269: 0.005958802891334187
Position 7923: 0.005747131873839183
Position 2210: 0.005480899914663675
Position 25718: 0.005208005988292742
Position 8750: 0.0050912881230505596
Position 25689: 0.005063815073074692
Position 5684: 0.0047296867193054705
Position 25544: 0.004727523083017587
Position 3915: 0.004584539774920212
Position 1329: 0.004345569116673006
Position 24855: 0.004232437675669161
Position 25083: 0.00412387290821913
Position 378: 0.004119644602978011
Position 7786: 0.004073426325822197
Position 14402: 0.004066580571924245
Position 3530: 0.0038658306415791997
Position 9528: 0.0037110413357197124
Position 2778: 0.003578015043402394
Position 26997: 0.003285615842059411
Position 347: 0.0031773580782127426
Position 3541: 0.002825936677271484
Position 1737: 0.002667022448658215
Position 24528: 0.002549442891171564
Position 5261: 0.002408236133922336
Position 1541: 0.002281452761172097
Position 23674: 0.0022290084755399267
Position 26055: 0.002120270545954514
Position 23606: 0.0018869123536860125
Position 1483: 0.0017881266513870323
Position 1184: 0.0017070148898622975
Position 16713: 0.001548915652746957
Position 7511: 0.0014923078359485504
Position 9: 0.0014910140769623444
Position 475: 0.0012626934098306244
Position 2766: 0.0011650149695146682
Position 3034: 0.001161880068460207
Position 3890: 0.0010871768016044309
Position 26285: 0.0010745700010465758
Position 15072: 0.0008956374654505888
Position 14287: 0.0008955905460137086
Position 2818: 0.000881953143023828
Position 7480: 0.000871757861086358
Position 177: 0.0008529542395087881
Position 1989: 0.0007953303176912043
Position 25548: 0.0007557315263528815
Position 3054: 0.000735350118776845
Position 3009: 0.0007124657402741043
Position 3711: 0.0007118736007840572
Position 1358: 0.0006948387378219893
Position 1320: 0.0006912555856059886
Position 18079: 0.0006832936120795344
Position 1057: 0.0006558046109755163
Position 17135: 0.0005838708821886975
Position 3734: 0.0004779735771184476
Position 26868: 0.000466723669841858
Position 18202: 0.00044628585744381765
Position 5804: 0.0004426066542870711
Position 25071: 0.00044070104793581476
Position 25479: 0.0004375012557985222
Position 1558: 0.00040758464260630693
Position 3704: 0.0004047434841837365
Position 220: 0.00039567364823284797
Position 25190: 0.00038774114635707553
Position 25500: 0.0003769099530931619
Position 5239: 0.00036604624389735286
Position 891: 0.0003659665651132201
Position 5368: 0.0003437473093585149
Position 25874: 0.00033674555069025154
Position 4247: 0.0003355540107336614
Position 1077: 0.00032800959102444904
Position 2184: 0.0003201137734938448
Position 5632: 0.00031489236290444824
Position 4672: 0.00031184923203027764
Position 3604: 0.0003062349474259651
Position 5752: 0.00030578967384145783
Position 25054: 0.00028820868280294106
Position 1029: 0.00027297316045677783
Position 186: 0.0002550571282730264
Position 26846: 0.00025219720338515384
Position 4868: 0.00024072403242358337
Position 1113: 0.00022145729971777893
Position 1354: 0.00021063845260671507
Position 4236: 0.0001996127944485949
Position 1595: 0.00019901862287682471
Position 6150: 0.000195433082785057
Position 3505: 0.00017634018249349274
Position 838: 0.00017631875959464344
Position 6520: 0.00015590788498769337
Position 206: 0.000149794329010301
Position 1601: 0.00014323151615832838
Position 156: 0.0001317797626823238
Position 2590: 0.00011332387144924194
Position 3038: 0.00011244836135473568
Position 3938: 0.00010823885690755514
Position 5997: 0.00010664935347789501
Position 26891: 0.00010114861534630843
Position 883: 9.739813201163951e-05
Position 872: 9.681610009510021e-05
Position 3987: 9.452080921404683e-05
Position 1219: 9.348970977139265e-05
Position 3940: 8.589498266129652e-05
Position 1398: 8.347886560282393e-05
Position 25681: 8.288867810666706e-05
Position 1838: 8.037050971260047e-05
Position 847: 7.97513177367362e-05
Position 2233: 7.902041968884927e-05
Position 1890: 7.511837011716225e-05
Position 537: 7.015479661332757e-05
Position 5647: 6.890432211339416e-05
Position 1107: 6.815886624175218e-05
Position 3450: 6.13316049949977e-05
Position 830: 6.11482378254055e-05
Position 2137: 5.941991431704736e-05
Position 2308: 5.843978710927949e-05
Position 13: 5.7478673276944946e-05
Position 6033: 5.6157157886209435e-05
Position 1996: 5.506994363354467e-05
Position 3503: 5.307606012818811e-05
Position 26883: 5.19199495361545e-05
Position 26903: 5.145428900067656e-05
Position 3618: 4.920861552075853e-05
Position 27004: 4.843779751913876e-05
Position 25024: 4.1973101253798165e-05
Position 26152: 4.096223223422754e-05
Position 25115: 4.022390938281957e-05
Position 25956: 3.9234164089247646e-05
Position 330: 3.1851857290944896e-05
Position 507: 2.9741108559823493e-05
Position 406: 2.527047836608296e-05
Position 6: 2.0477445520505366e-05
Position 49: 1.7798047764593944e-05
Position 440: 1.5913585838077626e-05
Position 4007: 9.102676549283615e-06
Position 24: 6.209373324379265e-06
Position 20263: 6.125682717423349e-06
Position 614: 5.360850007345328e-06
Position 3912: 4.536078378688879e-06
Position 3945: 4.196302550621497e-06
Position 14669: 3.588841229985808e-06
Position 154: 3.474913263489574e-06
Position 3903: 2.5420929794755283e-06
Position 3862: 2.1515396616519607e-06
Position 27: 1.992862634226468e-06
Position 473: 1.7969740189544406e-06
Position 17921: 1.5594562087203185e-06
Position 3967: 1.1875108848288937e-06
Position 1528: 1.0044850544931852e-06
Position 3978: 8.775797034461533e-07
Position 172: 8.143658555493007e-07
Position 692: 7.822101471612585e-07
Position 16846: 7.132792652127155e-07
Position 15083: 7.0174311861801e-07
Position 971: 6.845296619504039e-07
Position 945: 4.811854237101699e-07
Position 909: 4.620890881733802e-07
Position 3976: 4.210054384710111e-07
Position 16: 3.8001525117734023e-07
Position 4067: 3.320230897081912e-07
Position 1080: 2.9982335935565045e-07
Position 1416: 2.7641246461630643e-07
Position 14729: 2.620070929419935e-07
Position 1534: 2.6032971797394345e-07
Position 1065: 1.870844672648406e-07
Position 953: 1.4867980305006196e-07
Position 3435: 1.3259347910809828e-07
Position 1034: 1.2313836068938586e-07
Position 917: 9.473881681880957e-09
Position 16243: 3.464151475946892e-09
Position 15787: 3.1598096104257707e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 25826: 0.974485324721441
Position 3371: 0.9736139224437362
Position 24957: 0.9008792269185439
Position 3820: 0.8475960018498346
Position 10761: 0.813372051049655
Position 14147: 0.7958212662860523
Position 540: 0.7766569480261412
Position 13045: 0.6760457576720128
Position 24026: 0.6114567766314188
Position 23042: 0.5392739420045737
Position 14457: 0.4800411932742625
Position 14558: 0.3779110191415904
Position 24054: 0.32413930851841155
Position 7617: 0.2237503769263309
Position 12848: 0.19591044151335474
Position 668: 0.18190874144399957
Position 27080: 0.17343456707373806
Position 3800: 0.14293893930148815
Position 2134: 0.1402069681499145
Position 3566: 0.1358165181618922
Position 26754: 0.12558566880119676
Position 22821: 0.10738458612487017
Position 22976: 0.1064939240028231
Position 14561: 0.10465682968859423
Position 24212: 0.10259057596962062
Position 24251: 0.0855382377380558
Position 7224: 0.07976185211174949
Position 2494: 0.0763603517236311
Position 11356: 0.06937106706426158
Position 7272: 0.06827448173469682
Position 3053: 0.0617853728938817
Position 2490: 0.06119704793103729
Position 3147: 0.059319732333000925
Position 2860: 0.058823604094960735
Position 2026: 0.054590142437380244
Position 8931: 0.05219661306291341
Position 25416: 0.039824897089176914
Position 24881: 0.03974991774424754
Position 605: 0.03825628218123284
Position 7238: 0.038209714238188655
Position 3206: 0.03686689652412519
Position 2729: 0.03574132276460847
Position 10828: 0.030218598003625478
Position 26560: 0.02769170283391959
Position 13933: 0.02596654722254771
Position 12785: 0.0254243241339837
Position 11326: 0.02400893841131768
Position 18321: 0.023865628839461972
Position 3187: 0.022271746391395293
Position 4105: 0.018935249761903878
Position 26203: 0.018501169072613174
Position 14425: 0.01751847572232173
Position 830: 0.01626630136451493
Position 14383: 0.015342575164781158
Position 2881: 0.015011345775804246
Position 24296: 0.014536460921215601
Position 3597: 0.01439529447460556
Position 14205: 0.013347535014786218
Position 2590: 0.012525407237910659
Position 24806: 0.01165928561156455
Position 2525: 0.00959907476339082
Position 2068: 0.009273523424601856
Position 3272: 0.008971595049464614
Position 25525: 0.008390258073779414
Position 21692: 0.008273115031134095
Position 1371: 0.007353319436770282
Position 3377: 0.007351768248616407
Position 2617: 0.007306051880073822
Position 26698: 0.007053674417523639
Position 10798: 0.006962803981174156
Position 959: 0.00691956599886162
Position 25220: 0.0065173606621928325
Position 2924: 0.005850716869850717
Position 296: 0.0056941165815895456
Position 299: 0.005594146303312119
Position 1187: 0.005566301429004717
Position 180: 0.005122713424409343
Position 8621: 0.0050912881230505596
Position 5548: 0.00442240708379113
Position 2136: 0.004137102969695592
Position 14082: 0.004017723232607183
Position 26055: 0.0038949762610450416
Position 3242: 0.003815152262884025
Position 9389: 0.003711041335719714
Position 1102: 0.0036835992711693375
Position 23561: 0.0034867268850359763
Position 26651: 0.0032158395879462874
Position 2752: 0.003213190020138859
Position 7300: 0.003207887002076136
Position 3009: 0.003043376697106602
Position 26666: 0.0030202250600578607
Position 24937: 0.002892402744288556
Position 14669: 0.002800007074819529
Position 1984: 0.0027870398922249144
Position 1629: 0.0026303565870953653
Position 12937: 0.0024843782855974283
Position 1471: 0.0024083436515588783
Position 2442: 0.002316707845513974
Position 14401: 0.0022959250795626077
Position 3466: 0.0022706700592004703
Position 21654: 0.0022661542296921995
Position 5195: 0.002064080457010726
Position 2085: 0.0020151606668596237
Position 457: 0.0018632120991245139
Position 13914: 0.0018629473414717877
Position 26232: 0.0018305331811955248
Position 2050: 0.0018022928159667198
Position 3211: 0.001688034907785339
Position 3661: 0.0016773799473522478
Position 3062: 0.0016045740291862304
Position 26096: 0.0014539043452988835
Position 1784: 0.001391431363281799
Position 26137: 0.0013896740594879441
Position 1144: 0.001337986516699421
Position 5591: 0.0013310471437040213
Position 4149: 0.0013130969938097994
Position 2414: 0.0013098519464669607
Position 1817: 0.0013025779887876055
Position 1379: 0.0012623931566276962
Position 1241: 0.0012428872079383367
Position 24961: 0.0011382929968746687
Position 25469: 0.001087784597593209
Position 24986: 0.001037143229803921
Position 25984: 0.0010282224706120947
Position 1863: 0.0010238329496018897
Position 3825: 0.001000978533474201
Position 247: 0.000981707387158167
Position 26526: 0.0009671250100490578
Position 1314: 0.0009462724203781565
Position 25142: 0.0009420496043133886
Position 16497: 0.0009167348350410835
Position 1432: 0.0009139837475622338
Position 17920: 0.0009111892449368899
Position 25194: 0.0008989398973512073
Position 2101: 0.0008638109253126722
Position 7620: 0.0008580985190140867
Position 11410: 0.0008568508430595425
Position 4120: 0.0008026957910987687
Position 26068: 0.0007945744416178092
Position 2648: 0.0007817920874165442
Position 5173: 0.0007736435870754147
Position 14878: 0.0007652775794516874
Position 7185: 0.0007200065929186184
Position 26026: 0.0006808465993412768
Position 671: 0.0006544012677047102
Position 23516: 0.0006291939441899616
Position 2886: 0.0006241424057461574
Position 25271: 0.0006034052128119076
Position 11386: 0.0006011182941863415
Position 26169: 0.0005966052400802511
Position 25355: 0.000567269578664987
Position 3780: 0.000552686163268264
Position 25234: 0.0005077236694089919
Position 549: 0.0005041288248008493
Position 26285: 0.0004943341050431895
Position 316: 0.00046228914032383687
Position 249: 0.00046180351773821916
Position 17018: 0.00045446679412594257
Position 26766: 0.00044074150435113743
Position 26333: 0.0004191115687928143
Position 2665: 0.000412674389216275
Position 3599: 0.0004024746132584984
Position 26263: 0.00038683478359306697
Position 1904: 0.000373740009204679
Position 2156: 0.00036544954519334365
Position 14485: 0.0003633900276597955
Position 2781: 0.0003617000107367377
Position 14333: 0.0003604705093209902
Position 5886: 0.0003582395941491616
Position 3615: 0.00033765280763528105
Position 3391: 0.0003285547101042862
Position 26252: 0.000326256277674928
Position 26795: 0.00032461627059509295
Position 3400: 0.000314618753599003
Position 25835: 0.00030559734342707043
Position 703: 0.0002856945188300366
Position 11298: 0.0002807675535515564
Position 1510: 0.00027699984976707024
Position 26590: 0.00026961103110042774
Position 3438: 0.00026679792007353677
Position 199: 0.0002655262292966821
Position 1290: 0.00025448759074923763
Position 2759: 0.0002472716973714228
Position 16684: 0.00023033475354157753
Position 1029: 0.0002251626386150861
Position 18003: 0.0002187055765174865
Position 2096: 0.000207930543318866
Position 4766: 0.00020385250846899128
Position 2938: 0.0002003469227532329
Position 2972: 0.00019766516012422353
Position 2177: 0.0001907165687812932
Position 26448: 0.00018973793020975058
Position 177: 0.00018884960914059552
Position 728: 0.00018650367330354465
Position 3435: 0.00018616845933201558
Position 25396: 0.00017655502323456326
Position 6378: 0.00015590788498769323
Position 2813: 0.00015503850164574562
Position 25126: 0.0001522785473395938
