Gene = Srrm3
index = 1028
Annotated 5SS: [  511 17177 22349 34206 34366 34816 36325 36493 37814 38444 39110 50414
 50947 51189]
Annotated 3SS: [16933 22246 34076 34284 34785 36261 36456 37762 38338 38931 50066 50721
 51050 54973]
SMsplice 5SS: [  511 17177 22349 34206 34366 36493 38444 38643 39114 50947 51189 54586]
SMsplice 3SS: [16933 22246 34076 34284 36261 38338 38541 38931 50721 51050 54463 54973]
top_k =  1000
Partition function (log Z): 5.958111542259401

Sorted 5' Splice Sites (High to Low Probability):
Position 17177: 0.9985906674138243
Position 50947: 0.9963121198650542
Position 34206: 0.9927159568619409
Position 38444: 0.9628332902424505
Position 51189: 0.9444690230605217
Position 34366: 0.9286358012172546
Position 511: 0.8552187099890063
Position 22349: 0.7448865392752477
Position 46638: 0.6887502247102587
Position 42810: 0.651596194821035
Position 36325: 0.6341094456515763
Position 38643: 0.5645613287228874
Position 39114: 0.5105225540939021
Position 37814: 0.5047970200114946
Position 54586: 0.47924299662801423
Position 36493: 0.46198572597121124
Position 39110: 0.4572963866796978
Position 3961: 0.4381162916975184
Position 39340: 0.40370151525823317
Position 10070: 0.39541324632559627
Position 28968: 0.36123353939518243
Position 4340: 0.2750993156513
Position 8665: 0.26796953662148415
Position 22371: 0.25496767805578174
Position 261: 0.1907706601692404
Position 36613: 0.17293988095989424
Position 2446: 0.16191761183753817
Position 45893: 0.15377443205228197
Position 38100: 0.1459403606625399
Position 45825: 0.13848124817095345
Position 38591: 0.13811162472486188
Position 811: 0.12301905540486026
Position 51693: 0.12292772359841078
Position 17449: 0.10307352532200495
Position 43666: 0.08911966829418047
Position 519: 0.08675670352055843
Position 10410: 0.0779956854294557
Position 8180: 0.07759196901042198
Position 27211: 0.06992803384459416
Position 54841: 0.06334517010032133
Position 26569: 0.05987490860217918
Position 1727: 0.05660068023004423
Position 34718: 0.05474379766940132
Position 2829: 0.05436263322978182
Position 239: 0.04806071461609297
Position 34395: 0.04678086845036252
Position 39354: 0.043847754066404954
Position 36713: 0.042345032045428235
Position 39404: 0.038676789338253185
Position 39945: 0.03717981243851408
Position 38613: 0.03577045697412145
Position 23923: 0.034287640191783694
Position 34816: 0.03401541558146991
Position 23579: 0.0310530647997214
Position 28235: 0.02546522493028683
Position 41974: 0.025444807920030687
Position 40106: 0.023597357322195693
Position 23428: 0.022661940024043047
Position 1186: 0.02112558502401592
Position 27177: 0.020878806411971793
Position 37391: 0.019918326380043955
Position 25194: 0.01979342560031936
Position 40077: 0.01967168063557841
Position 35123: 0.019651927853629295
Position 1524: 0.018886276496168315
