Gene = Bend4
index = 179
Annotated 5SS: [  341  1245 10855 22880 28250]
Annotated 3SS: [  517 10287 22790 28008 29859]
SMsplice 5SS: [ 1168  4940  9772 10855 11345 14138 22880 24318 28179]
SMsplice 3SS: [ 4729  9645 10671 11216 13997 22790 24205 28008 29859]
top_k =  1000
Partition function (log Z): -3.007254943816698

Sorted 5' Splice Sites (High to Low Probability):
Position 22880: 0.9874588676448136
Position 10855: 0.8415279108674841
Position 24318: 0.8387007518982089
Position 14138: 0.8111034299827006
Position 11345: 0.7781744832688413
Position 28179: 0.6626854633494272
Position 4940: 0.5662034882694055
Position 20755: 0.5178812776968394
Position 10057: 0.4354156855438349
Position 25411: 0.43538505999842775
Position 341: 0.4031451918859115
Position 1168: 0.3857162474652837
Position 9772: 0.37874825655007976
Position 12676: 0.3660807220629376
Position 9750: 0.3445355599610875
Position 30976: 0.3059972942263616
Position 14698: 0.28237053521741146
Position 20424: 0.2676155184543451
Position 1245: 0.24691911368273511
Position 3670: 0.24013868446512437
Position 23724: 0.2389274179030833
Position 29943: 0.23748037218763782
Position 33588: 0.21356824606429795
Position 27981: 0.1792764863810517
Position 7921: 0.17534208969399998
Position 10612: 0.15420217800803437
Position 9072: 0.14539240833763786
Position 28250: 0.13648911009850445
Position 3639: 0.13269803207701683
Position 25171: 0.12891827952277124
Position 20450: 0.10655835490295629
Position 13898: 0.0995382577404599
Position 23089: 0.06690698325376719
Position 35566: 0.06453294427626251
Position 33704: 0.06332965030217735
Position 15210: 0.06003928256493331
Position 3504: 0.05872699469159028
Position 9974: 0.05831790233935146
Position 30111: 0.05578728563445188
Position 35435: 0.05457979473699371
Position 12805: 0.0524476785907882
Position 5271: 0.048698375364158525
Position 12687: 0.04862606045407223
Position 9784: 0.047554556381877416
Position 24354: 0.04558217111604776
Position 14215: 0.0453189218388295
Position 9778: 0.04319412464786307
Position 25711: 0.042861984176250416
Position 10909: 0.041064286592171824
Position 8748: 0.040779135063839976
Position 20777: 0.037388087809599485
Position 25678: 0.03601820046439975
Position 26709: 0.030845832828437954
