Gene = Rfc1
index = 899
Annotated 5SS: [  147 16266 22713 24630 32695 33738 38272 39717 42013 44584 47781 50822
 56214 56960 58314 59981 60289 61296 61720 63293 63530 66723 69569 71428]
Annotated 3SS: [16139 22636 24506 32461 33659 38193 39625 41734 44475 47600 50716 55855
 56846 58198 59888 60150 61199 61620 63137 63411 66576 69354 71238 72523]
SMsplice 5SS: [  147 16266 22713 24630 33738 38272 39717 44584 47781 50826 56006 56960
 57571 58314 58803 59722 59981 60289 61296 61720 63293 63530 66723 69569
 71428]
SMsplice 3SS: [16139 22636 24506 33659 38193 39625 44475 47643 50716 55855 56846 57352
 58198 58663 59602 59888 60150 61199 61620 63137 63411 66576 69354 71238
 72523]
top_k =  1000
Partition function (log Z): 49.582614088271846

Sorted 5' Splice Sites (High to Low Probability):
Position 22713: 0.9965320685861767
Position 59981: 0.9945382938715909
Position 69569: 0.9906874396261939
Position 38272: 0.9841432831323972
Position 66723: 0.982881561923161
Position 44584: 0.9708023031290378
Position 61296: 0.9707460022063061
Position 33738: 0.9632213390439812
Position 60289: 0.9572335430220731
Position 39717: 0.9571462679754278
Position 16266: 0.9567787391647495
Position 147: 0.9425704661626567
Position 57571: 0.909458604451478
Position 71428: 0.9003439738297087
Position 63530: 0.8961365876814489
Position 47781: 0.8619232086405592
Position 56960: 0.8385988398414014
Position 24630: 0.8344938043942606
Position 59722: 0.6905678475376145
Position 61720: 0.6477292355252283
Position 50826: 0.5784965049707206
Position 58803: 0.552480875440945
Position 63293: 0.535790179901218
Position 58314: 0.5349752181655341
Position 32695: 0.4831854552702176
Position 17660: 0.4771322992155251
Position 48165: 0.45634216623872326
Position 42013: 0.4530780200571265
Position 50822: 0.410966934820127
Position 38892: 0.38357127154719795
Position 54628: 0.36220236067865424
Position 68322: 0.3549759764729531
Position 28506: 0.336329518194812
Position 31254: 0.309520608498607
Position 47292: 0.3060776623484233
Position 18219: 0.30230725523782664
Position 45900: 0.29034536496637237
Position 4414: 0.2692751324183329
Position 46117: 0.22643507104967617
Position 16933: 0.17360652763597062
Position 58400: 0.17130339011797294
Position 62007: 0.17119296396914915
Position 48709: 0.1692455291167566
Position 53620: 0.1673450154086672
Position 2654: 0.16627041912090562
Position 34484: 0.16387664282378112
Position 56214: 0.15898117548222387
Position 24635: 0.15740832628276635
Position 33394: 0.1530224483927783
Position 48805: 0.14800570832362717
Position 3883: 0.14532755845240145
Position 48720: 0.13560527333924474
Position 39105: 0.13215418780042046
Position 38510: 0.1225052959311803
Position 53193: 0.11896344692506103
Position 47368: 0.11371853122480072
Position 31267: 0.09829023275035158
Position 50512: 0.0965542872754738
Position 61655: 0.09013851427256468
Position 47718: 0.08341643619596677
Position 68328: 0.08336411266598037
Position 26410: 0.08310013142128826
Position 18309: 0.0821997885021664
Position 3069: 0.08127577395990151
Position 72227: 0.07869657024425959
Position 61105: 0.07854584654301423
Position 18667: 0.07823597339051397
Position 70009: 0.07585759757899167
Position 63892: 0.07497255374454112
Position 19087: 0.07473396349943157
Position 27312: 0.07414961941427974
Position 18359: 0.07178751272240227
Position 48462: 0.07084433525416876
Position 19413: 0.07074066957503018
Position 47346: 0.07005174086957681
Position 11705: 0.06830569264732206
Position 18512: 0.06662194869782
Position 36875: 0.065438180795245
Position 34568: 0.06288836256988756
Position 19637: 0.061515863498332275
Position 70662: 0.05541622862370284
Position 46211: 0.05536917971847627
Position 38549: 0.053836951342389285
Position 51148: 0.052533877607581714
Position 48608: 0.05134181936064589
Position 6235: 0.0484806504929399
Position 217: 0.046840233801721115
Position 72267: 0.04572524273617636
Position 58553: 0.04444982563640101
Position 50384: 0.044185820889892424
Position 57816: 0.041898851942343
Position 16270: 0.04100362131498211
Position 72803: 0.03996175698460916
Position 52146: 0.036724473899948845
Position 16862: 0.03647222988543987
Position 66272: 0.03630659679063688
Position 67341: 0.03532797239033581
Position 71107: 0.03476449445222715
Position 72422: 0.03321281872281988
Position 48743: 0.03315299783788293
Position 5802: 0.03307419948783099
Position 52416: 0.032384901556282736
Position 22091: 0.032070655931253036
Position 57448: 0.02995734147876301
Position 30469: 0.02894359193790321
Position 19185: 0.028170475685394672
Position 61529: 0.02804470378064641
Position 47849: 0.027539009973180487
Position 39736: 0.027473307055600284
Position 49078: 0.026261917226964145
Position 17452: 0.025167756930312292
Position 66491: 0.02499054312849998
Position 6156: 0.02483977717254463
Position 44590: 0.022816154115823502
Position 38957: 0.022477985977281862
Position 69043: 0.020903517652180834
Position 47514: 0.02081245151627712
Position 3920: 0.020421801288449924
Position 72754: 0.019591615788369106
Position 60907: 0.019115857134349833
Position 36059: 0.019017300577983925
Position 37448: 0.018999621886998032
Position 9371: 0.018936732630493978
Position 71302: 0.018896905587513894
Position 43702: 0.018884875995410656
Position 17662: 0.017962462664794097
Position 45632: 0.017898739248839966
Position 6121: 0.017856369931548738
Position 61478: 0.01774929287457621
Position 71555: 0.017641240744372746
Position 71452: 0.017467930521730117
Position 31369: 0.0173043405167101
Position 45574: 0.017103259797055327
Position 1063: 0.016810046692351296
Position 39848: 0.016670641727466858
Position 7033: 0.016620692337208868
Position 43011: 0.01647479126883458
Position 67181: 0.016252546900426525
Position 41342: 0.01593361359065718
Position 24151: 0.015539204466208292
Position 8387: 0.015338402567928703
