Gene = Faap24
index = 391
Annotated 5SS: [ 624 1600 1862]
Annotated 3SS: [1459 1708 3744]
SMsplice 5SS: [ 151  624 1600 1862]
SMsplice 3SS: [ 504 1459 1708 3744]
top_k =  1000
Partition function (log Z): -4.036164909394421

Sorted 5' Splice Sites (High to Low Probability):
Position 1600: 0.9495354473786969
Position 1862: 0.8039117504713459
Position 151: 0.6541659868920698
Position 624: 0.6270605241083846
Position 46: 0.23922667327127042
Position 186: 0.03042177634943188
Position 1612: 0.017552146502673678
Position 2820: 0.01497260256434146
Position 628: 0.01165637003138968
Position 2371: 0.008199244733314136
Position 1151: 0.006687170699490926
Position 79: 0.005699132724414969
Position 695: 0.004721609821641726
Position 546: 0.0046786388633318745
Position 478: 0.00466938156572673
Position 2456: 0.004591429636788213
Position 435: 0.003076694568301645
Position 3937: 0.002392408736949098
Position 1604: 0.0017455709446898377
Position 679: 0.0015525888893076565
Position 390: 0.0013985190311373793
Position 326: 0.0013723439817571268
Position 4163: 0.0012791585635530244
Position 3859: 0.0010979462627508539
Position 2682: 0.0009776079993212153
Position 162: 0.0009283240986207532
Position 384: 0.0008961420065272821
Position 1808: 0.0008891335808010258
Position 598: 0.0007299463994834318
Position 2355: 0.0006472349942475863
Position 1319: 0.0006193770730810782
Position 700: 0.0005480647073184472
Position 2831: 0.0005381089033963832
Position 51: 0.00041811308635685934
Position 739: 0.0004103510881879102
Position 3850: 0.00030752087025868996
Position 2510: 0.0003059593013550204
Position 4316: 0.0002835637787821292
Position 312: 0.00026064673553752397
Position 2808: 0.0002590226560083325
Position 1213: 0.00023482421301661288
Position 243: 0.00023106799734697736
Position 1390: 0.00021718224694477464
Position 1866: 0.00020280405431493995
Position 97: 0.00019767830848141642
Position 157: 0.00015545179849267994
Position 1071: 0.0001500219562403931
Position 2793: 0.00014596773236494418
Position 551: 0.00012417994587291632
Position 456: 0.00011757235513879252
Position 2790: 0.00011637146256366435
Position 557: 0.00011178455541763865
Position 3635: 0.00010387947979256191
Position 398: 9.805253793221612e-05
Position 1065: 9.658924851151191e-05
Position 1762: 9.218506792162008e-05
Position 3027: 8.862182215302377e-05
Position 3646: 8.719535128436283e-05
Position 2144: 8.100052266704044e-05
Position 448: 7.534314572434474e-05
Position 785: 7.284759527123817e-05
Position 2383: 6.890176801470696e-05
Position 231: 6.488327254681457e-05
Position 3885: 6.250475966103092e-05
Position 3823: 6.059806102530913e-05
Position 290: 5.6065345547012844e-05
Position 2349: 5.3310346868939926e-05
Position 3544: 4.868644916025589e-05
Position 4140: 4.8388221030695616e-05
Position 2243: 4.754253165365521e-05
Position 929: 4.2574941566692184e-05
Position 575: 3.0423960181213947e-05
Position 4397: 2.9967886361009894e-05
Position 582: 2.3221694638192222e-05
Position 1783: 2.0646916032853824e-05
Position 3832: 1.7980578436496496e-05
Position 3919: 1.7364479258587082e-05
Position 3167: 1.730154432475026e-05
Position 458: 1.6987772384411473e-05
Position 1465: 1.680434471716516e-05
Position 1272: 1.630010334892335e-05
Position 207: 1.622101091399907e-05
Position 342: 1.6138511735333542e-05
Position 1555: 1.5225710097537046e-05
Position 1644: 1.3326577288738769e-05
Position 666: 1.2568457743256321e-05
