Gene = Det1
index = 333
Annotated 5SS: [  157  4092  7259 13153]
Annotated 3SS: [ 2998  7070 12960 19150]
SMsplice 5SS: [  801  3831  4092  4428  7259 12081 13153]
SMsplice 3SS: [ 3737  3930  4311  7070 11900 12960 19150]
top_k =  1000
Partition function (log Z): -0.3927995763826213

Sorted 5' Splice Sites (High to Low Probability):
Position 7259: 0.9838989843229434
Position 4092: 0.9660773308251993
Position 13153: 0.889334680386733
Position 4428: 0.8133171737245443
Position 801: 0.7258251891865595
Position 3831: 0.635250205570584
Position 12081: 0.5844615824984842
Position 3123: 0.5415148375705244
Position 3538: 0.3476982258882231
Position 7901: 0.2655521850476731
Position 6108: 0.2481520478335959
Position 12012: 0.1924319262702279
Position 11930: 0.16264807564414077
Position 2899: 0.15169720846383739
Position 157: 0.14228845496219847
Position 2925: 0.10971962770361925
Position 5054: 0.09145960247658169
Position 8226: 0.08093217616296028
Position 5945: 0.07937925124448453
Position 97: 0.06788343070660094
Position 16295: 0.05622020662186114
Position 76: 0.05417817815371036
Position 8117: 0.049292056130400004
Position 3344: 0.03939890238483852
Position 2943: 0.03876275723521768
Position 6243: 0.03561912727469908
Position 5144: 0.033327996561179594
Position 16316: 0.029722081149329074
Position 4436: 0.027262632379706178
Position 6133: 0.026026062011507815
Position 2810: 0.023767018943955713
Position 13189: 0.021065939187023732
Position 9889: 0.01974197909093643
Position 6052: 0.019623606264122725
Position 19301: 0.018314481995100492
Position 9954: 0.0168763856280635
Position 3162: 0.016521491906368032
Position 1028: 0.015759796494859753
Position 3361: 0.014574693339007955
Position 8212: 0.014231753483089474
Position 5983: 0.013614959681593205
Position 2937: 0.01331063565916019
Position 6068: 0.01243610875121205
Position 22: 0.011340063955599942
Position 5516: 0.010601127909890342
Position 5788: 0.010074330877763491
Position 2503: 0.008778853647085152
Position 6988: 0.008097173711101876
Position 3738: 0.007653956356941169
Position 1321: 0.007388133964344119
Position 13226: 0.007056180747425904
Position 11351: 0.006631853380059652
Position 6980: 0.006213057114126637
Position 537: 0.006043950180506516
Position 8886: 0.005778239967035113
Position 14154: 0.005757015308685143
Position 13102: 0.005677830988896466
Position 10794: 0.005409878316990659
Position 3091: 0.005343097692772207
Position 3348: 0.005181326672386273
Position 12567: 0.004397373948107787
Position 301: 0.004293390098500123
Position 12902: 0.004264024443361794
Position 18050: 0.004251407538362205
Position 2939: 0.0036363897646369907
Position 12988: 0.0035847339212696783
Position 3546: 0.0035280941097981795
Position 6497: 0.0034201796844109985
Position 12841: 0.0033293684098239153
Position 778: 0.002984197070285599
Position 657: 0.002946820604487752
Position 63: 0.002944222966887579
Position 3527: 0.0027018641283514393
Position 500: 0.0023670309259041667
Position 2826: 0.0021770550344978033
Position 1186: 0.002157109579887536
Position 4453: 0.002043690067608799
Position 1189: 0.0019998086281652156
Position 6008: 0.0019326831249399095
Position 3525: 0.0018141593265348392
Position 1265: 0.0017719112178777574
Position 2879: 0.0016044825873467732
Position 4146: 0.0013858080279013911
Position 12311: 0.0011895685726502397
Position 849: 0.0011695951326241702
Position 4043: 0.0011490970019917232
Position 1215: 0.001008439091684658
Position 19432: 0.0009851599952423972
Position 4222: 0.0009610777784224288
Position 3171: 0.0009392438172948561
Position 590: 0.0009157964739561101
Position 518: 0.0008391140203341645
Position 1258: 0.000810057628401213
Position 1593: 0.0007140712730230704
Position 7301: 0.0007102881881562578
Position 2905: 0.0006938480835318338
Position 2791: 0.0006223720666916361
Position 222: 0.0006041908940515147
Position 4059: 0.0005832295464433222
Position 1636: 0.0005643225032927828
Position 99: 0.0005274873381859922
Position 2625: 0.0005241838090585362
Position 509: 0.0004464619357997458
Position 1747: 0.00043449434526273545
Position 1870: 0.00041061599333032037
Position 3563: 0.00040051499418543334
Position 45: 0.00039392329297395105
Position 2692: 0.00038893850353918986
Position 2070: 0.00034640123980846
Position 4074: 0.0003129814026899713
Position 7805: 0.0003047265186286391
Position 1078: 0.0002757604718707901
Position 1629: 0.0002718220629437363
Position 12822: 0.00026839234646765394
Position 490: 0.0002612397864175733
Position 3144: 0.00025011989001994856
Position 3187: 0.00023636471917505453
Position 5953: 0.00020596774478095922
Position 3266: 0.00020481661091226232
Position 1789: 0.00020057478249277096
Position 3638: 0.00019785051440808268
Position 2957: 0.00019216859590624231
Position 3129: 0.0001807844400643681
Position 5584: 0.00017842871099852046
Position 5700: 0.00017632773697440785
Position 7110: 0.00017158570474442653
Position 12085: 0.00016691242855636625
Position 1984: 0.00015890358165066815
Position 2507: 0.000148265519926855
Position 2427: 0.00014211624400041288
Position 2045: 0.00013654801620923058
Position 2499: 0.00013197612510246066
