Gene = Ostc
index = 785
Annotated 5SS: [ 208 3495 6129]
Annotated 3SS: [ 3400  5930 12965]
SMsplice 5SS: [ 208 3495 6129]
SMsplice 3SS: [ 3400  5930 13343]
top_k =  1000
Partition function (log Z): -7.828857086638715

Sorted 5' Splice Sites (High to Low Probability):
Position 3495: 0.9648294204905631
Position 6129: 0.9551856522217145
Position 208: 0.7149868787591633
Position 5770: 0.13497857557120974
Position 177: 0.08852370509934385
Position 183: 0.07200599472430763
Position 7208: 0.05568538567069585
Position 231: 0.03941365021510727
Position 7896: 0.03696880793244289
Position 8337: 0.02751753804805266
Position 8777: 0.025794637060873014
Position 10134: 0.025228503901546375
Position 167: 0.023244956137384233
Position 12310: 0.02048301681069044
Position 5805: 0.016847516445476243
Position 1612: 0.01604086317182693
Position 778: 0.015729412842452717
Position 5638: 0.015460196262136516
Position 7586: 0.014505586989200833
Position 2663: 0.013890434116024962
Position 4901: 0.011193642620467476
Position 165: 0.01103779515575412
Position 284: 0.008875688909205072
Position 11269: 0.008232718824849916
Position 24: 0.007510306074205734
Position 10524: 0.007129224334429742
Position 3581: 0.007078301977868227
Position 6314: 0.006320758005037803
Position 8740: 0.005932070235101706
Position 5440: 0.005725494229869603
Position 11467: 0.005719719522040527
Position 837: 0.005468929070184761
Position 2323: 0.005308932647238666
Position 12118: 0.005017224752409821
Position 1688: 0.004945070486921448
Position 12273: 0.004942341957344412
Position 11713: 0.004699204890084012
Position 451: 0.004689995932227514
Position 4040: 0.004600042405157707
Position 628: 0.0040302764445553285
Position 4296: 0.0038477738919448995
Position 8435: 0.0035789814861681393
Position 12247: 0.0035579431730829642
Position 4907: 0.0035484872320447414
Position 4589: 0.0033251227785079064
Position 8271: 0.0032953454416953637
Position 3537: 0.003234489953634103
Position 141: 0.003171402246835172
Position 5326: 0.003036208709932324
Position 5388: 0.0028965626565243567
Position 4645: 0.0023847694878098217
Position 11729: 0.0023682302460904573
Position 3999: 0.0021740795338763296
Position 9920: 0.0019842710788806
Position 10889: 0.0017301414646777146
Position 1887: 0.0017260852444165743
Position 7243: 0.0016576761607832243
Position 489: 0.0015640337500311564
Position 5799: 0.0015206437807153634
Position 662: 0.001481299133145395
Position 3522: 0.0013175702447988976
Position 6549: 0.001028022089083821
Position 3826: 0.0009264874622319104
Position 369: 0.0008286369584027071
Position 315: 0.0008193965771603277
Position 5786: 0.0008172439971944062
Position 869: 0.0008092172561152732
Position 3785: 0.0007374041471502298
Position 535: 0.0007306980453669823
Position 226: 0.0007202638156756727
Position 10941: 0.0007141117387345259
Position 12599: 0.0006500440809785464
Position 10227: 0.000605696340232086
Position 1125: 0.00060354974289708
Position 152: 0.0005914708279552681
Position 5560: 0.0005737541158726172
Position 939: 0.0005388024662712998
Position 4291: 0.000514940739639985
Position 1801: 0.00045029952483313147
Position 219: 0.00043158774819224057
Position 4278: 0.00038149618856221694
Position 1002: 0.00036715793579008806
Position 909: 0.0003524787421595439
Position 1731: 0.00033188407267067586
Position 80: 0.00031293170961654274
Position 3629: 0.00029878653099418183
Position 3861: 0.0002925719539638475
Position 2455: 0.00027010137552037653
Position 5382: 0.0002602821854618315
Position 2563: 0.00025125173543953563
Position 1908: 0.00022551639133893146
Position 1796: 0.00022378163379380137
Position 5322: 0.0002171779619025467
Position 1712: 0.00021572619268817703
Position 1452: 0.0002144300443489249
Position 2949: 0.00021032364085010754
Position 5658: 0.00019694012894741136
Position 3475: 0.00018756282822807478
Position 6656: 0.00018514456894697955
Position 660: 0.0001848779958273089
Position 378: 0.00017209392886980752
Position 87: 0.00017077884654809547
Position 611: 0.00015555144912369215
Position 1501: 0.000141142464446361
Position 1449: 0.00013541810306312766
Position 1658: 0.00012979524701817839
Position 7941: 0.00012219628397207863
Position 3598: 0.00010270765558044338
Position 180: 9.760848505417398e-05
Position 5018: 9.593469605591292e-05
Position 7291: 9.472618089282019e-05
Position 6133: 9.468511416910969e-05
Position 4337: 8.650247425730038e-05
Position 4898: 8.356972629745427e-05
Position 5183: 8.211690290848033e-05
Position 5580: 7.767933148377806e-05
Position 531: 7.654180592477913e-05
Position 5477: 7.386705451593608e-05
Position 3016: 7.252079363656133e-05
Position 455: 6.988520626546059e-05
Position 874: 6.570358089204527e-05
Position 13: 6.507078357817828e-05
Position 1437: 6.455104582281288e-05
Position 442: 6.06702687851684e-05
Position 1943: 5.980213292284001e-05
Position 1507: 5.679963345935572e-05
Position 263: 5.622247813584323e-05
Position 1663: 5.265280249008327e-05
