Gene = Tma7
index = 1086
Annotated 5SS: [261 417 586]
Annotated 3SS: [ 360  497 4161]
SMsplice 5SS: [261 417 586]
SMsplice 3SS: [360 497 707]
top_k =  1000
Partition function (log Z): 3.8505556428727994

Sorted 5' Splice Sites (High to Low Probability):
Position 417: 0.9948952621846736
Position 261: 0.9672674833350885
Position 586: 0.9107605506295138
Position 799: 0.3344550756244025
Position 834: 0.07315869636291061
Position 4066: 0.04663868177182249
Position 611: 0.039972367918177404
Position 3181: 0.03626693698988206
Position 2014: 0.03263184111021737
Position 607: 0.030116990398795736
Position 191: 0.024153128255969304
Position 89: 0.017008786042435654
Position 3921: 0.016973462330276377
Position 4193: 0.014718898856320401
Position 1998: 0.009196063007992599
Position 1778: 0.007529226430650362
Position 630: 0.007363582683033743
Position 2720: 0.0063678814327630985
Position 3975: 0.003545096692696283
Position 171: 0.0017833258876233584
Position 3293: 0.0012559975930403866
Position 125: 0.0011475873137686235
Position 453: 0.0010435050818509617
Position 826: 0.0008484952666991006
Position 4356: 0.0004695840935114475
Position 225: 0.00042650611842274605
Position 131: 0.0004017380519987882
Position 284: 0.0003450235688268328
Position 3096: 0.00029611567712753455
Position 2827: 0.0002281275935427653
Position 1821: 0.00019792588706931224
Position 1742: 0.00019245801257797835
Position 1139: 0.00016455407189021332
Position 4216: 0.0001356670935851001
Position 2060: 0.00013310864972366102
Position 590: 0.00012997622436813918
Position 851: 0.00010320238094516817
Position 878: 9.16039449995972e-05
Position 247: 7.411780313825316e-05
Position 1002: 4.66529514081288e-05
Position 1333: 3.965329407454353e-05
Position 16: 2.0302818803837656e-05
Position 62: 1.4590007456071594e-05
Position 200: 1.0322711823602043e-05
Position 195: 5.071422382604389e-06
Position 2396: 3.8126510000373805e-06
Position 650: 3.1795492004676655e-06
Position 3397: 2.0668450968789288e-06
Position 646: 1.7600485926513901e-06
Position 643: 1.718373060730537e-06
Position 783: 1.065778192523756e-06
Position 929: 1.0418201846313278e-06
Position 844: 8.220465094676976e-07
Position 662: 7.421059680036668e-07
Position 634: 5.758073959552623e-07
Position 1580: 4.6639655845740145e-07
Position 988: 4.045824083453229e-07
Position 473: 3.0052002157776553e-07
Position 361: 2.0919605665517883e-07
Position 698: 1.6106332937918274e-07
Position 669: 1.0541559258555382e-07
Position 667: 9.159699532340096e-08
Position 1943: 8.123066266452986e-08
Position 2170: 4.6791621453231833e-08
Position 2114: 4.0248681275550855e-08
Position 2107: 3.063311340317527e-08
Position 1988: 3.04157771284169e-08
Position 2042: 2.795690003254682e-08
Position 1262: 2.4625617289735023e-08
Position 2218: 2.455936828832277e-08
Position 350: 5.606578966559426e-09
Position 970: 2.4034700923325914e-09
Position 1128: 1.0418103981516362e-09
Position 762: 5.273154736779146e-10
Position 348: 3.5755876667155333e-10
Position 1147: 1.4739975807878922e-10
Position 707: 9.636807969561215e-11
Position 1073: 1.3809982802956162e-12
Position 917: 8.078016948722449e-13
Position 748: 6.616698894886814e-13
Position 881: 6.293124743776431e-13
Position 702: 3.4581945073493065e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 360: 0.9995039374528777
Position 497: 0.9880214690482865
Position 707: 0.48228034430733135
Position 4161: 0.1740291334413441
Position 2291: 0.1595333556685101
Position 4022: 0.11274028262565132
Position 3180: 0.08595017963177225
Position 3086: 0.06146817558829737
Position 4289: 0.05383803776278215
Position 4145: 0.04660144658465979
Position 4167: 0.037553025674058826
Position 1239: 0.032865125594197526
Position 2550: 0.03064792514410231
Position 1847: 0.030150664889372788
Position 3832: 0.019948098951282037
Position 4466: 0.019584819130124744
Position 4271: 0.019249450876156243
Position 3396: 0.01629359301256959
Position 744: 0.014358578020274532
Position 2169: 0.0121971296631288
Position 170: 0.012186796188675292
Position 1642: 0.01201649628696295
Position 1190: 0.011790302131315978
Position 1665: 0.011399564706440523
Position 3792: 0.009706945834730134
Position 1938: 0.008109797047481854
Position 748: 0.007336894920752999
Position 2662: 0.005920067637450179
Position 1777: 0.004716416651007353
Position 1439: 0.004541613828643984
Position 3607: 0.004468228951345212
Position 684: 0.00418711678498895
Position 4627: 0.004011327176016181
Position 501: 0.00395765837089398
Position 3796: 0.003947331956851277
Position 1885: 0.0038889284302797427
Position 2439: 0.0038246088412593414
Position 1877: 0.0032099941943311812
Position 3422: 0.003157216665551667
Position 2333: 0.0028719329327844324
Position 4488: 0.002853681481427384
Position 2085: 0.0026007360164306366
Position 1737: 0.0025896295099139418
Position 3145: 0.002509213777134391
Position 3810: 0.0021838087129445764
Position 2216: 0.0020486982071580297
Position 1564: 0.0020400490633701116
Position 1817: 0.0019503104052368617
Position 3877: 0.0019244371262761714
Position 762: 0.0018686043907053275
Position 877: 0.0016663068720940276
Position 2467: 0.001492454609209297
Position 3929: 0.001463554007143959
Position 1697: 0.0014290158520403157
Position 4099: 0.0014162407906392594
