Gene = A130010J15Rik
index = 76
Annotated 5SS: [ 86 590]
Annotated 3SS: [ 470 6198]
SMsplice 5SS: [ 86 590]
SMsplice 3SS: [ 470 1235]
top_k =  1000
Partition function (log Z): -9.51132579816562

Sorted 5' Splice Sites (High to Low Probability):
Position 590: 0.9270343027752477
Position 86: 0.8754047607119407
Position 1472: 0.264353386727267
Position 326: 0.08083367547017105
Position 1070: 0.04580270578932692
Position 2134: 0.040474582843167295
Position 4902: 0.030618047286611997
Position 6052: 0.024987017448287206
Position 1796: 0.021041549702602632
Position 2895: 0.019757596643042857
Position 5511: 0.013337616260357791
Position 2025: 0.012625966531880207
Position 6005: 0.010916790881454717
Position 3729: 0.009509916723445764
Position 5735: 0.008400264722114395
Position 5426: 0.00707864494985264
Position 389: 0.00703606297184291
Position 6404: 0.005574417338032066
Position 6022: 0.0042422243142037136
Position 305: 0.003129678421962708
Position 313: 0.0028477529485394387
Position 2626: 0.0025412496464145722
Position 6017: 0.002537656670704843
Position 2187: 0.0024846141996381775
Position 1373: 0.00157600997025737
Position 160: 0.0014227812846798864
Position 7768: 0.0014040320814141455
Position 3484: 0.0013387107722379536
Position 2737: 0.0012712939056448759
Position 4135: 0.0012115855125594474
Position 4776: 0.001005326904073289
Position 704: 0.000995545574808552
Position 281: 0.0009754854283121989
Position 1457: 0.0008116093290984592
Position 319: 0.000694815009153423
Position 2090: 0.0006348590584919233
Position 994: 0.0005982655683903636
Position 732: 0.0005041820126588861
Position 339: 0.00044758536318611537
Position 736: 0.0003657120498800709
Position 1476: 0.0003450984723686155
Position 1632: 0.0003150368604000524
Position 1236: 0.00025122325339382997
Position 3285: 0.00023317198846727847
Position 2458: 0.00023177648242630745
Position 1536: 0.00021126303441340943
Position 1279: 0.0002100951730867511
Position 142: 0.00019213692727195877
Position 1084: 0.00016416878169201094
Position 888: 0.00015854197505902384
Position 844: 0.00015268553878614586
Position 139: 0.00013743249978930556
Position 584: 0.00012496647117991841
Position 646: 0.0001147160622611619
Position 1478: 0.0001139317608686793
Position 291: 0.00010832836111886091
Position 72: 9.733135672830563e-05
Position 133: 9.385134454153362e-05
Position 192: 9.367479123354273e-05
Position 1783: 6.594129741834661e-05
Position 1039: 6.04164245222824e-05
Position 394: 4.886801035078203e-05
Position 94: 4.6591397550842616e-05
Position 61: 4.082300726516595e-05
Position 663: 3.6990569763754396e-05
Position 266: 3.5721087480244856e-05
Position 256: 3.301314120023083e-05
Position 1509: 2.215090449260214e-05
Position 657: 2.1022201848309703e-05
Position 210: 2.0074521331090335e-05
Position 223: 1.9419863149125282e-05
Position 271: 1.9098531044656094e-05
Position 276: 1.5743088844168318e-05
Position 4: 1.5143789966280121e-05
Position 34: 1.4849674127397558e-05
Position 602: 1.3848333411064415e-05
Position 1119: 1.367754680192784e-05
Position 230: 1.0635967906029616e-05
Position 895: 1.0489582700937814e-05
Position 1105: 1.0010856743924517e-05
Position 815: 8.282548796590741e-06
Position 298: 6.64036261960959e-06
Position 300: 5.9885578083413144e-06
Position 196: 4.880690016658479e-06
Position 1115: 4.548385975231878e-06
Position 686: 3.0077331563432178e-06
Position 1166: 2.891948663619586e-06
Position 1311: 2.8846630465971515e-06
Position 884: 2.755162766046017e-06
Position 1530: 2.6095889964868414e-06
Position 1292: 2.5114142652387923e-06
Position 194: 1.8905156830050066e-06
Position 1216: 9.047761734224083e-07
Position 1670: 5.647134199695825e-07
Position 1132: 2.4616770054949643e-07
Position 544: 2.2891932681368548e-07
Position 901: 7.463265922990592e-08
Position 920: 6.330421000567502e-08
Position 450: 1.0563085699322049e-08
Position 751: 8.017069364876677e-10
Position 684: 5.00585489518211e-10
Position 1097: 5.8068824700871774e-11
Position 1218: 4.0775439528510397e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 470: 0.8174289016550466
Position 1303: 0.23875206639866486
Position 1235: 0.14336142732650395
Position 5306: 0.10447716137879076
Position 6290: 0.08907702144685305
Position 5871: 0.07520701816440516
Position 6198: 0.0726382636504692
Position 984: 0.04445932626588633
Position 2344: 0.041822557992075925
Position 431: 0.03823141779498453
Position 1322: 0.03818396835083739
Position 5453: 0.037151842068913574
Position 7889: 0.0345356052312045
Position 3644: 0.028544027540058213
Position 2758: 0.02716638632956095
Position 4709: 0.02668645690696233
Position 6398: 0.02667692760766263
Position 487: 0.025524734470681945
Position 7650: 0.02439020752184011
Position 1659: 0.023845688124689016
Position 8993: 0.023779106299361127
Position 1995: 0.023750808295883007
Position 5580: 0.023297068198629818
Position 1907: 0.020827110870788056
Position 1941: 0.019066650959188674
Position 6614: 0.018793959939252206
Position 3560: 0.018689936748524347
Position 2695: 0.018399337051360057
Position 3402: 0.01758434811910206
Position 4769: 0.015571214742360171
Position 3719: 0.014345924066310783
Position 1335: 0.014302806639094605
Position 1679: 0.013318759070689756
Position 4856: 0.01077939627684568
Position 3484: 0.010761492960081552
Position 1394: 0.01072365671047008
Position 7858: 0.010365395227061897
Position 1867: 0.0102347725504217
Position 8020: 0.01001500210884156
Position 276: 0.009099521447514403
Position 5890: 0.008789972543588324
Position 9477: 0.008727903684415577
Position 7437: 0.008634660412136088
Position 1309: 0.008268668578899834
Position 6461: 0.006545082987218651
Position 4987: 0.006528015494770944
Position 371: 0.006011112635047273
Position 2650: 0.00586100187351921
Position 3844: 0.005054601285969612
Position 6695: 0.004388340097778892
Position 435: 0.004324517221519462
Position 3507: 0.0037025168598898137
Position 9681: 0.003650768811258119
Position 1206: 0.003592125339741466
Position 4242: 0.003467396873079439
Position 6240: 0.00337800487970087
Position 9051: 0.0032745901881146107
Position 4019: 0.0031737961830566193
Position 3504: 0.002838197869144242
Position 3587: 0.002629935509593356
Position 5625: 0.002607904355641619
Position 819: 0.002570658767504622
Position 8220: 0.002347479794224425
Position 7044: 0.0023378941018809764
Position 491: 0.002196040408313536
Position 412: 0.00216887515678851
Position 892: 0.002134957687352101
Position 1361: 0.002069398635625926
