Gene = Iqck
index = 592
Annotated 5SS: [  187 17111 20597 21923 43908 44112 59821 85922]
Annotated 3SS: [ 17045  20466  21824  43854  44033  59735  85809 115659]
SMsplice 5SS: [   187  19612  20597  21923  44112  44985  56976  59821  60489  81345
  85922 104661]
SMsplice 3SS: [ 19493  20466  21824  43854  44895  56835  59735  60243  81253  85809
 104574 115659]
top_k =  1000
Partition function (log Z): -51.29191218405401

Sorted 5' Splice Sites (High to Low Probability):
Position 20597: 0.9998982417395574
Position 21923: 0.962967215148598
Position 4057: 0.9625051806862305
Position 21334: 0.5898407000225332
Position 187: 0.47709501714575525
Position 24622: 0.46384990483401706
Position 23093: 0.38746677865810003
Position 19612: 0.37723151346783385
Position 24918: 0.34065765587290797
Position 17120: 0.25523669123212867
Position 10293: 0.18444214551496552
Position 387: 0.18175429963348266
Position 23164: 0.1306615987651621
Position 1133: 0.06722753335855901
Position 349: 0.06712066202039153
Position 141: 0.04856650628828543
Position 24631: 0.032473158961165524
Position 90: 0.020414144473860765
Position 326: 0.020338125857618503
Position 1057: 0.020296647889336744
Position 273: 0.020122881496243875
Position 26331: 0.01939668285543647
Position 488: 0.017959161265163108
Position 25897: 0.017199859527150106
Position 25665: 0.01614895000878551
Position 30760: 0.01579924703842929
Position 418: 0.012846191835731314
Position 1246: 0.011359265902951733
Position 332: 0.011182651794505314
Position 8883: 0.010909030634968493
Position 205: 0.010226956093107226
Position 25092: 0.00753234523747622
Position 675: 0.007133400106221504
Position 9071: 0.005567859839674475
Position 28189: 0.004680861249844801
Position 110: 0.00436393401262879
Position 2237: 0.003646302001783635
Position 6754: 0.0034334714592006853
Position 26212: 0.0033827707779703854
Position 2563: 0.0033649867485275884
Position 4166: 0.0033286418437415075
Position 502: 0.00298618854358831
Position 6348: 0.002911684656435792
Position 101: 0.002844376765188556
Position 21935: 0.0018937276635204985
Position 22801: 0.0014005104695312463
Position 22240: 0.0011701194617724359
Position 22191: 0.0007797457195868071
Position 23171: 0.00026373830445244634
Position 651: 5.5142165967261013e-05
Position 144: 5.3304966478174153e-05
Position 848: 4.5699714313354164e-05
Position 120: 4.241192379314789e-05
Position 510: 4.0413635217867856e-05
Position 260: 3.1687621348788403e-05
Position 40: 2.8363796640112522e-05
Position 395: 2.8298454230589817e-05
Position 1158: 2.674133600360824e-05
Position 1162: 2.29006137741381e-05
Position 18: 2.0621057181403036e-05
Position 1615: 1.5216451074292992e-05
Position 400: 1.0525146396016783e-05
Position 1300: 9.03531779077911e-06
Position 1642: 7.468180903059251e-06
Position 592: 7.087580828577757e-06
Position 1204: 6.3112808481980744e-06
Position 1464: 6.142726630952017e-06
Position 956: 4.409861021718922e-06
Position 10411: 4.370914953811193e-06
Position 965: 1.6766083154815702e-06
Position 716: 1.5487104068066557e-06
Position 930: 1.2709706676679685e-06
Position 405: 9.766739267102636e-07
Position 3021: 6.008840369542778e-07
Position 4937: 2.871723382046389e-07
Position 7023: 2.3746550324071378e-07
Position 99: 2.1502988991669488e-07
Position 2367: 2.1226033053607532e-07
Position 3335: 1.9281545361139296e-07
Position 622: 1.7722041569696522e-07
Position 8448: 1.3212726933336234e-07
Position 4668: 1.3009038787792545e-07
Position 609: 1.2799990406037019e-07
Position 2876: 1.1720556251159745e-07
Position 702: 9.993032644132386e-08
Position 126: 9.565042457988805e-08
Position 474: 7.378172754033716e-08
Position 631: 4.22555924443957e-08
Position 128: 4.025199809535322e-08
Position 685: 3.8753858071676734e-08
Position 1694: 7.008169533870457e-10
Position 1796: 4.13362918499186e-10
Position 2241: 2.954263366261313e-10
Position 2547: 2.366575986281143e-10
Position 2580: 1.6248920798469735e-10
Position 3182: 1.5625294097124523e-10
Position 33: 6.216915147462594e-12
Position 617: 6.065664049750187e-12
Position 947: 3.5877928097892023e-12
Position 942: 3.1484085074407173e-12
Position 247: 2.1105806564109507e-14
Position 336: 1.8470660731642237e-14
Position 512: 1.6866766846382746e-14
Position 403: 1.5285732748767913e-14
Position 628: 1.0016254276724524e-15
Position 659: 9.623575273714683e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 20466: 0.9998982417395579
Position 21824: 0.8007505956359418
Position 3890: 0.6887545196679323
Position 23018: 0.5569629331444269
Position 19493: 0.37723151346783385
Position 21240: 0.3675335693353767
Position 24755: 0.3280872058394695
Position 29287: 0.30342654815450826
Position 24518: 0.2607511829261225
Position 17045: 0.25523669123212867
Position 10248: 0.18445917330407968
Position 3866: 0.1562202112577801
Position 27334: 0.1537334966908317
Position 21804: 0.1477094373567553
Position 21208: 0.11142922391230195
Position 25533: 0.09725790599195727
Position 21274: 0.09615475577749463
Position 24538: 0.08982926611131682
Position 24457: 0.08853806450528101
Position 3949: 0.08473236077586974
Position 26205: 0.06425389407950047
Position 30666: 0.057032199268902906
Position 24365: 0.05461843633615997
Position 27245: 0.0426097146801779
Position 23273: 0.037089492228207364
Position 31372: 0.031133247661353225
Position 29125: 0.029548551007652663
Position 29566: 0.025746654224476844
Position 23089: 0.023024168469550722
Position 29057: 0.02042268574754678
Position 24495: 0.01992727128414393
Position 21863: 0.018135614238785968
Position 27214: 0.014973074779338272
Position 21312: 0.014765263814697716
Position 28062: 0.01254960860516073
Position 3729: 0.012546320498002292
Position 23035: 0.011464280638471009
Position 3522: 0.011144758109879816
Position 25962: 0.010696300618268938
Position 24695: 0.010577310401159284
Position 33277: 0.008767714797332444
Position 8825: 0.007929143876639084
Position 24208: 0.007518100499820701
Position 24733: 0.007197307500832997
Position 25006: 0.006450745208999626
Position 25965: 0.005782655869482569
Position 26993: 0.005487257531766836
Position 24803: 0.005369288589239274
Position 25724: 0.0053122187554093744
Position 23385: 0.005241858416914357
Position 27055: 0.004914034823849261
Position 24770: 0.004360294586769471
Position 3763: 0.004131861926322786
Position 22572: 0.003654716344113624
Position 23355: 0.003586006210388896
Position 6631: 0.003434090425085567
Position 22495: 0.003370508804065761
Position 2443: 0.003206991039607525
Position 3780: 0.0031973396859721727
Position 8723: 0.0030625639556897434
Position 8828: 0.003005859898322168
Position 4084: 0.0027598688202360184
Position 6275: 0.0023273912266164754
Position 22158: 0.0018492812531856406
Position 1033: 0.0017623108103955183
Position 22548: 0.0017308966982949986
Position 25116: 0.0015774318152852597
Position 26008: 0.0015182618515278054
Position 26173: 0.0015021254154153859
Position 26070: 0.0014057563307735253
Position 2162: 0.00136322480511846
Position 28794: 0.0013033348605447463
Position 22034: 0.0012943563261012692
Position 8996: 0.001254049658384158
Position 8612: 0.0012309261232352259
Position 25154: 0.0011155393161779684
Position 3613: 0.0009277586744523144
Position 23163: 0.0008260534301354446
Position 23756: 0.0008109193856317176
Position 21976: 0.0007168609464923372
Position 23229: 0.0007079963214561412
Position 3734: 0.0007025066916756284
Position 1050: 0.0007014820871006701
Position 24190: 0.0006954294512952305
Position 23591: 0.000651242059473487
Position 831: 0.0006435072229611106
Position 3661: 0.0006413088410974604
Position 2176: 0.0005635211461986164
Position 1056: 0.0005622507727279392
Position 2197: 0.0005593627361671097
Position 25091: 0.0005422166051279218
Position 2022: 0.0005066647283595192
Position 2029: 0.00044572654391235534
Position 23712: 0.0004196358335805581
Position 23121: 0.0003401537348062154
Position 22446: 0.0002204800889964758
Position 1085: 0.0002160022234758176
Position 22629: 0.00020569840772460647
Position 5960: 0.00020122155226826805
Position 6139: 0.00019518126986768072
Position 6301: 0.0001886672662588987
Position 2049: 0.00017073930444091792
Position 982: 0.0001666063443591812
Position 23880: 0.00014007482261787387
Position 864: 0.00011584170015249661
Position 3578: 8.343269432501404e-05
Position 22727: 8.14216329636051e-05
Position 1097: 6.571789365579896e-05
Position 20737: 6.398432406621149e-05
Position 2236: 6.327253180033504e-05
Position 1944: 6.260373490221856e-05
Position 2464: 4.766711629537541e-05
Position 872: 4.237093527759829e-05
Position 843: 3.0122386961990934e-05
Position 738: 2.2222288300206108e-05
Position 10665: 1.8333929824188825e-05
Position 12139: 1.420661734919468e-05
Position 12162: 7.60762702443027e-06
Position 12016: 5.5454826639018444e-06
Position 7302: 3.067650939782389e-06
Position 11872: 2.5993974126427925e-06
Position 9816: 2.475358695070202e-06
Position 13602: 2.042960481186654e-06
Position 9565: 1.9947180647233903e-06
Position 4592: 1.8035492021778665e-06
Position 7395: 1.6693577136382517e-06
Position 3076: 1.5722825360765247e-06
Position 9370: 1.410612174645258e-06
Position 13084: 1.3443599153344679e-06
Position 7239: 1.2536794914834834e-06
Position 2790: 9.863798632019126e-07
