Gene = Prkrip1
index = 853
Annotated 5SS: [ 189 1184 4667 7064 9412]
Annotated 3SS: [ 1104  4565  6977  9343 17466]
SMsplice 5SS: [  189  1184  4667  7064  9412 11853 15549]
SMsplice 3SS: [ 1104  4565  6977  9305 11688 15339 17466]
top_k =  1000
Partition function (log Z): 1.3118829658135658

Sorted 5' Splice Sites (High to Low Probability):
Position 189: 0.9991426756829691
Position 9412: 0.9857756650366858
Position 7064: 0.9295694863666499
Position 4667: 0.8959172701585162
Position 1184: 0.7619373145739914
Position 15549: 0.759216701968461
Position 11853: 0.5671435080149178
Position 17583: 0.3107785005769324
Position 2077: 0.17112758015798776
Position 7836: 0.1646917219822479
Position 2218: 0.1619504919988901
Position 3031: 0.15541400875373443
Position 3886: 0.1541005509795945
Position 14572: 0.14614511641364933
Position 442: 0.1406477733946762
Position 14797: 0.10223107204956915
Position 13753: 0.07606098771806763
Position 5439: 0.06873362882122096
Position 19220: 0.06598793065678432
Position 11062: 0.061289992718711085
Position 6887: 0.05699108638285039
Position 13143: 0.04897541019339062
Position 540: 0.03526995147520793
Position 5380: 0.03463239125856665
Position 1844: 0.034266494593544396
Position 596: 0.030627028665467085
Position 11270: 0.02916869450601366
Position 8694: 0.028674144963086255
Position 393: 0.026575843860974238
Position 10551: 0.024105826262846734
Position 683: 0.02310026768424571
Position 2423: 0.021957508642298316
Position 6353: 0.017233445194758345
Position 20325: 0.016632213186707427
Position 15206: 0.01523282356950492
Position 6078: 0.014421057975932463
Position 16842: 0.012167536784837514
Position 17770: 0.01198864746092808
Position 16273: 0.010270632412704832
Position 585: 0.009867642697393412
Position 15921: 0.00952178462088957
Position 17190: 0.008669802429075116
Position 8131: 0.008486864838971458
Position 17370: 0.007748353451220973
Position 13067: 0.006652634364712418
Position 6868: 0.006590050151742037
Position 9945: 0.0065654724967972615
Position 9129: 0.005860732157595188
Position 10525: 0.00585599066978548
Position 14052: 0.005806636962054285
Position 10865: 0.0056559824119098035
Position 3585: 0.005584984693950707
Position 16905: 0.005423991626627393
Position 11486: 0.005267289600548103
Position 9554: 0.005156658335555304
Position 6841: 0.004290801869696221
Position 13151: 0.0041368248494192865
Position 3416: 0.004022452292483157
Position 1600: 0.00401451812904174
Position 881: 0.003754733786713659
Position 17628: 0.0037055521682243043
Position 16090: 0.0035745820792832564
Position 10499: 0.0034789623992955428
Position 706: 0.0033454033095686145
Position 426: 0.003342576420089543
Position 8596: 0.0029073314491298687
Position 18141: 0.0022847481748901216
Position 8588: 0.0021521348461455026
Position 11865: 0.0021457055732990917
Position 8059: 0.0018775012073483982
Position 12033: 0.0018468535961980652
Position 7880: 0.0017009766114880088
Position 13203: 0.001554722356233184
Position 12629: 0.0014745881619522467
Position 971: 0.0013783609728530623
Position 6268: 0.001213962327422772
Position 1379: 0.0011503090186049145
Position 11213: 0.0011473777997853627
Position 11824: 0.0010284642577889605
Position 7080: 0.0009567661447265709
Position 8545: 0.0008890460013130009
Position 8674: 0.0008439849229197592
Position 15452: 0.0007915345294631233
Position 7545: 0.0006264974029578698
Position 1068: 0.0005592580973965964
Position 17571: 0.00045721543672898833
Position 1415: 0.0003940946914491827
Position 14632: 0.00037821349105623687
Position 7203: 0.0003690732916303185
Position 1257: 0.00033895131791290844
Position 1029: 0.00027395201860286723
