Gene = Tomm7
index = 1132
Annotated 5SS: [ 191 2452]
Annotated 3SS: [2402 4332]
SMsplice 5SS: [ 191 2452 4957]
SMsplice 3SS: [2402 4880 5034]
top_k =  1000
Partition function (log Z): -8.309227673299967

Sorted 5' Splice Sites (High to Low Probability):
Position 2452: 0.8606443205295945
Position 191: 0.7177744286810078
Position 4957: 0.5004477492817809
Position 620: 0.09003080313334277
Position 91: 0.06918754098416312
Position 893: 0.06763480210152296
Position 4656: 0.05770009168255696
Position 809: 0.048111710859108876
Position 1255: 0.0480073141745233
Position 75: 0.034633710534122786
Position 2186: 0.034357330162540285
Position 178: 0.030136903848824777
Position 231: 0.02936514732239546
Position 536: 0.027018173334422538
Position 1531: 0.02571926682083154
Position 2307: 0.025625992735858766
Position 195: 0.013656433348100617
Position 2503: 0.012482523444185703
Position 1017: 0.010036976482876846
Position 4970: 0.009328141805346855
Position 4561: 0.005852941585506156
Position 4394: 0.005363706435571741
Position 4506: 0.0045091428074385
Position 365: 0.004348725428860093
Position 4124: 0.004043550259385166
Position 235: 0.003728880609558248
Position 544: 0.0035559612208461108
Position 82: 0.0035206750640479874
Position 2989: 0.0034547114516998052
Position 147: 0.00320967792852397
Position 804: 0.003184574047786116
Position 2722: 0.0030723535042830995
Position 511: 0.002901319378154507
Position 515: 0.002470254251862425
Position 4450: 0.002453158390499176
Position 45: 0.001815638737372556
Position 4597: 0.0017125628729136061
Position 1057: 0.0014669670878864208
Position 2321: 0.001182521428589323
Position 4945: 0.0011760513397642935
Position 4923: 0.0011376451223785945
Position 702: 0.0010348442776287512
Position 2070: 0.0009117794012894112
Position 1527: 0.0008852824491173032
Position 2570: 0.0008382046243964703
Position 1021: 0.0008242881151658452
Position 51: 0.0008002161224335436
Position 3933: 0.000701784338625206
Position 4425: 0.0006772765237651137
Position 682: 0.0006206341764063348
Position 2102: 0.0006019550959221144
Position 1969: 0.0005695176563523162
Position 4726: 0.0004787390955846783
Position 602: 0.0004702228585807396
Position 1010: 0.00046153501479452233
Position 1079: 0.0003478618435472174
Position 500: 0.00031039829132803714
Position 3267: 0.00029591893189740304
Position 2253: 0.00026998968319885615
Position 370: 0.0002606715441251612
Position 1241: 0.0002510164132220257
Position 246: 0.00022982256369217616
Position 2259: 0.0002218951269971554
Position 644: 0.00021214860304271838
Position 240: 0.00020882954874453264
Position 48: 0.000206592232208714
Position 905: 0.0001934077962454841
Position 836: 0.0001911974850662691
Position 346: 0.00018751864647458444
Position 79: 0.00018352921481178702
Position 1470: 0.00017578077862894198
Position 1587: 0.0001692648151056974
Position 758: 0.00016694106090716206
Position 1479: 0.0001591823641543505
Position 1883: 0.00011122382136290429
Position 1832: 8.841190706656942e-05
Position 685: 8.645506564876637e-05
Position 450: 7.825645487272006e-05
Position 1775: 7.528754962076009e-05
Position 574: 5.932061109308735e-05
Position 1720: 5.628931562442792e-05
Position 3404: 5.62051311832239e-05
Position 704: 5.165417750865804e-05
Position 1438: 4.7011378260984324e-05
Position 4977: 4.5151597250433377e-05
Position 746: 4.386073135845127e-05
Position 2846: 4.0492459809042544e-05
Position 294: 3.9526599950569145e-05
Position 4245: 2.5982448356743875e-05
Position 413: 2.4001773331703168e-05
Position 4253: 1.6807849983087373e-05
Position 2510: 5.759024369604253e-06
Position 316: 2.9511014540030955e-06
Position 379: 2.7163038645437733e-06
Position 2521: 2.415648096606503e-06
Position 368: 2.1768921772856345e-06
Position 763: 1.8427118277579731e-06
Position 66: 1.6541315054042134e-06
Position 443: 1.3924252560747756e-06
Position 3257: 1.2488553941305263e-06
Position 54: 1.1572805739579285e-06
Position 297: 9.83358793604271e-07
Position 2560: 8.005050170805798e-07
Position 2440: 7.541530885615465e-07
Position 2544: 7.121040840736422e-07
Position 2495: 7.005884347190415e-07
Position 525: 4.3791487334641295e-07
Position 2362: 6.822594610562961e-09
Position 552: 2.752335352730935e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2402: 0.9039338112305565
Position 5034: 0.45488309611572775
Position 4880: 0.32315935706794724
Position 4861: 0.2868472420764968
Position 4332: 0.1493190139375715
Position 514: 0.10396949008038617
Position 5061: 0.0923349578732254
Position 1164: 0.04572765769218933
Position 3476: 0.030916639562442397
Position 2920: 0.029722593384629188
Position 2096: 0.027957969643722155
Position 808: 0.02647748272895361
Position 4123: 0.021119183850089374
Position 1329: 0.020285702157100256
Position 2125: 0.01631507062867468
Position 4589: 0.014860814749260631
Position 4393: 0.014562569605887674
Position 3080: 0.01385154794655922
Position 4867: 0.013828411764295247
Position 2032: 0.01332829403978272
Position 4350: 0.01308674182274164
Position 2220: 0.013013748792691932
Position 644: 0.011671330143523945
Position 496: 0.011362646885903577
Position 4218: 0.010712886400356869
Position 664: 0.00879821525662904
Position 5212: 0.0075917995687195695
Position 2288: 0.007540836848955135
Position 272: 0.007296726716667402
Position 2777: 0.00640439632408474
Position 4778: 0.005148480295167876
Position 3906: 0.004288428760351627
Position 5104: 0.004222616928644817
Position 3679: 0.0038593607926214668
Position 4888: 0.0034241466930884845
Position 3727: 0.0031301079567922323
Position 3339: 0.0029090392201087147
Position 994: 0.002727412598927763
Position 1373: 0.0026062838856251666
Position 955: 0.0025785852266600076
Position 5120: 0.0024423120445912607
Position 4835: 0.002378664551383072
Position 1178: 0.002099925021883934
Position 2165: 0.0020672555127262036
Position 1051: 0.002023128179890989
Position 3500: 0.0018819004832148747
Position 2957: 0.0018144762475893485
Position 727: 0.0017186050656853723
Position 612: 0.0016963701845129264
Position 2609: 0.0016850767913185573
Position 519: 0.001661162201203854
Position 3124: 0.001464261560594967
Position 650: 0.0013048440701966385
Position 702: 0.0012556693203669464
Position 4594: 0.0012534075100535135
Position 3254: 0.0012300081516626244
Position 877: 0.0012072220173894256
Position 3635: 0.0011871162852294522
Position 2800: 0.00112271985203971
Position 4035: 0.0011011301563510548
Position 4406: 0.001086152425568869
Position 1344: 0.0010362278539024269
Position 2381: 0.001023630509758581
Position 766: 0.0009334903668350228
Position 1636: 0.0008781697004037884
Position 449: 0.0007936814507000447
Position 3631: 0.0006692558149904083
Position 4448: 0.0006153326596943555
Position 3095: 0.0006089983385643861
Position 998: 0.0006063377841712306
Position 4013: 0.0005889435911509478
Position 829: 0.0005879774949731093
Position 4689: 0.0005665854894111077
Position 2451: 0.0005345036687620367
Position 2341: 0.0005336685898739874
Position 2750: 0.0005199890040890952
Position 1473: 0.000512839033951276
Position 3846: 0.00047554734615793044
Position 3472: 0.00047083078653274414
Position 2916: 0.0004392705256188014
Position 5068: 0.0004243600617280811
Position 880: 0.0004083452374770728
Position 3650: 0.000399306297873171
Position 5117: 0.0003963669025994646
Position 2845: 0.0003883762012876414
Position 5049: 0.00036953292871495336
Position 977: 0.00035543050379043337
Position 1325: 0.0003494707775778692
Position 4618: 0.00034591623684260774
Position 3757: 0.0003261844671440134
Position 1079: 0.00030712713341172825
Position 1986: 0.00030336265533001183
Position 4726: 0.0002759824653032306
Position 1114: 0.0002601108047901344
Position 1198: 0.00020361177768556728
