Gene = Eif2d
index = 366
Annotated 5SS: [  245  1239  2071  2543  5119  7444  8222 10385 11326 11589 12029 13242
 15060 17931]
Annotated 3SS: [ 1047  1986  2451  5010  7228  8103 10338 11221 11438 11938 13145 14938
 17755 18739]
SMsplice 5SS: [  245  1239  2071  2543  5119  7444  8222 10385 11326 11589 12029 13242
 15060 17931]
SMsplice 3SS: [ 1047  1933  2451  5010  7281  8103 10338 11221 11438 11938 13145 14938
 17755 18739]
top_k =  1000
Partition function (log Z): 14.320120130331212

Sorted 5' Splice Sites (High to Low Probability):
Position 12029: 0.9803006684837922
Position 245: 0.9695811385547478
Position 11326: 0.9624484765289565
Position 2071: 0.9383460364486069
Position 11589: 0.9221889123870576
Position 8222: 0.8985231724191779
Position 5119: 0.8169920618566108
Position 1239: 0.7813959947050046
Position 7444: 0.7580843329303004
Position 13242: 0.7391759848308777
Position 15060: 0.6716612776144469
Position 17931: 0.6699585698985687
Position 10385: 0.6285821074864975
Position 2543: 0.5620569280664268
Position 630: 0.31317444577686765
Position 8804: 0.3007322346354341
Position 8570: 0.16993748590027077
Position 16925: 0.10302227432946953
Position 14302: 0.09838569590471793
Position 14699: 0.09556295554348282
Position 7768: 0.08702555281629351
Position 8343: 0.08095795593521062
Position 1244: 0.05864486985039342
Position 14446: 0.05824312546164608
Position 10990: 0.05603699351012875
Position 8566: 0.05203838022881275
Position 3356: 0.048623392597003136
Position 7299: 0.046002383499104356
Position 17882: 0.037898963230467
Position 12443: 0.034975878602008244
Position 7365: 0.02917960371745289
Position 10422: 0.02769512634745505
Position 5884: 0.02691645179671817
Position 1194: 0.025951010557629755
Position 5227: 0.025856441503405325
Position 9837: 0.02193352772814393
Position 1150: 0.021006253990618746
Position 17552: 0.018081535714963237
Position 1172: 0.017026538632965885
Position 5915: 0.016030932946036212
Position 592: 0.015945600920475297
Position 1853: 0.015342772694759942
Position 13516: 0.013738257582962524
Position 12129: 0.012707923744652603
Position 9003: 0.012423501587333288
Position 18750: 0.012351891836238527
Position 4318: 0.011926019930295831
Position 8732: 0.011888354394528988
Position 5082: 0.011453474070458153
Position 10506: 0.011439150593009734
Position 2375: 0.010954996212209276
Position 4081: 0.010775655375658737
Position 11749: 0.010434666010416547
Position 8279: 0.010043733471675628
Position 9212: 0.00968970756766625
Position 14873: 0.009160699103389193
Position 15373: 0.008510376540011777
Position 8737: 0.007292429782152272
Position 10410: 0.0072761258907901045
Position 7457: 0.007119231936869793
Position 1228: 0.006620461085515352
Position 5652: 0.006467754054626381
Position 5155: 0.00622931695523934
Position 15749: 0.006012761656157067
Position 4386: 0.005908921669453698
Position 7890: 0.0058173469163769
Position 12273: 0.005698813735603373
Position 18242: 0.005667009688994562
Position 9047: 0.005599386395671764
